season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2001,5,DET,REG,2001_05_DET_MIN,MIN,31,41,345,3,0,4,-17,0,0,0,345,18,13.1986858712892,,0,16,7,5,0,20,129,0,1,1,7,-1.77337837546172,0,5,5,2,0,31,39,345,3,0,0,0,0,18,19.179390572019,0,16,7,5,0,0,37,9,21,8,45,0,6,46,7,1,0,1,0,0,0,0,0,0,0,0,0,8,90,6,0,1,0,1,1,2,45,5,94,2,3,1,0,51.0,0.666666666666667,1,0,0,0,1,0,0,0,0,0,0,1,19;51,65,,70,65,0,2,2,0,0,1.0,0,0,0,0,0,2,0,45.0,82,0,0,0,1,0,1,16,0,46
2001,5,GB,REG,2001_05_BAL_GB,BAL,27,34,337,3,0,2,-6,1,0,0,337,15,16.8384835464708,,0,13,5,4,2,24,60,1,1,1,5,-7.31494177365676,0,1,1,0,0,27,34,337,3,0,0,0,0,15,20.2893304546192,0,13,5,4,2,0,36,19,19,0,0,1,1,9,0,2,6,6,0,0,0,0,0,0,2,0,0,6,29,3,2,0,1,2,1,1,0,3,31,1,2,1,0,33.0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,47,,33,47,0,4,4,0,0,1.0,0,0,0,0,0,4,0,55.0,157,0,1,0,0,0,3,76,0,81
2001,5,IND,REG,2001_05_OAK_IND,LV,26,41,241,2,2,1,-7,0,0,11,241,16,-4.79331889509868,,0,11,4,3,0,27,118,0,0,0,6,-2.59577259870991,0,3,3,0,0,26,41,241,2,0,0,11,0,16,-3.41803230770111,0,11,4,3,0,0,39,15,15,5,30,0,3,27,3,0,0,5,0,0,0,0,0,0,1,0,0,7,38,5,0,0,0,0,0,2,25,3,74,2,2,0,0,47.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,47;34,,,81,0,0,0,1,1,0,0.0,0,0,0,0,0,6,0,59.0,268,2,0,0,2,2,2,14,0,214
2001,5,KC,REG,2001_05_PIT_KC,PIT,16,33,127,0,1,4,-21,0,0,8,127,7,-18.8631054100841,,1,6,1,1,0,24,165,2,0,0,11,11.906022222247,0,6,5,3,0,16,32,127,0,0,0,8,0,7,-4.13395879133884,1,6,1,1,0,0,45,9,9,5,21,1,3,28,4,0,0,2,0,0,1,0,0,0,0,0,0,2,10,6,0,0,0,0,0,3,32,4,97,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1.0,0,0,0,0,0,7,0,55.0,294,5,1,0,0,2,4,25,0,269
2001,5,MIA,REG,2001_05_MIA_NYJ,NYJ,24,35,241,1,2,2,-8,0,0,41,241,12,7.51201275291925,,0,10,5,3,0,29,115,1,2,2,6,-5.37906234280672,0,2,2,2,0,24,34,241,1,0,0,41,0,12,7.87550677363134,0,10,5,3,0,0,26,16,16,2,10,1,3,28,3,0,0,4,0,0,0,0,0,0,0,0,0,6,72,4,2,0,0,2,2,2,23,3,84,1,1,0,0,26.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,2,2,0,0,1.0,0,0,0,0,0,3,0,45.0,120,2,0,1,0,1,1,7,0,113
2001,5,MIN,REG,2001_05_DET_MIN,DET,20,27,244,1,1,6,-46,0,0,43,244,12,3.81205312972527,,0,10,7,1,1,27,145,3,1,0,8,7.99144207203062,0,4,4,3,0,20,27,244,1,0,0,43,0,12,12.0263749678932,0,10,7,1,1,0,48,5,15,4,16,0,4,17,5,0,0,2,0,0,0,38,1,-1,1,0,0,8,70,2,0,1,0,1,0,1,16,4,113,1,1,0,0,41.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0,3,0,47.0,127,0,0,0,1,0,2,45,0,62
2001,5,NE,REG,2001_05_SD_NE,LAC,33,54,364,2,0,3,-19,1,0,0,364,20,9.40496334756957,,0,15,8,5,0,24,29,1,2,1,6,-8.88963123166914,0,0,0,0,0,33,54,364,2,0,0,0,0,20,12.9659538231534,0,15,8,5,0,0,24,30,30,2,15,1,1,12,1,0,0,2,0,0,0,0,2,-1,1,9,0,7,51,5,2,1,0,3,1,1,40,6,117,3,4,1,0,44.0,0.75,0,2,0,1,0,0,0,0,0,1,0,0,26;23;44,44,,93,44,0,2,3,0,1,0.666666666666667,1,1,0,0,44,4,0,49.0,155,0,2,1,0,0,1,26,0,129
2001,5,NO,REG,2001_05_NO_CAR,CAR,14,40,180,2,1,2,-20,0,0,5,180,9,-3.91312110577822,,0,10,5,3,0,39,198,1,1,0,11,7.78248375945259,0,5,4,1,1,14,36,180,2,1,1,5,0,9,-3.31951910652921,0,10,5,3,0,0,43,2,8,2,6,3,1,12,0,1,3,7,0,3,0,0,2,-4,2,12,0,6,55,3,2,3,1,5,2,4,13,6,126,2,2,0,0,39.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,30;39,,,69,0,0,3,3,0,0,1.0,0,0,0,0,0,8,0,57.0,348,2,1,0,1,1,5,102,1,226
2001,5,NYG,REG,2001_05_NYG_STL,LA,17,32,242,1,2,3,-15,0,0,33,242,11,-4.34219332539942,,0,10,6,4,1,24,97,1,0,0,5,-3.43349350057542,0,3,2,0,0,17,32,242,1,0,0,33,0,11,-0.364605012000538,0,10,6,4,1,0,54,3,3,8,36,3,6,42,5,1,5,8,0,0,0,0,0,0,3,0,0,12,125,5,0,0,0,0,0,3,19,3,44,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,,51,,0,51,0,2,2,0,0,1.0,0,0,0,0,0,8,0,59.0,319,1,2,0,1,1,4,43,0,256
2001,5,NYJ,REG,2001_05_MIA_NYJ,MIA,15,22,168,2,0,3,-28,1,0,0,168,10,4.90990204469051,,0,8,3,2,0,25,128,1,0,0,5,2.51997268281411,0,3,2,2,0,15,22,168,2,0,0,0,0,10,9.84140665608209,0,8,3,2,0,0,24,33,33,3,5,2,2,8,3,2,0,6,0,0,0,0,1,0,2,0,0,3,30,0,1,0,0,1,0,1,7,2,48,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,43,,0,43,0,3,3,0,0,1.0,0,0,0,0,0,5,0,46.0,193,1,1,1,0,1,2,23,0,170
2001,5,OAK,REG,2001_05_OAK_IND,LV,18,32,243,0,0,3,-27,0,0,0,243,13,,,0,10,5,5,0,30,101,1,1,1,5,,0,3,1,0,0,18,32,243,0,0,0,0,0,13,,0,10,5,5,0,0,44,13,13,3,10,0,1,7,1,2,39,5,0,0,0,0,0,-5,0,0,0,10,61,4,0,1,0,1,1,2,14,5,110,3,4,1,0,42.0,0.75,0,0,2,1,0,0,0,0,0,0,1,0,39;42;37,59,,118,59,0,2,2,0,0,1.0,0,0,0,0,0,5,0,59.0,262,2,1,1,1,0,2,25,0,217
2001,5,PIT,REG,2001_05_PIT_KC,KC,15,25,141,1,0,3,-28,0,0,0,141,8,-0.133909543495033,,0,8,2,1,0,35,203,0,0,0,8,3.69131532787182,0,7,4,1,0,15,24,141,1,0,0,0,0,8,5.52847526084318,0,8,2,1,0,0,45,3,5,6,33,0,4,21,4,1,61,8,1,1,0,0,1,0,0,0,0,8,67,1,1,0,0,1,0,4,25,2,32,2,2,0,0,55.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,42;55,,,97,0,0,2,2,0,0,1.0,0,0,0,0,0,5,1,60.0,221,0,1,1,0,0,3,32,0,189
2001,5,SD,REG,2001_05_SD_NE,NE,20,32,270,1,0,1,-12,0,0,0,270,11,,,0,10,7,3,1,28,85,1,1,0,6,,0,1,1,0,0,20,32,270,1,1,1,0,0,11,,0,10,7,3,1,0,31,30,30,3,13,2,3,19,2,0,0,3,0,0,0,0,1,-2,1,6,1,11,93,6,1,1,0,2,1,1,26,7,214,2,4,2,0,27.0,0.5,0,2,0,0,0,0,0,0,1,0,1,0,21;27,36;59,,48,95,0,2,2,0,0,1.0,0,0,0,0,0,4,0,52.0,172,2,1,1,0,1,1,40,0,132
2001,5,SEA,REG,2001_05_DEN_SEA,DEN,12,18,110,0,0,2,-17,0,0,0,110,6,0.430326070525358,,0,5,2,1,0,40,161,2,1,1,11,1.11034378275508,0,3,1,1,1,12,17,110,0,0,0,0,0,6,4.70777712299038,0,5,2,1,0,1,37,17,17,4,21,1,3,20,2,3,62,5,1,0,0,9,0,0,0,0,0,8,84,2,1,0,0,1,1,3,50,3,42,2,2,0,0,44.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,44;23,,,67,0,0,4,4,0,0,1.0,0,0,0,0,0,3,0,47.0,133,0,0,1,0,0,2,92,1,41
2001,5,SF,REG,2001_05_SF_ATL,ATL,27,41,332,3,0,1,-2,0,0,0,332,16,21.673473070492,,0,13,7,3,1,35,187,2,3,1,10,3.36440203853099,0,5,4,3,0,27,40,332,3,1,1,0,0,16,19.0072152753128,0,13,7,3,1,0,43,8,8,5,18,1,2,14,2,1,14,2,0,0,0,0,2,-4,0,0,0,8,70,2,1,3,0,4,2,1,19,7,134,1,1,0,0,27.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,4,4,0,0,1.0,0,0,0,0,0,4,0,54.0,197,2,0,1,0,0,3,36,0,161
2001,5,STL,REG,2001_05_NYG_STL,NYG,28,46,316,0,1,6,-42,1,1,37,316,14,,,0,15,10,4,0,16,41,1,2,2,1,,0,0,0,0,0,28,46,316,0,0,0,37,0,14,,0,15,10,4,0,0,41,10,10,6,19,0,3,15,3,2,19,4,0,0,0,0,0,0,0,0,0,12,89,5,3,0,0,3,3,4,43,3,56,3,3,0,0,33.0,1.0,0,2,1,0,0,0,0,0,0,0,0,0,28;33;25,,,86,0,0,0,0,0,0,,0,0,0,0,0,5,0,55.0,227,1,0,1,1,0,3,19,0,188
2001,5,TB,REG,2001_05_TB_TEN,TEN,24,50,287,3,1,1,-5,0,0,18,287,14,9.93404621671652,,0,13,7,5,0,17,24,1,0,0,3,-4.64551166875754,0,0,0,0,0,24,48,287,3,0,0,18,0,14,12.5411788312485,0,13,7,5,0,0,43,18,26,7,26,0,2,16,2,1,10,2,0,0,0,0,0,0,0,0,0,8,53,5,0,0,0,0,0,1,4,3,82,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1.0,0,0,0,0,0,6,0,45.0,211,1,0,1,0,1,4,49,0,162
2001,5,TEN,REG,2001_05_TB_TEN,TB,18,26,239,1,1,2,-16,0,0,6,239,10,12.3275925271031,,1,10,7,3,0,41,142,2,0,0,10,-1.96784247736616,0,4,3,2,0,18,26,239,1,0,0,6,0,10,13.8814234892656,1,10,7,3,0,0,32,7,9,5,15,0,1,5,1,1,0,8,0,0,0,0,0,0,0,0,0,12,117,4,0,0,0,0,0,4,49,4,79,3,4,1,0,49.0,0.75,0,0,0,3,0,0,0,0,0,1,0,0,44;45;49,47,,138,47,0,2,2,0,0,1.0,1,1,0,0,49,3,0,56.0,155,2,0,2,0,0,1,4,0,151
2001,5,WAS,REG,2001_05_WAS_DAL,DAL,10,18,132,1,0,2,-9,0,0,0,132,6,0.255621771713343,,0,6,3,2,0,26,103,0,2,1,4,-3.89696844870923,0,2,2,0,0,10,18,132,1,0,0,0,0,6,2.78466146349776,0,6,3,2,0,0,59,0,6,4,9,0,1,2,1,1,36,4,0,0,0,0,1,0,0,0,0,7,60,6,1,1,0,2,1,1,2,3,35,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,,44,,0,44,0,1,1,0,0,1.0,0,0,0,0,0,7,0,56.0,279,4,1,1,0,3,2,26,0,253
2001,6,ARI,REG,2001_06_KC_ARI,KC,16,25,228,1,0,0,0,0,0,0,228,9,14.4128269507284,,0,9,6,4,1,37,135,2,0,0,8,0.146889908181038,0,5,4,1,0,16,25,228,1,1,1,0,0,9,8.89831109980255,0,9,6,4,1,0,30,14,14,2,19,0,1,12,1,2,22,7,0,0,0,0,0,0,0,0,0,6,50,5,2,0,0,2,2,3,14,3,90,1,1,0,0,29.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,54.0,222,1,0,1,0,1,3,26,0,196
2001,6,ATL,REG,2001_06_ATL_NO,NO,15,21,185,2,1,2,-12,0,0,7,185,8,2.25757527914961,,0,7,4,2,1,30,124,0,1,1,4,-5.94879502465136,0,4,3,2,0,15,21,185,2,0,0,7,0,8,5.51093689998379,0,7,4,2,1,0,44,16,16,7,45,1,5,36,4,1,7,8,0,0,0,0,0,0,0,0,0,5,34,4,0,1,0,1,1,3,19,3,71,2,2,0,0,38.0,1.0,0,0,2,0,0,0,0,0,0,0,0,0,31;38,,,69,0,0,2,2,0,0,1.0,0,0,0,0,0,4,0,42.0,142,0,0,0,0,2,1,0,0,142
2001,6,BAL,REG,2001_06_BAL_CLE,CLE,27,45,262,1,2,7,-54,1,1,23,262,13,-11.3487886569566,,1,9,6,3,0,27,113,0,1,0,6,-2.97871023451985,0,3,3,0,0,27,41,262,1,0,0,23,0,13,5.0447051976006,1,9,6,3,0,0,35,9,9,6,26,0,2,18,2,0,0,2,0,0,0,0,1,0,0,0,0,6,49,6,2,0,0,2,1,3,59,5,101,2,2,0,0,38.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,21;38,,,59,0,0,0,0,0,0,,0,0,0,0,0,5,0,55.0,221,2,0,0,1,2,2,4,0,197
2001,6,BUF,REG,2001_06_BUF_JAX,JAX,39,56,388,2,2,6,-37,0,0,35,388,19,8.33129599805269,,0,16,6,5,0,56,213,0,1,0,11,-3.77049509785097,0,5,5,2,0,39,55,388,2,0,0,35,0,19,14.8866698951658,0,16,6,5,0,0,98,0,12,16,77,0,6,37,6,2,0,8,2,2,0,0,2,-34,0,0,0,8,66,5,0,2,0,2,0,2,2,7,111,3,5,2,0,46.0,0.6,0,0,1,2,0,0,0,0,1,1,0,0,30;41;46,41;39,,117,80,0,2,2,0,0,1.0,0,0,0,0,0,9,0,64.0,373,3,2,0,2,3,2,2,0,331
2001,6,CAR,REG,2001_06_CAR_WAS,WAS,24,35,226,1,4,1,-8,0,0,12,226,11,-13.6728237401694,,0,10,4,2,0,25,124,1,0,0,7,2.2510336303676,0,5,3,1,0,24,31,226,1,0,0,12,0,11,-0.957227054750547,0,10,4,2,0,0,36,14,14,1,1,1,1,1,1,1,0,7,0,0,0,0,0,0,1,0,0,7,51,7,0,0,0,0,0,3,46,2,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,72.0,335,4,0,2,1,1,2,10,0,305
2001,6,CHI,REG,2001_06_CHI_CIN,CIN,23,30,232,2,0,0,0,0,0,0,232,11,11.7837719312148,,0,10,4,4,1,32,203,1,1,0,9,8.18638417741749,0,4,4,3,1,23,30,232,2,1,1,0,0,11,7.2986969554541,0,10,4,4,1,0,44,1,11,7,31,1,2,15,1,1,43,10,0,0,0,0,1,-1,0,0,0,2,25,3,0,2,0,2,1,6,51,1,25,1,2,1,0,48.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,48,43,,48,43,0,3,3,0,0,1.0,0,0,0,0,0,3,0,53.0,145,1,0,1,1,0,1,9,0,116
2001,6,CIN,REG,2001_06_CHI_CIN,CHI,19,46,244,0,1,2,-15,1,0,9,244,13,-4.12295810061029,,0,11,6,2,0,21,35,0,0,0,3,-6.47110740136122,0,1,0,0,0,19,46,244,0,0,0,9,0,13,-2.07434788047091,0,11,6,2,0,0,48,1,15,3,5,0,0,0,0,0,0,3,0,0,0,0,1,0,1,-1,0,2,20,2,1,0,0,1,0,1,9,5,97,0,1,1,0,,0.0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,0,0,0,0,,0,0,0,0,0,7,0,47.0,287,2,0,1,0,0,6,51,0,236
2001,6,CLE,REG,2001_06_BAL_CLE,BAL,11,18,149,2,0,2,-18,0,0,0,149,6,3.88477458791995,,0,6,3,3,0,29,88,1,0,0,3,-6.79083164452459,0,4,2,1,0,11,17,149,2,0,0,0,0,6,7.69841211393941,0,6,3,3,0,0,51,16,16,7,41,2,7,54,6,2,22,14,0,0,0,0,0,0,1,0,0,12,78,3,0,0,0,0,0,2,4,3,74,1,1,0,0,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,3,3,0,0,1.0,0,0,0,0,0,8,0,69.0,375,1,3,0,1,1,3,59,0,296
2001,6,DEN,REG,2001_06_DEN_SD,LAC,26,41,212,1,2,4,-30,0,0,41,212,10,-3.8342579627214,,0,9,1,0,0,21,81,0,1,1,8,-3.36419975294848,0,1,1,1,0,26,39,212,1,0,0,41,0,10,4.86766769112646,0,9,1,0,0,0,49,11,11,7,17,2,3,8,2,1,0,3,0,0,0,0,0,0,1,0,0,8,61,6,1,0,0,1,1,2,14,6,182,1,2,1,0,45.0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,45,42,,45,42,0,1,1,0,0,1.0,0,0,0,0,0,6,0,59.0,270,2,1,1,0,0,4,47,0,223
2001,6,DET,REG,2001_06_TEN_DET,TEN,25,42,338,3,1,4,-16,0,0,9,338,15,3.51787308396442,,0,14,7,5,1,19,41,0,0,0,1,-10.6501204557135,0,0,0,0,0,25,40,338,3,0,0,9,0,15,11.9272243125261,0,14,7,5,1,0,38,3,35,5,15,1,1,10,1,2,7,7,0,0,0,0,1,-27,0,0,0,8,77,3,0,2,0,2,1,2,11,5,172,1,2,0,1,23.0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,23,,40,23,0,40,3,3,0,0,1.0,0,0,0,0,0,5,0,45.0,209,3,0,0,0,2,3,1,0,208
2001,6,GB,REG,2001_06_GB_MIN,MIN,21,35,169,2,1,1,-9,0,0,10,169,9,-2.97660553878116,,0,6,1,1,0,15,74,0,0,0,1,-8.7322845584229,0,1,1,1,1,21,34,169,2,0,0,10,0,9,-0.146283117159624,0,6,1,1,0,0,52,5,5,2,6,3,2,7,1,0,0,2,0,0,0,0,2,-18,2,0,0,5,48,3,0,2,0,2,0,1,-1,6,111,0,2,2,0,,0.0,0,0,0,0,0,0,0,0,0,1,1,0,,51;42,,0,93,0,1,1,0,0,1.0,0,0,0,0,0,5,0,48.0,226,1,0,0,1,1,3,6,0,200
2001,6,IND,REG,2001_06_NE_IND,NE,22,34,335,1,0,4,-30,1,1,0,335,14,2.10153584163289,,1,11,8,4,1,34,179,0,2,1,13,-0.154745249834377,0,5,3,2,0,22,34,335,1,0,0,0,0,14,12.1907882306567,1,11,8,4,1,0,39,11,11,4,8,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,4,53,3,2,1,0,3,2,1,2,6,123,3,5,0,2,42.0,0.6,0,1,0,2,0,0,0,0,0,0,0,0,42;42;24,,46;25,108,0,71,0,0,0,0,,0,0,0,0,0,2,0,52.0,86,1,0,0,0,1,1,9,0,77
2001,6,KC,REG,2001_06_KC_ARI,ARI,21,44,352,1,2,1,-12,0,0,22,352,13,-2.08229230940455,,0,14,10,7,2,20,119,0,1,0,5,1.35223688587075,0,4,3,2,1,21,41,352,1,0,0,22,0,13,0.594036956434138,0,14,10,7,2,0,36,18,18,3,8,2,0,0,0,0,0,2,0,0,0,0,1,-2,2,-4,0,10,107,4,0,1,0,1,0,3,26,2,33,3,3,0,0,49.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,49;29;33,,,111,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,51.0,214,3,0,2,0,0,3,14,0,200
2001,6,MIN,REG,2001_06_GB_MIN,GB,18,27,184,1,0,2,-7,1,1,0,184,11,6.19621665206808,,1,7,2,1,1,36,200,2,2,0,11,1.78804839673077,0,8,5,1,0,18,27,184,1,0,0,0,0,11,11.5833151572298,1,7,2,1,1,0,39,3,3,5,38,0,1,9,1,1,27,2,1,1,0,0,3,-3,0,0,0,7,54,3,3,2,0,5,2,3,6,3,26,2,2,0,0,42.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,42;36,,,78,0,0,3,3,0,0,1.0,0,0,0,0,0,3,0,49.0,130,0,0,0,1,1,1,-1,0,111
2001,6,NE,REG,2001_06_NE_IND,IND,17,21,262,4,0,0,0,0,0,0,262,12,19.7847350800457,,0,7,2,2,2,30,123,1,0,0,6,-1.86124490498332,0,4,3,1,0,17,21,262,4,0,0,0,0,12,19.7847350800457,0,7,2,2,2,0,48,18,18,5,25,2,4,30,3,0,0,3,0,0,0,35,0,0,2,0,0,4,35,3,0,0,0,0,0,1,9,5,107,1,1,0,0,43.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,5,5,0,0,1.0,0,0,0,0,0,3,0,41.0,109,1,0,0,0,2,1,2,0,107
2001,6,NO,REG,2001_06_ATL_NO,ATL,23,39,249,1,1,5,-36,1,0,12,249,11,-8.14677477964414,,0,9,8,4,0,24,63,0,0,0,4,-7.03408089536507,0,2,2,0,0,23,37,249,1,0,0,12,0,11,-1.47939995186152,0,9,8,4,0,0,32,17,17,4,16,0,2,12,2,1,0,4,0,0,0,0,1,0,1,0,0,3,25,5,1,0,0,1,0,1,0,5,129,2,3,0,1,31.0,0.666666666666667,0,1,1,0,0,0,0,0,0,0,0,0,23;31,,48,54,0,48,1,1,0,0,1.0,0,0,0,0,0,6,0,49.0,242,2,0,2,0,1,3,19,0,223
2001,6,NYG,REG,2001_06_PHI_NYG,PHI,21,33,162,0,0,3,-20,1,1,0,162,8,-8.7548051071372,,0,5,3,1,0,31,96,0,1,0,7,-3.81297489249846,0,2,1,0,0,21,32,162,0,0,0,0,0,8,-1.94784253911536,0,5,3,1,0,0,32,14,14,7,36,0,4,30,4,1,20,5,0,0,0,0,1,-7,0,0,0,3,31,5,1,1,0,2,1,3,30,3,59,3,4,1,0,24.0,0.75,0,3,0,0,0,0,0,0,0,1,0,0,24;21;24,49,,69,49,0,0,0,0,0,,0,0,0,0,0,6,0,60.0,256,1,2,1,0,0,3,48,0,208
2001,6,NYJ,REG,2001_06_STL_NYJ,LA,18,27,142,2,1,1,-8,0,0,21,142,9,-4.37402367347386,,0,5,2,1,0,24,132,0,0,0,4,-0.105997805367224,0,6,2,0,0,18,26,142,2,0,0,21,0,9,3.84348750405479,0,5,2,1,0,0,38,15,17,4,14,2,4,11,5,0,0,4,0,0,0,0,1,-3,2,2,0,10,66,1,0,1,0,1,0,0,0,4,131,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,53.0,272,1,0,0,1,2,3,32,0,220
2001,6,PHI,REG,2001_06_PHI_NYG,NYG,15,26,154,1,1,4,-30,0,0,35,154,6,-6.41770618642067,,0,6,4,2,0,20,91,0,0,0,5,-1.75558308692281,0,2,2,1,0,15,26,154,1,0,0,35,0,6,-0.952768478662165,0,6,4,2,0,0,45,17,17,7,30,1,3,20,2,0,0,2,0,0,0,0,0,0,1,0,0,7,35,6,0,0,0,0,0,3,48,4,84,1,2,1,0,25.0,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,44,,25,44,0,1,1,0,0,1.0,0,0,0,0,0,6,0,49.0,266,2,1,1,1,0,3,30,0,216
2001,6,PIT,REG,2001_06_PIT_TB,TB,11,17,132,1,2,2,-8,0,0,65,132,8,3.51007682306226,,0,5,3,2,0,35,220,1,2,1,9,4.8590367823422,0,8,7,2,1,11,17,132,1,0,0,65,0,8,5.26514990115538,0,5,3,2,0,0,51,6,10,10,69,0,10,69,10,1,0,11,0,0,0,0,1,-2,0,0,0,1,5,2,1,1,0,2,1,2,10,2,38,1,1,0,0,35.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,2,2,0,0,1.0,0,0,0,0,0,2,0,39.0,76,1,1,1,0,0,0,0,0,76
2001,6,SD,REG,2001_06_DEN_SD,LAC,21,32,280,2,1,3,-8,1,0,6,280,18,,,0,17,7,3,0,32,107,0,0,0,4,,0,4,2,2,0,21,32,280,2,1,1,6,0,18,,0,17,7,3,0,1,52,5,5,6,42,1,4,30,4,2,0,5,0,0,0,0,0,0,1,7,0,5,34,3,2,0,1,2,1,4,47,2,113,2,2,0,0,51.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,21;51,,,72,0,0,3,3,0,0,1.0,0,0,0,0,0,5,0,51.0,212,2,0,0,1,2,2,14,0,178
2001,6,STL,REG,2001_06_STL_NYJ,NYJ,19,28,225,1,0,4,-11,0,0,0,225,12,,,0,11,6,4,0,34,234,2,1,1,9,,0,7,6,2,1,19,27,225,1,1,1,0,0,12,,0,11,6,4,0,0,24,18,18,3,16,0,1,8,1,1,42,1,0,0,0,0,0,0,0,0,0,4,33,4,2,0,0,2,2,3,32,1,18,2,2,0,0,47.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,47;24,,,71,0,0,4,4,0,0,1.0,0,0,0,0,0,2,0,55.0,103,1,0,1,1,0,0,0,0,83
2001,6,TB,REG,2001_06_PIT_TB,PIT,24,40,283,1,1,10,-69,0,0,37,283,15,-1.89497555621825,,0,12,9,6,0,19,64,0,0,0,4,-0.827126411255449,0,1,1,0,0,24,40,283,1,0,0,37,0,15,11.4108676669421,0,12,9,6,0,0,42,6,10,6,17,1,2,8,1,2,10,4,0,0,0,0,0,0,1,0,0,1,10,5,0,0,0,0,0,0,0,4,90,1,1,0,0,31.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,52.0,220,2,2,0,0,1,2,10,0,210
