season,team,sos_vegas,sos_prior_wpct,n_opp,sos_vegas_w1_14,sos_prior_wpct_w1_14,n_opp_w1_14,sos_vegas_w15_17,sos_prior_wpct_w15_17,n_opp_w15_17,sos_vegas_z,sos_prior_wpct_z,sos_vegas_w15_17_z,source,sos_wr_fpa,sos_wr_fpa_w15_17,sos_rb_fpa,sos_rb_fpa_w15_17
2016,HOU,8.3125,0.484375,16,8.461538461538462,0.5,13,7.666666666666667,0.4166666666666667,3,0.7240661880382168,-0.5358358173938085,-0.6983117389739377,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.773359375,35.46958333333333,21.778515625,21.704166666666666
2016,IND,8.15625,0.4765625,16,8.153846153846153,0.4759615384615384,13,8.166666666666666,0.4791666666666667,3,-0.0804517986709129,-0.7597254333166096,-0.0071990900925156,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.29890625,34.981249999999996,20.98765625,23.335416666666664
2016,JAX,8.21875,0.47265625,16,8.307692307692308,0.4855769230769231,13,7.833333333333333,0.4166666666666667,3,0.2413553960127389,-0.8716702412780101,-0.4679408560134641,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.768125,35.736250000000005,20.862890625,20.285416666666666
2016,KC,8.1875,0.49609375,16,8.346153846153847,0.5192307692307693,13,7.5,0.3958333333333333,3,0.0804517986709129,-0.2000013935096069,-0.9286826219344124,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.537421875,31.048750000000002,22.38765625,21.347916666666666
2016,LA,8.28125,0.55078125,16,8.192307692307692,0.5432692307692307,13,8.666666666666666,0.5833333333333334,3,0.5631625906963907,1.3672259179500004,0.6839135587889076,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,33.698828125,30.829166666666666,22.650546875,21.566666666666666
2016,MIA,8.28125,0.5208333333333334,16,8.153846153846153,0.4947916666666667,13,8.833333333333334,0.625,3,0.5631625906963907,0.5089823902459307,0.9142844417493836,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.810703125,37.3125,20.59328125,19.890416666666667
2016,MIN,8.28125,0.48828125,16,8.115384615384615,0.4855769230769231,13,9.0,0.5,3,0.5631625906963907,-0.423891009432408,1.1446553247098572,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.185859375,34.166666666666664,22.540234375,22.077083333333334
2016,NE,8.15625,0.5291666666666667,16,8.153846153846153,0.515625,13,8.166666666666666,0.5833333333333334,3,-0.0804517986709129,0.7477979805635844,-0.0071990900925156,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.18125,32.94875,21.25109375,22.094583333333333
2016,NO,8.28125,0.5541666666666667,16,8.346153846153847,0.5520833333333334,13,8.0,0.5625,3,0.5631625906963907,1.4642447515165484,-0.2375699730529892,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,32.459375,30.727083333333336,22.86875,22.104166666666668
2016,NYG,7.875,0.4625,16,8.076923076923077,0.4583333333333333,13,7.0,0.4791666666666667,3,-1.5285841747473463,-1.1627267419776508,-1.619795270815836,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.84796875,37.92583333333334,22.808984375,23.59375
2016,NYJ,8.5,0.5375,16,8.5,0.5364583333333334,13,8.5,0.5416666666666666,3,1.6894877720891723,0.986613570881238,0.453542675828434,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,36.471953125,37.365833333333335,21.706640625,23.43958333333333
2016,OAK,8.1875,0.5,16,8.115384615384615,0.5,13,8.5,0.5,3,0.0804517986709129,-0.0880565855482064,0.453542675828434,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.026171875,31.741666666666664,21.905078125,22.806250000000002
2016,PHI,8.3125,0.46875,16,8.26923076923077,0.5048076923076923,13,8.5,0.3125,3,0.7240661880382168,-0.9836150492394108,0.453542675828434,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.111328125,35.12083333333333,22.39453125,24.079166666666666
2016,PIT,8.0,0.47265625,16,8.115384615384615,0.4855769230769231,13,7.5,0.4166666666666667,3,-0.8849697853800427,-0.8716702412780101,-0.9286826219344124,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,37.458359375,38.268750000000004,21.828671875,19.783333333333335
2016,SD,8.0625,0.5078125,16,8.192307692307692,0.5240384615384616,13,7.5,0.4375,3,-0.5631625906963907,0.1358330303745946,-0.9286826219344124,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.50484375,38.06458333333333,22.20625,20.327083333333334
2016,SEA,8.0,0.5580357142857143,16,8.076923076923077,0.5572916666666666,13,7.666666666666667,0.5625,3,-0.8849697853800427,1.575123418449745,-0.6983117389739377,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.499765625,32.733333333333334,23.520078124999998,24.075
2016,SF,8.5625,0.5714285714285714,16,8.615384615384615,0.5729166666666666,13,8.333333333333334,0.5625,3,2.0112949667728244,1.9589341886031164,0.2231717928679604,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,32.49609375,28.1875,22.261484375,23.21875
2016,TB,8.3125,0.55,16,8.23076923076923,0.5520833333333334,13,8.666666666666666,0.5416666666666666,3,0.7240661880382168,1.3448369563577216,0.6839135587889076,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,31.591015625,32.94375,23.72734375,25.29375
2016,TEN,8.09375,0.47265625,16,8.0,0.4615384615384615,13,8.5,0.5208333333333334,3,-0.4022589933545648,-0.8716702412780101,0.453542675828434,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.503515625,35.1125,22.33515625,21.147916666666664
2016,WAS,8.375,0.4921875,16,8.26923076923077,0.4759615384615384,13,8.833333333333334,0.5625,3,1.0458733827218687,-0.3119462014710075,0.9142844417493836,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.463203125,34.00625,22.63203125,24.085416666666664
2017,ARI,7.84375,0.466796875,16,7.576923076923077,0.4302884615384615,13,9.0,0.625,3,-1.2262426643829558,-0.7602137187425809,1.0716268754648135,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.832578125,33.072916666666664,22.648828125,21.243750000000002
2017,ATL,8.28125,0.521484375,16,8.23076923076923,0.5360576923076923,13,8.5,0.4583333333333333,3,0.9196819982872168,0.2524860243943412,0.4803844614152613,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,36.332109375,38.025416666666665,22.3234375,24.139583333333334
2017,BAL,7.96875,0.4609375,16,8.192307692307692,0.4927884615384615,13,7.0,0.3229166666666667,3,-0.6131213321914779,-0.8687172626501083,-1.293342780733396,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.37,33.104166666666664,23.071484375,25.508333333333336
2017,BUF,8.21875,0.5770833333333333,16,8.076923076923077,0.5442708333333334,13,8.833333333333334,0.7083333333333334,3,0.6131213321914779,1.2820640965835444,0.8745460707816303,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.845,36.06458333333333,23.293359375,22.325000000000003
2017,CAR,7.9375,0.50390625,16,7.576923076923077,0.4759615384615384,13,9.5,0.625,3,-0.7664016652393474,-0.0730246073282409,1.6628692895143662,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,36.534453125,38.38333333333333,23.896093750000002,23.860416666666666
2017,CHI,8.34375,0.478515625,16,8.692307692307692,0.5024038461538461,13,6.833333333333333,0.375,3,1.2262426643829558,-0.5432066309275262,-1.4904235854165804,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,35.935078125,33.86416666666667,23.299609375,22.72083333333333
2017,CIN,7.84375,0.44921875,16,7.769230769230769,0.4326923076923077,13,8.166666666666666,0.5208333333333334,3,-1.2262426643829558,-1.085724350465163,0.0862228520488923,computed: nflverse games.csv REG grid x preseason win totals (Covers closing 2015-2025; DraftKings 2026-08-08 for 2026); built 2026-08-09 by scripts/fetch_sos.py,34.216484375,34.51208333333333,22.900390625,20.695833333333336
