player_id,season,player_name,position,team,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,snap_pct_mean,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_adot,pfr_ybc,pfr_ybc_per_rec,pfr_yac,pfr_yac_per_rec,pfr_broken_tackles,pfr_rec_per_broken_tackle,pfr_drops,pfr_first_downs,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,play_share_part,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,target_epa,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,rz_target_share_of_own,third_down_conv_rate
00-0036626,2023,Dyami Brown,WR,WAS,1,16,23,12,168,1,387,76,8,8.51626125018812,1,0,0,34.96,575,4595,608,345,601,4767,359,17,17.0,253.0,1107.0,0.21882352941176472,176.0,262.0,167.0,73.0,1132.0,737.0,326.0,23.0,12.0,16.8,92.0,7.7,76.0,6.3,1.0,12.0,2.0,8.0,,,,,,,,,23.0,2.0,2.0,4.0,8.0,7.0,4.0,8.516261250188109,0.04,0.08422198041349292,0.03826955074875208,0.08118313404657017,0.002898550724637681,0.002785515320334262,0.9411764705882353,0.11895538628944505,0.43410852713178294,16.82608695652174,0.5217391304347826,0.37027222826904865,0.0,14.0,0.22854561878952123,14.882352941176471,0.2265943012211669,0.22392638036809817,0.2314487632508834,1.4375,0.75,10.5,0.0625,24.1875,2.185,0.0625,0.0,0.0,167.0,10.4375,0.1377245508982036,1.0059880239520957,0.08695652173913043,0.3702722282690482,0.125,0.125,0.25,0.5,0.4375,0.34782608695652173,0.08695652173913043,0.5714285714285714
00-0037257,2023,David Bell,WR,CLE,1,9,23,14,167,3,142,73,9,8.862044934998265,0,0,0,48.7,322,3023,333,266,597,5299,518,17,15.0,217.0,1089.0,0.22,44.0,220.0,135.0,75.0,1265.0,696.0,487.0,23.0,14.0,6.2,94.0,6.7,73.0,5.2,1.0,14.0,1.0,9.0,,,,,,,,,23.0,2.0,1.0,1.0,2.0,6.0,2.0,8.862044934998266,0.07142857142857142,0.04697320542507443,0.038525963149078725,0.02679750896395546,0.0,0.0,0.5294117647058824,0.14002410094040924,1.176056338028169,6.173913043478261,0.6086956521739131,0.3853063015216637,,11.928571428571429,0.1992653810835629,14.466666666666667,0.1939655172413793,0.1540041067761807,0.17391304347826086,2.5555555555555554,1.5555555555555556,18.555555555555557,0.3333333333333333,15.777777777777779,5.411111111111111,0.0,0.0,0.0,135.0,15.0,0.17037037037037037,1.237037037037037,0.043478260869565216,0.38530630152166373,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.08695652173913043,0.08695652173913043,0.3333333333333333
00-0038104,2023,Tyquan Thornton,WR,NE,1,9,23,13,91,0,230,50,3,-13.239605868468058,3,51,0,27.200000000000003,275,1822,285,211,541,4096,415,17,9.0,224.0,537.0,0.41888888888888887,0.0,229.0,137.0,82.0,1077.0,627.0,396.0,23.0,13.0,10.0,41.0,3.2,50.0,3.8,0.0,,1.0,3.0,,,,,,,,,23.0,0.0,0.0,0.0,4.0,8.0,0.0,-13.239605868468061,0.08363636363636363,0.12623490669593854,0.04251386321626617,0.05615234375,0.014218009478672985,0.007228915662650603,0.5294117647058824,0.21381898014170242,0.39565217391304347,10.0,0.5652173913043478,-0.5756350377594808,17.0,7.0,0.4171322160148976,24.88888888888889,0.21850079744816586,0.20707070707070707,0.21262766945218198,2.5555555555555554,1.4444444444444444,10.11111111111111,0.0,25.555555555555557,3.0222222222222226,0.3333333333333333,5.666666666666667,0.0,137.0,15.222222222222221,0.1678832116788321,0.6642335766423357,0.043478260869565216,-0.5756350377594809,0.0,0.0,0.0,0.4444444444444444,0.8888888888888888,0.17391304347826086,0.0,0.0
00-0032385,2023,Sterling Shepard,WR,NYG,1,10,22,10,57,1,160,33,4,-11.138027666812548,1,6,0,22.3,300,2408,315,256,485,3786,454,17,15.0,142.0,973.0,0.15200000000000002,7.0,145.0,89.0,46.0,1126.0,668.0,386.0,22.0,10.0,7.3,24.0,2.4,33.0,3.3,0.0,,3.0,4.0,,,,,,,,,22.0,7.0,3.0,5.0,1.0,3.0,0.0,-11.138027666812537,0.07333333333333333,0.0664451827242525,0.04536082474226804,0.04226096143687269,0.00390625,0.0022026431718061676,0.5882352941176471,0.15651162790697676,0.35625,7.2727272727272725,0.45454545454545453,-0.5062739848551158,6.0,5.7,0.1459403905447071,9.466666666666667,0.13323353293413173,0.11917098445595854,0.12877442273534637,2.2,1.0,5.7,0.1,16.0,2.23,0.1,0.6,0.0,89.0,8.9,0.24719101123595505,0.6404494382022472,0.13636363636363635,-0.5062739848551153,0.7,0.3,0.5,0.1,0.3,0.045454545454545456,0.3181818181818182,0.0
00-0033217,2023,Mo Alie-Cox,TE,IND,1,14,22,13,161,3,222,80,9,7.56259054116403,0,0,0,49.1,411,3207,433,404,546,4255,479,17,17.0,434.0,1148.0,0.3870588235294118,123.0,446.0,192.0,216.0,1180.0,648.0,449.0,22.0,13.0,10.1,81.0,6.2,80.0,6.2,1.0,13.0,1.0,9.0,,,,,,,,,22.0,4.0,1.0,2.0,2.0,3.0,0.0,6.509590541164027,0.0535279805352798,0.06922357343311505,0.040293040293040296,0.05217391304347826,0.0,0.0,0.8235294117647058,0.12874847220610025,0.7252252252252253,10.090909090909092,0.5909090909090909,0.34375411550745594,,12.384615384615385,0.3780487804878049,25.529411764705884,0.2962962962962963,0.48106904231625836,0.37796610169491524,1.5714285714285714,0.9285714285714286,11.5,0.21428571428571427,15.857142857142858,3.507142857142857,0.0,0.0,0.0,192.0,13.714285714285714,0.11458333333333333,0.8385416666666666,0.045454545454545456,0.2958904791438194,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.09090909090909091,0.18181818181818182,0.0
00-0034159,2023,Will Dissly,TE,SEA,1,13,22,17,172,1,62,120,8,8.722147255612075,0,0,0,40.2,429,3242,456,279,547,4121,382,17,16.0,380.0,976.0,0.384375,178.0,396.0,182.0,186.0,1081.0,635.0,353.0,22.0,17.0,2.8,52.0,3.1,120.0,7.1,3.0,5.7,1.0,8.0,,,,,,,,,22.0,2.0,0.0,0.0,0.0,0.0,0.0,8.722147255612072,0.05128205128205128,0.019123997532387416,0.04021937842778794,0.01504489201650085,0.0,0.0,0.7647058823529411,0.09030987519574812,2.774193548387097,2.8181818181818183,0.7727272727272727,0.39646123889145796,,10.117647058823529,0.38934426229508196,23.75,0.2866141732283465,0.5269121813031161,0.36632747456059206,1.6923076923076923,1.3076923076923077,13.23076923076923,0.07692307692307693,4.769230769230769,3.0923076923076924,0.0,0.0,0.0,182.0,14.0,0.12087912087912088,0.945054945054945,0.045454545454545456,0.3964612388914578,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,
00-0034297,2023,Byron Pringle,WR,WAS,1,13,22,14,161,0,297,31,7,1.0596630637301123,0,0,0,30.1,500,3918,530,268,601,4767,359,17,16.0,183.0,1107.0,0.16411764705882353,195.0,184.0,105.0,70.0,1132.0,737.0,326.0,22.0,14.0,13.5,130.0,9.3,31.0,2.2,0.0,,0.0,7.0,,,,,,,,,22.0,0.0,0.0,0.0,4.0,7.0,3.0,1.0596630637301132,0.044,0.07580398162327719,0.036605657237936774,0.062303335431088736,0.0,0.0,0.7647058823529411,0.11906278713629403,0.5420875420875421,13.5,0.6363636363636364,0.04816650289682329,,11.5,0.16531165311653118,11.4375,0.14246947082767977,0.2147239263803681,0.1625441696113074,1.6923076923076923,1.0769230769230769,12.384615384615385,0.0,22.846153846153847,2.3153846153846156,0.0,0.0,0.0,105.0,8.076923076923077,0.20952380952380953,1.5333333333333334,0.0,0.04816650289682333,0.0,0.0,0.0,0.3076923076923077,0.5384615384615384,0.18181818181818182,0.0,0.42857142857142855
00-0034487,2023,Trent Sherfield,WR,BUF,1,11,22,11,86,1,190,49,4,-2.2193881175603627,0,0,0,25.6,382,3664,407,312,545,5022,512,17,17.0,392.0,1164.0,0.3411764705882353,150.0,401.0,179.0,190.0,1186.0,652.0,446.0,22.0,11.0,8.6,37.0,3.4,49.0,4.5,2.0,5.5,1.0,4.0,,,,,,,,,22.0,3.0,1.0,3.0,3.0,6.0,1.0,-2.21938811756037,0.05759162303664921,0.05185589519650655,0.04036697247706422,0.037833532457188374,0.0,0.0,0.6470588235294118,0.12268656119252841,0.45263157894736844,8.636363636363637,0.5,-0.10088127807092558,,7.818181818181818,0.33676975945017185,23.058823529411764,0.2745398773006135,0.4260089686098655,0.33811129848229343,2.0,1.0,7.818181818181818,0.09090909090909091,17.272727272727273,2.3272727272727276,0.0,0.0,0.0,179.0,16.272727272727273,0.12290502793296089,0.48044692737430167,0.045454545454545456,-0.1008812780709259,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.13636363636363635,0.13636363636363635,0.16666666666666666
00-0037273,2023,Kyle Philips,WR,TEN,1,8,22,15,181,0,197,79,9,6.535338858000361,0,0,0,33.1,226,2113,235,187,478,4569,444,17,9.0,132.0,539.0,0.2488888888888889,5.0,138.0,108.0,15.0,1089.0,576.0,411.0,22.0,15.0,9.0,102.0,6.8,79.0,5.3,1.0,15.0,1.0,9.0,,,,,,,,,22.0,1.0,1.0,1.0,3.0,13.0,4.0,6.535338858000354,0.09734513274336283,0.09323237103644108,0.04602510460251046,0.043116655723353034,0.0,0.0,0.47058823529411764,0.21128035884055302,0.9187817258883249,8.954545454545455,0.6818181818181818,0.29706085718183456,,12.066666666666666,0.24489795918367346,14.666666666666666,0.1875,0.0364963503649635,0.12672176308539945,2.75,1.875,22.625,0.0,24.625,4.1375,0.0,0.0,0.0,108.0,13.5,0.2037037037037037,1.6759259259259258,0.045454545454545456,0.2970608571818343,0.125,0.125,0.125,0.375,1.625,0.13636363636363635,0.045454545454545456,0.3076923076923077
00-0037805,2023,Jeremy Ruckert,TE,NYJ,1,10,22,16,151,0,139,51,6,4.471252668532542,0,0,0,31.1,348,2546,362,202,563,4000,388,17,15.0,310.0,963.0,0.322,205.0,320.0,161.0,138.0,1140.0,695.0,357.0,22.0,16.0,6.3,100.0,6.3,51.0,3.2,0.0,,1.0,6.0,,,,,,,,,22.0,1.0,0.0,0.0,1.0,3.0,1.0,4.471252668532543,0.06321839080459771,0.054595443833464256,0.03907637655417407,0.03475,0.0,0.0,0.5882352941176471,0.13304439689032155,1.0863309352517985,6.318181818181818,0.7272727272727273,0.2032387576605701,,9.4375,0.32191069574247144,20.666666666666668,0.2316546762589928,0.3865546218487395,0.2807017543859649,2.2,1.6,15.1,0.0,13.9,3.1100000000000003,0.0,0.0,0.0,161.0,16.1,0.13664596273291926,0.937888198757764,0.045454545454545456,0.20323875766057012,0.1,0.0,0.0,0.1,0.3,0.045454545454545456,0.045454545454545456,0.3333333333333333
00-0033572,2023,Jamal Agnew,WR,JAX,1,11,21,14,225,1,253,76,8,2.579681091464239,4,-2,0,40.3,380,2934,388,287,607,4981,453,17,11.0,201.0,737.0,0.27454545454545454,91.0,206.0,150.0,44.0,1207.0,710.0,399.0,21.0,14.0,12.0,149.0,10.6,76.0,5.4,0.0,,0.0,8.0,,,,,,,,,21.0,2.0,1.0,1.0,2.0,8.0,2.0,2.579681091464221,0.05526315789473684,0.08623040218132243,0.03459637561779242,0.050793013451114234,0.013937282229965157,0.008830022075055188,0.6470588235294118,0.14325601836903096,0.8893280632411067,12.047619047619047,0.6666666666666666,0.12284195673639234,-0.5,16.071428571428573,0.2727272727272727,18.272727272727273,0.2112676056338028,0.11027568922305764,0.17067108533554268,1.9090909090909092,1.2727272727272727,20.454545454545453,0.09090909090909091,23.0,3.6636363636363636,0.36363636363636365,-0.18181818181818182,0.0,150.0,13.636363636363637,0.14,1.5,0.0,0.12284195673639148,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.09523809523809523,0.09523809523809523,0.25
00-0035215,2023,Deonte Harty,WR,BUF,1,16,21,15,150,1,227,79,9,6.185579963892331,4,0,0,42.0,496,4615,528,472,545,5022,512,17,16.0,155.0,1069.0,0.143125,68.0,160.0,109.0,34.0,1186.0,652.0,446.0,21.0,15.0,10.8,71.0,4.7,79.0,5.3,0.0,,1.0,9.0,,,,,,,,,21.0,3.0,1.0,0.0,4.0,8.0,5.0,6.185579963892329,0.04233870967741935,0.04918743228602383,0.03853211009174312,0.045201115093588214,0.00847457627118644,0.0078125,0.9411764705882353,0.09793926711634571,0.6607929515418502,10.80952380952381,0.7142857142857143,0.29455142685201574,0.0,10.0,0.1449953227315248,9.6875,0.16717791411042945,0.07623318385650224,0.13490725126475547,1.3125,0.9375,9.375,0.0625,14.1875,2.625,0.25,0.0,0.0,109.0,6.8125,0.1926605504587156,1.3761467889908257,0.047619047619047616,0.2945514268520157,0.1875,0.0625,0.0,0.25,0.5,0.19047619047619047,0.14285714285714285,0.625
00-0035414,2023,Jalen Guyton,WR,LAC,1,7,21,10,89,1,218,32,6,-2.3658055786218024,0,0,0,24.9,249,1740,258,166,614,4733,431,17,8.0,255.0,525.0,0.485,0.0,260.0,179.0,70.0,1175.0,715.0,385.0,21.0,10.0,10.4,57.0,5.7,32.0,3.2,1.0,10.0,2.0,6.0,,,,,,,,,21.0,4.0,1.0,2.0,4.0,4.0,1.0,-2.365805578621803,0.08433734939759036,0.12528735632183907,0.03420195439739414,0.04605958166068033,0.0,0.0,0.4117647058823529,0.21420717352167287,0.40825688073394495,10.380952380952381,0.47619047619047616,-0.11265740850580011,,8.9,0.4857142857142857,31.875,0.25034965034965034,0.18181818181818182,0.22127659574468084,3.0,1.4285714285714286,12.714285714285714,0.14285714285714285,31.142857142857142,3.557142857142857,0.0,0.0,0.0,179.0,25.571428571428573,0.11731843575418995,0.4972067039106145,0.09523809523809523,-0.11265740850580014,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.19047619047619047,0.19047619047619047,0.25
00-0036271,2023,Quez Watkins,WR,PHI,1,5,21,15,142,1,245,46,8,-3.31506419403331,0,0,0,35.2,169,1634,186,144,525,4844,510,17,9.0,304.0,624.0,0.49444444444444446,1.0,313.0,191.0,101.0,1183.0,653.0,457.0,21.0,15.0,11.9,96.0,6.4,46.0,3.1,0.0,,0.0,8.0,,,,,,,,,21.0,3.0,0.0,2.0,4.0,3.0,0.0,-3.3150641940333117,0.1242603550295858,0.1499388004895961,0.04,0.05057803468208093,0.0,0.0,0.29411764705882354,0.29134769288709594,0.5795918367346938,11.666666666666666,0.7142857142857143,-0.1578601997158719,,9.466666666666667,0.48717948717948717,33.77777777777778,0.29249617151607965,0.2210065645514223,0.26458157227387996,4.2,3.0,28.4,0.2,49.0,7.040000000000001,0.0,0.0,0.0,191.0,38.2,0.1099476439790576,0.743455497382199,0.0,-0.15786019971587198,0.6,0.0,0.4,0.8,0.6,0.19047619047619047,0.14285714285714285,0.0
00-0036326,2023,Chase Claypool,WR,MIA,2,11,21,8,77,1,230,25,4,-13.195911553726344,0,0,0,21.7,351,2723,360,260,549,4306,456,17,10.0,195.0,747.0,0.26833333333333337,102.0,204.0,116.0,73.0,2282.0,1234.0,905.0,21.0,8.0,11.0,52.0,6.5,25.0,3.1,1.0,8.0,1.0,4.0,,,,,,,,,21.0,2.0,0.0,3.0,3.0,4.0,0.0,-13.195911553726338,0.05982905982905983,0.08446566287183253,0.03825136612021858,0.053413841151881095,0.0,0.0,0.6470588235294118,0.1488695537538725,0.3347826086956522,10.952380952380953,0.38095238095238093,-0.6283767406536354,,9.625,0.26104417670682734,19.5,0.0940032414910859,0.08066298342541436,0.08939526730937773,1.9090909090909092,0.7272727272727273,7.0,0.09090909090909091,20.90909090909091,1.9727272727272727,0.0,0.0,0.0,116.0,10.545454545454545,0.1810344827586207,0.6637931034482759,0.047619047619047616,-0.6283767406536351,0.18181818181818182,0.0,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.14285714285714285,0.09523809523809523,0.0
00-0036556,2023,Brevin Jordan,TE,HOU,1,10,21,17,219,2,115,124,13,17.501101647852927,0,0,0,50.9,326,2885,344,264,566,5177,444,17,13.0,283.0,929.0,0.3157142857142857,94.0,289.0,160.0,111.0,1162.0,660.0,424.0,21.0,17.0,5.5,95.0,5.6,124.0,7.3,1.0,17.0,1.0,13.0,,,,,,,,,21.0,2.0,1.0,1.0,0.0,4.0,4.0,17.50110164785292,0.06441717791411043,0.03986135181975736,0.037102473498233215,0.02221363724164574,0.0,0.0,0.5882352941176471,0.12452871314499579,1.9043478260869566,5.476190476190476,0.8095238095238095,0.8333857927549013,,12.882352941176471,0.30462863293864373,21.76923076923077,0.24242424242424243,0.2617924528301887,0.2487091222030981,2.1,1.7,21.9,0.2,11.5,5.09,0.0,0.0,0.0,160.0,16.0,0.13125,1.36875,0.047619047619047616,0.833385792754901,0.2,0.1,0.1,0.0,0.4,0.0,0.09523809523809523,1.0
00-0037292,2023,Andrew Ogletree,TE,IND,1,11,21,9,147,2,209,30,8,9.111151941033324,0,0,0,35.7,371,2861,388,312,546,4255,479,17,12.0,336.0,839.0,0.4041666666666666,119.0,344.0,148.0,172.0,1180.0,648.0,449.0,21.0,9.0,10.0,117.0,13.0,30.0,3.3,1.0,9.0,1.0,8.0,,,,,,,,,21.0,2.0,2.0,2.0,2.0,5.0,2.0,9.111151941033313,0.05660377358490566,0.07305138063614121,0.038461538461538464,0.0491186839012926,0.0,0.0,0.6470588235294118,0.13604162682265736,0.7033492822966507,9.952380952380953,0.42857142857142855,0.433864378144444,,16.333333333333332,0.40047675804529204,28.0,0.22839506172839505,0.3830734966592428,0.29152542372881357,1.9090909090909092,0.8181818181818182,13.363636363636363,0.18181818181818182,19.0,3.2454545454545456,0.0,0.0,0.0,148.0,13.454545454545455,0.14189189189189189,0.9932432432432432,0.047619047619047616,0.43386437814444345,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.09523809523809523,0.09523809523809523,0.4
00-0037475,2023,Stone Smartt,TE,LAC,1,12,21,11,155,1,180,56,6,3.3231554576306532,0,0,0,32.5,419,3390,432,309,614,4733,431,17,16.0,309.0,1090.0,0.283125,152.0,314.0,166.0,123.0,1175.0,715.0,385.0,21.0,11.0,8.6,99.0,9.0,56.0,5.1,1.0,11.0,1.0,6.0,,,,,,,,,21.0,2.0,2.0,2.0,4.0,6.0,3.0,3.3231554576306586,0.050119331742243436,0.05309734513274336,0.03420195439739414,0.03803084724276357,0.0,0.0,0.7058823529411765,0.11234713920628552,0.8611111111111112,8.571428571428571,0.5238095238095238,0.15824549798241205,,14.090909090909092,0.2834862385321101,19.3125,0.23216783216783216,0.3194805194805195,0.2672340425531915,1.75,0.9166666666666666,12.916666666666666,0.08333333333333333,15.0,2.7083333333333335,0.0,0.0,0.0,166.0,13.833333333333334,0.12650602409638553,0.9337349397590361,0.047619047619047616,0.1582454979824123,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.19047619047619047,0.09523809523809523,0.5
00-0038606,2023,Parker Washington,WR,JAX,1,8,21,16,132,2,155,34,5,-1.519606132234911,0,0,0,39.2,305,2743,311,195,607,4981,453,17,9.0,239.0,620.0,0.3877777777777778,34.0,251.0,178.0,52.0,1207.0,710.0,399.0,21.0,16.0,7.4,98.0,6.1,34.0,2.1,1.0,16.0,1.0,5.0,,,,,,,,,21.0,3.0,1.0,2.0,1.0,8.0,3.0,-1.5196061322349124,0.06885245901639345,0.05650747356908494,0.03459637561779242,0.03111824934752058,0.0,0.0,0.47058823529411764,0.14283392002294962,0.8516129032258064,7.380952380952381,0.7619047619047619,-0.072362196773091,,8.25,0.38548387096774195,26.555555555555557,0.2507042253521127,0.13032581453634084,0.207953603976802,2.625,2.0,16.5,0.25,19.375,4.9,0.0,0.0,0.0,178.0,22.25,0.11797752808988764,0.7415730337078652,0.047619047619047616,-0.07236219677309107,0.375,0.125,0.25,0.125,1.0,0.047619047619047616,0.14285714285714285,0.375
00-0031941,2023,Jamison Crowder,WR,WAS,1,16,20,16,159,1,122,80,8,5.320990374864881,0,0,0,37.9,572,4562,607,346,601,4767,359,17,12.0,139.0,1107.0,0.1188235294117647,64.0,144.0,91.0,43.0,1132.0,737.0,326.0,20.0,16.0,6.1,79.0,4.9,80.0,5.0,2.0,8.0,1.0,8.0,,,,,,,,,20.0,1.0,0.0,2.0,1.0,7.0,2.0,5.320990374864893,0.03496503496503497,0.026742656729504603,0.033277870216306155,0.025592615900985945,0.0,0.0,0.9411764705882353,0.07116741215820567,1.3032786885245902,6.1,0.8,0.266049518743244,,9.9375,0.12556458897922312,11.583333333333334,0.12347354138398914,0.13190184049079753,0.127208480565371,1.25,1.0,9.9375,0.0625,7.625,2.36875,0.0,0.0,0.0,91.0,5.6875,0.21978021978021978,1.7472527472527473,0.05,0.2660495187432447,0.0625,0.0,0.125,0.0625,0.4375,0.05,0.05,0.2857142857142857
00-0035208,2023,Olamide Zaccheaus,WR,PHI,1,11,20,10,164,2,207,52,7,11.0922713035252,0,0,0,38.4,344,3085,366,319,525,4844,510,17,17.0,471.0,1147.0,0.4041176470588235,112.0,485.0,311.0,150.0,1183.0,653.0,457.0,20.0,10.0,10.4,112.0,11.2,52.0,5.2,0.0,,0.0,7.0,,,,,,,,,20.0,3.0,1.0,4.0,4.0,7.0,4.0,11.092271303525195,0.05813953488372093,0.06709886547811994,0.0380952380952381,0.04273327828241123,0.0,0.0,0.6470588235294118,0.13417850816026536,0.7922705314009661,10.35,0.5,0.55461356517626,,16.4,0.4106364428945074,27.705882352941178,0.4762633996937213,0.3282275711159737,0.4099746407438715,1.8181818181818181,0.9090909090909091,14.909090909090908,0.18181818181818182,18.818181818181817,3.4909090909090907,0.0,0.0,0.0,311.0,28.272727272727273,0.06430868167202572,0.5273311897106109,0.0,0.5546135651762597,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.2,0.15,0.5714285714285714
00-0036232,2023,Harrison Bryant,TE,CLE,1,14,20,13,81,3,81,35,4,-4.132652571907194,5,8,0,37.9,488,4587,510,437,597,5299,518,17,17.0,406.0,1240.0,0.33588235294117647,225.0,420.0,166.0,217.0,1265.0,696.0,487.0,20.0,13.0,4.1,46.0,3.5,35.0,2.7,1.0,13.0,2.0,4.0,,,,,,,,,20.0,5.0,3.0,3.0,0.0,2.0,0.0,-4.132652571907199,0.040983606557377046,0.01765860039241334,0.03350083752093802,0.015285903000566144,0.011441647597254004,0.009652509652509652,0.8235294117647058,0.07383643011075491,1.0,4.05,0.65,-0.2066326285953597,1.6,6.230769230769231,0.32741935483870965,23.88235294117647,0.23850574712643677,0.4455852156057495,0.33201581027667987,1.4285714285714286,0.9285714285714286,5.785714285714286,0.21428571428571427,5.785714285714286,2.707142857142857,0.35714285714285715,0.5714285714285714,0.0,166.0,11.857142857142858,0.12048192771084337,0.4879518072289157,0.1,-0.20663262859535997,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.0,0.14285714285714285,0.0,0.25,0.0
00-0027944,2023,Julio Jones,WR,PHI,1,8,19,11,74,3,131,28,4,2.233634454315619,0,0,0,36.4,236,2060,251,235,525,4844,510,17,11.0,231.0,704.0,0.33545454545454545,0.0,239.0,157.0,69.0,1183.0,653.0,457.0,19.0,11.0,7.4,46.0,4.2,28.0,2.5,0.0,,1.0,4.0,,,,,,,,,19.0,4.0,1.0,2.0,2.0,5.0,0.0,2.2336344543156166,0.08050847457627118,0.06359223300970873,0.03619047619047619,0.02704376548307184,0.0,0.0,0.47058823529411764,0.16527727497120287,0.5648854961832062,6.894736842105263,0.5789473684210527,0.11755970812187468,,6.7272727272727275,0.328125,21.0,0.24042879019908117,0.15098468271334792,0.20202874049027894,2.375,1.375,9.25,0.375,16.375,4.55,0.0,0.0,0.0,157.0,19.625,0.12101910828025478,0.4713375796178344,0.05263157894736842,0.11755970812187455,0.5,0.125,0.25,0.25,0.625,0.10526315789473684,0.21052631578947367,0.0
00-0035406,2023,Lil'Jordan Humphrey,WR,DEN,1,11,19,13,162,3,186,99,9,14.200789617898401,0,0,0,47.2,315,2370,337,298,477,3754,451,17,17.0,428.0,1072.0,0.39647058823529413,0.0,431.0,223.0,188.0,1100.0,603.0,407.0,19.0,13.0,9.8,63.0,4.8,99.0,7.6,0.0,,1.0,9.0,,,,,,,,,19.0,4.0,2.0,2.0,4.0,7.0,5.0,14.200789617898408,0.06031746031746032,0.07848101265822785,0.039832285115303984,0.049547149706979224,0.0,0.0,0.6470588235294118,0.14541289933694995,0.8709677419354839,9.789473684210526,0.6842105263157895,0.7474099798893895,,12.461538461538462,0.39925373134328357,25.176470588235293,0.36981757877280264,0.4619164619164619,0.39181818181818184,1.7272727272727273,1.1818181818181819,14.727272727272727,0.2727272727272727,16.90909090909091,4.290909090909091,0.0,0.0,0.0,223.0,20.272727272727273,0.08520179372197309,0.726457399103139,0.05263157894736842,0.74740997988939,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.6363636363636364,0.21052631578947367,0.21052631578947367,0.7142857142857143
00-0038618,2023,Xavier Hutchinson,WR,HOU,1,12,19,8,90,0,216,20,3,-6.574253347999139,5,49,0,21.9,416,3791,437,310,566,5177,444,17,14.0,281.0,1066.0,0.265,127.0,289.0,169.0,98.0,1162.0,660.0,424.0,19.0,8.0,11.4,70.0,8.8,20.0,2.5,0.0,,0.0,3.0,,,,,,,,,19.0,1.0,1.0,0.0,4.0,7.0,0.0,-6.574253347999138,0.04567307692307692,0.05697705091005012,0.03356890459363958,0.04172300560169983,0.016129032258064516,0.01126126126126126,0.7058823529411765,0.10839355102165046,0.4166666666666667,11.368421052631579,0.42105263157894735,-0.34601333410521784,9.8,11.25,0.26360225140712945,20.071428571428573,0.25606060606060604,0.23113207547169812,0.2487091222030981,1.5833333333333333,0.6666666666666666,7.5,0.0,18.0,1.825,0.4166666666666667,4.083333333333333,0.0,169.0,14.083333333333334,0.11242603550295859,0.5325443786982249,0.0,-0.3460133341052178,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.5833333333333334,0.21052631578947367,0.05263157894736842,0.0
