player_id,player_name,position,team_last,seasons_played,last_season,first_season,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_tgt,pfr_rec,pfr_ybc,pfr_yac,pfr_broken_tackles,pfr_drops,pfr_first_downs,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,play_share_part,target_epa,rz_target_share_of_own,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,ngs_catch_percentage,pfr_adot,pfr_ybc_per_rec,pfr_yac_per_rec,pfr_rec_per_broken_tackle,snap_pct_mean,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,routes_proxy,routes_proxy_pg,tprr_proxy,yprr_proxy,pfr_drop_pct,rz_targets_pg,i10_targets_pg,ez_targets_pg,deep_targets_pg,third_down_targets_pg,deep_target_rate,third_down_conv_rate,window_seasons,thin_data
00-0036646,Simi Fehoko,WR,LAC,2,2024,2023,1,8,18,7,115,1,254,23,7,3.7258706411413653,0,0,0,24.5,232,1978,243,218,1105,9096,894,34,12.0,268.0,887.0,117.0,271.0,135.0,114.0,2272.0,1302.0,801.0,18.0,7.0,92.0,23.0,0.0,3.0,7.0,18.0,3.0,2.0,2.0,4.0,8.0,4.0,3.7258706411413676,0.1192781690140845,0.20699281339674264,0.16666666666666666,,,,,,,,,14.155555555555557,13.142857142857142,3.3142857142857145,,0.37875000000000003,0.07758620689655173,0.12841253791708795,0.016289592760180997,0.027924362357080037,0.0,0.0,0.23529411764705882,0.20626808688678916,0.452755905511811,14.11111111111111,0.3888888888888889,0.20699281339674253,,16.428571428571427,0.30214205186020293,22.333333333333332,0.10368663594470046,0.14232209737827714,2.25,0.875,14.375,0.125,31.75,3.0625,0.0,0.0,0.0,135.0,16.875,0.13333333333333333,0.8518518518518519,0.16666666666666666,0.375,0.25,0.25,0.5,1.0,0.2222222222222222,0.5,2023-2025,False
00-0036741,Jack Stoll,TE,NO,3,2025,2023,2,20,22,13,94,1,71,44,4,-7.8722654748708,0,0,0,28.4,631,5549,670,587,1508,13114,1566,51,41.0,850.0,2865.0,452.0,878.0,305.0,505.0,4699.0,2519.0,1841.0,22.0,13.0,50.0,44.0,1.0,1.0,4.0,22.0,3.0,0.0,1.0,0.0,2.0,2.0,-7.872265474870801,0.18684826558842307,-0.35783024885776366,0.13636363636363635,,,,,,,,,3.222727272727273,3.8307692307692305,3.369230769230769,5.0,0.2803465240641711,0.03486529318541997,0.012795098215894756,0.014588859416445624,0.0054140613085252405,0.0,0.0,0.39215686274509803,0.06125450852925628,1.323943661971831,3.227272727272727,0.5909090909090909,-0.35783024885776366,,7.230769230769231,0.29668411867364747,20.73170731707317,0.12107979356887653,0.27430744160782183,1.1,0.65,4.7,0.05,3.55,1.42,0.0,0.0,0.0,305.0,15.25,0.07213114754098361,0.3081967213114754,0.045454545454545456,0.15,0.0,0.05,0.0,0.1,0.0,1.0,2023-2025,False
00-0036754,Brock Wright,TE,DET,3,2025,2023,1,28,52,40,299,5,143,210,16,6.157268902898085,0,0,0,99.9,846,5722,890,853,1646,11305,1476,51,42.0,1407.0,2818.0,451.0,1426.0,589.0,749.0,3501.0,1866.0,1429.0,52.0,40.0,89.0,210.0,1.0,0.0,16.0,52.0,8.0,6.0,3.0,2.0,4.0,4.0,6.157268902898068,0.40731219651528133,0.11840901736342438,0.15384615384615385,,,,,,,,,2.773076923076923,2.2175000000000002,5.255,13.0,0.5043932118301866,0.061465721040189124,0.024991261796574623,0.031591737545565005,0.012649270234409553,0.0,0.0,0.5490196078431373,0.10969246481788592,2.090909090909091,2.75,0.7692307692307693,0.11840901736342471,,7.475,0.4992902767920511,33.5,0.31564844587352625,0.5241427571728482,1.8571428571428572,1.4285714285714286,10.678571428571429,0.17857142857142858,5.107142857142857,3.567857142857143,0.0,0.0,0.0,589.0,21.035714285714285,0.08828522920203735,0.5076400679117148,0.0,0.2857142857142857,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.14285714285714285,0.038461538461538464,1.0,2023-2025,False
00-0036825,Feleipe Franks,TE,CAR,1,2024,2024,1,9,3,1,12,0,49,0,1,-2.8756259352667213,0,0,0,2.2,299,2508,312,214,518,4464,410,17,13.0,45.0,981.0,305.0,53.0,16.0,22.0,1080.0,628.0,362.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.8756259352667257,0.049074074074074076,-0.9585419784222419,0.0,,,,,,,,,16.3,12.0,0.0,,0.044375,0.010033444816053512,0.019537480063795853,0.005791505791505791,0.010976702508960573,0.0,0.0,0.5294117647058824,0.028726403268737363,0.24489795918367346,16.333333333333332,0.3333333333333333,-0.9585419784222404,,12.0,0.045871559633027525,3.4615384615384617,0.025477707006369428,0.06077348066298342,0.3333333333333333,0.1111111111111111,1.3333333333333333,0.0,5.444444444444445,0.24444444444444446,0.0,0.0,0.0,16.0,1.7777777777777777,0.1875,0.75,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,,2023-2025,True
00-0036841,Austin Trammell,WR,JAX,3,2025,2023,2,22,20,9,115,0,199,46,6,-5.2318658018138375,0,0,0,20.5,680,5567,710,645,1624,13973,1380,51,20.0,197.0,1523.0,150.0,200.0,106.0,69.0,3425.0,1897.0,1282.0,20.0,9.0,69.0,46.0,0.0,1.0,6.0,20.0,1.0,0.0,2.0,3.0,8.0,1.0,-5.231865801813827,0.058394160583941604,-0.2615932900906913,0.05,,,,,,,,,9.965,7.677777777777777,5.144444444444445,,0.1368465909090909,0.029411764705882353,0.03574636249326388,0.012315270935960592,0.014241751950189651,0.0,0.0,0.43137254901960786,0.06914010080410823,0.5778894472361809,9.95,0.45,-0.2615932900906919,,12.777777777777779,0.1293499671700591,9.85,0.0558777016341592,0.05382215288611544,0.9090909090909091,0.4090909090909091,5.2272727272727275,0.0,9.045454545454545,0.9318181818181818,0.0,0.0,0.0,106.0,4.818181818181818,0.18867924528301888,1.0849056603773586,0.05,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635,0.36363636363636365,0.15,0.125,2023-2025,False
00-0036849,Tutu Atwell,WR,LA,3,2025,2023,1,37,144,87,1237,4,1810,297,59,30.80040006488844,7,38,0,242.5,1212,10371,1260,993,1677,14059,1392,51,43.0,1299.0,2867.0,2.0,1317.0,804.0,429.0,3442.0,1860.0,1341.0,144.0,87.0,940.0,297.0,0.0,7.0,59.0,144.0,9.0,5.0,4.0,32.0,37.0,14.0,29.747400064888424,0.38262638001162114,0.20657916711728072,0.0625,7.039429654562763,2.9761566369777146,11.520930232558142,17.752026250550323,2.7866666666666693,3.1921272787227073,-0.4054606120560424,62.79069767441862,11.72013888888889,10.803448275862069,3.4310344827586206,,0.462722972972973,0.1188118811881188,0.17452511811782856,0.08586762075134168,0.1287431538516253,0.007049345417925478,0.005028735632183908,0.7254901960784313,0.3003854044646582,0.6834254143646409,12.569444444444445,0.6041666666666666,0.21389166711728083,5.428571428571429,14.218390804597702,0.45308685036623647,30.209302325581394,0.432258064516129,0.319910514541387,3.891891891891892,2.3513513513513513,33.432432432432435,0.10810810810810811,48.91891891891892,6.554054054054054,0.1891891891891892,1.027027027027027,0.0,804.0,21.72972972972973,0.1791044776119403,1.5385572139303483,0.04861111111111111,0.24324324324324326,0.13513513513513514,0.10810810810810811,0.8648648648648649,1.0,0.2222222222222222,0.3783783783783784,2023-2025,False
00-0036862,Ben Skowronek,WR,PIT,3,2025,2023,2,38,23,17,204,2,189,82,11,13.187390668899752,2,9,0,50.3,1158,8637,1231,1005,1537,11733,1417,51,42.0,476.0,2836.0,786.0,496.0,193.0,269.0,3387.0,1820.0,1332.0,23.0,17.0,122.0,82.0,0.0,0.0,11.0,23.0,4.0,1.0,2.0,1.0,6.0,3.0,13.187390668899752,0.14644227930321818,0.5733648116912936,0.17391304347826086,,,,,,,,,8.156521739130435,7.176470588235294,4.858823529411764,,0.1656315789473684,0.019861830742659757,0.021882598124348732,0.014964216005204945,0.016108412170800307,0.001990049751243781,0.0014114326040931546,0.7450980392156863,0.045110564801033745,1.0793650793650793,8.217391304347826,0.7391304347826086,0.5733648116912936,4.5,12.0,0.16784203102961917,11.333333333333334,0.10604395604395604,0.20195195195195195,0.6052631578947368,0.4473684210526316,5.368421052631579,0.05263157894736842,4.973684210526316,1.3236842105263158,0.05263157894736842,0.23684210526315788,0.0,193.0,5.078947368421052,0.11917098445595854,1.0569948186528497,0.0,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.15789473684210525,0.043478260869565216,0.5,2023-2025,False
00-0036876,Kylen Granson,TE,PHI,3,2025,2023,2,43,90,51,590,1,822,250,30,1.1778054951302597,1,2,0,116.2,1290,12174,1360,1228,1502,14171,1453,51,49.0,1170.0,3148.0,714.0,1214.0,658.0,440.0,3387.0,1792.0,1343.0,90.0,51.0,340.0,250.0,0.0,5.0,30.0,90.0,13.0,6.0,1.0,14.0,28.0,10.0,1.1778054951302526,0.35842928845586064,0.013086727723669473,0.14444444444444443,6.391794871794869,3.50370041075613,8.0102,9.73953178461217,4.54666666666667,4.6407547397547,-0.0940880730880345,60.0,9.076666666666666,6.6686274509803924,4.931372549019608,,0.3889329685362517,0.06976744186046512,0.06752094627895515,0.05992010652463382,0.05800578646531649,0.0008143322475570033,0.0006882312456985547,0.8431372549019608,0.15191582518596627,0.7177615571776156,9.133333333333333,0.5666666666666667,0.013086727723669552,2.0,11.568627450980392,0.37166454891994916,23.877551020408163,0.3671875,0.3276247207743857,2.0930232558139537,1.186046511627907,13.720930232558139,0.023255813953488372,19.11627906976744,2.702325581395349,0.023255813953488372,0.046511627906976744,0.0,658.0,15.30232558139535,0.13677811550151975,0.8966565349544073,0.05555555555555555,0.3023255813953488,0.13953488372093023,0.023255813953488372,0.32558139534883723,0.6511627906976745,0.15555555555555556,0.35714285714285715,2023-2025,False
00-0036877,Jaelon Darden,WR,CLE,1,2024,2024,1,11,1,1,6,0,-3,9,1,0.736790606519207,0,0,0,1.6,409,3168,421,246,634,5139,391,17,3.0,22.0,803.0,80.0,23.0,14.0,7.0,1215.0,769.0,361.0,1.0,1.0,-3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7367906065192074,0.018930041152263374,0.7367906065192074,0.0,,,,,,,,,-3.0,-3.0,9.0,,0.025833333333333333,0.0024449877750611247,-0.000946969696969697,0.0015772870662460567,-0.0005837711617046118,0.0,0.0,0.6470588235294118,0.003004602874712899,-2.0,-3.0,1.0,0.736790606519207,,6.0,0.0273972602739726,7.333333333333333,0.018205461638491547,0.019390581717451522,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,-0.2727272727272727,0.14545454545454548,0.0,0.0,0.0,14.0,1.2727272727272727,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-2025,True
00-0036887,Luke Farrell,TE,SF,3,2025,2023,2,35,46,36,307,2,194,178,15,6.919244796386929,0,0,0,76.7,1152,9997,1195,929,1679,13863,1348,51,51.0,1205.0,3320.0,531.0,1237.0,463.0,682.0,3413.0,1950.0,1226.0,46.0,36.0,129.0,178.0,3.0,1.0,15.0,46.0,6.0,4.0,2.0,2.0,2.0,2.0,6.91924479638692,0.36243773806035745,0.15041836513884607,0.13043478260869565,,,,,,,,,4.189130434782609,3.5749999999999997,4.941666666666666,12.055555555555555,0.357983193277311,0.03993055555555555,0.019405821746523957,0.0273972602739726,0.013994084974392267,0.0,0.0,0.6862745098039216,0.0734799085559001,1.5824742268041236,4.217391304347826,0.782608695652174,0.15041836513884627,,8.527777777777779,0.3629518072289157,23.627450980392158,0.23743589743589744,0.5562805872756933,1.3142857142857143,1.0285714285714285,8.771428571428572,0.05714285714285714,5.542857142857143,2.1914285714285717,0.0,0.0,0.0,463.0,13.228571428571428,0.09935205183585313,0.6630669546436285,0.021739130434782608,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.043478260869565216,1.0,2023-2025,False
00-0036894,Pat Freiermuth,TE,PIT,3,2025,2023,1,43,179,138,1447,13,1111,679,70,68.75563329215504,0,0,0,360.70000000000005,1252,9397,1329,1207,1466,11011,1427,51,46.0,1772.0,2909.0,156.0,1817.0,1088.0,594.0,3295.0,1746.0,1316.0,179.0,138.0,768.0,679.0,9.0,4.0,70.0,179.0,29.0,10.0,12.0,6.0,60.0,30.0,67.70263329215501,0.5514415781487102,0.3782270016321509,0.16201117318435754,6.476761157130932,3.263729899220165,6.220502793296087,11.286337335122962,5.2268115942029,3.886687955337045,1.3401236388658573,77.09497206703907,6.201117318435754,5.578260869565217,4.910869565217392,15.457971014492752,0.6120451436388509,0.14297124600638977,0.11822922209215707,0.12210095497953616,0.1008991008991009,0.0,0.0,0.8431372549019608,0.2972173244740946,1.3024302430243024,6.206703910614525,0.770949720670391,0.3841096831963969,,10.485507246376812,0.6091440357511172,38.52173913043478,0.6231386025200458,0.4513677811550152,4.162790697674419,3.2093023255813953,33.651162790697676,0.3023255813953488,25.837209302325583,8.388372093023257,0.0,0.0,0.0,1088.0,25.302325581395348,0.1645220588235294,1.3299632352941178,0.0223463687150838,0.6744186046511628,0.23255813953488372,0.27906976744186046,0.13953488372093023,1.3953488372093024,0.0335195530726257,0.5,2023-2025,False
00-0036900,Ja'Marr Chase,WR,CIN,3,2025,2023,1,49,505,352,4336,32,4350,1968,211,178.9371477363569,9,40,0,979.32,1754,12616,1827,1105,1828,13199,1144,51,49.0,2931.0,3207.0,1.0,3004.0,1937.0,872.0,3441.0,2109.0,1061.0,505.0,352.0,2368.0,1968.0,23.0,18.0,211.0,505.0,79.0,35.0,41.0,60.0,114.0,54.0,178.9371477363569,0.8730020342923569,0.35433098561654836,0.15643564356435644,5.691489216882431,3.129334068188524,8.629049504950494,33.53939414902636,5.684289772727272,4.033105908792806,1.651183863934466,69.70297029702972,8.54059405940594,6.767329545454545,5.582102272727273,16.279829545454547,0.9124489795918366,0.2879133409350057,0.3448002536461636,0.2762582056892779,0.3295704220016668,0.008144796380090498,0.007867132867132868,0.9607843137254902,0.6732301889548231,0.9967816091954023,8.613861386138614,0.697029702970297,0.35433098561654836,4.444444444444445,12.318181818181818,0.9139382600561272,59.816326530612244,0.9184447605500237,0.82186616399623,10.306122448979592,7.183673469387755,88.48979591836735,0.6530612244897959,88.77551020408163,19.986122448979593,0.1836734693877551,0.8163265306122449,0.0,1937.0,39.53061224489796,0.2607124419204956,2.2385131646876615,0.03564356435643564,1.6122448979591837,0.7142857142857143,0.8367346938775511,1.2244897959183674,2.326530612244898,0.1188118811881188,0.47368421052631576,2023-2025,False
00-0036912,DeVonta Smith,WR,PHI,3,2025,2023,1,46,314,226,2907,19,3514,886,133,145.19027737567328,1,1,0,628.8,1268,11603,1360,1462,1407,12810,1609,51,46.0,2732.0,3039.0,9.0,2803.0,1510.0,1128.0,3469.0,1763.0,1445.0,314.0,226.0,2021.0,886.0,4.0,10.0,133.0,314.0,29.0,12.0,26.0,52.0,90.0,41.0,148.03127737567328,0.808013836840588,0.4714371890945009,0.09235668789808917,6.541538988813013,2.8589005483525853,11.489299363057327,29.733727062387967,3.8783185840707963,3.7658477695933446,0.11247081447745404,71.97452229299365,11.177707006369427,8.950442477876107,3.9088495575221245,20.3,0.8971739130434782,0.2476340694006309,0.3028527105059036,0.22316986496090974,0.2743169398907104,0.0006839945280437756,0.0006215040397762585,0.9019607843137255,0.5834480014550789,0.8272623790552077,11.19108280254777,0.7197452229299363,0.46238941839386394,1.0,12.86283185840708,0.8989799276077657,59.391304347826086,0.8564946114577425,0.7806228373702422,6.826086956521739,4.913043478260869,63.19565217391305,0.41304347826086957,76.3913043478261,13.669565217391304,0.021739130434782608,0.021739130434782608,0.0,1510.0,32.82608695652174,0.20794701986754968,1.9251655629139073,0.03184713375796178,0.6304347826086957,0.2608695652173913,0.5652173913043478,1.1304347826086956,1.9565217391304348,0.16560509554140126,0.45555555555555555,2023-2025,False
00-0036913,Kadarius Toney,WR,CLE,2,2024,2023,2,16,39,27,169,1,107,128,12,-8.870916684803772,13,27,0,52.6,608,4738,643,387,1233,9234,808,34,16.0,247.0,1113.0,13.0,254.0,159.0,78.0,2370.0,1484.0,707.0,39.0,27.0,41.0,128.0,5.0,5.0,12.0,39.0,5.0,3.0,0.0,0.0,11.0,5.0,-8.870916684803804,0.10717299578059072,-0.2274594021744565,0.1282051282051282,,,,,,,,,2.6974358974358976,1.5,4.7,5.4,0.226875,0.06414473684210527,0.022583368509919797,0.031630170316301706,0.011587611002815681,0.03359173126614987,0.01608910891089109,0.47058823529411764,0.11202546322010176,1.5794392523364487,2.7435897435897436,0.6923076923076923,-0.2274594021744557,2.076923076923077,6.2592592592592595,0.22192273135669363,15.4375,0.10714285714285714,0.11032531824611033,2.4375,1.6875,10.5625,0.0625,6.6875,3.2875,0.8125,1.6875,0.0,159.0,9.9375,0.24528301886792453,1.0628930817610063,0.1282051282051282,0.3125,0.1875,0.0,0.0,0.6875,0.0,0.45454545454545453,2023-2025,False
00-0036936,Rondale Moore,WR,ARI,1,2023,2023,1,17,62,40,352,1,322,216,17,-4.296013924347374,28,178,1,105.0,540,4186,555,471,540,4186,471,17,17.0,757.0,1133.0,8.0,777.0,477.0,241.0,1164.0,635.0,441.0,62.0,40.0,136.0,216.0,2.0,3.0,17.0,62.0,5.0,1.0,1.0,8.0,23.0,6.0,-3.349013924347384,0.6675257731958762,-0.054016353618506194,0.08064516129032258,7.29775510204082,4.49560809476276,5.06483870967742,7.99047311275264,5.4735,5.67491781488167,-0.201417814881669,64.5161290322581,5.2,3.4,5.4,20.0,0.6694117647058824,0.11481481481481481,0.07692307692307693,0.11481481481481481,0.07692307692307693,0.059447983014861996,0.059447983014861996,1.0,0.22606837606837607,1.093167701863354,5.193548387096774,0.6451612903225806,-0.06929054716689313,6.357142857142857,8.8,0.6681376875551632,44.529411764705884,0.7511811023622047,0.546485260770975,3.6470588235294117,2.3529411764705883,20.705882352941178,0.058823529411764705,18.941176470588236,6.176470588235294,1.6470588235294117,10.470588235294118,0.058823529411764705,477.0,28.058823529411764,0.129979035639413,0.7379454926624738,0.04838709677419355,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.47058823529411764,1.3529411764705883,0.12903225806451613,0.2608695652173913,2023-2025,True
00-0036955,Terrace Marshall Jr.,WR,LV,2,2024,2023,2,13,39,22,180,0,290,52,9,-7.728063658165261,0,0,0,40.0,449,3465,477,336,1126,8937,825,34,16.0,475.0,1076.0,8.0,490.0,303.0,153.0,2336.0,1386.0,775.0,39.0,22.0,128.0,52.0,0.0,2.0,9.0,39.0,3.0,1.0,0.0,2.0,11.0,2.0,-7.728063658165266,0.20976027397260275,-0.198155478414494,0.07692307692307693,,,,,,,,,7.430769230769231,5.822727272727274,2.3363636363636364,,0.45520146520146515,0.08685968819599109,0.0836940836940837,0.03463587921847247,0.03244936779679982,0.0,0.0,0.38235294117647056,0.1888753908798452,0.6206896551724138,7.435897435897436,0.5641025641025641,-0.19815547841449385,,8.181818181818182,0.44144981412639406,29.6875,0.21861471861471862,0.19741935483870968,3.0,1.6923076923076923,13.846153846153847,0.0,22.307692307692307,3.076923076923077,0.0,0.0,0.0,303.0,23.307692307692307,0.12871287128712872,0.594059405940594,0.05128205128205128,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,0.8461538461538461,0.05128205128205128,0.18181818181818182,2023-2025,False
00-0036959,Michael Bandy,WR,DEN,1,2025,2025,1,4,4,4,50,1,24,26,3,7.25989974103868,0,0,0,15.0,130,1217,137,113,584,4488,456,17,4.0,16.0,264.0,16.0,16.0,13.0,2.0,1171.0,676.0,412.0,4.0,4.0,24.0,26.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,7.25989974103868,0.013663535439795047,1.81497493525967,0.25,,,,,,,,,6.0,6.0,6.5,,0.0625,0.03076923076923077,0.01972062448644207,0.00684931506849315,0.0053475935828877,0.0,0.0,0.23529411764705882,0.059958283294355603,2.0833333333333335,6.0,1.0,1.81497493525967,,12.5,0.06060606060606061,4.0,0.019230769230769232,0.0048543689320388345,1.0,1.0,12.5,0.25,6.0,3.75,0.0,0.0,0.0,13.0,3.25,0.3076923076923077,3.8461538461538463,0.0,0.25,0.0,0.0,0.0,0.75,0.0,1.0,2023-2025,True
00-0036963,Amon-Ra St. Brown,WR,DET,3,2025,2023,1,50,477,351,4179,33,3742,1650,221,223.34015232414947,9,39,0,971.0799999999999,1619,11146,1711,1446,1646,11305,1476,51,50.0,2959.0,3363.0,16.0,3019.0,1696.0,1175.0,3501.0,1866.0,1429.0,477.0,351.0,2529.0,1650.0,17.0,22.0,219.0,477.0,92.0,48.0,25.0,29.0,134.0,68.0,224.28715232414942,0.8623250499857184,0.4702036736355334,0.1928721174004193,6.436698334179943,3.0827723904811695,8.017232704402515,34.03547702421261,4.885356125356127,4.251527554199132,0.6338285711569959,73.58490566037737,7.80649895178197,7.1982905982905985,4.711396011396012,26.34957264957265,0.8772,0.29462631253860405,0.33572582092230396,0.28979343863912516,0.33100398053958424,0.006224066390041493,0.006097560975609756,0.9803921568627451,0.6769475434535188,1.1167824692677712,7.844863731656185,0.7358490566037735,0.4682183486879444,4.333333333333333,11.905982905982906,0.879869164436515,59.18,0.9088960342979635,0.8222533240027992,9.54,7.02,83.58,0.66,74.84,19.421599999999998,0.18,0.78,0.0,1696.0,33.92,0.28125,2.4640330188679247,0.04612159329140461,1.84,0.96,0.5,0.58,2.68,0.06079664570230608,0.5074626865671642,2023-2025,False
00-0036970,Kyle Pitts,TE,ATL,3,2025,2023,1,51,282,188,2197,12,2521,806,107,48.90501537561785,1,-4,0,479.3,1566,12981,1634,1494,1566,12981,1494,51,51.0,2396.0,3369.0,3.0,2450.0,1501.0,779.0,3459.0,1784.0,1421.0,282.0,188.0,1391.0,806.0,6.0,10.0,107.0,282.0,30.0,13.0,16.0,26.0,94.0,34.0,49.85201537561788,0.7082971957213068,0.1767801963674393,0.10638297872340426,5.919454704504962,3.1574009914668086,8.910531914893625,20.28550036000572,4.608085106382979,4.764855751062111,-0.15677064467913113,66.66666666666669,8.991489361702127,7.405851063829787,4.261170212765957,32.78962962962963,0.7149019607843138,0.18007662835249041,0.19420691780294277,0.18007662835249041,0.19420691780294277,0.0006693440428380187,0.0006693440428380187,1.0,0.40605978499079554,0.871479571598572,8.939716312056738,0.6666666666666666,0.17342204033907038,-4.0,11.686170212765957,0.7111902641733452,46.98039215686274,0.8413677130044843,0.5482054890921886,5.529411764705882,3.6862745098039214,43.07843137254902,0.23529411764705882,49.431372549019606,9.398039215686275,0.0196078431372549,-0.0784313725490196,0.0,1501.0,29.431372549019606,0.18787475016655564,1.463690872751499,0.03546099290780142,0.5882352941176471,0.2549019607843137,0.3137254901960784,0.5098039215686274,1.8431372549019607,0.09219858156028368,0.3617021276595745,2023-2025,False
00-0036980,Elijah Moore,WR,BUF,3,2025,2023,2,42,223,129,1290,3,2247,382,58,-42.549239221142,16,36,1,281.6,1470,12219,1531,1158,1710,14052,1456,51,43.0,1981.0,3019.0,11.0,2015.0,1266.0,633.0,3631.0,2058.0,1329.0,223.0,129.0,908.0,382.0,6.0,11.0,58.0,223.0,21.0,8.0,14.0,31.0,68.0,22.0,-42.54923922114202,0.5549435417240429,-0.1908037633235068,0.09417040358744394,6.651017251834129,3.396842331024731,10.05786407766989,20.601764095713662,3.0261666666666667,3.270156745812087,-0.2439900791454205,58.25242718446603,10.024215246636771,7.015503875968992,2.950387596899225,36.241860465116275,0.646078431372549,0.15170068027210884,0.1838939356739504,0.1304093567251462,0.15990606319385142,0.013816925734024179,0.01098901098901099,0.8235294117647058,0.3562767753799285,0.5740987983978638,10.076233183856502,0.57847533632287,-0.19080376332350674,2.25,10.0,0.6561775422325273,46.06976744186046,0.6151603498542274,0.4762979683972912,5.309523809523809,3.0714285714285716,30.714285714285715,0.07142857142857142,53.5,6.704761904761905,0.38095238095238093,0.8571428571428571,0.023809523809523808,1266.0,30.142857142857142,0.17614533965244866,1.018957345971564,0.04932735426008968,0.5,0.19047619047619047,0.3333333333333333,0.7380952380952381,1.619047619047619,0.13901345291479822,0.3235294117647059,2023-2025,False
00-0036988,Josh Palmer,WR,BUF,3,2025,2023,2,37,163,99,1468,3,2108,351,64,42.52375812722855,1,6,0,266.4,1134,9437,1174,1055,1584,12710,1441,51,37.0,1534.0,2446.0,0.0,1559.0,963.0,490.0,3423.0,1895.0,1282.0,163.0,99.0,1117.0,351.0,1.0,7.0,64.0,163.0,22.0,9.0,13.0,35.0,48.0,19.0,40.417758127228545,0.45544843704352905,0.2479617063020156,0.13496932515337423,6.689992690058482,2.5821453825237044,13.368809523809498,19.205710494810614,4.089350649350648,3.7384204280301505,0.35093022132049956,61.11111111111111,12.938036809815952,11.272727272727273,3.5757575757575757,38.0,0.6272972972972973,0.1437389770723104,0.22337607290452474,0.1029040404040404,0.16585365853658537,0.0009478672985781991,0.0006939625260235947,0.7254901960784313,0.37197171664163287,0.6963946869070209,12.932515337423313,0.6073619631901841,0.26088195170078865,6.0,14.828282828282829,0.6271463614063778,41.45945945945946,0.508179419525066,0.38221528861154447,4.405405405405405,2.675675675675676,39.67567567567568,0.08108108108108109,56.972972972972975,7.199999999999999,0.02702702702702703,0.16216216216216217,0.0,963.0,26.027027027027028,0.16926272066458983,1.5244029075804777,0.04294478527607362,0.5945945945945946,0.24324324324324326,0.35135135135135137,0.9459459459459459,1.2972972972972974,0.2147239263803681,0.3958333333333333,2023-2025,False
00-0036991,Amari Rodgers,WR,IND,1,2023,2023,1,1,2,0,0,0,30,0,0,-2.00355665071402,0,0,0,0.0,52,394,55,17,546,4255,479,17,3.0,25.0,208.0,23.0,26.0,21.0,3.0,1180.0,648.0,449.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0035566507140175,0.022033898305084745,-1.0017783253570087,0.0,,,,,,,,,15.0,,,,0.11333333333333334,0.038461538461538464,0.07614213197969544,0.003663003663003663,0.007050528789659225,0.0,0.0,0.058823529411764705,0.1109918000780945,0.0,15.0,0.0,-1.00177832535701,,,0.1201923076923077,8.333333333333334,0.032407407407407406,0.0066815144766146995,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,21.0,21.0,0.09523809523809523,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,,2023-2025,True
