season,team,games,pass_att,pass_yards,pass_tds,carries,rush_yards,rush_tds,team_targets,team_air_yards,cpoe,total_yards,off_plays,off_epa,pass_plays,rush_plays,proe,xpass,neutral_plays,neutral_pass_rate,neutral_proe,neutral_sec_per_play,off_pass_epa_play,off_rush_epa_play,rz_drives,rz_td_rate,def_plays,def_epa,def_pass_epa_play,def_rush_epa_play,g,points_for,points_against,pass_yards_allowed,rush_yards_allowed,pass_att_faced,carries_faced,targets_faced,total_yards_allowed,fpa_qb,fpa_rb,fpa_te,fpa_wr,points_for_pg,points_against_pg,total_yards_pg,pass_yards_pg,rush_yards_pg,total_yards_allowed_pg,pass_yards_allowed_pg,rush_yards_allowed_pg,pass_att_pg,carries_pg,off_plays_pg,fpa_qb_pg,fpa_rb_pg,fpa_wr_pg,fpa_te_pg,team_targets_pg,pass_rate,ftn_plays,ftn_motion_rate,ftn_no_huddle_rate,ftn_trick_rate,ftn_pa_rate,ftn_screen_rate,ftn_rpo_rate,ftn_oop_rate,ftn_blitz_faced_rate,ftn_pass_rushers_faced,ftn_def_blitz_rate,ftn_def_pass_rushers,ftn_def_box,rank_points_for_pg,rank_total_yards_pg,rank_pass_yards_pg,rank_rush_yards_pg,rank_off_epa,rank_off_pass_epa_play,rank_off_rush_epa_play,rank_rz_td_rate,rank_off_plays_pg,rank_points_against_pg,rank_total_yards_allowed_pg,rank_pass_yards_allowed_pg,rank_rush_yards_allowed_pg,rank_def_epa,rank_def_pass_epa_play,rank_def_rush_epa_play,rank_fpa_qb_pg,rank_fpa_rb_pg,rank_fpa_wr_pg,rank_fpa_te_pg
2020,NYG,16,517,3336,12,399,1768,13,500,3991,-1.9030857506630343,5104,1067,-0.05635724748486587,631.0,361.0,0.014004499843789016,0.6376108956944574,580,0.5396551724137931,-2.062437208214441,,-0.059258310704363056,-0.03536854540582411,42,0.4523809523809524,1131,0.031403550485539666,0.07503494791061938,-0.02791933857882207,16.0,280.0,357.0,4130,1782,574,432,552,5912,260.16,397.9,192.8,555.74,17.5,22.3125,319.0,208.5,110.5,369.5,258.125,111.375,32.3125,24.9375,66.6875,16.26,24.86875,34.73375,12.05,31.25,0.6360887096774194,,,,,,,,,,,,,,31.0,31.0,29.0,19.0,28.0,27.0,12.0,31.0,29.0,9.0,14.0,20.0,10.0,16.0,16.0,17.0,6.0,25.0,11.0,11.0
2020,NYJ,16,499,3115,16,406,1683,9,463,4246,-1.4530130718211325,4798,1034,-0.10998930950257882,608.0,370.0,-3.2623996898913994,0.6544779660338694,488,0.555327868852459,-1.1668256474000738,,-0.1394706527434643,-0.14073359913891745,42,0.40476190476190477,1190,0.07968969568937515,0.2022413852231901,-0.112938738608277,16.0,243.0,457.0,4595,1792,605,445,586,6387,352.21999999999997,390.6,286.7,607.46,15.1875,28.5625,299.875,194.6875,105.1875,399.1875,287.1875,112.0,31.1875,25.375,64.625,22.013749999999998,24.4125,37.96625,17.91875,28.9375,0.621676891615542,,,,,,,,,,,,,,32.0,32.0,31.0,23.0,32.0,32.0,31.0,32.0,31.0,26.0,26.0,29.0,12.0,25.0,28.0,7.0,31.0,23.0,19.0,31.0
2020,PHI,16,598,3728,22,403,2027,16,561,5357,-4.93177852510406,5755,1188,-0.0578487488581191,757.0,361.0,0.9140389592821174,0.6735052693612391,638,0.5752351097178683,0.5888451245272895,,-0.09866386005392229,-0.06926750589075235,52,0.5961538461538461,1167,0.015542336902440487,0.07046678916656347,-0.04850989232860144,16.0,334.0,418.0,4122,2012,530,481,505,6134,281.7,337.9,237.64,632.1,20.875,26.125,359.6875,233.0,126.6875,383.375,257.625,125.75,37.375,25.1875,74.25,17.60625,21.11875,39.50625,14.8525,35.0625,0.6771019677996423,,,,,,,,,,,,,,26.0,22.0,26.0,9.0,29.0,30.0,20.0,16.0,4.0,20.0,19.0,18.0,23.0,12.0,15.0,15.0,15.0,10.0,24.0,25.0
2020,PIT,16,656,4129,35,373,1351,12,652,4657,-0.9078987226968473,5480,1144,0.022126213624419917,723.0,350.0,7.766898593443275,0.596852248758625,566,0.6466431095406361,5.0693378838546135,,0.07612191084720933,-0.10599965062720601,54,0.6481481481481481,1086,-0.1081243981265852,-0.13775127263636502,-0.09330959283488745,16.0,416.0,312.0,3494,1783,526,414,507,5277,226.76,299.7,145.79999999999998,543.3,26.0,19.5,342.5,258.0625,84.4375,329.8125,218.375,111.4375,41.0,23.3125,71.5,14.1725,18.73125,33.95625,9.112499999999999,40.75,0.67381174277726,,,,,,,,,,,,,,12.0,26.0,16.0,32.0,17.0,16.0,25.0,11.0,9.0,3.0,5.0,3.0,11.0,2.0,2.0,11.0,2.0,3.0,9.0,2.0
2020,SEA,16,563,4245,40,411,1971,15,537,4834,7.221340113451354,6216,1106,0.0941184868284903,699.0,343.0,6.763773259130433,0.6034418469853875,598,0.6521739130434783,7.177216701875008,,0.1313874520231192,0.02551437239861717,57,0.7368421052631579,1211,0.033041431062603085,0.1176362478026536,-0.13297430362456145,16.0,459.0,371.0,4811,1529,674,392,647,6340,315.74,374.7,207.1,679.1,28.6875,23.1875,388.5,265.3125,123.1875,396.25,300.6875,95.5625,35.1875,25.6875,69.125,19.73375,23.41875,42.44375,12.94375,33.5625,0.6708253358925144,,,,,,,,,,,,,,8.0,12.0,13.0,12.0,7.0,11.0,6.0,4.0,23.0,15.0,23.0,31.0,5.0,17.0,21.0,4.0,24.0,16.0,29.0,19.0
2020,SF,16,570,4320,25,437,1889,19,554,3783,-1.2591570847169407,6209,1138,0.0006749229702312628,646.0,439.0,-4.932209523394704,0.6436902657522402,584,0.511986301369863,-7.191267609596252,,0.06082144118088061,-0.10665623585805298,56,0.6607142857142857,1083,-0.01876131823324209,0.014656897198226567,-0.097335490670185,16.0,376.0,390.0,3526,1703,537,430,507,5229,264.66,321.7,133.5,574.38,23.5,24.375,388.0625,270.0,118.0625,326.8125,220.375,106.4375,35.625,27.3125,71.125,16.54125,20.10625,35.89875,8.34375,34.625,0.5953917050691244,,,,,,,,,,,,,,21.0,14.0,10.0,15.0,22.0,19.0,26.0,8.0,11.0,17.0,3.0,4.0,7.0,8.0,8.0,9.0,8.0,7.0,14.0,1.0
2020,TB,16,626,4776,42,369,1519,16,606,5640,3.1469138648935178,6295,1110,0.1190457870771248,697.0,345.0,6.796748731643534,0.5992813002547664,453,0.6291390728476821,2.8661585918980648,,0.18359275852047807,-0.011553333906146355,64,0.65625,1120,-0.031488999962605436,0.01565128671129349,-0.18981569354014197,16.0,492.0,355.0,4311,1289,617,358,594,5600,277.78,313.2,237.84,618.62,30.75,22.1875,393.4375,298.5,94.9375,350.0,269.4375,80.5625,39.125,23.0625,69.375,17.36125,19.575,38.66375,14.865,37.875,0.6689059500959693,,,,,,,,,,,,,,3.0,11.0,4.0,28.0,5.0,6.0,9.0,9.0,22.0,8.0,9.0,23.0,1.0,6.0,9.0,1.0,14.0,4.0,23.0,26.0
2020,TEN,16,485,3826,33,521,2690,26,468,4059,1.656588746162775,6516,1132,0.17740570606830308,557.0,500.0,-8.802741700339885,0.6156289554493178,510,0.4823529411764706,-7.817506692911449,,0.25692386298723424,0.08624990598126164,64,0.78125,1168,0.11325315801765073,0.20248948182377485,-0.018736258790233083,16.0,491.0,439.0,4593,1933,630,427,602,6526,339.68,417.1,206.0,713.94,30.6875,27.4375,407.25,239.125,168.125,407.875,287.0625,120.8125,30.3125,32.5625,70.75,21.23,26.06875,44.62125,12.875,29.25,0.5269631031220435,,,,,,,,,,,,,,4.0,3.0,23.0,2.0,2.0,4.0,2.0,2.0,16.0,24.0,28.0,28.0,19.0,28.0,29.0,18.0,29.0,26.0,31.0,18.0
2020,WAS,16,601,3796,16,400,1611,18,573,3711,-1.3795079094646918,5407,1139,-0.05338740703045614,697.0,375.0,0.9639916810597229,0.6390744467790831,484,0.5702479338842975,0.920713843208073,,-0.09629883986498285,-0.02865095198597761,51,0.5882352941176471,1099,-0.07970983575962597,-0.08313782419237566,-0.09584251392923059,16.0,335.0,329.0,3393,1805,529,428,512,5198,251.82,288.1,177.3,507.4,20.9375,20.5625,337.9375,237.25,100.6875,324.875,212.0625,112.8125,37.5625,25.0,71.1875,15.73875,18.00625,31.7125,11.08125,35.8125,0.6501865671641791,,,,,,,,,,,,,,25.0,30.0,24.0,26.0,27.0,29.0,11.0,18.0,10.0,4.0,2.0,1.0,13.0,3.0,3.0,10.0,3.0,2.0,3.0,8.0
2021,ARI,17,591,4619,27,496,2076,23,570,4425,4.596805015571959,6695,1225,0.0666087234858419,702.0,443.0,1.2165369457791961,0.6035972412732398,538,0.6152416356877324,4.9756693316432905,,0.13269932059194722,0.004202156934223213,69,0.6086956521739131,1141,-0.054944361396847816,-0.017405732693536485,-0.10828867233748284,17.0,449.0,366.0,3872,1952,561,426,550,5824,277.4,344.7,132.1,654.74,26.41176470588235,21.529411764705884,393.8235294117647,271.70588235294116,122.11764705882354,342.5882352941176,227.76470588235293,114.82352941176471,34.76470588235294,29.176470588235293,72.05882352941177,16.31764705882353,20.276470588235295,38.514117647058825,7.770588235294118,33.529411764705884,0.6131004366812227,,,,,,,,,,,,,,11.0,6.0,8.0,10.0,9.0,10.0,8.0,13.0,9.0,11.0,10.0,6.0,20.0,6.0,9.0,5.0,11.0,7.0,30.0,2.0
2021,ATL,17,573,3987,20,393,1451,11,554,4143,0.5919512692505904,5438,1111,-0.08046045696715358,665.0,367.0,-0.2410317263801506,0.6473503457286309,628,0.589171974522293,0.5936395725968343,42.0,-0.06923101269040396,-0.14324496952053317,53,0.5471698113207547,1225,0.06835617568577441,0.16949095595075783,-0.04335029857757289,17.0,313.0,459.0,4104,2242,577,519,564,6346,320.36,418.46,214.3,633.1,18.41176470588235,27.0,319.88235294117646,234.52941176470588,85.3529411764706,373.29411764705884,241.41176470588235,131.88235294117646,33.705882352941174,23.11764705882353,65.3529411764706,18.84470588235294,24.615294117647057,37.241176470588236,12.605882352941178,32.588235294117645,0.6443798449612403,,,,,,,,,,,,,,26.0,27.0,16.0,31.0,27.0,25.0,28.0,24.0,31.0,29.0,23.0,15.0,27.0,29.0,29.0,20.0,29.0,24.0,27.0,14.0
2021,BAL,17,611,4267,21,517,2479,18,591,5232,0.38547016259843014,6746,1296,0.0010327113108927375,777.0,445.0,-1.1021173171398075,0.6469886349476665,645,0.5782945736434109,-1.6666559300950317,,0.030644773771355684,-0.02746192463846881,57,0.6140350877192983,1143,0.04790474188731642,0.15981273223916284,-0.11755016786901747,17.0,387.0,392.0,4986,1436,621,378,602,6422,323.94,346.9,267.4,653.5,22.764705882352942,23.058823529411764,396.8235294117647,251.0,145.8235294117647,377.7647058823529,293.29411764705884,84.47058823529412,35.94117647058823,30.41176470588235,76.23529411764706,19.05529411764706,20.405882352941177,38.44117647058823,15.729411764705882,34.76470588235294,0.6358428805237316,,,,,,,,,,,,,,17.0,5.0,13.0,3.0,18.0,17.0,11.0,10.0,1.0,19.0,25.0,32.0,1.0,25.0,28.0,3.0,30.0,8.0,29.0,29.0
2021,BUF,17,655,4450,36,461,2209,20,623,5355,1.9428800883441932,6659,1250,0.07827624036892483,774.0,399.0,5.041669333240316,0.6127256581205359,557,0.6732495511669659,6.367280531619022,,0.1652560320389979,-0.028965688539785133,77,0.6233766233766234,1125,-0.10270669780848576,-0.1676627531571826,-0.06181948380667418,17.0,483.0,289.0,3047,1866,530,442,505,4913,191.88,351.1,136.6,420.4,28.41176470588235,17.0,391.70588235294116,261.7647058823529,129.94117647058823,289.0,179.23529411764707,109.76470588235294,38.529411764705884,27.11764705882353,73.52941176470588,11.287058823529412,20.65294117647059,24.72941176470588,8.035294117647059,36.64705882352941,0.659846547314578,,,,,,,,,,,,,,3.0,7.0,10.0,6.0,5.0,7.0,12.0,8.0,3.0,1.0,1.0,1.0,13.0,2.0,1.0,16.0,1.0,10.0,1.0,3.0
2021,CAR,17,599,3573,14,455,1842,17,575,4417,-7.0054435825982795,5415,1197,-0.1206704931448519,713.0,419.0,-0.6158203557001573,0.6354971241434338,585,0.5435897435897435,-2.667799009566657,,-0.17507803572228875,-0.043974987909861075,49,0.5510204081632653,1150,-0.04697723058523943,0.00630523270974289,-0.07870593965769614,17.0,304.0,404.0,3559,1935,515,474,489,5494,255.54,339.3,214.48,544.44,17.88235294117647,23.764705882352942,318.52941176470586,210.1764705882353,108.3529411764706,323.1764705882353,209.35294117647058,113.82352941176471,35.23529411764706,26.764705882352942,70.41176470588235,15.031764705882352,19.958823529411767,32.02588235294118,12.616470588235293,33.8235294117647,0.6298586572438163,,,,,,,,,,,,,,29.0,30.0,30.0,20.0,30.0,31.0,15.0,23.0,11.0,21.0,2.0,3.0,18.0,7.0,12.0,11.0,5.0,4.0,6.0,15.0
2021,CHI,17,542,3635,16,475,2018,14,524,4495,-2.9607359270810907,5653,1174,-0.08563083362465018,695.0,409.0,-1.361797339536927,0.643391687893173,522,0.5421455938697318,-3.735400515352796,,-0.10273993972924882,-0.0943831923338201,52,0.5,1109,0.013194784686030615,0.04551429203582432,-0.0074967429450981055,17.0,311.0,407.0,3623,2127,477,483,462,5750,295.12,363.2,148.20000000000002,589.0,18.294117647058822,23.941176470588236,332.52941176470586,213.8235294117647,118.70588235294117,338.2352941176471,213.11764705882354,125.11764705882354,31.88235294117647,27.941176470588236,69.05882352941177,17.36,21.36470588235294,34.64705882352941,8.71764705882353,30.823529411764707,0.6295289855072463,,,,,,,,,,,,,,27.0,23.0,25.0,14.0,28.0,28.0,23.0,29.0,15.0,22.0,7.0,4.0,23.0,19.0,20.0,26.0,20.0,12.0,15.0,5.0
2021,CIN,17,555,4806,36,436,1742,16,540,4397,5.045537363168922,6548,1148,0.040090672549491495,668.0,414.0,0.4557804843564773,0.6120361121095127,569,0.6098418277680141,2.6357469211022058,,0.1482334937501817,-0.09404075548221855,55,0.6181818181818182,1183,-0.021935844199995967,0.019830479701445216,-0.06798075497060387,17.0,460.0,376.0,4498,1742,626,407,596,6240,286.68,410.2,252.4,588.74,27.058823529411764,22.11764705882353,385.1764705882353,282.70588235294116,102.47058823529412,367.05882352941177,264.5882352941176,102.47058823529412,32.64705882352941,25.647058823529413,67.52941176470588,16.863529411764706,24.129411764705882,34.631764705882354,14.847058823529412,31.764705882352942,0.6173752310536045,,,,,,,,,,,,,,7.0,10.0,7.0,23.0,13.0,9.0,22.0,9.0,25.0,17.0,20.0,27.0,5.0,11.0,14.0,15.0,14.0,22.0,14.0,26.0
2021,CLE,17,520,3619,21,485,2471,20,499,4292,-0.7308455659424073,6090,1156,-0.00409342569695617,628.0,463.0,-5.0620172518924935,0.6256429686149856,581,0.5593803786574871,-3.30976895031403,,-0.018734571171614672,0.02959281057812692,54,0.6111111111111112,1169,0.006850792680467226,3.4884720233671836e-05,-0.001257581090175955,17.0,349.0,371.0,3712,1857,576,437,561,5569,273.18,369.4,215.9,546.4,20.529411764705884,21.823529411764707,358.2352941176471,212.88235294117646,145.35294117647058,327.5882352941176,218.35294117647058,109.23529411764706,30.58823529411765,28.529411764705884,68.0,16.069411764705883,21.72941176470588,32.141176470588235,12.700000000000001,29.352941176470587,0.5756186984417965,,,,,,,,,,,,,,20.0,18.0,27.0,4.0,19.0,21.0,5.0,11.0,23.0,13.0,4.0,5.0,12.0,18.0,10.0,28.0,10.0,15.0,7.0,16.0
2021,DAL,17,647,4963,40,473,2119,15,637,5116,2.5594986988574466,7082,1278,0.06986344026581971,761.0,439.0,2.5397105109603966,0.6108782629609377,659,0.590288315629742,2.1350596480952286,,0.17661990077786774,-0.035564521156622765,75,0.5866666666666667,1213,-0.08928622322068686,-0.13896943205830822,-0.036896443655968475,17.0,530.0,358.0,4346,1918,612,429,586,6264,249.68,333.9,238.06,599.48,31.176470588235293,21.058823529411764,416.5882352941176,291.94117647058823,124.6470588235294,368.47058823529414,255.64705882352942,112.82352941176471,38.05882352941177,27.823529411764707,75.17647058823529,14.687058823529412,19.641176470588235,35.26352941176471,14.003529411764706,37.470588235294116,0.6341666666666667,,,,,,,,,,,,,,1.0,1.0,3.0,9.0,7.0,4.0,14.0,18.0,2.0,7.0,21.0,21.0,16.0,3.0,2.0,21.0,3.0,3.0,22.0,23.0
2021,DEN,17,541,3856,20,455,2025,16,517,4552,2.343569523395734,5881,1134,0.006818036419473276,635.0,438.0,-4.548860827687188,0.6363545825994752,605,0.5520661157024793,-4.499918384226317,,0.07809251038794704,-0.09284068077852227,53,0.5660377358490566,1142,-0.014500348983040357,0.038853358394693206,-0.05441059164655135,17.0,335.0,322.0,3901,1892,562,441,544,5793,258.84,364.5,146.5,561.2,19.705882352941178,18.941176470588236,345.94117647058823,226.8235294117647,119.11764705882354,340.7647058823529,229.47058823529412,111.29411764705883,31.823529411764707,26.764705882352942,66.70588235294117,15.225882352941175,21.441176470588236,33.01176470588236,8.617647058823529,30.41176470588235,0.5917986952469712,,,,,,,,,,,,,,23.0,20.0,20.0,13.0,16.0,14.0,21.0,20.0,27.0,3.0,8.0,8.0,15.0,12.0,17.0,17.0,7.0,13.0,8.0,4.0
2021,DET,17,593,3884,23,427,1886,12,565,3783,0.2210895893547333,5770,1172,-0.05998896606293885,675.0,423.0,-5.049811117351055,0.6620211654541459,548,0.5018248175182481,-7.072264485567519,,-0.03989331765298631,-0.09859853683016102,48,0.4583333333333333,1186,0.0906055141465009,0.17473362403793954,-0.010043857112284114,17.0,325.0,467.0,4361,2296,544,518,524,6657,303.14,443.8,239.8,595.4,19.11764705882353,27.470588235294116,339.4117647058824,228.47058823529412,110.94117647058823,391.5882352941176,256.52941176470586,135.05882352941177,34.88235294117647,25.11764705882353,68.94117647058823,17.831764705882353,26.105882352941176,35.023529411764706,14.105882352941178,33.23529411764706,0.6147540983606558,,,,,,,,,,,,,,25.0,22.0,19.0,19.0,23.0,23.0,24.0,32.0,16.0,31.0,28.0,23.0,28.0,31.0,30.0,25.0,27.0,29.0,18.0,24.0
2021,GB,17,593,4526,39,446,1900,13,570,4578,5.083296572237423,6426,1166,0.1251161147487744,679.0,411.0,4.373623175921797,0.5796154922305541,675,0.6014814814814815,3.5335322522857107,,0.2049318692636892,0.008229798427740149,75,0.6,1120,0.015390766433440888,9.687851709471053e-05,0.02060765526651471,17.0,450.0,371.0,4021,1855,603,395,581,5876,297.12,340.8,224.22,598.0,26.470588235294116,21.823529411764707,378.0,266.2352941176471,111.76470588235294,345.6470588235294,236.52941176470588,109.11764705882354,34.88235294117647,26.235294117647058,68.58823529411765,17.47764705882353,20.04705882352941,35.1764705882353,13.189411764705882,33.529411764705884,0.6229357798165137,,,,,,,,,,,,,,10.0,11.0,9.0,18.0,2.0,2.0,6.0,15.0,18.0,13.0,11.0,13.0,11.0,20.0,11.0,32.0,23.0,5.0,21.0,20.0
2021,HOU,17,546,3630,21,420,1422,8,523,3997,-1.6756852875490298,5052,1120,-0.12992646535459534,655.0,402.0,-2.636538926529658,0.648400060050947,569,0.5430579964850615,-4.394908077973382,43.0,-0.10378987258455963,-0.20374041103468443,37,0.5135135135135135,1191,0.06575455849814094,0.14552951327154326,-0.016061514550452006,17.0,280.0,452.0,4342,2418,546,523,532,6760,299.28,437.90000000000003,236.0,611.7,16.470588235294116,26.58823529411765,297.1764705882353,213.52941176470588,83.6470588235294,397.6470588235294,255.41176470588235,142.23529411764707,32.11764705882353,24.705882352941178,65.88235294117646,17.60470588235294,25.758823529411767,35.98235294117647,13.882352941176471,30.764705882352942,0.619678334910123,,,,,,,,,,,,,,30.0,32.0,26.0,32.0,31.0,29.0,32.0,28.0,30.0,27.0,30.0,20.0,31.0,28.0,26.0,23.0,25.0,28.0,24.0,22.0
2021,IND,17,521,3588,27,499,2540,22,502,4000,-2.9673299464690635,6128,1168,0.0492723016947873,625.0,470.0,-3.5344462631560796,0.6062943203986779,594,0.569023569023569,-1.8907854813242044,,0.01815136120192058,0.07622862093898945,64,0.5625,1145,-0.004540222295111707,0.06465098184196227,-0.09709013359868765,17.0,451.0,365.0,4203,1854,597,420,583,6057,297.02,343.5,264.1,595.2,26.529411764705884,21.470588235294116,360.47058823529414,211.05882352941177,149.41176470588235,356.29411764705884,247.23529411764707,109.05882352941177,30.647058823529413,29.352941176470587,68.70588235294117,17.47176470588235,20.205882352941178,35.01176470588236,15.53529411764706,29.529411764705884,0.5707762557077626,,,,,,,,,,,,,,9.0,17.0,28.0,2.0,12.0,19.0,1.0,21.0,17.0,9.0,15.0,18.0,10.0,15.0,23.0,8.0,22.0,6.0,17.0,28.0
2021,JAX,17,604,3674,12,392,1755,13,583,4765,-4.078773176167509,5429,1150,-0.09299353988830392,707.0,367.0,-1.791733494621426,0.6751591857307158,530,0.5566037735849056,-1.7312018414378405,23.0,-0.0866909642163919,-0.11510088475629472,42,0.5238095238095238,1172,0.08707484670774242,0.22708262866088283,-0.04983420928358523,17.0,253.0,457.0,4111,2127,543,493,528,6238,301.54,395.1,202.1,623.6999999999999,14.882352941176471,26.88235294117647,319.3529411764706,216.11764705882354,103.23529411764706,366.94117647058823,241.8235294117647,125.11764705882354,35.529411764705884,23.058823529411764,67.6470588235294,17.73764705882353,23.241176470588236,36.688235294117646,11.888235294117647,34.294117647058826,0.6582867783985102,,,,,,,,,,,,,,32.0,28.0,24.0,22.0,29.0,27.0,27.0,27.0,24.0,28.0,19.0,16.0,23.0,30.0,31.0,19.0,26.0,19.0,25.0,11.0
2021,KC,17,675,4937,37,431,1955,16,637,4965,3.5420876492989977,6892,1250,0.12599985085502324,803.0,368.0,10.121395289164342,0.5872835914797483,643,0.656298600311042,11.07023111280398,,0.21599138100789006,-0.00036358788912345456,72,0.5833333333333334,1169,0.030633757951103405,0.0624997526430723,-0.05361358779801594,17.0,480.0,364.0,4482,1999,610,419,582,6481,329.68,395.3,209.7,597.7,28.235294117647058,21.41176470588235,405.4117647058824,290.4117647058824,115.0,381.2352941176471,263.6470588235294,117.58823529411765,39.705882352941174,25.352941176470587,73.52941176470588,19.39294117647059,23.25294117647059,35.15882352941177,12.335294117647058,37.470588235294116,0.6857386848847139,,,,,,,,,,,,,,4.0,3.0,4.0,16.0,1.0,1.0,9.0,19.0,3.0,8.0,27.0,25.0,21.0,23.0,22.0,18.0,31.0,20.0,20.0,13.0
2021,LA,17,607,4893,41,420,1683,10,602,5134,-0.004190858703291631,6576,1141,0.06993494699193441,678.0,395.0,3.2372904224234205,0.6000283287375427,565,0.6141592920353982,3.9068194338618265,12.0,0.17318569427496688,-0.08381947668922499,71,0.6056338028169014,1219,-0.03478702577243014,0.017035359268832557,-0.10960293981179818,17.0,460.0,372.0,4476,1754,625,443,596,6230,258.6,348.0,205.8,627.96,27.058823529411764,21.88235294117647,386.8235294117647,287.8235294117647,99.0,366.47058823529414,263.29411764705884,103.17647058823529,35.705882352941174,24.705882352941178,67.11764705882354,15.211764705882354,20.470588235294116,36.93882352941176,12.105882352941178,35.411764705882355,0.6318732525629077,,,,,,,,,,,,,,7.0,9.0,5.0,25.0,6.0,5.0,20.0,14.0,26.0,15.0,17.0,24.0,6.0,9.0,13.0,4.0,6.0,9.0,26.0,12.0
2021,LAC,17,674,5014,38,423,1834,18,659,5082,-0.132682161534498,6848,1249,0.06887909443825907,794.0,386.0,4.2792843385472885,0.6321658812979045,656,0.6173780487804879,4.714719429731752,,0.16761196096701228,-0.07676086600073799,78,0.6282051282051282,1218,0.03495762543348445,0.04523214148432395,-0.004165910018434837,17.0,474.0,459.0,3992,2361,559,509,531,6353,292.14,419.8,294.3,495.94,27.88235294117647,27.0,402.8235294117647,294.94117647058823,107.88235294117646,373.70588235294116,234.8235294117647,138.88235294117646,39.64705882352941,24.88235294117647,73.47058823529412,17.18470588235294,24.694117647058825,29.172941176470587,17.311764705882354,38.76470588235294,0.6728813559322034,,,,,,,,,,,,,,5.0,4.0,2.0,21.0,8.0,6.0,18.0,6.0,5.0,29.0,24.0,11.0,30.0,24.0,19.0,27.0,17.0,25.0,4.0,31.0
2021,LV,17,628,4808,23,414,1617,14,603,5115,2.6013340157008735,6425,1196,-0.010276457246596243,723.0,400.0,2.0980418579918996,0.6232542649879084,659,0.6054628224582701,2.0669913273068925,,0.040273025664358995,-0.1476461930218943,62,0.5,1211,0.061737070813644726,0.14011280622355096,-0.09712392769689561,17.0,374.0,439.0,3996,1943,606,462,585,5939,293.1,464.6,257.1,527.3,22.0,25.823529411764707,377.94117647058823,282.8235294117647,95.11764705882354,349.3529411764706,235.05882352941177,114.29411764705883,36.94117647058823,24.352941176470587,70.3529411764706,17.241176470588236,27.329411764705885,31.017647058823528,15.123529411764707,35.470588235294116,0.6438112199465716,,,,,,,,,,,,,,18.0,12.0,6.0,28.0,20.0,16.0,30.0,29.0,12.0,26.0,14.0,12.0,19.0,27.0,25.0,7.0,18.0,30.0,5.0,27.0
2021,MIA,17,615,3936,21,442,1568,12,599,4471,0.47066779083586946,5504,1208,-0.04258124302314784,734.0,400.0,3.056386229438027,0.6143491596628882,636,0.6383647798742138,4.49933514170263,,0.009702991789966123,-0.14455005364365642,51,0.5882352941176471,1183,-0.03502225880746726,-0.032926747919414856,-0.03155900223863038,17.0,341.0,373.0,4251,1867,608,425,574,6118,263.64,369.0,216.1,571.8,20.058823529411764,21.941176470588236,323.7647058823529,231.52941176470588,92.23529411764706,359.88235294117646,250.05882352941177,109.82352941176471,36.1764705882353,26.0,71.05882352941177,15.508235294117647,21.705882352941178,33.63529411764706,12.711764705882352,35.23529411764706,0.6472663139329806,,,,,,,,,,,,,,22.0,26.0,18.0,30.0,22.0,20.0,29.0,17.0,10.0,16.0,16.0,19.0,14.0,8.0,6.0,22.0,9.0,14.0,11.0,17.0
2021,MIN,17,604,4450,34,449,1930,10,578,4842,0.3600937179409078,6380,1188,0.005385890782765743,683.0,442.0,-2.051965900311956,0.6310049261208901,655,0.5801526717557252,-0.8361736941414619,,0.08465430106218264,-0.1094622268127209,59,0.6101694915254238,1259,-0.011586382853267211,-0.028031071538656766,-0.013149482600858506,17.0,425.0,426.0,4678,2222,626,475,599,6900,309.32,410.1,181.1,729.9,25.0,25.058823529411764,375.29411764705884,261.7647058823529,113.52941176470588,405.88235294117646,275.1764705882353,130.7058823529412,35.529411764705884,26.41176470588235,69.88235294117646,18.19529411764706,24.123529411764707,42.93529411764706,10.652941176470588,34.0,0.6071111111111112,,,,,,,,,,,,,,14.0,13.0,10.0,17.0,17.0,13.0,25.0,12.0,13.0,24.0,31.0,29.0,26.0,13.0,7.0,24.0,28.0,21.0,32.0,9.0
2021,NE,17,535,4098,24,489,2151,24,524,4288,2.9745212138692447,6249,1161,0.06120280195303055,611.0,470.0,-4.690741079348376,0.6116672662732837,556,0.5089928057553957,-7.888580719894329,,0.10934083989785622,0.0072789092429033555,67,0.6417910447761194,1131,-0.06209424234687147,-0.06607108456989429,-0.06985656552819676,17.0,462.0,303.0,3437,2103,538,464,518,5540,205.38,394.9,121.2,491.4,27.176470588235293,17.823529411764707,367.5882352941176,241.05882352941177,126.52941176470588,325.88235294117646,202.1764705882353,123.70588235294117,31.470588235294116,28.764705882352942,68.29411764705883,12.081176470588234,23.22941176470588,28.905882352941177,7.129411764705883,30.823529411764707,0.5652173913043478,,,,,,,,,,,,,,6.0,15.0,14.0,8.0,11.0,11.0,7.0,4.0,20.0,2.0,3.0,2.0,22.0,4.0,5.0,14.0,2.0,18.0,3.0,1.0
