player_id,player_name,position,team_last,seasons_played,last_season,first_season,n_teams,games,targets,receptions,rec_yards,rec_tds,rec_air_yards,rec_yac,rec_first_downs,rec_epa,carries,rush_yards,rush_tds,ppr,tm_targets,tm_air_yards,tm_pass_att,tm_carries,tm_targets_full,tm_air_yards_full,tm_carries_full,tm_games,snap_games,off_snaps,tm_off_snaps,st_snaps,off_plays_on_field,dropbacks_on_field,rushes_on_field,tm_off_plays,tm_dropbacks,tm_rushes,pfr_rush_att,pfr_rush_ybc,pfr_rush_yac,pfr_rush_broken_tackles,pfr_rush_first_downs,pfr_tgt,pfr_rec,pfr_ybc,pfr_yac,pfr_broken_tackles,pfr_drops,pfr_first_downs,ngs_expected_rush_yards,ngs_rush_yards_over_expected,pbp_carries,gl5_carries,gl10_carries,goal_to_go_carries,stuffed,third_down_carries,short_yd_carries,short_yd_conv,explosive_runs,rush_epa_total,pbp_targets,rz_targets,i10_targets,ez_targets,deep_targets,third_down_targets,third_down_conv,target_epa_total,play_share_part,touches,target_epa,gl5_carry_share_of_own,ngs_efficiency,ngs_percent_attempts_gte_eight_defenders,ngs_avg_time_to_los,ngs_rush_yards_over_expected_per_att,ngs_rush_pct_over_expected,pfr_adot,pfr_ybc_per_rec,pfr_yac_per_rec,pfr_rec_per_broken_tackle,pfr_ybc_per_att,pfr_yac_per_att,pfr_att_per_broken_tackle,snap_pct_mean,target_share,air_yards_share,target_share_full,air_yards_share_full,carry_share,carry_share_full,games_played_rate,wopr,racr,adot_nflverse,catch_rate,rec_epa_per_target,ypc,ypr,snap_share,off_snaps_pg,pass_snap_share,run_snap_share,targets_pg,rec_pg,rec_yards_pg,rec_tds_pg,air_yards_pg,ppr_pg,carries_pg,rush_yards_pg,rush_tds_pg,touches_pg,opportunity_pg,stuffed_rate,short_yd_conv_rate,explosive_run_rate,rush_epa_per_att,third_down_carry_rate,pfr_drop_pct,ngs_ryoe_per_att,routes_proxy,tprr_proxy,gl5_carries_pg,gl10_carries_pg,goal_to_go_carries_pg,third_down_carries_pg,explosive_runs_pg,rz_targets_pg,window_seasons,thin_data
00-0036997,Javonte Williams,RB,DAL,3,2025,2023,2,49,179,134,711,4,-195,902,31,-32.976377860823845,608,2488,18,579.9,1583,12598,1652,1325,1633,12953,1377,51,49.0,1836.0,3242.0,0.0,1873.0,1047.0,697.0,3445.0,1931.0,1234.0,608.0,1234.0,1254.0,40.0,138.0,179.0,134.0,-193.0,904.0,10.0,11.0,31.0,2473.936978518511,-9.936978518511125,608.0,38.0,58.0,54.0,100.0,39.0,35.0,24.0,60.0,-49.594221554575256,179.0,20.0,9.0,1.0,0.0,30.0,7.0,-34.02937786082385,0.5436865021770683,742,-0.19010825620571983,0.0625,3.840410073969378,21.2171052631579,2.8462721305015246,-0.016944714764202257,0.3966251078088699,-1.0385474860335193,-1.4328358208955223,6.735074626865671,10.53131313131313,2.06578947368421,2.0544407894736842,19.173190789473683,0.563265306122449,0.11307643714466203,-0.015478647404349897,0.10961420698101654,-0.015054427545742299,0.4588679245283019,0.44153957879448075,0.9607843137254902,0.15877960253394813,-3.646153846153846,-1.089385474860335,0.7486033519553073,-0.184225574641474,4.092105263157895,5.3059701492537314,0.5663170882171499,37.46938775510204,0.5422061108234075,0.5648298217179902,3.6530612244897958,2.7346938775510203,14.510204081632653,0.08163265306122448,-3.979591836734694,11.83469387755102,12.408163265306122,50.775510204081634,0.3673469387755102,15.142857142857142,16.06122448979592,0.16447368421052633,0.6857142857142857,0.09868421052631579,-0.08156944334634088,0.06414473684210527,0.061452513966480445,-0.016343714668603824,1047.0,0.17096466093600765,0.7755102040816326,1.183673469387755,1.1020408163265305,0.7959183673469388,1.2244897959183674,0.40816326530612246,2023-2025,False
00-0037085,Tyler Badie,RB,DEN,2,2025,2024,1,19,34,22,139,0,-50,214,9,-4.717452312931598,19,109,0,44.8,650,5161,679,508,1133,8618,917,34,19.0,213.0,1270.0,260.0,221.0,172.0,25.0,2301.0,1321.0,813.0,19.0,30.0,79.0,1.0,5.0,34.0,22.0,-75.0,214.0,0.0,4.0,9.0,,,19.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,-1.7046322930979327,34.0,5.0,1.0,1.0,1.0,14.0,5.0,-4.717452312931581,0.096045197740113,41,-0.13874859743916415,0.05263157894736842,,,,,,-1.088235294117647,-3.3818181818181823,9.763636363636364,,1.5789473684210527,4.157894736842105,11.0,0.16421052631578945,0.052307692307692305,-0.00968804495252858,0.03000882612533098,-0.0058018101647714084,0.03740157480314961,0.020719738276990186,0.5588235294117647,0.07167990699476845,-2.78,-1.4705882352941178,0.6470588235294118,-0.13874859743916465,5.7368421052631575,6.318181818181818,0.16771653543307086,11.210526315789474,0.13020439061317185,0.03075030750307503,1.7894736842105263,1.1578947368421053,7.315789473684211,0.0,-2.6315789473684212,2.357894736842105,1.0,5.7368421052631575,0.0,2.1578947368421053,2.789473684210526,0.21052631578947367,,0.10526315789473684,-0.0897174891104175,0.21052631578947367,0.11764705882352941,,172.0,0.19767441860465115,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.10526315789473684,0.2631578947368421,2023-2025,False
00-0037120,Tyler Goodson,RB,IND,3,2025,2023,1,30,27,19,103,1,12,128,4,-4.5899010954599335,54,264,1,67.7,902,8463,940,822,1568,14068,1417,51,30.0,217.0,2123.0,306.0,227.0,140.0,64.0,3387.0,1822.0,1330.0,54.0,165.0,99.0,0.0,10.0,27.0,19.0,-25.0,128.0,2.0,4.0,4.0,,,54.0,1.0,5.0,5.0,8.0,3.0,2.0,1.0,6.0,-2.9797809554561545,27.0,6.0,3.0,2.0,1.0,4.0,1.0,-4.589901095459936,0.06702096250369058,73,-0.16999633686888652,0.018518518518518517,,,,,,0.4777777777777778,-1.2789473684210524,6.742105263157894,5.5,3.0685185185185184,1.8388888888888888,,0.10025,0.02993348115299335,0.0014179369018078695,0.01721938775510204,0.0008529997156667614,0.06569343065693431,0.038108680310515175,0.5882352941176471,0.04589277756075553,8.583333333333334,0.4444444444444444,0.7037037037037037,-0.16999633686888643,4.888888888888889,5.421052631578948,0.10221384832783796,7.233333333333333,0.07683863885839737,0.0481203007518797,0.9,0.6333333333333333,3.433333333333333,0.03333333333333333,0.4,2.256666666666667,1.8,8.8,0.03333333333333333,2.433333333333333,2.7,0.14814814814814814,0.5,0.1111111111111111,-0.0551811288047436,0.05555555555555555,0.14814814814814814,,140.0,0.19285714285714287,0.03333333333333333,0.16666666666666666,0.16666666666666666,0.1,0.2,0.2,2023-2025,False
00-0037157,Bam Knight,RB,ARI,2,2025,2023,2,14,32,23,168,1,32,164,10,2.0144944912171927,85,282,4,96.0,520,3984,546,321,1191,8746,866,34,12.0,292.0,964.0,50.0,292.0,178.0,105.0,2366.0,1393.0,822.0,85.0,142.0,140.0,5.0,21.0,32.0,23.0,4.0,164.0,1.0,1.0,10.0,,,85.0,7.0,13.0,10.0,22.0,8.0,9.0,6.0,5.0,-15.645851712150034,32.0,6.0,1.0,1.0,0.0,2.0,2.0,2.0144944912171923,0.12341504649196956,108,0.06295295285053726,0.08235294117647059,,,,,,1.0062499999999999,0.16521739130434784,7.165217391304348,22.0,1.6247058823529414,1.6141176470588237,16.4,0.2928571428571428,0.06153846153846154,0.008032128514056224,0.02686817800167926,0.003658815458495312,0.26479750778816197,0.09815242494226328,0.4117647058823529,0.09793018226753167,5.25,1.0,0.71875,0.06295295285053727,3.3176470588235296,7.304347826086956,0.3029045643153527,24.333333333333332,0.12778176597272076,0.12773722627737227,2.2857142857142856,1.6428571428571428,12.0,0.07142857142857142,2.2857142857142856,6.857142857142857,6.071428571428571,20.142857142857142,0.2857142857142857,7.714285714285714,8.357142857142858,0.25882352941176473,0.6666666666666666,0.058823529411764705,-0.18406884367235335,0.09411764705882353,0.03125,,178.0,0.1797752808988764,0.5,0.9285714285714286,0.7142857142857143,0.5714285714285714,0.35714285714285715,0.42857142857142855,2023-2025,False
00-0037197,Isiah Pacheco,RB,KC,3,2025,2023,1,34,91,75,424,3,-162,599,20,-4.706494949407116,406,1707,9,358.1,1148,8279,1207,859,1720,12434,1297,51,34.0,1210.0,2234.0,0.0,1235.0,700.0,443.0,3464.0,2084.0,1110.0,406.0,987.0,720.0,17.0,94.0,91.0,75.0,-175.0,599.0,6.0,6.0,20.0,1332.295512387988,42.7044876120112,405.0,12.0,32.0,26.0,56.0,26.0,25.0,17.0,33.0,-24.125008883158443,91.0,14.0,8.0,1.0,0.0,7.0,1.0,-4.706494949407126,0.3565242494226328,481,-0.05171972471875963,0.02962962962962963,3.6846482043422504,13.00309597523221,2.772625069293366,0.13666574330806508,0.39559090423828347,-1.7703296703296703,-2.3320000000000003,8.015999999999998,13.186666666666667,2.4524630541871923,1.7891625615763547,30.24922600619195,0.5476470588235295,0.07926829268292683,-0.01956758062567943,0.05290697674418605,-0.013028792021875502,0.47264260768335276,0.31303006939090205,0.6666666666666666,0.10520513258641465,-2.617283950617284,-1.7802197802197801,0.8241758241758241,-0.05171972471875951,4.204433497536946,5.653333333333333,0.5416293643688451,35.588235294117645,0.33589251439539347,0.3990990990990991,2.676470588235294,2.2058823529411766,12.470588235294118,0.08823529411764706,-4.764705882352941,10.532352941176471,11.941176470588236,50.205882352941174,0.2647058823529412,14.147058823529411,14.617647058823529,0.1382716049382716,0.68,0.08148148148148149,-0.05956792316829245,0.06419753086419754,0.06593406593406594,0.10518346702465813,700.0,0.13,0.35294117647058826,0.9411764705882353,0.7647058823529411,0.7647058823529411,0.9705882352941176,0.4117647058823529,2023-2025,False
00-0037228,Jaylen Warren,RB,PIT,3,2025,2023,1,48,166,139,1013,2,-232,1236,48,-1.0915990885037132,480,2253,11,537.6,1386,10385,1471,1342,1466,11011,1427,51,48.0,1455.0,3050.0,164.0,1471.0,829.0,558.0,3295.0,1746.0,1316.0,480.0,1167.0,1086.0,60.0,116.0,166.0,139.0,-227.0,1240.0,21.0,7.0,48.0,1890.196795890877,328.8032041091227,480.0,23.0,36.0,27.0,77.0,42.0,29.0,20.0,61.0,-18.772088220039954,166.0,17.0,7.0,1.0,0.0,52.0,18.0,-1.0915990885037097,0.4464339908952959,619,-0.006575898123516323,0.04791666666666667,3.6932085999492057,22.500000000000014,2.8497646912599337,0.6955303147736058,0.4126702770313082,-1.3921686746987953,-1.6381294964028776,8.945323741007195,7.161870503597123,2.4422916666666667,2.275,8.751458333333334,0.4816666666666667,0.11976911976911978,-0.02233991333654309,0.11323328785811733,-0.021069839251657434,0.35767511177347244,0.33637000700770847,0.9411764705882353,0.1640157403180995,-4.366379310344827,-1.3975903614457832,0.8373493975903614,-0.006575898123516345,4.69375,7.287769784172662,0.47704918032786886,30.3125,0.47479954180985107,0.42401215805471126,3.4583333333333335,2.8958333333333335,21.104166666666668,0.041666666666666664,-4.833333333333333,11.200000000000001,10.0,46.9375,0.22916666666666666,12.895833333333334,13.458333333333334,0.16041666666666668,0.6896551724137931,0.12708333333333333,-0.03910851712508324,0.0875,0.04216867469879518,0.6850066752273389,829.0,0.20024125452352232,0.4791666666666667,0.75,0.5625,0.875,1.2708333333333333,0.3541666666666667,2023-2025,False
00-0037248,James Cook,RB,BUF,3,2025,2023,1,50,132,109,994,8,230,930,41,37.80167394399942,753,3752,30,801.5999999999999,1496,12695,1569,1517,1519,12898,1550,51,50.0,1758.0,3315.0,0.0,1776.0,853.0,849.0,3458.0,1824.0,1368.0,753.0,2105.0,1647.0,43.0,169.0,132.0,109.0,64.0,930.0,10.0,11.0,41.0,3100.371184724378,630.62881527562,753.0,36.0,73.0,63.0,94.0,25.0,17.0,8.0,93.0,8.908427482687555,132.0,14.0,5.0,2.0,4.0,13.0,8.0,37.80167394399939,0.5135916714864083,862,0.2863763177575711,0.04780876494023904,3.367837981569113,21.646746347941544,2.605257592332111,0.848784507932239,0.43066376369096077,1.6757575757575758,0.5963302752293578,8.493577981651375,8.314285714285715,2.7956175298804786,2.1645418326693227,19.417131474103588,0.5334,0.08823529411764706,0.01811736904293029,0.086899275839368,0.01783222204993022,0.4963744232036915,0.4858064516129032,0.9803921568627451,0.1450350995065218,4.321739130434783,1.7424242424242424,0.8257575757575758,0.28637631775757133,4.98273572377158,9.119266055045872,0.530316742081448,35.16,0.46765350877192985,0.6206140350877193,2.64,2.18,19.88,0.16,4.6,16.031999999999996,15.06,75.04,0.6,17.24,17.7,0.1248339973439575,0.47058823529411764,0.12350597609561753,0.011830580986304854,0.033200531208499334,0.08333333333333333,0.8374884665014874,853.0,0.15474794841735054,0.72,1.46,1.26,0.5,1.86,0.28,2023-2025,False
00-0037256,Rachaad White,RB,TB,3,2025,2023,1,49,172,155,1160,9,-244,1456,51,32.636702755786146,548,2175,13,610.5,1587,12861,1629,1328,1654,13337,1394,51,50.0,2026.0,3302.0,0.0,2068.0,1272.0,646.0,3464.0,1940.0,1260.0,548.0,1198.0,977.0,27.0,118.0,172.0,155.0,-296.0,1456.0,15.0,2.0,51.0,2165.702687714675,-89.7026877146777,548.0,27.0,41.0,36.0,80.0,53.0,47.0,36.0,46.0,-49.3202129706922,172.0,29.0,10.0,2.0,1.0,46.0,15.0,32.636702755786175,0.5969976905311778,703,0.18974827183596613,0.04927007299270073,3.843939956208137,19.160583941605864,2.6757747648332266,-0.1702470346962934,0.37405507273557764,-1.4348837209302325,-1.9251612903225805,9.361935483870967,11.477419354838709,2.1868613138686133,1.8153284671532846,22.735036496350364,0.6225255102040818,0.10838059231253938,-0.0189720861519322,0.10399032648125756,-0.01829496888355702,0.4126506024096386,0.3931133428981349,0.9607843137254902,0.14929042816245652,-4.754098360655738,-1.4186046511627908,0.9011627906976745,0.18974827183596596,3.968978102189781,7.483870967741935,0.6135675348273774,40.52,0.6556701030927835,0.5126984126984127,3.510204081632653,3.163265306122449,23.6734693877551,0.1836734693877551,-4.979591836734694,12.459183673469388,11.183673469387756,44.38775510204081,0.2653061224489796,14.346938775510203,14.693877551020408,0.145985401459854,0.7659574468085106,0.08394160583941605,-0.09000038863264999,0.09671532846715329,0.011627906976744186,-0.16369103597568924,1272.0,0.13522012578616352,0.5510204081632653,0.8367346938775511,0.7346938775510204,1.0816326530612246,0.9387755102040817,0.5918367346938775,2023-2025,False
00-0037258,Dameon Pierce,RB,HOU,3,2025,2023,1,29,22,15,103,0,5,100,3,-2.252836741099592,199,745,4,129.8,931,7899,968,769,1666,14595,1353,51,26.0,437.0,1960.0,73.0,448.0,203.0,218.0,4626.0,2659.0,1625.0,199.0,269.0,476.0,20.0,22.0,22.0,15.0,3.0,100.0,2.0,2.0,3.0,485.270416803797,-83.270416803797,199.0,9.0,15.0,12.0,41.0,9.0,7.0,2.0,16.0,-37.5551955277309,22.0,2.0,0.0,0.0,0.0,3.0,0.0,-2.2528367410995997,0.09684392563769996,214,-0.10240167004998181,0.04522613065326633,5.18317307692307,26.2068965517241,3.00136,-0.590570331941823,0.326241134751773,0.20000000000000007,0.23333333333333334,6.659999999999999,11.533333333333333,1.3195979899497488,2.370854271356784,10.655778894472363,0.22608150470219437,0.023630504833512353,0.0006329915179136599,0.013205282112845138,0.00034258307639602604,0.258777633289987,0.14708056171470807,0.5686274509803921,0.03588885131280809,20.6,0.22727272727272727,0.6818181818181818,-0.10240167004998146,3.7437185929648242,6.866666666666666,0.2229591836734694,16.807692307692307,0.07634449040992855,0.13415384615384615,0.7586206896551724,0.5172413793103449,3.5517241379310347,0.0,0.1724137931034483,4.475862068965518,6.862068965517241,25.689655172413794,0.13793103448275862,7.379310344827586,7.620689655172414,0.20603015075376885,0.2857142857142857,0.08040201005025126,-0.1887195755162357,0.04522613065326633,0.09090909090909091,-0.41844430554671863,203.0,0.10837438423645321,0.3103448275862069,0.5172413793103449,0.41379310344827586,0.3103448275862069,0.5517241379310345,0.06896551724137931,2023-2025,False
00-0037263,Tyler Allgeier,RB,ATL,3,2025,2023,1,51,52,45,377,1,-54,430,11,10.486768671262979,466,1841,15,366.8,1566,12981,1634,1494,1566,12981,1494,51,51.0,975.0,3369.0,400.0,999.0,389.0,540.0,3459.0,1784.0,1421.0,466.0,892.0,949.0,31.0,118.0,52.0,45.0,-53.0,430.0,5.0,3.0,11.0,1823.058592452605,-1.0585924526042945,466.0,22.0,42.0,37.0,89.0,56.0,48.0,30.0,45.0,-29.027048022310886,52.0,4.0,0.0,0.0,0.0,7.0,1.0,9.433768671262968,0.2888117953165655,511,0.1814186282935186,0.04721030042918455,4.435588181990759,25.321888412017174,2.905081080239065,-0.006200605579637097,0.4299780615259145,-1.0961538461538463,-1.1644444444444446,9.595555555555555,9.833333333333334,1.909656652360515,2.0536480686695278,15.590772532188844,0.29137254901960785,0.033205619412515965,-0.004159926045759187,0.033205619412515965,-0.004159926045759187,0.3119143239625167,0.3119143239625167,1.0,0.04689648088674252,-6.981481481481482,-1.0384615384615385,0.8653846153846154,0.20166862829351884,3.9506437768240343,8.377777777777778,0.2894033837934105,19.11764705882353,0.21804932735426008,0.3800140745953554,1.0196078431372548,0.8823529411764706,7.392156862745098,0.0196078431372549,-1.0588235294117647,7.192156862745098,9.137254901960784,36.09803921568628,0.29411764705882354,10.019607843137255,10.156862745098039,0.19098712446351931,0.625,0.09656652360515021,-0.06228980262298473,0.12017167381974249,0.057692307692307696,-0.0022716576236143657,389.0,0.13367609254498714,0.43137254901960786,0.8235294117647058,0.7254901960784313,1.0980392156862746,0.8823529411764706,0.0784313725490196,2023-2025,False
00-0037267,Jerome Ford,RB,CLE,3,2025,2023,1,44,138,107,647,5,-34,752,30,-16.653237175692826,332,1451,7,388.8,1529,12451,1606,1171,1753,14223,1330,51,44.0,1424.0,3064.0,72.0,1456.0,975.0,376.0,3602.0,2106.0,1244.0,332.0,834.0,617.0,40.0,63.0,138.0,107.0,-105.0,752.0,13.0,13.0,30.0,1239.47831811744,109.52168188255988,332.0,10.0,21.0,18.0,82.0,29.0,16.0,9.0,38.0,-34.380290621812165,138.0,13.0,2.0,3.0,1.0,31.0,8.0,-16.65323717569283,0.4042198778456413,439,-0.12067563170791906,0.030120481927710843,4.250700805904739,13.961038961038991,3.08751322441,0.3588340016759213,0.36739237734505303,-0.21304347826086956,-1.019626168224299,7.002803738317757,9.514953271028038,2.5156626506024096,1.8578313253012047,11.503614457831326,0.45704545454545453,0.09025506867233486,-0.0027307043610954942,0.07872219053051911,-0.002390494269844618,0.28351836037574724,0.24962406015037594,0.8627450980392157,0.13347110995573547,-19.029411764705884,-0.2463768115942029,0.7753623188405797,-0.12067563170791903,4.370481927710843,6.046728971962617,0.46475195822454307,32.36363636363637,0.46296296296296297,0.3022508038585209,3.1363636363636362,2.4318181818181817,14.704545454545455,0.11363636363636363,-0.7727272727272727,8.836363636363636,7.545454545454546,32.97727272727273,0.1590909090909091,9.977272727272727,10.681818181818182,0.2469879518072289,0.5625,0.1144578313253012,-0.103555092234374,0.08734939759036145,0.09420289855072464,0.3298845839836141,975.0,0.14153846153846153,0.22727272727272727,0.4772727272727273,0.4090909090909091,0.6590909090909091,0.8636363636363636,0.29545454545454547,2023-2025,False
00-0037276,Ty Chandler,RB,MIN,3,2025,2023,1,33,35,30,212,0,-78,286,10,5.207943768028754,175,690,3,138.2,1058,8935,1109,829,1591,13312,1260,51,27.0,502.0,2415.0,292.0,524.0,277.0,197.0,3337.0,1910.0,1145.0,175.0,423.0,267.0,4.0,30.0,35.0,30.0,-69.0,281.0,3.0,0.0,10.0,427.576652280113,-13.5766522801131,175.0,4.0,8.0,7.0,26.0,10.0,5.0,3.0,12.0,-15.3107185558848,35.0,6.0,3.0,0.0,0.0,8.0,3.0,5.207943768028752,0.1570272700029967,205,0.14879839337225007,0.022857142857142857,3.73872289156627,17.0,2.9063085106383006,-0.137137901819325,0.414141414141414,-2.0942857142857143,-2.29,9.379999999999999,7.0,2.3971428571428572,1.544,31.571428571428573,0.2132085561497326,0.0330812854442344,-0.008729714605484051,0.02199874292897549,-0.005859375,0.21109770808202655,0.1388888888888889,0.6470588235294118,0.043511127942512766,-2.717948717948718,-2.2285714285714286,0.8571428571428571,0.1487983933722501,3.942857142857143,7.066666666666666,0.20786749482401656,18.59259259259259,0.1450261780104712,0.1720524017467249,1.0606060606060606,0.9090909090909091,6.424242424242424,0.0,-2.3636363636363638,4.1878787878787875,5.303030303030303,20.90909090909091,0.09090909090909091,6.212121212121212,6.363636363636363,0.14857142857142858,0.6,0.06857142857142857,-0.08748982031934172,0.05714285714285714,0.0,-0.07758087017207485,277.0,0.1263537906137184,0.12121212121212122,0.24242424242424243,0.21212121212121213,0.30303030303030304,0.36363636363636365,0.18181818181818182,2023-2025,False
00-0037286,Kevin Harris,RB,NE,1,2023,2023,1,4,3,3,58,0,-1,59,2,4.877603708358947,16,65,1,21.3,115,883,120,82,541,4096,415,17,4.0,34.0,221.0,4.0,34.0,16.0,18.0,1077.0,627.0,396.0,16.0,11.0,54.0,1.0,2.0,3.0,3.0,-1.0,59.0,0.0,0.0,2.0,,,16.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,-2.280369054118637,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.877603708358947,0.031569173630454965,19,1.6258679027863157,0.0,,,,,,-0.3,-0.3,19.7,,0.7,3.4,16.0,0.155,0.02608695652173913,-0.0011325028312570782,0.005545286506469501,-0.000244140625,0.1951219512195122,0.03855421686746988,0.23529411764705882,0.03833768280072874,-58.0,-0.3333333333333333,1.0,1.6258679027863157,4.0625,19.333333333333332,0.15384615384615385,8.5,0.025518341307814992,0.045454545454545456,0.75,0.75,14.5,0.0,-0.25,5.325,4.0,16.25,0.25,4.75,4.75,0.25,0.0,0.125,-0.1425230658824148,0.0625,0.0,,16.0,0.1875,0.0,0.0,0.0,0.25,0.5,0.25,2023-2025,True
00-0037299,Keaontay Ingram,RB,ARI,1,2023,2023,1,7,4,4,26,0,-5,31,1,0.33775865577626896,35,74,0,14.0,205,1697,212,193,540,4186,471,17,7.0,119.0,524.0,13.0,120.0,64.0,44.0,1164.0,635.0,441.0,35.0,33.0,41.0,3.0,4.0,4.0,4.0,-5.0,31.0,0.0,0.0,1.0,,,35.0,0.0,1.0,0.0,15.0,3.0,1.0,1.0,4.0,-11.316711037424264,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33775865577626973,0.10309278350515463,39,0.08443966394406743,0.0,,,,,,-1.3,-1.3,7.8,,0.9,1.2,11.7,0.225,0.01951219512195122,-0.0029463759575721863,0.007407407407407408,-0.0011944577161968467,0.18134715025906736,0.07430997876857749,0.4117647058823529,0.027205829512626296,-5.2,-1.25,1.0,0.08443966394406724,2.1142857142857143,6.5,0.22709923664122136,17.0,0.10078740157480315,0.09977324263038549,0.5714285714285714,0.5714285714285714,3.7142857142857144,0.0,-0.7142857142857143,2.0,5.0,10.571428571428571,0.0,5.571428571428571,5.571428571428571,0.42857142857142855,1.0,0.11428571428571428,-0.3233346010692647,0.08571428571428572,0.0,,64.0,0.0625,0.0,0.14285714285714285,0.0,0.42857142857142855,0.5714285714285714,0.0,2023-2025,True
00-0037304,Connor Heyward,FB,PIT,3,2025,2023,1,40,46,32,228,2,268,106,12,-3.540353723907308,16,43,2,83.1,1177,8910,1247,1125,1466,11011,1427,51,50.0,700.0,3231.0,840.0,721.0,304.0,321.0,3295.0,1746.0,1316.0,16.0,33.0,10.0,0.0,11.0,46.0,32.0,122.0,106.0,1.0,4.0,12.0,,,16.0,4.0,4.0,2.0,5.0,6.0,14.0,10.0,1.0,6.6890871587675065,46.0,6.0,2.0,3.0,3.0,10.0,4.0,-2.5933537239073106,0.2188163884673748,48,-0.05637725486755023,0.25,,,,,,5.795652173913043,3.828125,3.33125,23.0,2.0625,0.65625,,0.21555882352941177,0.03908241291418862,0.030078563411896745,0.03137789904502047,0.024339297066569794,0.014222222222222223,0.011212333566923615,0.7843137254901961,0.07967861375961065,0.8507462686567164,5.826086956521739,0.6956521739130435,-0.0769642113892893,2.6875,7.125,0.2166511915815537,14.0,0.17411225658648338,0.2439209726443769,1.15,0.8,5.7,0.05,6.7,2.0774999999999997,0.4,1.075,0.05,1.2,1.55,0.3125,0.7142857142857143,0.0625,0.41806794742296916,0.375,0.08695652173913043,,304.0,0.1513157894736842,0.1,0.1,0.05,0.15,0.025,0.15,2023-2025,False
00-0037329,Brittain Brown,RB,CHI,1,2025,2025,1,2,1,0,0,0,4,0,0,-0.166052983433474,5,37,1,9.7,61,570,65,70,532,4944,505,17,2.0,15.0,211.0,17.0,16.0,9.0,5.0,1184.0,644.0,451.0,5.0,14.0,23.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.598405250464566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16605298343347386,0.013513513513513514,5,-0.16605298343347386,0.0,,,,,,4.0,,,,2.8,4.6,2.5,0.06666666666666667,0.01639344262295082,0.007017543859649123,0.0018796992481203006,0.0008090614886731392,0.07142857142857142,0.009900990099009901,0.11764705882352941,0.029502444636180614,0.0,4.0,0.0,-0.166052983433474,7.4,,0.07109004739336493,7.5,0.013975155279503106,0.011086474501108648,0.5,0.0,0.0,0.0,2.0,4.85,2.5,18.5,0.5,2.5,3.0,0.0,1.0,0.2,0.5196810500929132,0.4,0.0,,9.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.5,0.0,2023-2025,True
00-0037410,Jashaun Corbin,RB,NYG,1,2023,2023,1,3,3,3,12,0,-1,13,1,2.79917929961812,1,1,0,4.3,70,504,75,105,485,3786,454,17,1.0,15.0,391.0,118.0,17.0,12.0,2.0,1126.0,668.0,386.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,-1.0,13.0,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.8487897993181832,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.7991792996181175,0.015097690941385435,4,0.9330597665393725,0.0,,,,,,-0.3,-0.3,4.3,3.0,1.0,0.0,,0.043333333333333335,0.04285714285714286,-0.001984126984126984,0.006185567010309278,-0.0002641310089804543,0.009523809523809525,0.0022026431718061676,0.17647058823529413,0.0628968253968254,-12.0,-0.3333333333333333,1.0,0.9330597665393734,1.0,4.0,0.03836317135549872,15.0,0.017964071856287425,0.0051813471502590676,1.0,1.0,4.0,0.0,-0.3333333333333333,1.4333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,1.0,0.0,1.8487897993181832,0.0,0.0,,12.0,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2023-2025,True
