player_id,player_display_name,season,games,targets,tpg,team_first,team_last_prev,has_prior,team_change,qb_change_same_team,any_change
00-0034353,Anthony Miller,2019,16,85,5.3125,CHI,CHI,True,0.0,0.0,0.0
00-0034366,Keke Coutee,2019,8,36,4.5,HOU,HOU,True,0.0,0.0,0.0
00-0034370,DaeSean Hamilton,2019,13,52,4.0,DEN,DEN,True,0.0,1.0,1.0
00-0034411,Russell Gage,2019,14,74,5.285714285714286,ATL,ATL,True,0.0,0.0,0.0
00-0034426,Javon Wims,2019,11,39,3.5454545454545454,CHI,CHI,True,0.0,0.0,0.0
00-0034521,Allen Lazard,2019,12,52,4.333333333333333,GB,GB,True,0.0,0.0,0.0
00-0034653,Deontay Burnett,2019,1,4,4.0,PHI,NYJ,True,1.0,0.0,1.0
00-0034676,James Washington,2019,15,80,5.333333333333333,PIT,PIT,True,0.0,1.0,1.0
00-0034686,Auden Tate,2019,12,80,6.666666666666667,CIN,CIN,True,0.0,0.0,0.0
00-0034764,Michael Gallup,2019,14,113,8.071428571428571,DAL,DAL,True,0.0,0.0,0.0
00-0034772,Antonio Callaway,2019,4,15,3.75,CLE,CLE,True,0.0,0.0,0.0
00-0034775,Christian Kirk,2019,13,108,8.307692307692308,ARI,ARI,True,0.0,1.0,1.0
00-0034777,DJ Chark,2019,15,118,7.866666666666666,JAX,JAX,True,0.0,1.0,1.0
00-0034827,DJ Moore,2019,15,135,9.0,CAR,CAR,True,0.0,1.0,1.0
00-0034837,Calvin Ridley,2019,13,93,7.153846153846154,ATL,ATL,True,0.0,0.0,0.0
00-0034928,Steven Sims,2019,16,56,3.5,WAS,,False,,,
00-0034960,Jakobi Meyers,2019,11,41,3.727272727272727,NE,,False,,,
00-0034983,Hunter Renfrow,2019,13,71,5.461538461538462,LV,,False,,,
00-0035006,Bisi Johnson,2019,13,45,3.4615384615384617,MIN,,False,,,
00-0035216,Diontae Johnson,2019,16,92,5.75,PIT,,False,,,
00-0035287,KeeSean Johnson,2019,10,42,4.2,ARI,,False,,,
00-0035350,Preston Williams,2019,8,60,7.5,MIA,,False,,,
00-0035535,Darius Slayton,2019,14,84,6.0,NYG,,False,,,
00-0035639,Parris Campbell,2019,7,24,3.4285714285714284,IND,,False,,,
00-0035640,DK Metcalf,2019,16,100,6.25,SEA,,False,,,
00-0035659,Terry McLaurin,2019,14,93,6.642857142857143,WAS,,False,,,
00-0035662,Marquise Brown,2019,14,71,5.071428571428571,BAL,,False,,,
00-0035676,A.J. Brown,2019,16,84,5.25,TEN,,False,,,
00-0035719,Deebo Samuel Sr.,2019,15,81,5.4,SF,,False,,,
00-0022921,Larry Fitzgerald,2020,13,72,5.538461538461538,ARI,ARI,True,0.0,0.0,0.0
00-0026035,Danny Amendola,2020,14,69,4.928571428571429,DET,DET,True,0.0,0.0,0.0
00-0026189,DeSean Jackson,2020,5,26,5.2,PHI,PHI,True,0.0,0.0,0.0
00-0027150,Julian Edelman,2020,6,39,6.5,NE,NE,True,0.0,1.0,1.0
00-0027685,Emmanuel Sanders,2020,14,82,5.857142857142857,NO,SF,True,1.0,0.0,1.0
00-0027793,Antonio Brown,2020,8,62,7.75,TB,NE,True,1.0,0.0,1.0
00-0027891,Golden Tate,2020,12,52,4.333333333333333,NYG,NYG,True,0.0,0.0,0.0
00-0027942,A.J. Green,2020,16,104,6.5,CIN,,False,,,
00-0027944,Julio Jones,2020,9,68,7.555555555555555,ATL,ATL,True,0.0,0.0,0.0
00-0028002,Randall Cobb,2020,10,48,4.8,HOU,DAL,True,1.0,0.0,1.0
00-0028237,Chris Hogan,2020,5,26,5.2,NYJ,CAR,True,1.0,0.0,1.0
00-0028411,Dontrelle Inman,2020,7,28,4.0,WAS,IND,True,1.0,0.0,1.0
00-0029000,Cole Beasley,2020,15,107,7.133333333333334,BUF,BUF,True,0.0,0.0,0.0
00-0029293,Marvin Jones,2020,16,115,7.1875,DET,DET,True,0.0,0.0,0.0
00-0029608,T.Y. Hilton,2020,15,93,6.2,IND,IND,True,0.0,1.0,1.0
00-0029632,Mohamed Sanu,2020,7,24,3.4285714285714284,SF,NE,True,1.0,0.0,1.0
00-0030035,Adam Thielen,2020,15,108,7.2,MIN,MIN,True,0.0,0.0,0.0
00-0030279,Keenan Allen,2020,14,147,10.5,LAC,LAC,True,0.0,1.0,1.0
00-0030431,Robert Woods,2020,16,129,8.0625,LA,LA,True,0.0,0.0,0.0
00-0030564,DeAndre Hopkins,2020,16,160,10.0,ARI,HOU,True,1.0,0.0,1.0
00-0030663,Willie Snead,2020,13,48,3.6923076923076925,BAL,BAL,True,0.0,0.0,0.0
00-0030670,Bennie Fowler,2020,2,6,3.0,NO,NYG,True,1.0,0.0,1.0
00-0031051,John Brown,2020,9,52,5.777777777777778,BUF,BUF,True,0.0,0.0,0.0
00-0031235,Odell Beckham Jr.,2020,7,43,6.142857142857143,CLE,CLE,True,0.0,0.0,0.0
00-0031236,Brandin Cooks,2020,15,119,7.933333333333334,HOU,LA,True,1.0,0.0,1.0
00-0031325,Sammy Watkins,2020,10,55,5.5,KC,KC,True,0.0,0.0,0.0
00-0031381,Davante Adams,2020,14,149,10.642857142857142,GB,GB,True,0.0,0.0,0.0
00-0031382,Jarvis Landry,2020,15,101,6.733333333333333,CLE,CLE,True,0.0,0.0,0.0
00-0031408,Mike Evans,2020,16,109,6.8125,TB,TB,True,0.0,1.0,1.0
00-0031428,Allen Robinson,2020,16,151,9.4375,CHI,CHI,True,0.0,1.0,1.0
00-0031544,Amari Cooper,2020,16,130,8.125,DAL,DAL,True,0.0,1.0,1.0
00-0031547,DeVante Parker,2020,14,103,7.357142857142857,MIA,MIA,True,0.0,1.0,1.0
00-0031549,Nelson Agholor,2020,16,82,5.125,LV,PHI,True,1.0,0.0,1.0
00-0031588,Stefon Diggs,2020,16,166,10.375,BUF,MIN,True,1.0,0.0,1.0
00-0031868,Damiere Byrd,2020,15,77,5.133333333333334,NE,ARI,True,1.0,0.0,1.0
00-0031941,Jamison Crowder,2020,12,89,7.416666666666667,NYJ,NYJ,True,0.0,0.0,0.0
00-0032009,Adam Humphries,2020,7,35,5.0,TEN,TEN,True,0.0,0.0,0.0
00-0032054,Breshad Perriman,2020,12,60,5.0,NYJ,TB,True,1.0,0.0,1.0
00-0032128,Chris Conley,2020,14,63,4.5,JAX,JAX,True,0.0,0.0,0.0
00-0032211,Tyler Lockett,2020,16,132,8.25,SEA,SEA,True,0.0,0.0,0.0
00-0032385,Sterling Shepard,2020,12,90,7.5,NYG,NYG,True,0.0,0.0,0.0
00-0032688,Robbie Chosen,2020,16,136,8.5,CAR,NYJ,True,1.0,0.0,1.0
00-0032765,Michael Thomas,2020,7,55,7.857142857142857,NO,NO,True,0.0,0.0,0.0
00-0032775,Demarcus Robinson,2020,15,59,3.933333333333333,KC,KC,True,0.0,0.0,0.0
00-0032791,Jakeem Grant,2020,14,54,3.857142857142857,MIA,MIA,True,0.0,1.0,1.0
00-0032977,Rashard Higgins,2020,12,52,4.333333333333333,CLE,CLE,True,0.0,0.0,0.0
00-0032980,Marcus Johnson,2020,9,28,3.111111111111111,IND,IND,True,0.0,1.0,1.0
00-0033009,Tyler Boyd,2020,15,110,7.333333333333333,CIN,CIN,True,0.0,1.0,1.0
00-0033040,Tyreek Hill,2020,15,135,9.0,KC,KC,True,0.0,0.0,0.0
00-0033127,Will Fuller,2020,11,75,6.818181818181818,HOU,HOU,True,0.0,0.0,0.0
00-0033251,Zach Pascal,2020,16,71,4.4375,IND,IND,True,0.0,1.0,1.0
00-0033282,Curtis Samuel,2020,15,97,6.466666666666667,CAR,CAR,True,0.0,1.0,1.0
00-0033307,Kendrick Bourne,2020,15,74,4.933333333333334,SF,SF,True,0.0,1.0,1.0
00-0033375,Tim Patrick,2020,15,79,5.266666666666667,DEN,DEN,True,0.0,1.0,1.0
00-0033460,John Ross,2020,2,7,3.5,CIN,CIN,True,0.0,1.0,1.0
00-0033471,Isaiah Ford,2020,9,44,4.888888888888889,MIA,MIA,True,0.0,1.0,1.0
00-0033536,Mike Williams,2020,14,85,6.071428571428571,LAC,LAC,True,0.0,1.0,1.0
00-0033681,Keelan Cole,2020,16,88,5.5,JAX,JAX,True,0.0,0.0,0.0
00-0033733,Greg Ward,2020,16,79,4.9375,PHI,PHI,True,0.0,0.0,0.0
00-0033840,Chad Hansen,2020,5,24,4.8,HOU,,False,,,
00-0033857,JuJu Smith-Schuster,2020,16,128,8.0,PIT,PIT,True,0.0,1.0,1.0
00-0033871,Corey Davis,2020,14,92,6.571428571428571,TEN,TEN,True,0.0,0.0,0.0
00-0033908,Cooper Kupp,2020,15,124,8.266666666666667,LA,LA,True,0.0,0.0,0.0
00-0033921,Chris Godwin Jr.,2020,12,84,7.0,TB,TB,True,0.0,1.0,1.0
00-0033932,Kenny Golladay,2020,5,32,6.4,DET,DET,True,0.0,0.0,0.0
00-0033943,Josh Reynolds,2020,16,81,5.0625,LA,LA,True,0.0,0.0,0.0
00-0034104,Cam Sims,2020,13,48,3.6923076923076925,WAS,WAS,True,0.0,1.0,1.0
00-0034272,Marquez Valdes-Scantling,2020,14,63,4.5,GB,GB,True,0.0,0.0,0.0
00-0034286,Richie James,2020,10,35,3.5,SF,SF,True,0.0,1.0,1.0
00-0034348,Courtland Sutton,2020,1,6,6.0,DEN,DEN,True,0.0,1.0,1.0
00-0034353,Anthony Miller,2020,16,76,4.75,CHI,CHI,True,0.0,1.0,1.0
00-0034366,Keke Coutee,2020,8,40,5.0,HOU,HOU,True,0.0,0.0,0.0
00-0034370,DaeSean Hamilton,2020,12,44,3.6666666666666665,DEN,DEN,True,0.0,1.0,1.0
00-0034411,Russell Gage,2020,16,109,6.8125,ATL,ATL,True,0.0,0.0,0.0
00-0034419,Braxton Berrios,2020,16,55,3.4375,NYJ,NYJ,True,0.0,0.0,0.0
00-0034521,Allen Lazard,2020,10,46,4.6,GB,GB,True,0.0,0.0,0.0
00-0034653,Deontay Burnett,2020,1,4,4.0,PHI,PHI,True,0.0,0.0,0.0
00-0034676,James Washington,2020,16,56,3.5,PIT,PIT,True,0.0,1.0,1.0
00-0034764,Michael Gallup,2020,16,105,6.5625,DAL,DAL,True,0.0,1.0,1.0
00-0034765,Tre'Quan Smith,2020,13,50,3.8461538461538463,NO,NO,True,0.0,0.0,0.0
00-0034775,Christian Kirk,2020,14,79,5.642857142857143,ARI,ARI,True,0.0,0.0,0.0
00-0034777,DJ Chark,2020,13,93,7.153846153846154,JAX,JAX,True,0.0,0.0,0.0
00-0034827,DJ Moore,2020,15,118,7.866666666666666,CAR,CAR,True,0.0,1.0,1.0
00-0034837,Calvin Ridley,2020,15,143,9.533333333333333,ATL,ATL,True,0.0,0.0,0.0
00-0034928,Steven Sims,2020,12,37,3.0833333333333335,WAS,WAS,True,0.0,1.0,1.0
00-0034960,Jakobi Meyers,2020,12,81,6.75,NE,NE,True,0.0,1.0,1.0
00-0034983,Hunter Renfrow,2020,16,77,4.8125,LV,LV,True,0.0,0.0,0.0
00-0035140,Mecole Hardman,2020,16,62,3.875,KC,KC,True,0.0,0.0,0.0
00-0035208,Olamide Zaccheaus,2020,10,32,3.2,ATL,ATL,True,0.0,0.0,0.0
00-0035216,Diontae Johnson,2020,15,144,9.6,PIT,PIT,True,0.0,1.0,1.0
00-0035298,Scott Miller,2020,14,53,3.7857142857142856,TB,TB,True,0.0,1.0,1.0
00-0035313,Terry Godwin,2020,2,6,3.0,JAX,,False,,,
00-0035350,Preston Williams,2020,8,35,4.375,MIA,MIA,True,0.0,1.0,1.0
00-0035414,Jalen Guyton,2020,16,55,3.4375,LAC,LAC,True,0.0,1.0,1.0
00-0035510,Jeff Smith,2020,9,37,4.111111111111111,NYJ,NYJ,True,0.0,0.0,0.0
00-0035527,Andy Isabella,2020,11,35,3.1818181818181817,ARI,ARI,True,0.0,0.0,0.0
00-0035535,Darius Slayton,2020,16,96,6.0,NYG,NYG,True,0.0,0.0,0.0
00-0035592,Travis Fulgham,2020,12,67,5.583333333333333,PHI,DET,True,1.0,0.0,1.0
00-0035639,Parris Campbell,2020,2,9,4.5,IND,IND,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2020,16,129,8.0625,SEA,SEA,True,0.0,0.0,0.0
00-0035659,Terry McLaurin,2020,15,134,8.933333333333334,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2020,16,100,6.25,BAL,BAL,True,0.0,0.0,0.0
00-0035676,A.J. Brown,2020,14,106,7.571428571428571,TEN,TEN,True,0.0,0.0,0.0
00-0035719,Deebo Samuel Sr.,2020,7,44,6.285714285714286,SF,SF,True,0.0,1.0,1.0
00-0036110,Ja'Marcus Bradley,2020,1,11,11.0,CLE,,False,,,
00-0036142,Isaiah Wright,2020,11,35,3.1818181818181817,WAS,,False,,,
00-0036196,Gabe Davis,2020,16,62,3.875,BUF,,False,,,
00-0036219,Marquez Callaway,2020,9,27,3.0,NO,,False,,,
00-0036252,Michael Pittman,2020,13,61,4.6923076923076925,IND,,False,,,
00-0036255,Denzel Mims,2020,9,44,4.888888888888889,NYJ,,False,,,
00-0036261,Brandon Aiyuk,2020,12,96,8.0,SF,,False,,,
00-0036268,Laviska Shenault Jr.,2020,14,79,5.642857142857143,JAX,,False,,,
00-0036271,Quez Watkins,2020,4,13,3.25,PHI,,False,,,
00-0036309,Darnell Mooney,2020,16,98,6.125,CHI,,False,,,
00-0036322,Justin Jefferson,2020,16,125,7.8125,MIN,,False,,,
00-0036326,Chase Claypool,2020,16,109,6.8125,PIT,,False,,,
00-0036357,Henry Ruggs III,2020,13,43,3.3076923076923075,LV,,False,,,
00-0036358,CeeDee Lamb,2020,16,111,6.9375,DAL,,False,,,
00-0036364,Lynn Bowden,2020,9,37,4.111111111111111,MIA,,False,,,
00-0036387,Jalen Reagor,2020,11,54,4.909090909090909,PHI,,False,,,
00-0036407,Jerry Jeudy,2020,16,113,7.0625,DEN,,False,,,
00-0036410,Tee Higgins,2020,15,108,7.2,CIN,,False,,,
00-0036412,KJ Hamler,2020,12,56,4.666666666666667,DEN,,False,,,
00-0026035,Danny Amendola,2021,8,38,4.75,HOU,DET,True,1.0,0.0,1.0
00-0027685,Emmanuel Sanders,2021,14,72,5.142857142857143,BUF,NO,True,1.0,0.0,1.0
00-0027793,Antonio Brown,2021,7,62,8.857142857142858,TB,TB,True,0.0,0.0,0.0
00-0027942,A.J. Green,2021,16,92,5.75,ARI,CIN,True,1.0,0.0,1.0
00-0027944,Julio Jones,2021,10,48,4.8,TEN,ATL,True,1.0,0.0,1.0
00-0028002,Randall Cobb,2021,11,39,3.5454545454545454,GB,HOU,True,1.0,0.0,1.0
00-0029000,Cole Beasley,2021,16,112,7.0,BUF,BUF,True,0.0,0.0,0.0
00-0029293,Marvin Jones,2021,17,120,7.0588235294117645,JAX,DET,True,1.0,0.0,1.0
00-0029608,T.Y. Hilton,2021,10,37,3.7,IND,IND,True,0.0,1.0,1.0
00-0029632,Mohamed Sanu,2021,8,24,3.0,SF,DET,True,1.0,0.0,1.0
00-0030035,Adam Thielen,2021,13,95,7.3076923076923075,MIN,MIN,True,0.0,0.0,0.0
00-0030085,Kenny Stills,2021,7,23,3.2857142857142856,NO,HOU,True,1.0,0.0,1.0
00-0030279,Keenan Allen,2021,16,157,9.8125,LAC,LAC,True,0.0,0.0,0.0
00-0030431,Robert Woods,2021,9,69,7.666666666666667,LA,LA,True,0.0,1.0,1.0
00-0030525,Tavon Austin,2021,11,37,3.3636363636363638,JAX,GB,True,1.0,0.0,1.0
00-0030564,DeAndre Hopkins,2021,10,64,6.4,ARI,ARI,True,0.0,0.0,0.0
00-0030669,Albert Wilson,2021,10,39,3.9,MIA,,False,,,
00-0031235,Odell Beckham Jr.,2021,14,82,5.857142857142857,CLE,CLE,True,0.0,0.0,0.0
00-0031236,Brandin Cooks,2021,16,134,8.375,HOU,HOU,True,0.0,1.0,1.0
00-0031325,Sammy Watkins,2021,11,49,4.454545454545454,BAL,KC,True,1.0,0.0,1.0
00-0031381,Davante Adams,2021,16,169,10.5625,GB,GB,True,0.0,0.0,0.0
00-0031382,Jarvis Landry,2021,12,87,7.25,CLE,CLE,True,0.0,0.0,0.0
00-0031408,Mike Evans,2021,16,114,7.125,TB,TB,True,0.0,0.0,0.0
00-0031428,Allen Robinson,2021,12,66,5.5,CHI,CHI,True,0.0,1.0,1.0
00-0031544,Amari Cooper,2021,15,104,6.933333333333334,DAL,DAL,True,0.0,1.0,1.0
00-0031547,DeVante Parker,2021,9,73,8.11111111111111,MIA,MIA,True,0.0,0.0,0.0
00-0031549,Nelson Agholor,2021,14,64,4.571428571428571,NE,LV,True,1.0,0.0,1.0
00-0031588,Stefon Diggs,2021,17,164,9.647058823529411,BUF,BUF,True,0.0,0.0,0.0
00-0031868,Damiere Byrd,2021,11,38,3.4545454545454546,CHI,NE,True,1.0,0.0,1.0
00-0031941,Jamison Crowder,2021,12,71,5.916666666666667,NYJ,NYJ,True,0.0,1.0,1.0
00-0032009,Adam Humphries,2021,17,62,3.6470588235294117,WAS,TEN,True,1.0,0.0,1.0
00-0032054,Breshad Perriman,2021,5,18,3.6,TB,NYJ,True,1.0,0.0,1.0
00-0032160,Tyrell Williams,2021,1,3,3.0,DET,,False,,,
00-0032211,Tyler Lockett,2021,16,107,6.6875,SEA,SEA,True,0.0,0.0,0.0
00-0032385,Sterling Shepard,2021,7,53,7.571428571428571,NYG,NYG,True,0.0,0.0,0.0
00-0032464,Kalif Raymond,2021,16,71,4.4375,DET,TEN,True,1.0,0.0,1.0
00-0032688,Robbie Chosen,2021,17,110,6.470588235294118,CAR,CAR,True,0.0,1.0,1.0
00-0032951,Laquon Treadwell,2021,12,51,4.25,JAX,ATL,True,1.0,0.0,1.0
00-0032977,Rashard Higgins,2021,12,47,3.9166666666666665,CLE,CLE,True,0.0,0.0,0.0
00-0033009,Tyler Boyd,2021,16,94,5.875,CIN,CIN,True,0.0,0.0,0.0
00-0033040,Tyreek Hill,2021,17,159,9.352941176470589,KC,KC,True,0.0,0.0,0.0
00-0033127,Will Fuller,2021,2,8,4.0,MIA,HOU,True,1.0,0.0,1.0
00-0033215,Cyril Grayson,2021,3,12,4.0,TB,TB,True,0.0,0.0,0.0
00-0033251,Zach Pascal,2021,16,69,4.3125,IND,IND,True,0.0,1.0,1.0
00-0033307,Kendrick Bourne,2021,17,70,4.117647058823529,NE,SF,True,1.0,0.0,1.0
00-0033375,Tim Patrick,2021,16,85,5.3125,DEN,DEN,True,0.0,1.0,1.0
00-0033536,Mike Williams,2021,16,129,8.0625,LAC,LAC,True,0.0,0.0,0.0
00-0033572,Jamal Agnew,2021,10,39,3.9,JAX,DET,True,1.0,0.0,1.0
00-0033681,Keelan Cole,2021,14,51,3.642857142857143,NYJ,JAX,True,1.0,0.0,1.0
00-0033857,JuJu Smith-Schuster,2021,5,28,5.6,PIT,PIT,True,0.0,0.0,0.0
00-0033871,Corey Davis,2021,9,59,6.555555555555555,NYJ,TEN,True,1.0,0.0,1.0
00-0033891,Zay Jones,2021,15,70,4.666666666666667,LV,LV,True,0.0,0.0,0.0
00-0033908,Cooper Kupp,2021,17,191,11.235294117647058,LA,LA,True,0.0,1.0,1.0
00-0033921,Chris Godwin Jr.,2021,14,127,9.071428571428571,TB,TB,True,0.0,0.0,0.0
00-0033932,Kenny Golladay,2021,14,76,5.428571428571429,NYG,DET,True,1.0,0.0,1.0
00-0033943,Josh Reynolds,2021,11,49,4.454545454545454,TEN,LA,True,1.0,0.0,1.0
00-0034272,Marquez Valdes-Scantling,2021,11,55,5.0,GB,GB,True,0.0,0.0,0.0
00-0034297,Byron Pringle,2021,16,60,3.75,KC,KC,True,0.0,0.0,0.0
00-0034348,Courtland Sutton,2021,17,98,5.764705882352941,DEN,DEN,True,0.0,1.0,1.0
00-0034353,Anthony Miller,2021,3,12,4.0,HOU,CHI,True,1.0,0.0,1.0
00-0034407,Ray-Ray McCloud,2021,16,66,4.125,PIT,PIT,True,0.0,0.0,0.0
00-0034411,Russell Gage,2021,13,94,7.230769230769231,ATL,ATL,True,0.0,0.0,0.0
00-0034418,Cedrick Wilson Jr.,2021,14,61,4.357142857142857,DAL,DAL,True,0.0,1.0,1.0
00-0034419,Braxton Berrios,2021,16,65,4.0625,NYJ,NYJ,True,0.0,1.0,1.0
00-0034521,Allen Lazard,2021,14,60,4.285714285714286,GB,GB,True,0.0,0.0,0.0
00-0034764,Michael Gallup,2021,9,62,6.888888888888889,DAL,DAL,True,0.0,1.0,1.0
00-0034765,Tre'Quan Smith,2021,10,50,5.0,NO,NO,True,0.0,1.0,1.0
00-0034775,Christian Kirk,2021,17,103,6.0588235294117645,ARI,ARI,True,0.0,0.0,0.0
00-0034777,DJ Chark,2021,3,22,7.333333333333333,JAX,JAX,True,0.0,1.0,1.0
00-0034827,DJ Moore,2021,17,163,9.588235294117647,CAR,CAR,True,0.0,1.0,1.0
00-0034837,Calvin Ridley,2021,5,52,10.4,ATL,ATL,True,0.0,0.0,0.0
00-0034860,Dante Pettis,2021,3,16,5.333333333333333,NYG,NYG,True,0.0,0.0,0.0
00-0034930,Trinity Benson,2021,7,22,3.142857142857143,DET,,False,,,
00-0034960,Jakobi Meyers,2021,16,126,7.875,NE,NE,True,0.0,1.0,1.0
00-0034983,Hunter Renfrow,2021,17,128,7.529411764705882,LV,LV,True,0.0,0.0,0.0
00-0035045,D.J. Montgomery,2021,2,6,3.0,NYJ,,False,,,
00-0035126,Antoine Wesley,2021,8,32,4.0,ARI,,False,,,
00-0035140,Mecole Hardman,2021,17,83,4.882352941176471,KC,KC,True,0.0,0.0,0.0
00-0035208,Olamide Zaccheaus,2021,15,53,3.533333333333333,ATL,ATL,True,0.0,0.0,0.0
00-0035215,Deonte Harty,2021,13,59,4.538461538461538,NO,NO,True,0.0,1.0,1.0
00-0035216,Diontae Johnson,2021,16,169,10.5625,PIT,PIT,True,0.0,0.0,0.0
00-0035414,Jalen Guyton,2021,16,48,3.0,LAC,LAC,True,0.0,0.0,0.0
00-0035432,Jason Moore,2021,1,4,4.0,LAC,,False,,,
00-0035535,Darius Slayton,2021,13,58,4.461538461538462,NYG,NYG,True,0.0,0.0,0.0
00-0035639,Parris Campbell,2021,6,20,3.3333333333333335,IND,IND,True,0.0,1.0,1.0
00-0035640,DK Metcalf,2021,17,129,7.588235294117647,SEA,SEA,True,0.0,0.0,0.0
00-0035659,Terry McLaurin,2021,17,130,7.647058823529412,WAS,WAS,True,0.0,1.0,1.0
00-0035662,Marquise Brown,2021,16,146,9.125,BAL,BAL,True,0.0,0.0,0.0
00-0035676,A.J. Brown,2021,13,105,8.076923076923077,TEN,TEN,True,0.0,0.0,0.0
00-0035719,Deebo Samuel Sr.,2021,16,121,7.5625,SF,SF,True,0.0,1.0,1.0
00-0035844,Kirk Merritt,2021,1,3,3.0,MIA,,False,,,
00-0036182,Nick Westbrook-Ikhine,2021,15,57,3.8,TEN,TEN,True,0.0,0.0,0.0
00-0036183,Kristian Wilkerson,2021,1,8,8.0,NE,,False,,,
00-0036196,Gabe Davis,2021,15,63,4.2,BUF,BUF,True,0.0,0.0,0.0
00-0036219,Marquez Callaway,2021,17,84,4.9411764705882355,NO,NO,True,0.0,1.0,1.0
00-0036233,Donovan Peoples-Jones,2021,13,58,4.461538461538462,CLE,CLE,True,0.0,0.0,0.0
00-0036252,Michael Pittman,2021,17,129,7.588235294117647,IND,IND,True,0.0,1.0,1.0
00-0036261,Brandon Aiyuk,2021,17,84,4.9411764705882355,SF,SF,True,0.0,1.0,1.0
00-0036268,Laviska Shenault Jr.,2021,16,100,6.25,JAX,JAX,True,0.0,1.0,1.0
00-0036271,Quez Watkins,2021,17,62,3.6470588235294117,PHI,PHI,True,0.0,1.0,1.0
00-0036277,Quintez Cephus,2021,5,22,4.4,DET,DET,True,0.0,1.0,1.0
00-0036309,Darnell Mooney,2021,17,140,8.235294117647058,CHI,CHI,True,0.0,1.0,1.0
00-0036322,Justin Jefferson,2021,17,167,9.823529411764707,MIN,MIN,True,0.0,0.0,0.0
00-0036326,Chase Claypool,2021,15,105,7.0,PIT,PIT,True,0.0,0.0,0.0
00-0036345,K.J. Osborn,2021,17,82,4.823529411764706,MIN,MIN,True,0.0,0.0,0.0
00-0036357,Henry Ruggs III,2021,7,36,5.142857142857143,LV,LV,True,0.0,0.0,0.0
00-0036358,CeeDee Lamb,2021,16,120,7.5,DAL,DAL,True,0.0,1.0,1.0
00-0036365,Bryan Edwards,2021,16,59,3.6875,LV,LV,True,0.0,0.0,0.0
00-0036387,Jalen Reagor,2021,17,57,3.3529411764705883,PHI,PHI,True,0.0,1.0,1.0
00-0036407,Jerry Jeudy,2021,10,56,5.6,DEN,DEN,True,0.0,1.0,1.0
00-0036410,Tee Higgins,2021,14,110,7.857142857142857,CIN,CIN,True,0.0,0.0,0.0
00-0036412,KJ Hamler,2021,3,10,3.3333333333333335,DEN,DEN,True,0.0,1.0,1.0
00-0036415,Van Jefferson,2021,17,89,5.235294117647059,LA,LA,True,0.0,1.0,1.0
00-0036427,Tyler Johnson,2021,16,55,3.4375,TB,TB,True,0.0,0.0,0.0
00-0036550,Rashod Bateman,2021,12,68,5.666666666666667,BAL,,False,,,
00-0036554,Nico Collins,2021,14,60,4.285714285714286,HOU,,False,,,
00-0036613,Jaylen Waddle,2021,16,140,8.75,MIA,,False,,,
00-0036900,Ja'Marr Chase,2021,17,128,7.529411764705882,CIN,,False,,,
00-0036912,DeVonta Smith,2021,17,104,6.117647058823529,PHI,,False,,,
00-0036913,Kadarius Toney,2021,9,57,6.333333333333333,NYG,,False,,,
00-0036936,Rondale Moore,2021,14,64,4.571428571428571,ARI,,False,,,
00-0036963,Amon-Ra St. Brown,2021,16,119,7.4375,DET,,False,,,
00-0036980,Elijah Moore,2021,11,77,7.0,NYJ,,False,,,
00-0036988,Josh Palmer,2021,15,49,3.2666666666666666,LAC,,False,,,
00-0027942,A.J. Green,2022,13,47,3.6153846153846154,ARI,ARI,True,0.0,0.0,0.0
00-0027944,Julio Jones,2022,10,43,4.3,TB,TEN,True,1.0,0.0,1.0
00-0028002,Randall Cobb,2022,13,50,3.8461538461538463,GB,GB,True,0.0,0.0,0.0
00-0029293,Marvin Jones,2022,16,81,5.0625,JAX,JAX,True,0.0,0.0,0.0
00-0029608,T.Y. Hilton,2022,3,10,3.3333333333333335,DAL,IND,True,1.0,0.0,1.0
00-0030035,Adam Thielen,2022,17,107,6.294117647058823,MIN,MIN,True,0.0,0.0,0.0
00-0030068,Marquise Goodwin,2022,13,42,3.230769230769231,SEA,CHI,True,1.0,0.0,1.0
00-0030279,Keenan Allen,2022,10,89,8.9,LAC,LAC,True,0.0,0.0,0.0
00-0030431,Robert Woods,2022,17,91,5.352941176470588,TEN,LA,True,1.0,0.0,1.0
00-0030564,DeAndre Hopkins,2022,9,96,10.666666666666666,ARI,ARI,True,0.0,0.0,0.0
00-0031236,Brandin Cooks,2022,13,93,7.153846153846154,HOU,HOU,True,0.0,0.0,0.0
00-0031325,Sammy Watkins,2022,9,27,3.0,GB,BAL,True,1.0,0.0,1.0
00-0031381,Davante Adams,2022,17,180,10.588235294117647,LV,GB,True,1.0,0.0,1.0
00-0031382,Jarvis Landry,2022,9,39,4.333333333333333,NO,CLE,True,1.0,0.0,1.0
00-0031408,Mike Evans,2022,15,127,8.466666666666667,TB,TB,True,0.0,0.0,0.0
00-0031428,Allen Robinson,2022,10,52,5.2,LA,CHI,True,1.0,0.0,1.0
00-0031544,Amari Cooper,2022,17,132,7.764705882352941,CLE,DAL,True,1.0,0.0,1.0
00-0031547,DeVante Parker,2022,12,47,3.9166666666666665,NE,MIA,True,1.0,0.0,1.0
