player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,pulled_meta
5985,Brenton Strange,TE,JAX,164.6,14.09,93,113,204,19.8,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2335,Cairo Santos,PK,CHI,164.7,14.09,39,140,208,17.0,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3307,T.J. Hockenson,TE,MIN,165.2,14.09,42,113,207,21.1,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
383,Nick Folk,PK,ATL,165.3,14.09,20,82,204,31.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6775,Omar Cooper Jr.,WR,NYJ,166.3,14.10,13,80,205,33.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1308,Dallas Defense,DEF,DAL,166.6,14.11,55,123,208,22.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6779,Germie Bernard,WR,PIT,167.2,14.11,41,143,192,10.6,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5725,Dontayvion Wicks,WR,PHI,167.3,14.11,108,120,209,18.1,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6563,Travis Hunter,WR,JAX,167.6,14.12,65,133,196,13.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6580,Isaac TeSlaa,WR,DET,167.7,14.12,9,77,206,40.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5708,Xavier Hutchinson,WR,HOU,167.8,14.12,5,133,198,23.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3097,Eddy Piñeiro,PK,SF,168.0,14.12,74,127,206,15.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5694,Kayshon Boutte,WR,NE,168.3,14.12,52,124,209,17.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1004,Aaron Rodgers,QB,PIT,168.3,14.12,24,84,209,32.3,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6557,Jaydon Blue,RB,DAL,168.9,15.01,14,155,202,12.9,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
2365,Jacoby Brissett,QB,ARI,169.3,15.01,23,114,200,20.9,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1320,NY Giants Defense,DEF,NYG,169.4,15.01,19,118,209,25.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5669,Evan McPherson,PK,CIN,169.5,15.02,99,136,206,16.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1305,Chicago Defense,DEF,CHI,170.0,15.02,28,140,210,18.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3266,Justice Hill,RB,BAL,170.1,15.02,21,138,192,12.2,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6457,Cam Ward,QB,TEN,170.2,15.02,47,148,201,12.9,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6585,Andy Borregales,PK,NE,171.6,15.04,17,124,206,21.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6525,Tre' Harris,WR,LAC,171.9,15.04,21,116,206,22.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1330,Tennessee Defense,DEF,TEN,172.1,15.04,132,143,206,10.9,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6804,Kaden Wetjen,WR,PIT,172.3,15.04,48,163,178,3.9,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1319,New Orleans Defense,DEF,NO,173.7,15.06,88,135,208,16.6,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6192,Troy Franklin,WR,DEN,175.0,15.07,12,141,206,19.3,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6790,Caleb Douglas,WR,MIA,176.8,15.09,51,132,208,20.4,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
6213,Xavier Legette,WR,CAR,177.4,15.09,9,123,203,24.3,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1334,Atlanta Defense,DEF,ATL,178.7,15.11,70,154,210,12.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1306,Cincinnati Defense,DEF,CIN,179.0,15.11,39,84,210,36.5,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3453,Ty Johnson,RB,BUF,181.9,16.02,10,145,209,23.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5277,Greg Dulcich,TE,MIA,182.9,16.03,24,123,210,22.7,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
5193,Pat Freiermuth,TE,PIT,183.0,16.03,7,144,210,27.2,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
3437,Darius Slayton,WR,NYG,183.2,16.03,9,166,200,9.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
1331,Washington Defense,DEF,WAS,193.0,17.01,11,117,210,28.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 7658, ""start_date"": ""2026-08-17"", ""end_date"": ""2026-08-24""}"
