adp,adp_formatted,bye,high,low,name,player_id,position,stdev,team,times_drafted
81.9,7.10,7,59,102,DeSean Jackson,1357,WR,8.7,WAS,394
82.1,7.10,6,62,99,Ameer Abdullah,2293,RB,7.7,DET,310
83.8,7.12,14,59,108,Carson Palmer,900,QB,9.2,ARI,204
84.1,7.12,7,63,99,Chris Ivory,1777,RB,7.8,JAX,256
84.7,8.01,8,63,103,Sterling Shepard,2349,WR,8.0,NYG,350
86.1,8.02,7,60,112,Blake Bortles,2110,QB,9.7,JAX,151
87.2,8.03,10,67,102,Charles Sims,2134,RB,7.5,TB,291
88.2,8.04,10,58,122,Zach Ertz,1978,TE,11.5,PHI,152
90.7,8.07,13,71,123,Justin Forsett,1703,RB,7.3,BAL,175
90.9,8.07,11,73,106,James White,2154,RB,6.8,NE,175
91.6,8.08,11,72,104,LeGarrette Blount,1781,RB,7.2,NE,180
91.7,8.08,6,69,111,DeVante Parker,2279,WR,8.5,MIA,158
92.1,8.08,8,68,112,Willie Snead IV,2223,WR,9.1,NO,268
93.3,8.09,8,69,120,Eli Manning,749,QB,9.5,NYG,247
93.7,8.10,7,72,114,TJ Yeldon,2292,RB,8.3,JAX,240
96.8,9.01,7,72,121,Philip Rivers,995,QB,9.4,LAC,236
97.7,9.02,10,75,125,Kevin White,2278,WR,8.6,CHI,190
98.0,9.02,7,66,138,Julius Thomas,1881,TE,14.6,JAX,184
98.5,9.02,5,73,118,Devin Funchess,2303,WR,9.5,CAR,243
99.2,9.03,6,76,116,Stefon Diggs,2316,WR,8.7,MIN,139
99.6,9.04,11,77,123,Christine Michael,1988,RB,8.4,SEA,201
99.8,9.04,6,78,134,Theo Riddick,2033,RB,8.3,DET,173
101.7,9.06,7,65,135,Antonio Gates,415,TE,14.8,LAC,196
103.5,9.07,10,68,124,Denver Defense,1309,DEF,13.3,DEN,164
103.5,9.07,13,76,121,Derek Carr,2118,QB,10.5,LV,202
104.2,9.08,7,84,122,Travis Benjamin,2189,WR,7.8,LAC,220
105.8,9.10,13,83,123,Kamar Aiken,2338,WR,8.7,BAL,192
105.9,9.10,13,85,127,Bilal Powell,1867,RB,7.8,NYJ,186
106.9,9.11,11,84,131,Isaiah Crowell,2219,RB,8.7,CLE,193
108.4,9.12,6,64,144,Tyler Eifert,1974,TE,16.8,CIN,190
109.6,10.02,7,86,130,Kirk Cousins,1902,QB,9.1,WAS,252
109.8,10.02,11,82,133,Tavon Austin,1972,WR,10.4,LAR,168
109.9,10.02,14,82,123,Arizona Defense,1250,DEF,10.6,ARI,100
111.3,10.03,6,83,144,Jay Ajayi,2284,RB,10.6,MIA,151
112.2,10.04,11,87,133,Corey Coleman,2346,WR,9.8,CLE,121
114.1,10.06,11,88,128,Seattle Defense,1327,DEF,9.7,SEA,119
114.3,10.06,7,88,140,Tyrod Taylor,1880,QB,9.9,BUF,198
115.1,10.07,9,91,138,Tajae Sharpe,2381,WR,9.1,TEN,206
116.8,10.09,10,87,143,Darren Sproles,1105,RB,11.3,PHI,193
117.3,10.09,11,77,155,Martellus Bennett,1364,TE,15.4,NE,309
118.6,10.11,6,93,136,Matthew Stafford,1664,QB,9.5,DET,236
118.7,10.11,8,90,146,Michael Thomas,2357,WR,11.0,NO,134
119.5,10.12,11,88,145,Tevin Coleman,2289,RB,11.8,ATL,221
119.9,10.12,10,92,141,Vincent Jackson,586,WR,10.6,TB,186
122.3,11.02,9,89,141,Markus Wheaton,1994,WR,12.5,PIT,124
123.4,11.03,10,97,139,Jameis Winston,2275,QB,10.0,TB,195
123.6,11.04,5,99,142,Carolina Defense,1304,DEF,9.4,CAR,148
124.6,11.05,13,91,144,Steve Smith,1094,WR,12.9,BAL,81
125.8,11.06,5,85,168,Spencer Ware,2030,RB,15.7,KC,412
126.2,11.06,13,96,152,DeAndre Washington,2382,RB,11.4,LV,251
127.3,11.07,8,92,145,Torrey Smith,1807,WR,13.4,SF,92
130.1,11.10,8,109,150,Houston Defense,1312,DEF,8.0,HOU,74
130.2,11.10,11,93,169,Dion Lewis,1860,RB,14.9,NE,119
130.2,11.10,14,100,168,Alfred Morris,1961,RB,11.6,DAL,199
130.4,11.10,8,108,153,Will Fuller,2345,WR,8.4,HOU,174
131.2,11.11,13,87,171,Dwayne Allen,1924,TE,17.0,IND,371
132.7,12.01,6,103,169,Andy Dalton,1802,QB,11.2,CIN,139
133.4,12.01,5,112,154,Kansas City Defense,1315,DEF,8.9,KC,79
134.1,12.02,11,113,170,Mohamed Sanu,1919,WR,8.0,ATL,88
136.3,12.04,9,104,170,Marcus Mariota,2276,QB,12.1,TEN,139
137.0,12.05,11,87,172,Jared Cook,1658,TE,18.9,GB,374
137.6,12.06,6,105,162,Tyler Boyd,2359,WR,12.4,CIN,137
138.3,12.06,9,93,178,Rishard Matthews,2241,WR,17.0,TEN,102
140.9,12.09,10,106,175,Devontae Booker,2378,RB,13.4,DEN,216
142.6,12.11,11,100,159,Stephen Gostkowski,438,PK,16.0,NE,311
142.6,12.11,11,113,171,Chris Hogan,2076,WR,11.1,NE,118
144.3,12.12,11,98,177,Jimmy Graham,1747,TE,17.8,SEA,233
144.8,13.01,14,98,178,Dak Prescott,2377,QB,17.9,DAL,91
145.8,13.02,13,117,177,NY Jets Defense,1321,DEF,13.5,NYJ,68
146.5,13.03,11,122,176,Matt Ryan,1342,QB,12.3,ATL,127
147.8,13.04,6,121,177,Minnesota Defense,1317,DEF,12.5,MIN,79
148.8,13.05,6,112,176,Jerick McKinnon,2140,RB,14.0,MIN,217
148.9,13.05,13,118,175,Phillip Dorsett,2283,WR,11.7,IND,98
149.9,13.06,8,104,180,Shane Vereen,1822,RB,17.4,NYG,83
151.1,13.07,13,110,179,Ryan Fitzpatrick,375,QB,15.5,NYJ,110
151.2,13.07,6,118,175,Kenny Stills,2011,WR,12.4,MIA,120
151.2,13.07,14,95,180,Jason Witten,1286,TE,21.3,DAL,150
152.1,13.08,11,126,162,Steven Hauschka,1705,PK,9.9,SEA,76
152.2,13.08,11,118,179,New England Defense,1318,DEF,13.0,NE,120
153.2,13.09,13,118,180,Mike Wallace,1678,WR,13.4,BAL,85
153.5,13.09,5,101,180,Ted Ginn Jr,426,WR,20.0,CAR,59
154.9,13.11,11,115,179,James Starks,1791,RB,15.0,GB,165
155.2,13.11,7,116,180,Chris Thompson,2013,RB,15.0,WAS,53
156.1,13.12,9,120,180,Sammie Coates,2290,WR,13.5,PIT,79
157.4,14.01,10,105,180,Zach Miller,820,TE,19.9,CHI,91
157.4,14.01,6,123,178,Ryan Tannehill,1899,QB,12.9,MIA,86
157.7,14.02,11,108,180,Terrelle Pryor,1868,WR,18.8,CLE,94
158.5,14.02,13,119,180,Terrance West,2139,RB,14.8,BAL,64
158.8,14.03,13,133,179,Justin Tucker,1962,PK,9.8,BAL,84
158.9,14.03,11,131,180,LA Rams Defense,1328,DEF,10.6,LAR,121
159.3,14.03,11,119,179,Robert Griffin III,1898,QB,15.4,CLE,59
159.3,14.03,10,107,180,Dorial Green-Beckham,2300,WR,19.8,PHI,55
159.4,14.03,14,132,180,Chris Johnson,1347,RB,12.8,ARI,104
160.6,14.05,5,133,180,Graham Gano,1774,PK,10.3,CAR,64
160.9,14.05,6,134,180,Cincinnati Defense,1306,DEF,10.3,CIN,132
162.0,14.06,14,142,175,Dan Bailey,1891,PK,7.5,DAL,54
163.3,14.07,8,133,180,Brock Osweiler,1900,QB,13.2,HOU,53
163.4,14.07,14,137,180,Chandler Catanzaro,2273,PK,10.1,ARI,57
164.7,14.09,13,145,180,Las Vegas Defense,1322,DEF,8.3,LV,108
165.4,14.09,10,138,180,Philadelphia Defense,1323,DEF,10.4,PHI,68
167.1,14.11,11,144,180,Green Bay Defense,1311,DEF,8.8,GB,101
169.6,15.02,10,142,180,Brandon McManus,2336,PK,10.4,DEN,59
169.9,15.02,11,154,180,Mason Crosby,251,PK,5.8,GB,89
170.5,15.02,13,162,180,Adam Vinatieri,1195,PK,5.7,IND,54
172.4,15.04,9,159,180,Chris Boswell,2340,PK,5.1,PIT,61
173.4,15.05,5,163,180,Cairo Santos,2335,PK,4.5,KC,62
