adp,adp_formatted,bye,high,low,name,player_id,position,stdev,team,times_drafted
35.4,3.11,11,24,46,Amari Cooper,2277,WR,4.0,CLE,635
36.6,4.01,13,24,48,Breece Hall,5503,RB,4.5,NYJ,317
36.7,4.01,6,22,49,Jahmyr Gibbs,5672,RB,5.5,DET,1358
36.9,4.01,13,24,51,Lamar Jackson,2888,QB,4.7,BAL,826
37.2,4.01,8,25,50,Deebo Samuel Sr.,3246,WR,4.4,SF,788
38.9,4.03,11,27,53,Aaron Jones Sr.,2507,RB,4.3,GB,848
41.4,4.05,9,28,57,DeAndre Hopkins,1975,WR,4.9,TEN,611
43.2,4.07,6,27,59,Joe Burrow,4882,QB,6.1,CIN,679
44.1,4.08,11,31,64,Drake London,5574,WR,4.8,ATL,502
44.2,4.08,6,30,60,T.J. Hockenson,3307,TE,5.4,MIN,685
44.7,4.09,10,32,62,DJ Moore,2876,WR,4.5,CHI,1095
44.8,4.09,10,32,59,Jerry Jeudy,4861,WR,4.7,DEN,166
47.9,4.12,11,32,70,Kenneth Walker III,5625,RB,5.8,SEA,931
48.6,5.01,11,35,67,Christian Watson,5360,WR,5.2,GB,796
48.8,5.01,10,32,69,Justin Fields,5191,QB,6.3,CHI,693
49.3,5.01,10,36,67,Chris Godwin Jr.,2465,WR,4.8,TB,323
49.7,5.02,7,36,68,Terry McLaurin,3449,WR,5.2,WAS,382
50.3,5.02,7,35,67,Justin Herbert,4887,QB,5.9,LAC,811
52.9,5.05,5,37,72,Miles Sanders,3252,RB,5.8,CAR,498
53.4,5.05,9,39,70,Diontae Johnson,3419,WR,5.2,PIT,766
55.1,5.07,13,36,82,J.K. Dobbins,4888,RB,7.0,BAL,656
55.7,5.08,8,38,73,George Kittle,2499,TE,6.5,SF,599
55.7,5.08,11,42,70,Tyler Lockett,2304,WR,5.2,SEA,504
56.9,5.09,6,37,74,Alexander Mattison,3458,RB,7.4,MIN,1106
57.0,5.09,8,35,76,Dameon Pierce,5632,RB,8.3,HOU,1223
57.0,5.09,8,42,78,Brandon Aiyuk,4891,WR,5.7,SF,653
58.4,5.10,7,43,73,Trevor Lawrence,5186,QB,5.8,JAX,681
60.3,5.12,7,45,77,Christian Kirk,2870,WR,5.8,JAX,443
60.3,5.12,8,38,82,Darren Waller,2322,TE,8.5,NYG,1516
63.1,6.03,6,44,78,Cam Akers,4881,RB,7.3,MIN,429
63.3,6.03,7,46,83,Mike Williams,2436,WR,6.4,LAC,620
63.8,6.04,13,48,84,Michael Pittman Jr.,4880,WR,6.0,IND,236
66.2,6.06,14,50,82,James Conner,2470,RB,6.0,ARI,508
67.6,6.08,10,52,89,Mike Evans,2111,WR,6.0,TB,608
68.1,6.08,10,51,83,Rachaad White,5626,RB,6.3,TB,648
69.2,6.09,8,49,84,Alvin Kamara,2439,RB,7.5,NO,940
69.7,6.10,10,51,87,Dallas Goedert,2896,TE,6.8,PHI,570
70.0,6.10,9,50,97,George Pickens,5576,WR,7.6,PIT,1091
72.5,7.01,14,60,88,Hollywood Brown,3249,WR,5.7,ARI,197
72.8,7.01,10,54,90,Javonte Williams,5185,RB,7.2,DEN,664
73.1,7.01,7,55,95,Jahan Dotson,5578,WR,6.8,WAS,830
74.6,7.03,11,54,99,Kyle Pitts Sr.,5181,TE,7.7,ATL,501
75.9,7.04,10,58,94,D'Andre Swift,4862,RB,6.8,PHI,449
76.2,7.04,11,55,99,Deshaun Watson,2444,QB,8.0,CLE,277
76.8,7.05,6,61,90,David Montgomery,3238,RB,6.0,DET,511
77.6,7.06,7,58,95,James Cook III,5652,RB,7.2,BUF,1093
78.4,7.06,6,61,100,Jordan Addison,5673,WR,6.4,MIN,694
79.2,7.07,5,61,93,Isiah Pacheco,5337,RB,6.9,KC,610
82.2,7.10,14,58,100,Dak Prescott,2377,QB,9.1,DAL,221
83.0,7.11,11,65,109,Jaxon Smith-Njigba,5671,WR,6.8,SEA,463
84.9,8.01,6,57,118,Tua Tagovailoa,4890,QB,10.5,MIA,318
85.1,8.01,14,67,106,Brandin Cooks,2114,WR,6.7,DAL,649
87.0,8.03,10,70,107,Courtland Sutton,2862,WR,6.5,DEN,656
87.9,8.04,7,64,120,Evan Engram,2451,TE,8.8,JAX,446
88.7,8.05,9,69,112,Treylon Burks,5546,WR,7.2,TEN,229
88.9,8.05,7,74,107,Antonio Gibson,5008,RB,5.3,WAS,419
89.5,8.06,7,72,115,Gabe Davis,5018,WR,6.7,BUF,724
91.0,8.07,8,71,120,Michael Thomas,2357,WR,7.7,NO,715
91.7,8.08,11,72,108,AJ Dillon,4886,RB,7.3,GB,346
93.3,8.09,11,73,121,JuJu Smith-Schuster,2442,WR,7.5,NE,224
94.2,8.10,7,73,118,Brian Robinson Jr.,5605,RB,8.0,WAS,481
94.4,8.10,10,74,119,Khalil Herbert,5720,RB,7.6,CHI,1064
96.1,8.12,7,76,118,Quentin Johnston,5674,WR,7.5,LAC,357
96.1,8.12,9,71,128,Pat Freiermuth,5193,TE,9.3,PIT,476
97.2,9.01,11,78,120,Elijah Moore,5187,WR,7.0,CLE,465
97.3,9.01,10,80,116,Rashaad Penny,2869,RB,6.5,PHI,154
99.3,9.03,10,80,115,Samaje Perine,2441,RB,7.1,DEN,252
99.4,9.03,6,66,150,Kirk Cousins,1902,QB,12.7,MIN,409
100.0,9.04,5,74,122,Kadarius Toney,5188,WR,9.9,KC,384
100.0,9.04,13,75,140,Zay Flowers,5675,WR,9.4,BAL,1128
102.0,9.06,13,81,121,Rashod Bateman,5180,WR,8.1,BAL,187
103.6,9.08,13,66,146,Aaron Rodgers,1004,QB,14.2,NYJ,628
103.8,9.08,11,76,143,David Njoku,2448,TE,10.5,CLE,412
103.9,9.08,8,71,150,Daniel Jones,3264,QB,12.3,NYG,266
104.2,9.08,8,81,127,Jamaal Williams,2445,RB,8.8,NO,432
107.2,9.11,11,88,126,Zach Charbonnet,5677,RB,7.3,SEA,487
109.1,10.01,5,85,144,Skyy Moore,5587,WR,9.1,KC,865
109.4,10.01,13,94,134,Jakobi Meyers,3496,WR,7.3,LV,150
109.9,10.02,11,75,150,Geno Smith,1980,QB,13.4,SEA,265
110.6,10.03,7,88,128,Damien Harris,3243,RB,8.5,BUF,121
111.3,10.03,5,89,149,Jerick McKinnon,2140,RB,8.3,KC,246
113.1,10.05,8,91,150,Nico Collins,5207,WR,8.2,HOU,487
115.1,10.07,8,92,136,Elijah Mitchell,5214,RB,8.7,SF,237
115.3,10.07,13,88,148,Allen Lazard,3077,WR,10.3,NYJ,307
117.4,10.09,8,85,149,Dalton Schultz,2977,TE,12.3,HOU,244
117.8,10.10,6,95,146,De'Von Achane,5683,RB,8.5,MIA,165
119.8,10.12,9,91,150,Jaylen Warren,5443,RB,11.0,PIT,673
120.1,10.12,13,86,151,Odell Beckham Jr.,2113,WR,13.0,BAL,500
120.1,10.12,8,78,155,San Francisco Defense,1326,DEF,16.1,SF,1037
120.3,10.12,6,93,150,Jameson Williams,5643,WR,10.3,DET,291
122.6,11.03,6,92,150,Jared Goff,2351,QB,11.6,DET,339
122.8,11.03,6,91,150,Raheem Mostert,2737,RB,11.9,MIA,427
123.2,11.03,14,97,148,Rondale Moore,5179,WR,11.4,ARI,53
125.0,11.05,11,100,150,Tyler Allgeier,5655,RB,9.9,ATL,210
125.5,11.05,13,91,171,Anthony Richardson Sr.,5679,QB,12.9,IND,669
126.3,11.06,5,97,151,Adam Thielen,2431,WR,10.9,CAR,421
127.7,11.08,11,100,150,Romeo Doubs,5586,WR,10.5,GB,437
127.8,11.08,10,98,150,Darnell Mooney,5119,WR,11.2,CHI,139
129.9,11.10,10,76,167,Russell Wilson,1904,QB,20.7,DEN,142
130.4,11.10,6,102,154,Tyler Boyd,2359,WR,10.8,CIN,185
130.7,11.11,8,100,150,Devin Singletary,3267,RB,11.7,HOU,58
131.1,11.11,10,104,154,Kenny Gainwell,5196,RB,10.4,PHI,221
131.1,11.11,7,100,157,Zay Jones,2468,WR,11.7,JAX,122
131.4,11.11,10,94,167,Greg Dulcich,5277,TE,14.3,DEN,210
131.6,11.12,11,92,169,Tyler Higbee,2370,TE,15.2,LAR,238
132.4,11.12,11,101,155,Cordarrelle Patterson,1976,RB,13.3,ATL,62
133.2,12.01,6,106,150,Jeff Wilson Jr.,3043,RB,10.2,MIA,102
133.8,12.02,7,93,171,Buffalo Defense,1303,DEF,15.6,BUF,352
135.2,12.03,13,83,183,Justin Tucker,1962,PK,19.8,BAL,1052
135.6,12.04,14,91,174,Dallas Defense,1308,DEF,16.9,DAL,398
137.1,12.05,10,94,180,D'Onta Foreman,2440,RB,16.2,CHI,51
137.7,12.06,10,90,177,Philadelphia Defense,1323,DEF,18.2,PHI,497
137.7,12.06,7,104,180,Tank Bigsby,5691,RB,12.9,JAX,507
139.4,12.07,13,88,182,Daniel Carlson,2988,PK,19.7,LV,213
139.9,12.08,5,86,187,Harrison Butker,2514,PK,20.5,KC,207
140.4,12.08,9,95,178,Chig Okonkwo,5453,TE,17.3,TEN,179
143.2,12.11,5,110,174,DJ Chark,2912,WR,13.4,CAR,115
144.2,12.12,11,98,177,New England Defense,1318,DEF,17.6,NE,153
144.6,13.01,14,112,172,Michael Gallup,2879,WR,12.3,DAL,109
144.8,13.01,7,99,183,Tyler Bass,5036,PK,17.5,BUF,175
145.3,13.01,8,102,180,Derek Carr,2118,QB,17.2,NO,295
145.9,13.02,11,105,188,Younghoe Koo,2527,PK,15.7,ATL,170
146.0,13.02,10,102,180,Cole Kmet,4902,TE,16.7,CHI,173
146.9,13.03,7,91,209,Dalton Kincaid,5688,TE,21.2,BUF,463
148.9,13.05,10,107,189,Jake Elliott,2529,PK,17.5,PHI,167
149.4,13.05,13,109,178,Baltimore Defense,1332,DEF,16.1,BAL,138
150.9,13.07,9,124,178,Tyjae Spears,5692,RB,15.2,TEN,39
151.0,13.07,11,103,179,Matthew Stafford,1664,QB,18.1,LAR,92
152.0,13.08,8,108,194,New Orleans Defense,1319,DEF,16.6,NO,175
152.1,13.08,5,121,204,Jonathan Mingo,5709,WR,20.6,CAR,39
152.3,13.08,9,87,200,Kenny Pickett,5471,QB,25.1,PIT,201
152.3,13.08,10,117,174,Denver Defense,1309,DEF,13.2,DEN,55
152.5,13.08,8,65,209,Brock Purdy,5648,QB,33.6,SF,119
152.7,13.09,7,90,196,Dawson Knox,3409,TE,23.8,BUF,68
152.9,13.09,6,100,205,Sam LaPorta,5564,TE,20.3,DET,212
153.7,13.10,13,116,179,Zamir White,5513,RB,14.1,LV,99
154.2,13.10,10,96,192,Marvin Mims Jr.,5685,WR,22.4,DEN,52
154.2,13.10,13,99,210,NY Jets Defense,1321,DEF,23.0,NYJ,55
154.9,13.11,7,109,180,Gerald Everett,2464,TE,17.4,LAC,141
155.5,13.12,11,95,200,Jordan Love,4892,QB,23.1,GB,89
156.0,13.12,6,119,180,Donovan Peoples-Jones,4893,WR,13.9,DET,116
157.2,14.01,8,129,180,Wan'Dale Robinson,5588,WR,12.5,NYG,64
157.3,14.01,14,114,180,Kyler Murray,3299,QB,16.4,ARI,60
157.4,14.01,11,115,180,Jerome Ford,5617,RB,16.1,CLE,60
157.7,14.02,10,97,208,Roschon Johnson,5695,RB,23.2,CHI,139
157.9,14.02,5,119,180,Clyde Edwards-Helaire,4889,RB,14.9,KC,96
158.0,14.02,9,112,197,Pittsburgh Defense,1324,DEF,17.5,PIT,163
158.7,14.03,6,112,201,Miami Defense,1316,DEF,17.7,MIA,75
158.8,14.03,7,120,180,Brandon McManus,2336,PK,14.6,JAX,85
158.8,14.03,13,121,176,Matt Gay,4867,PK,14.4,IND,39
159.3,14.03,13,123,180,Hunter Renfrow,3428,WR,13.9,LV,142
159.6,14.04,5,115,194,Marquez Valdes-Scantling,2987,WR,17.0,KC,71
160.2,14.04,6,117,187,K.J. Osborn,5125,WR,16.4,MIN,77
160.5,14.04,6,122,180,Jason Sanders,2954,PK,14.6,MIA,113
160.6,14.05,13,127,180,Gus Edwards,3081,RB,12.8,BAL,90
160.7,14.05,5,124,180,Chuba Hubbard,4873,RB,13.9,CAR,60
161.9,14.06,14,128,202,Jake Ferguson,5561,TE,17.1,DAL,48
162.0,14.06,13,128,179,Alec Pierce,5641,WR,12.9,IND,73
163.0,14.07,13,109,210,Zack Moss,4877,RB,20.6,IND,73
163.1,14.07,8,99,210,Jalin Hyatt,5686,WR,24.3,NYG,103
164.2,14.08,5,109,207,Justyn Ross,5584,WR,21.1,KC,65
164.9,14.09,6,115,206,Evan McPherson,5669,PK,19.1,CIN,136
165.1,14.09,7,138,210,Washington Defense,1331,DEF,15.9,WAS,77
165.8,14.10,13,133,210,Greg Zuerlein,1960,PK,17.2,NYJ,73
166.1,14.10,11,127,192,Jason Myers,2424,PK,14.9,SEA,53
167.1,14.11,5,136,218,Graham Gano,1774,PK,16.1,CAR,47
169.1,15.01,6,143,180,Chase Claypool,4901,WR,10.0,MIA,55
