frame,window,pos,bin,hitdef,tier,outcome_def,n,k,rate,wilson_lo,wilson_hi,n_per_season
10team,season 2023,RB,R5-6,top12_T,top12,total,5,0,0.0,0.0,0.43449149475208104,5.0
10team,season 2023,RB,R5-6,top12_P,top12,ppg_ge4,4,0,0.0,0.0,0.48990002040399916,4.0
10team,season 2023,RB,R5-6,top24_T,top24,total,5,1,0.2,0.03622316096978745,0.6244717358814613,5.0
10team,season 2023,RB,R5-6,top24_P,top24,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2023,RB,R5-6,top36_T,top36,total,5,1,0.2,0.03622316096978745,0.6244717358814613,5.0
10team,season 2023,RB,R5-6,top36_P,top36,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2023,RB,R5-6,value_T,value,total,5,0,0.0,0.0,0.43449149475208104,5.0
10team,season 2023,RB,R5-6,value_P,value,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2024,RB,R5-6,top12_T,top12,total,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2024,RB,R5-6,top12_P,top12,ppg_ge4,4,0,0.0,0.0,0.48990002040399916,4.0
10team,season 2024,RB,R5-6,top24_T,top24,total,4,4,1.0,0.5100999795960008,1.0,4.0
10team,season 2024,RB,R5-6,top24_P,top24,ppg_ge4,4,4,1.0,0.5100999795960008,1.0,4.0
10team,season 2024,RB,R5-6,top36_T,top36,total,4,4,1.0,0.5100999795960008,1.0,4.0
10team,season 2024,RB,R5-6,top36_P,top36,ppg_ge4,4,4,1.0,0.5100999795960008,1.0,4.0
10team,season 2024,RB,R5-6,value_T,value,total,4,4,1.0,0.5100999795960008,1.0,4.0
10team,season 2024,RB,R5-6,value_P,value,ppg_ge4,4,3,0.75,0.3006360524426366,0.9544139373553637,4.0
10team,season 2018,RB,R7-8,top12_T,top12,total,6,0,0.0,0.0,0.3903430336530645,6.0
10team,season 2018,RB,R7-8,top12_P,top12,ppg_ge4,6,0,0.0,0.0,0.3903430336530645,6.0
10team,season 2018,RB,R7-8,top24_T,top24,total,6,2,0.3333333333333333,0.09676933255921683,0.7000116786584712,6.0
10team,season 2018,RB,R7-8,top24_P,top24,ppg_ge4,6,2,0.3333333333333333,0.09676933255921683,0.7000116786584712,6.0
10team,season 2018,RB,R7-8,top36_T,top36,total,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,6.0
10team,season 2018,RB,R7-8,top36_P,top36,ppg_ge4,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2018,RB,R7-8,value_T,value,total,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2018,RB,R7-8,value_P,value,ppg_ge4,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2019,RB,R7-8,top12_T,top12,total,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2019,RB,R7-8,top12_P,top12,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2019,RB,R7-8,top24_T,top24,total,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2019,RB,R7-8,top24_P,top24,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2019,RB,R7-8,top36_T,top36,total,4,3,0.75,0.3006360524426366,0.9544139373553637,4.0
10team,season 2019,RB,R7-8,top36_P,top36,ppg_ge4,4,2,0.5,0.15003570882017148,0.8499642911798285,4.0
10team,season 2019,RB,R7-8,value_T,value,total,4,2,0.5,0.15003570882017148,0.8499642911798285,4.0
10team,season 2019,RB,R7-8,value_P,value,ppg_ge4,4,1,0.25,0.045586062644636216,0.6993639475573634,4.0
10team,season 2020,RB,R7-8,top12_T,top12,total,6,0,0.0,0.0,0.3903430336530645,6.0
10team,season 2020,RB,R7-8,top12_P,top12,ppg_ge4,5,0,0.0,0.0,0.43449149475208104,5.0
10team,season 2020,RB,R7-8,top24_T,top24,total,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2020,RB,R7-8,top24_P,top24,ppg_ge4,5,2,0.4,0.1176182311592533,0.769280067791163,5.0
10team,season 2020,RB,R7-8,top36_T,top36,total,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2020,RB,R7-8,top36_P,top36,ppg_ge4,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,RB,R7-8,value_T,value,total,6,2,0.3333333333333333,0.09676933255921683,0.7000116786584712,6.0
10team,season 2020,RB,R7-8,value_P,value,ppg_ge4,5,2,0.4,0.1176182311592533,0.769280067791163,5.0
10team,season 2021,RB,R7-8,top12_T,top12,total,7,0,0.0,0.0,0.35433884297520657,7.0
10team,season 2021,RB,R7-8,top12_P,top12,ppg_ge4,6,0,0.0,0.0,0.3903430336530645,6.0
10team,season 2021,RB,R7-8,top24_T,top24,total,7,2,0.2857142857142857,0.0822171657090155,0.6410709098517873,7.0
10team,season 2021,RB,R7-8,top24_P,top24,ppg_ge4,6,1,0.16666666666666666,0.03005258587173032,0.563509436563646,6.0
10team,season 2021,RB,R7-8,top36_T,top36,total,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,7.0
10team,season 2021,RB,R7-8,top36_P,top36,ppg_ge4,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,6.0
10team,season 2021,RB,R7-8,value_T,value,total,7,2,0.2857142857142857,0.0822171657090155,0.6410709098517873,7.0
10team,season 2021,RB,R7-8,value_P,value,ppg_ge4,6,2,0.3333333333333333,0.09676933255921683,0.7000116786584712,6.0
10team,season 2022,RB,R7-8,top12_T,top12,total,8,2,0.25,0.07147768885802763,0.5907301208974108,8.0
10team,season 2022,RB,R7-8,top12_P,top12,ppg_ge4,8,2,0.25,0.07147768885802763,0.5907301208974108,8.0
10team,season 2022,RB,R7-8,top24_T,top24,total,8,4,0.5,0.21521252682444186,0.7847874731755582,8.0
10team,season 2022,RB,R7-8,top24_P,top24,ppg_ge4,8,4,0.5,0.21521252682444186,0.7847874731755582,8.0
10team,season 2022,RB,R7-8,top36_T,top36,total,8,5,0.625,0.30573785458380187,0.863158240538479,8.0
10team,season 2022,RB,R7-8,top36_P,top36,ppg_ge4,8,6,0.75,0.40926987910258916,0.9285223111419724,8.0
10team,season 2022,RB,R7-8,value_T,value,total,8,4,0.5,0.21521252682444186,0.7847874731755582,8.0
10team,season 2022,RB,R7-8,value_P,value,ppg_ge4,8,4,0.5,0.21521252682444186,0.7847874731755582,8.0
10team,season 2023,RB,R7-8,top12_T,top12,total,9,3,0.3333333333333333,0.12058159868274293,0.6458026525009102,9.0
10team,season 2023,RB,R7-8,top12_P,top12,ppg_ge4,9,2,0.2222222222222222,0.06322376231222723,0.5474166563271946,9.0
10team,season 2023,RB,R7-8,top24_T,top24,total,9,7,0.7777777777777778,0.4525833436728054,0.9367762376877727,9.0
10team,season 2023,RB,R7-8,top24_P,top24,ppg_ge4,9,7,0.7777777777777778,0.4525833436728054,0.9367762376877727,9.0
10team,season 2023,RB,R7-8,top36_T,top36,total,9,8,0.8888888888888888,0.5649937852319399,0.9801096286728695,9.0
10team,season 2023,RB,R7-8,top36_P,top36,ppg_ge4,9,8,0.8888888888888888,0.5649937852319399,0.9801096286728695,9.0
10team,season 2023,RB,R7-8,value_T,value,total,9,7,0.7777777777777778,0.4525833436728054,0.9367762376877727,9.0
10team,season 2023,RB,R7-8,value_P,value,ppg_ge4,9,6,0.6666666666666666,0.35419734749908977,0.879418401317257,9.0
10team,season 2024,RB,R7-8,top12_T,top12,total,8,0,0.0,0.0,0.3244156195108769,8.0
10team,season 2024,RB,R7-8,top12_P,top12,ppg_ge4,8,0,0.0,0.0,0.3244156195108769,8.0
10team,season 2024,RB,R7-8,top24_T,top24,total,8,1,0.125,0.02241690886329617,0.4708948057698615,8.0
10team,season 2024,RB,R7-8,top24_P,top24,ppg_ge4,8,0,0.0,0.0,0.3244156195108769,8.0
10team,season 2024,RB,R7-8,top36_T,top36,total,8,3,0.375,0.13684175946152105,0.6942621454161981,8.0
10team,season 2024,RB,R7-8,top36_P,top36,ppg_ge4,8,3,0.375,0.13684175946152105,0.6942621454161981,8.0
10team,season 2024,RB,R7-8,value_T,value,total,8,3,0.375,0.13684175946152105,0.6942621454161981,8.0
10team,season 2024,RB,R7-8,value_P,value,ppg_ge4,8,2,0.25,0.07147768885802763,0.5907301208974108,8.0
10team,season 2018,RB,R9+,top12_T,top12,total,27,3,0.1111111111111111,0.03851964789498724,0.2805818254397295,27.0
10team,season 2018,RB,R9+,top12_P,top12,ppg_ge4,27,2,0.07407407407407407,0.020554221697383523,0.2336997729073062,27.0
10team,season 2018,RB,R9+,top24_T,top24,total,27,7,0.25925925925925924,0.13170208422866778,0.4467893040261568,27.0
10team,season 2018,RB,R9+,top24_P,top24,ppg_ge4,27,5,0.18518518518518517,0.0818058657428532,0.36699056505191746,27.0
10team,season 2018,RB,R9+,top36_T,top36,total,27,11,0.4074074074074074,0.24514513372857344,0.5927361694463591,27.0
10team,season 2018,RB,R9+,top36_P,top36,ppg_ge4,27,11,0.4074074074074074,0.24514513372857344,0.5927361694463591,27.0
10team,season 2018,RB,R9+,value_T,value,total,27,10,0.37037037037037035,0.21532287067936856,0.5577109537655369,27.0
10team,season 2018,RB,R9+,value_P,value,ppg_ge4,27,11,0.4074074074074074,0.24514513372857344,0.5927361694463591,27.0
10team,season 2019,RB,R9+,top12_T,top12,total,28,0,0.0,0.0,0.12064720365810762,28.0
10team,season 2019,RB,R9+,top12_P,top12,ppg_ge4,27,0,0.0,6.938893903907228e-18,0.12455903714463581,27.0
10team,season 2019,RB,R9+,top24_T,top24,total,28,1,0.03571428571428571,0.00633235649754188,0.17712576118498663,28.0
10team,season 2019,RB,R9+,top24_P,top24,ppg_ge4,27,1,0.037037037037037035,0.006567976533097597,0.1828385393415652,27.0
10team,season 2019,RB,R9+,top36_T,top36,total,28,6,0.21428571428571427,0.10212321701189422,0.3953894707927388,28.0
10team,season 2019,RB,R9+,top36_P,top36,ppg_ge4,27,5,0.18518518518518517,0.0818058657428532,0.36699056505191746,27.0
10team,season 2019,RB,R9+,value_T,value,total,28,6,0.21428571428571427,0.10212321701189422,0.3953894707927388,28.0
10team,season 2019,RB,R9+,value_P,value,ppg_ge4,27,7,0.25925925925925924,0.13170208422866778,0.4467893040261568,27.0
10team,season 2020,RB,R9+,top12_T,top12,total,30,0,0.0,0.0,0.113517091390478,30.0
10team,season 2020,RB,R9+,top12_P,top12,ppg_ge4,27,0,0.0,6.938893903907228e-18,0.12455903714463581,27.0
10team,season 2020,RB,R9+,top24_T,top24,total,30,1,0.03333333333333333,0.0059084379948573795,0.16670751396958874,30.0
10team,season 2020,RB,R9+,top24_P,top24,ppg_ge4,27,0,0.0,6.938893903907228e-18,0.12455903714463581,27.0
10team,season 2020,RB,R9+,top36_T,top36,total,30,4,0.13333333333333333,0.05309569424218104,0.2968168394441695,30.0
10team,season 2020,RB,R9+,top36_P,top36,ppg_ge4,27,2,0.07407407407407407,0.020554221697383523,0.2336997729073062,27.0
10team,season 2020,RB,R9+,value_T,value,total,30,5,0.16666666666666666,0.07336434240351683,0.33564705185680177,30.0
10team,season 2020,RB,R9+,value_P,value,ppg_ge4,27,3,0.1111111111111111,0.03851964789498724,0.2805818254397295,27.0
10team,season 2021,RB,R9+,top12_T,top12,total,31,2,0.06451612903225806,0.017874407775063147,0.20718988318746434,31.0
10team,season 2021,RB,R9+,top12_P,top12,ppg_ge4,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091,30.0
10team,season 2021,RB,R9+,top24_T,top24,total,31,4,0.12903225806451613,0.05134201164644764,0.28852756954385356,31.0
10team,season 2021,RB,R9+,top24_P,top24,ppg_ge4,30,2,0.06666666666666667,0.01847663532769335,0.21323817721072091,30.0
10team,season 2021,RB,R9+,top36_T,top36,total,31,8,0.25806451612903225,0.1370154373686976,0.432464724277151,31.0
10team,season 2021,RB,R9+,top36_P,top36,ppg_ge4,30,6,0.2,0.09504978102401235,0.37306047381027446,30.0
10team,season 2021,RB,R9+,value_T,value,total,31,9,0.2903225806451613,0.1609562071843287,0.4659265995754067,31.0
10team,season 2021,RB,R9+,value_P,value,ppg_ge4,30,7,0.23333333333333334,0.11792239210501232,0.40928672330324267,30.0
10team,season 2022,RB,R9+,top12_T,top12,total,19,0,0.0,0.0,0.16818436536845052,19.0
10team,season 2022,RB,R9+,top12_P,top12,ppg_ge4,19,0,0.0,0.0,0.16818436536845052,19.0
10team,season 2022,RB,R9+,top24_T,top24,total,19,2,0.10526315789473684,0.029357941395096593,0.313945504948417,19.0
10team,season 2022,RB,R9+,top24_P,top24,ppg_ge4,19,2,0.10526315789473684,0.029357941395096593,0.313945504948417,19.0
10team,season 2022,RB,R9+,top36_T,top36,total,19,7,0.3684210526315789,0.19149272376273843,0.5896084250184328,19.0
10team,season 2022,RB,R9+,top36_P,top36,ppg_ge4,19,6,0.3157894736842105,0.15364171004428598,0.5398998982493537,19.0
10team,season 2022,RB,R9+,value_T,value,total,19,9,0.47368421052631576,0.27329505487448547,0.6829251748817489,19.0
10team,season 2022,RB,R9+,value_P,value,ppg_ge4,19,6,0.3157894736842105,0.15364171004428598,0.5398998982493537,19.0
10team,season 2023,RB,R9+,top12_T,top12,total,29,1,0.034482758620689655,0.006113056614032261,0.1717589106470025,29.0
10team,season 2023,RB,R9+,top12_P,top12,ppg_ge4,28,2,0.07142857142857142,0.019811647447770794,0.2264573842591786,28.0
10team,season 2023,RB,R9+,top24_T,top24,total,29,5,0.1724137931034483,0.07597745271479928,0.34548800572815114,29.0
10team,season 2023,RB,R9+,top24_P,top24,ppg_ge4,28,3,0.10714285714285714,0.03711769205479949,0.2719622536765708,28.0
10team,season 2023,RB,R9+,top36_T,top36,total,29,11,0.3793103448275862,0.22687795730867344,0.5599777379071503,29.0
10team,season 2023,RB,R9+,top36_P,top36,ppg_ge4,28,9,0.32142857142857145,0.1793304754342074,0.5066149544436882,28.0
10team,season 2023,RB,R9+,value_T,value,total,29,14,0.4827586206896552,0.3138581933079522,0.6556926202943085,29.0
10team,season 2023,RB,R9+,value_P,value,ppg_ge4,28,12,0.42857142857142855,0.2650829618073122,0.609295210143846,28.0
10team,season 2024,RB,R9+,top12_T,top12,total,31,1,0.03225806451612903,0.00571707408694444,0.16194457176169622,31.0
10team,season 2024,RB,R9+,top12_P,top12,ppg_ge4,28,0,0.0,0.0,0.12064720365810762,28.0
10team,season 2024,RB,R9+,top24_T,top24,total,31,6,0.1935483870967742,0.09186883586347633,0.36280603555459856,31.0
10team,season 2024,RB,R9+,top24_P,top24,ppg_ge4,28,6,0.21428571428571427,0.10212321701189422,0.3953894707927388,28.0
10team,season 2024,RB,R9+,top36_T,top36,total,31,12,0.3870967741935484,0.23732875351271562,0.5617619885886803,31.0
10team,season 2024,RB,R9+,top36_P,top36,ppg_ge4,28,13,0.4642857142857143,0.29531303739659587,0.6418760485789833,28.0
10team,season 2024,RB,R9+,value_T,value,total,31,12,0.3870967741935484,0.23732875351271562,0.5617619885886803,31.0
10team,season 2024,RB,R9+,value_P,value,ppg_ge4,28,10,0.35714285714285715,0.20705611972458876,0.5417002241777278,28.0
10team,season 2018,WR,R1-2,top12_T,top12,total,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2018,WR,R1-2,top12_P,top12,ppg_ge4,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2018,WR,R1-2,top24_T,top24,total,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2018,WR,R1-2,top24_P,top24,ppg_ge4,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2018,WR,R1-2,top36_T,top36,total,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2018,WR,R1-2,top36_P,top36,ppg_ge4,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2018,WR,R1-2,value_T,value,total,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,7.0
10team,season 2018,WR,R1-2,value_P,value,ppg_ge4,7,2,0.2857142857142857,0.0822171657090155,0.6410709098517873,7.0
10team,season 2019,WR,R1-2,top12_T,top12,total,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,7.0
10team,season 2019,WR,R1-2,top12_P,top12,ppg_ge4,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,7.0
10team,season 2019,WR,R1-2,top24_T,top24,total,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,7.0
10team,season 2019,WR,R1-2,top24_P,top24,ppg_ge4,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,7.0
10team,season 2019,WR,R1-2,top36_T,top36,total,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2019,WR,R1-2,top36_P,top36,ppg_ge4,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2019,WR,R1-2,value_T,value,total,7,3,0.42857142857142855,0.15821692226262685,0.7495457695909742,7.0
10team,season 2019,WR,R1-2,value_P,value,ppg_ge4,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,7.0
10team,season 2020,WR,R1-2,top12_T,top12,total,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,WR,R1-2,top12_P,top12,ppg_ge4,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,WR,R1-2,top24_T,top24,total,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,WR,R1-2,top24_P,top24,ppg_ge4,5,4,0.8,0.3755282641185388,0.9637768390302125,5.0
10team,season 2020,WR,R1-2,top36_T,top36,total,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,WR,R1-2,top36_P,top36,ppg_ge4,5,4,0.8,0.3755282641185388,0.9637768390302125,5.0
10team,season 2020,WR,R1-2,value_T,value,total,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2020,WR,R1-2,value_P,value,ppg_ge4,5,3,0.6,0.23071993220883708,0.8823817688407467,5.0
10team,season 2021,WR,R1-2,top12_T,top12,total,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2021,WR,R1-2,top12_P,top12,ppg_ge4,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2021,WR,R1-2,top24_T,top24,total,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,6.0
10team,season 2021,WR,R1-2,top24_P,top24,ppg_ge4,6,5,0.8333333333333334,0.43649056343635395,0.9699474141282697,6.0
10team,season 2021,WR,R1-2,top36_T,top36,total,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,6.0
10team,season 2021,WR,R1-2,top36_P,top36,ppg_ge4,6,6,1.0,0.6096569663469354,0.9999999999999999,6.0
10team,season 2021,WR,R1-2,value_T,value,total,6,4,0.6666666666666666,0.29998832134152864,0.9032306674407831,6.0
10team,season 2021,WR,R1-2,value_P,value,ppg_ge4,6,3,0.5,0.18761280689940868,0.8123871931005913,6.0
10team,season 2022,WR,R1-2,top12_T,top12,total,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,7.0
10team,season 2022,WR,R1-2,top12_P,top12,ppg_ge4,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2022,WR,R1-2,top24_T,top24,total,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2022,WR,R1-2,top24_P,top24,ppg_ge4,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2022,WR,R1-2,top36_T,top36,total,7,6,0.8571428571428571,0.48686549668097007,0.9743210440510253,7.0
10team,season 2022,WR,R1-2,top36_P,top36,ppg_ge4,7,7,1.0,0.6456611570247934,1.0,7.0
10team,season 2022,WR,R1-2,value_T,value,total,7,4,0.5714285714285714,0.2504542304090258,0.8417830777373732,7.0
10team,season 2022,WR,R1-2,value_P,value,ppg_ge4,7,5,0.7142857142857143,0.35892909014821267,0.9177828342909844,7.0
10team,season 2023,WR,R1-2,top12_T,top12,total,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862,11.0
10team,season 2023,WR,R1-2,top12_P,top12,ppg_ge4,11,6,0.5454545454545454,0.28008775568998817,0.7872904245601196,11.0
10team,season 2023,WR,R1-2,top24_T,top24,total,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862,11.0
10team,season 2023,WR,R1-2,top24_P,top24,ppg_ge4,11,10,0.9090909090909091,0.6226353745137962,0.9837682477371741,11.0
10team,season 2023,WR,R1-2,top36_T,top36,total,11,10,0.9090909090909091,0.6226353745137962,0.9837682477371741,11.0
10team,season 2023,WR,R1-2,top36_P,top36,ppg_ge4,11,11,1.0,0.7411599827511859,1.0,11.0
10team,season 2023,WR,R1-2,value_T,value,total,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862,11.0
10team,season 2023,WR,R1-2,value_P,value,ppg_ge4,11,7,0.6363636363636364,0.35379677689163724,0.8483377638586862,11.0
10team,season 2024,WR,R1-2,top12_T,top12,total,11,6,0.5454545454545454,0.28008775568998817,0.7872904245601196,11.0
10team,season 2024,WR,R1-2,top12_P,top12,ppg_ge4,11,6,0.5454545454545454,0.28008775568998817,0.7872904245601196,11.0
10team,season 2024,WR,R1-2,top24_T,top24,total,11,8,0.7272727272727273,0.4343497069897537,0.9025411942607853,11.0
10team,season 2024,WR,R1-2,top24_P,top24,ppg_ge4,11,9,0.8181818181818182,0.5230138624217553,0.9486333993289995,11.0
10team,season 2024,WR,R1-2,top36_T,top36,total,11,10,0.9090909090909091,0.6226353745137962,0.9837682477371741,11.0
10team,season 2024,WR,R1-2,top36_P,top36,ppg_ge4,11,10,0.9090909090909091,0.6226353745137962,0.9837682477371741,11.0
10team,season 2024,WR,R1-2,value_T,value,total,11,5,0.45454545454545453,0.21270957543988045,0.7199122443100118,11.0
10team,season 2024,WR,R1-2,value_P,value,ppg_ge4,11,6,0.5454545454545454,0.28008775568998817,0.7872904245601196,11.0
10team,season 2018,WR,R3-4,top12_T,top12,total,10,4,0.4,0.16817758120350967,0.6873304525498135,10.0
10team,season 2018,WR,R3-4,top12_P,top12,ppg_ge4,10,4,0.4,0.16817758120350967,0.6873304525498135,10.0
10team,season 2018,WR,R3-4,top24_T,top24,total,10,7,0.7,0.39677321997956516,0.892210712513788,10.0
10team,season 2018,WR,R3-4,top24_P,top24,ppg_ge4,10,7,0.7,0.39677321997956516,0.892210712513788,10.0
10team,season 2018,WR,R3-4,top36_T,top36,total,10,8,0.8,0.49015684672072335,0.9433190520193067,10.0
10team,season 2018,WR,R3-4,top36_P,top36,ppg_ge4,10,9,0.9,0.5958436145024278,0.9821242504842788,10.0
