position,era,age,hazard,in_support
WR,2008-2016,23.600000000000037,0.18761696818330031,True
WR,2008-2016,23.650000000000038,0.18899300391755502,True
WR,2008-2016,23.70000000000004,0.1902234410332717,True
WR,2008-2016,23.75000000000004,0.1913061895687859,True
WR,2008-2016,23.80000000000004,0.19224648152939378,True
WR,2008-2016,23.85000000000004,0.1930509854072465,True
WR,2008-2016,23.90000000000004,0.19372671185199783,True
WR,2008-2016,23.950000000000042,0.19428097029281274,True
WR,2008-2016,24.000000000000043,0.1947213279891705,True
WR,2008-2016,24.050000000000043,0.19505557159157622,True
WR,2008-2016,24.100000000000044,0.19529167127386735,True
WR,2008-2016,24.150000000000045,0.19543774748359113,True
WR,2008-2016,24.200000000000045,0.19550204034517152,True
WR,2008-2016,24.250000000000046,0.19549288174159166,True
WR,2008-2016,24.300000000000047,0.19541867009348216,True
WR,2008-2016,24.350000000000048,0.19528784784931152,True
WR,2008-2016,24.40000000000005,0.19510888169640325,True
WR,2008-2016,24.45000000000005,0.1948902454994042,True
WR,2008-2016,24.50000000000005,0.1946404059703633,True
WR,2008-2016,24.55000000000005,0.19436781107255566,True
WR,2008-2016,24.60000000000005,0.19408088115850072,True
WR,2008-2016,24.650000000000052,0.1937880028412124,True
WR,2008-2016,24.700000000000053,0.19349752559657918,True
WR,2008-2016,24.750000000000053,0.1932177610939247,True
WR,2008-2016,24.800000000000054,0.19295698525128777,True
WR,2008-2016,24.850000000000055,0.1927234430118551,True
WR,2008-2016,24.900000000000055,0.1925253558383313,True
WR,2008-2016,24.950000000000056,0.1923709319229023,True
WR,2008-2016,25.000000000000057,0.19226837911186628,True
