pos,gsis_id,season,mean_t,mean_t1,p25_t,p25_t1,p90_t,p90_t1,iqr_t,iqr_t1,sd_t,sd_t1,bust_t,bust_t1,boom_t,boom_t1
TE,00-0030506,2024,12.2125,11.36470588235294,6.625,8.4,22.2,20.220000000000002,10.475000000000001,5.6,7.396744779518443,6.405265526938616,0.11094925837336345,0.09362400767273553,0.447432691995037,0.43678644796496635
WR,00-0031381,2019,17.725,25.599999999999998,10.725,16.975,24.29,42.720000000000006,12.050000000000002,16.924999999999997,6.97151672554441,12.472924522895429,0.15763931759391986,0.1404322465105258,0.22857953186046168,0.391782634683433
WR,00-0031381,2020,25.599999999999998,21.518749999999997,16.975,12.775,42.720000000000006,33.75,16.924999999999997,17.975,12.472924522895429,9.684435536811977,0.1404322465105258,0.08512472609751617,0.391782634683433,0.3737451073892861
WR,00-0031381,2021,21.518749999999997,19.73529411764706,12.775,10.1,33.75,35.22,17.975,20.0,9.684435536811977,12.051086111657664,0.08512472609751617,0.20398742362052003,0.3737451073892861,0.34561392926762524
WR,00-0031381,2022,19.73529411764706,15.61176470588235,10.1,8.5,35.22,29.500000000000007,20.0,11.899999999999999,12.051086111657664,11.1086611678085,0.20398742362052003,0.25795404705216773,0.34561392926762524,0.2547491842832956
WR,00-0031381,2023,15.61176470588235,17.235714285714288,8.5,9.475,29.500000000000007,25.97,11.899999999999999,12.300000000000002,11.1086611678085,10.003200037438567,0.25795404705216773,0.16143190201291727,0.2547491842832956,0.23889768085586843
WR,00-0031381,2024,17.235714285714288,15.921428571428573,9.475,9.6,25.97,23.14,12.300000000000002,12.800000000000002,10.003200037438567,6.8393857766759885,0.16143190201291727,0.2775188026085242,0.23889768085586843,0.27809479807945325
WR,00-0031408,2019,17.9,15.537500000000001,9.3,8.35,41.440000000000005,24.299999999999997,11.3,11.424999999999999,14.43629684741439,9.266417862367312,0.1926778262304502,0.23787326610093976,0.22505831247570215,0.2143498096387994
WR,00-0031408,2020,15.537500000000001,17.339999999999996,8.35,13.5,24.299999999999997,28.34,11.424999999999999,9.3,9.266417862367312,8.551841906864276,0.23787326610093976,0.22008808045105724,0.2143498096387994,0.34691123016003744
WR,00-0031408,2021,17.339999999999996,15.026666666666669,13.5,8.7,28.34,25.619999999999997,9.3,9.500000000000004,8.551841906864276,11.348786383616195,0.22008808045105724,0.17589762056424765,0.34691123016003744,0.15709497862396488
WR,00-0031408,2022,15.026666666666669,16.61764705882353,8.7,10.0,25.619999999999997,28.200000000000003,9.500000000000004,15.0,11.348786383616195,8.635626446161684,0.17589762056424765,0.21190708724116353,0.15709497862396488,0.2934734668267239
WR,00-0031408,2023,16.61764705882353,17.171428571428574,10.0,9.85,28.200000000000003,28.530000000000005,15.0,13.499999999999998,8.635626446161684,10.022085501640754,0.21190708724116353,0.2537132945958207,0.2934734668267239,0.2629323576932279
WR,00-0031408,2024,17.171428571428574,10.6,9.85,8.925,28.530000000000005,15.629999999999999,13.499999999999998,4.574999999999999,10.022085501640754,5.799014694633169,0.2537132945958207,0.3178865702160971,0.2629323576932279,0.07924004002260938
WR,00-0031588,2019,14.273333333333332,20.5375,7.65,15.125,22.38,29.200000000000003,9.9,10.274999999999999,10.141179606412846,8.017387354992897,0.293082750955634,0.09453209117189146,0.22092583596483406,0.33706499778367693
WR,00-0031588,2020,20.5375,16.794117647058822,15.125,13.5,29.200000000000003,23.42,10.274999999999999,6.899999999999999,8.017387354992897,5.714944289780446,0.09453209117189146,0.08170042134517598,0.33706499778367693,0.28006270828142127
WR,00-0031588,2021,16.794117647058822,19.7875,13.5,13.4,23.42,28.5,6.899999999999999,10.950000000000001,5.714944289780446,10.081922766351003,0.08170042134517598,0.1679298567272651,0.28006270828142127,0.44393815767628225
WR,00-0031588,2022,19.7875,16.105882352941176,13.4,7.9,28.5,24.94,10.950000000000001,12.1,10.081922766351003,8.391772055727808,0.1679298567272651,0.30400100686317194,0.44393815767628225,0.21602490173986733
WR,00-0031588,2023,16.105882352941176,15.239999999999998,7.9,11.45,24.94,20.514,12.1,8.305,8.391772055727808,5.6594497460947055,0.30400100686317194,0.2870371667038028,0.21602490173986733,0.16681504814975842
WR,00-0031588,2024,15.239999999999998,12.370588235294118,11.45,5.8,20.514,22.380000000000003,8.305,10.3,5.6594497460947055,6.811641203289627,0.2870371667038028,0.401847664505746,0.16681504814975842,0.1680386983375193
RB,00-0032764,2019,19.639999999999997,20.81875,11.7,11.375,31.419999999999998,37.35,15.0,17.625,10.224955466197116,11.647730465631492,0.014613633942390123,0.021359258900398612,0.5766223125500303,0.6361370424909462
RB,00-0032764,2020,20.81875,24.1625,11.375,14.974999999999998,37.35,39.23,17.625,17.175,11.647730465631492,13.625494748553432,0.021359258900398612,0.05133236313070713,0.6361370424909462,0.5897417518381577
RB,00-0032764,2021,24.1625,18.9225,14.974999999999998,12.525,39.23,26.75,17.175,12.790000000000001,13.625494748553432,8.505502140771387,0.05133236313070713,0.029962838544274197,0.5897417518381577,0.6006757257878056
RB,00-0032764,2022,18.9225,14.509411764705883,12.525,5.4,26.75,22.58,12.790000000000001,15.200000000000001,8.505502140771387,7.951915233599572,0.029962838544274197,0.12006202190729234,0.6006757257878056,0.5904601772533774
RB,00-0032764,2023,14.509411764705883,19.788235294117644,5.4,14.1,22.58,30.22,15.200000000000001,11.1,7.951915233599572,8.25143035728815,0.12006202190729234,0.029098532342942064,0.5904601772533774,0.7461425875717276
RB,00-0032764,2024,19.788235294117644,16.44117647058824,14.1,10.7,30.22,25.360000000000003,11.1,9.5,8.25143035728815,10.002690814446469,0.029098532342942064,0.08109231428092765,0.7461425875717276,0.44303842134888743
QB,00-0033077,2021,20.035000000000004,16.549999999999997,11.06,13.315,29.36,24.924,15.795,7.025,9.025497216220279,6.661228387944947,0.1486942882179582,0.15053283612969245,0.4483410639115516,0.22390730609274667
QB,00-0033077,2022,16.549999999999997,20.167058823529413,13.315,14.36,24.924,29.912000000000003,7.025,13.7,6.661228387944947,9.467578732644558,0.15053283612969245,0.138520468821178,0.22390730609274667,0.3791759272410915
QB,00-0033077,2023,20.167058823529413,14.564999999999998,14.36,12.105,29.912000000000003,20.675999999999995,13.7,4.364999999999998,9.467578732644558,7.454155121234637,0.138520468821178,0.13883606024587122,0.3791759272410915,0.22621091067729437
QB,00-0033077,2024,14.564999999999998,18.457647058823532,12.105,12.04,20.675999999999995,27.548000000000002,4.364999999999998,11.220000000000002,7.454155121234637,8.280775574645594,0.13883606024587122,0.16488130360000094,0.22621091067729437,0.3635906958141333
TE,00-0033090,2019,12.516666666666666,10.37857142857143,9.3,7.3,15.67,14.650000000000002,5.949999999999999,6.224999999999999,7.075287765857794,4.427045997472385,0.14542383909906198,0.04614003031406771,0.5700120779878748,0.512178932791972
TE,00-0033090,2020,10.37857142857143,10.26875,7.3,5.699999999999999,14.650000000000002,19.6,6.224999999999999,7.6,4.427045997472385,6.658500206502963,0.04614003031406771,0.07300313318683659,0.512178932791972,0.4641537339178442
TE,00-0033090,2021,10.26875,7.991666666666667,5.699999999999999,3.3,19.6,14.790000000000003,7.6,6.8999999999999995,6.658500206502963,4.818233990569449,0.07300313318683659,0.21164790291469363,0.4641537339178442,0.276380606951863
TE,00-0033090,2022,7.991666666666667,9.223076923076924,3.3,3.7,14.790000000000003,18.64,6.8999999999999995,12.900000000000002,4.818233990569449,7.055158142115343,0.21164790291469363,0.1345294109296813,0.276380606951863,0.38706526988850976
TE,00-0033090,2023,9.223076923076924,9.0875,3.7,3.65,18.64,15.85,12.900000000000002,9.65,7.055158142115343,5.794235641278896,0.1345294109296813,0.1629016927956813,0.38706526988850976,0.41267277854500434
TE,00-0033090,2024,9.0875,10.69375,3.65,6.375,15.85,20.0,9.65,6.025,5.794235641278896,7.476582887032461,0.1629016927956813,0.11440667584034003,0.41267277854500434,0.4000655360925745
QB,00-0033106,2019,15.469999999999999,15.998666666666669,8.385,10.49,24.990000000000002,24.272,12.845,13.019999999999998,8.218152265969929,7.080131018427218,0.1549763028173548,0.1373090594000063,0.30019727548322045,0.3489735410140784
QB,00-0033106,2020,15.998666666666669,13.892857142857144,10.49,8.93,24.272,20.430000000000003,13.019999999999998,9.280000000000001,7.080131018427218,6.754073902891076,0.1373090594000063,0.2787538827476958,0.3489735410140784,0.1873066377969776
QB,00-0033106,2021,13.892857142857144,16.72470588235294,8.93,11.38,20.430000000000003,26.064,9.280000000000001,11.019999999999998,6.754073902891076,8.452010202939194,0.2787538827476958,0.20212246399650244,0.1873066377969776,0.3525674499823134
QB,00-0033106,2022,16.72470588235294,17.005882352941182,11.38,12.68,26.064,24.728,11.019999999999998,8.440000000000001,8.452010202939194,6.791987060889775,0.20212246399650244,0.12122970344796613,0.3525674499823134,0.3286852427999418
QB,00-0033106,2023,17.005882352941182,19.08588235294118,12.68,10.76,24.728,30.14,8.440000000000001,14.58,6.791987060889775,9.69832656881042,0.12122970344796613,0.17527331099421808,0.3286852427999418,0.39186017758216274
QB,00-0033106,2024,19.08588235294118,17.474117647058826,10.76,12.68,30.14,25.896,14.58,7.960000000000001,9.69832656881042,7.517977669246838,0.17527331099421808,0.12717192516664996,0.39186017758216274,0.3631225833929962
RB,00-0033280,2022,20.962352941176473,24.456249999999997,15.7,19.225,30.1,36.3,10.100000000000001,7.649999999999999,8.522299813879295,9.71026733239959,0.0285435534040114,0.023666555023204448,0.6639149211458277,0.7684325988078488
TE,00-0033288,2019,15.892857142857144,15.6375,12.125,9.075000000000001,23.67,28.759999999999998,7.524999999999999,7.249999999999998,6.65009708265911,11.274235799252331,0.03883387567064226,0.04568951893491465,0.7135979439001796,0.514377285381776
TE,00-0033288,2020,15.6375,14.142857142857142,9.075000000000001,5.775,28.759999999999998,29.900000000000016,7.249999999999998,11.050000000000002,11.274235799252331,11.131501680830386,0.04568951893491465,0.0730052902094787,0.514377285381776,0.5442885165199333
TE,00-0033288,2021,14.142857142857142,13.366666666666669,5.775,6.199999999999999,29.900000000000016,24.94,11.050000000000002,14.150000000000002,11.131501680830386,8.868134500773515,0.0730052902094787,0.10144736547168344,0.5442885165199333,0.457413849277981
TE,00-0033288,2022,13.366666666666669,13.42,6.199999999999999,5.95,24.94,23.5,14.150000000000002,14.150000000000002,8.868134500773515,8.289339108586574,0.10144736547168344,0.08445789388197025,0.457413849277981,0.4621450434614726
TE,00-0033288,2023,13.42,15.77333333333333,5.95,12.3,23.5,22.12,14.150000000000002,8.2,8.289339108586574,6.864241365497686,0.08445789388197025,0.08723918518591846,0.4621450434614726,0.5715805218130822
TE,00-0033288,2024,15.77333333333333,14.681818181818182,12.3,9.3,22.12,24.5,8.2,13.8,6.864241365497686,8.260244328325667,0.08723918518591846,0.08442118873896397,0.5715805218130822,0.4799249520051258
RB,00-0033293,2019,19.674999999999997,18.492857142857144,7.775,12.95,36.4,24.5,19.700000000000003,8.250000000000004,13.409523978625542,9.130630131234458,0.013778629486148924,0.02374653771782523,0.6528699651628551,0.596940840486618
RB,00-0033293,2020,18.492857142857144,15.266666666666667,12.95,9.9,24.5,23.0,8.250000000000004,9.4,9.130630131234458,9.640144239189627,0.02374653771782523,0.07263063028925651,0.596940840486618,0.4945757403023558
RB,00-0033293,2021,15.266666666666667,14.623529411764707,9.9,7.8,23.0,25.6,9.4,11.899999999999999,9.640144239189627,8.093865687340376,0.07263063028925651,0.0285435534040114,0.4945757403023558,0.4379515882592272
RB,00-0033293,2022,14.623529411764707,12.263636363636362,7.8,8.649999999999999,25.6,19.1,11.899999999999999,7.550000000000001,8.093865687340376,7.210169585699456,0.0285435534040114,0.16973481366657564,0.4379515882592272,0.428525393693648
RB,00-0033293,2023,12.263636363636362,14.211764705882354,8.649999999999999,11.5,19.1,20.18,7.550000000000001,7.100000000000001,7.210169585699456,5.458809663395169,0.16973481366657564,0.029098532342942064,0.428525393693648,0.40928496455079455
RB,00-0033293,2024,14.211764705882354,9.891666666666666,11.5,6.949999999999999,20.18,15.66,7.100000000000001,5.725000000000001,5.458809663395169,4.508871726100027,0.029098532342942064,0.10398678178815118,0.40928496455079455,0.27632669726053355
RB,00-0033526,2020,7.166666666666667,5.942857142857142,1.6,2.75,14.240000000000004,12.340000000000007,4.9,3.5,8.959352655186647,4.799473414338813,0.3431709995767296,0.17828824945471045,0.227251266885162,0.23686668796484603
RB,00-0033526,2021,5.942857142857142,8.88125,2.75,3.35,12.340000000000007,20.4,3.5,7.375,4.799473414338813,8.349308853631738,0.17828824945471045,0.17913331359066448,0.23686668796484603,0.26935373551021563
RB,00-0033526,2022,8.88125,7.135294117647059,3.35,4.6,20.4,12.520000000000001,7.375,4.800000000000001,8.349308853631738,3.657174656833911,0.17913331359066448,0.12006202190729234,0.26935373551021563,0.07096126470323484
RB,00-0033526,2023,7.135294117647059,5.173333333333333,4.6,3.15,12.520000000000001,7.76,4.800000000000001,3.1999999999999997,3.657174656833911,2.937313317269631,0.12006202190729234,0.23505477485789872,0.07096126470323484,0.08014046323030659
RB,00-0033526,2024,5.173333333333333,5.953846153846154,3.15,3.1,7.76,11.340000000000003,3.1999999999999997,5.1,2.937313317269631,4.642128711524378,0.23505477485789872,0.2587708270726941,0.08014046323030659,0.14775213314154034
RB,00-0033553,2019,14.55,12.661538461538461,8.4,6.8,26.939999999999998,19.6,13.374999999999998,10.399999999999999,9.69011523839285,6.918879781864795,0.10791364970093674,0.08434394274461597,0.4095147970907701,0.5170683394153262
RB,00-0033553,2020,12.661538461538461,17.18,6.8,9.85,19.6,31.02,10.399999999999999,10.9,6.918879781864795,10.398227870995271,0.08434394274461597,0.07263063028925651,0.5170683394153262,0.5392925702599998
RB,00-0033553,2021,17.18,15.399999999999999,9.85,10.7,31.02,23.560000000000002,10.9,10.3,10.398227870995271,6.368542481081,0.07263063028925651,0.03521603055078264,0.5392925702599998,0.4794248759532136
RB,00-0033553,2022,15.399999999999999,15.5,10.7,7.3,23.560000000000002,25.540000000000003,10.3,14.899999999999999,6.368542481081,8.438799282678392,0.03521603055078264,0.027968952682310637,0.4794248759532136,0.4950755599761481
RB,00-0033553,2023,15.5,15.8625,7.3,10.8,25.540000000000003,24.450000000000003,14.899999999999999,9.299999999999997,8.438799282678392,7.852377559270399,0.027968952682310637,0.07880342136301831,0.4950755599761481,0.6321979939214689
QB,00-0033873,2019,20.502857142857145,24.959999999999997,15.885,19.78,29.246000000000002,34.576,10.965000000000002,10.71,7.292089948991017,7.658660830346628,0.10670186284242773,0.058703039073835485,0.4233283670724414,0.48350784725639595
QB,00-0033873,2020,24.959999999999997,21.274117647058826,19.78,14.0,34.576,32.344,10.71,12.2,7.658660830346628,8.697978974180963,0.058703039073835485,0.14344987721569144,0.48350784725639595,0.4692520669776272
QB,00-0033873,2021,21.274117647058826,24.552941176470586,14.0,19.62,32.344,33.300000000000004,12.2,10.86,8.697978974180963,6.466389801026809,0.14344987721569144,0.03668304642688505,0.4692520669776272,0.5312333421212336
QB,00-0033873,2022,24.552941176470586,17.513749999999998,19.62,13.535,33.300000000000004,23.439999999999998,10.86,6.324999999999999,6.466389801026809,6.319116895052135,0.03668304642688505,0.10576774330835308,0.5312333421212336,0.2853995681257304
QB,00-0033873,2023,17.513749999999998,17.68875,13.535,13.934999999999999,23.439999999999998,25.27,6.324999999999999,5.625,6.319116895052135,5.163208143522139,0.10576774330835308,0.09396676552813883,0.2853995681257304,0.27812005700395814
QB,00-0033873,2024,17.68875,20.405714285714286,13.934999999999999,13.205,25.27,28.798000000000002,5.625,13.394999999999998,5.163208143522139,7.995600438592862,0.09396676552813883,0.1347965673195016,0.27812005700395814,0.3637183916368242
RB,00-0033906,2019,17.751428571428573,25.18666666666666,12.7,18.049999999999997,27.470000000000006,42.18,8.875,12.0,8.3770812404972,13.19133193029567,0.015556372119336555,0.02248972350033545,0.6112172509889188,0.7708659253007563
RB,00-0033906,2020,25.18666666666666,18.053846153846152,18.049999999999997,12.0,42.18,28.26,12.0,9.0,13.19133193029567,8.517101950841356,0.02248972350033545,0.04219231491625991,0.7708659253007563,0.5922606036698306
RB,00-0033906,2021,18.053846153846152,14.113333333333333,12.0,7.55,28.26,21.639999999999997,9.0,10.399999999999999,8.517101950841356,9.546941669356485,0.04219231491625991,0.031530652691091836,0.5922606036698306,0.332419429400727
RB,00-0033906,2022,14.113333333333333,17.923076923076923,7.55,13.5,21.639999999999997,28.52,10.399999999999999,7.899999999999999,9.546941669356485,7.252603422927273,0.031530652691091836,0.027968952682310637,0.332419429400727,0.6115289693632039
RB,00-0033906,2023,17.923076923076923,18.95,13.5,13.6,28.52,26.720000000000002,7.899999999999999,7.450000000000001,7.252603422927273,8.797180492372805,0.027968952682310637,0.03376570503076607,0.6115289693632039,0.6470681646496512
RB,00-0033906,2024,18.95,9.154545454545454,13.6,6.2,26.720000000000002,14.5,7.450000000000001,6.949999999999998,8.797180492372805,4.897828832526437,0.03376570503076607,0.11020979984844934,0.6470681646496512,0.2302455695322173
WR,00-0033908,2019,16.90625,14.046666666666669,10.625,9.45,30.0,24.099999999999998,13.224999999999998,7.050000000000001,9.827340688100723,6.538552337227764,0.1713016366675111,0.17237996532748312,0.22598135374825581,0.22113393267722498
WR,00-0033908,2020,14.046666666666669,25.85294117647059,9.45,21.3,24.099999999999998,35.54,7.050000000000001,10.0,6.538552337227764,7.468359730143128,0.17237996532748312,0.08170042134517598,0.22113393267722498,0.6352573706510871
WR,00-0033908,2021,25.85294117647059,22.37777777777778,21.3,16.7,35.54,31.8,10.0,10.100000000000001,7.468359730143128,9.163484296076708,0.08170042134517598,0.1795713496449118,0.6352573706510871,0.45031972382566515
WR,00-0033908,2022,22.37777777777778,14.754545454545452,16.7,6.85,31.8,25.5,10.100000000000001,15.600000000000003,9.163484296076708,8.587707917292441,0.1795713496449118,0.3564288315408307,0.45031972382566515,0.23096414375820024
WR,00-0033908,2023,14.754545454545452,14.583333333333334,6.85,5.2250000000000005,25.5,27.880000000000003,15.600000000000003,15.274999999999999,8.587707917292441,10.294909009561547,0.3564288315408307,0.38116954345934184,0.23096414375820024,0.22571287608812712
WR,00-0033908,2024,14.583333333333334,7.606666666666667,5.2250000000000005,5.0,27.880000000000003,11.96,15.274999999999999,5.550000000000001,10.294909009561547,3.9557312249203087,0.38116954345934184,0.5212741195735268,0.22571287608812712,0.05588811685531587
WR,00-0033921,2019,19.72142857142858,15.91666666666667,13.475,12.65,35.63,23.360000000000003,12.375000000000002,5.924999999999999,10.767628020451541,7.055988215478375,0.1450488191130452,0.19401268483126882,0.22727301747398337,0.20936303708961512
WR,00-0033921,2020,15.91666666666667,17.314285714285713,12.65,11.35,23.360000000000003,27.130000000000003,5.924999999999999,11.4,7.055988215478375,7.714806657217131,0.19401268483126882,0.13866104889373984,0.20936303708961512,0.31767484468140367
WR,00-0033921,2021,17.314285714285713,14.853333333333335,11.35,11.1,27.130000000000003,21.78,11.4,6.200000000000001,7.714806657217131,5.802446118007556,0.13866104889373984,0.12845064483126054,0.31767484468140367,0.20084733879856767
WR,00-0033921,2022,14.853333333333335,12.305882352941175,11.1,9.4,21.78,18.44,6.200000000000001,4.5,5.802446118007556,5.263966017680406,0.12845064483126054,0.21190708724116353,0.20084733879856767,0.09985205410958245
WR,00-0034348,2021,8.837647058823528,11.385714285714286,3.5,9.1,24.0,17.25,5.5,4.275,7.916460327548358,5.075560922826035,0.5241964386902621,0.234469463229197,0.20113056108816224,0.07277430591877417
WR,00-0034348,2022,11.385714285714286,12.679999999999998,9.1,11.25,17.25,18.38,4.275,4.899999999999999,5.075560922826035,5.3667228627640435,0.234469463229197,0.18268423465245015,0.07277430591877417,0.06625947264599857
WR,00-0034348,2023,12.679999999999998,15.01875,11.25,11.649999999999999,18.38,22.04,4.899999999999999,5.940000000000001,5.3667228627640435,6.606649049757878,0.18268423465245015,0.23227832710385027,0.06625947264599857,0.18207604917753872
WR,00-0034348,2024,15.01875,12.923529411764704,11.649999999999999,8.0,22.04,21.880000000000003,5.940000000000001,10.100000000000001,6.606649049757878,7.483943597108805,0.23227832710385027,0.2840913178376708,0.18207604917753872,0.1680386983375193
TE,00-0034351,2019,10.335714285714285,12.466666666666667,7.975,7.3,14.210000000000003,21.220000000000002,4.275,11.399999999999999,5.2354717872570795,6.767385019340927,0.08536248795806353,0.04566107317156771,0.41236631032749965,0.49935465547321495
TE,00-0034351,2020,12.466666666666667,11.0,7.3,4.8,21.220000000000002,18.939999999999998,11.399999999999999,8.899999999999999,6.767385019340927,7.2047603310985595,0.04566107317156771,0.0730042116822245,0.49935465547321495,0.5334073713719958
TE,00-0034351,2021,11.0,11.766666666666666,4.8,9.225000000000001,18.939999999999998,17.07,8.899999999999999,3.3749999999999982,7.2047603310985595,5.045490035365217,0.0730042116822245,0.07824702101137126,0.5334073713719958,0.4328565718902526
TE,00-0034351,2022,11.766666666666666,10.484615384615383,9.225000000000001,7.1,17.07,18.1,3.3749999999999982,7.0,5.045490035365217,6.483934781936833,0.07824702101137126,0.09169354749806952,0.4328565718902526,0.35089462142749056
TE,00-0034351,2023,10.484615384615383,11.511111111111111,7.1,7.1,18.1,15.96,7.0,5.4,6.483934781936833,6.345361385383114,0.09169354749806952,0.0721085811111714,0.35089462142749056,0.3616230185225599
TE,00-0034351,2024,11.511111111111111,12.340000000000002,7.1,6.550000000000001,15.96,22.88,5.4,10.25,6.345361385383114,7.174140067930491,0.0721085811111714,0.058508076192485776,0.3616230185225599,0.43374515027070165
TE,00-0034383,2020,9.15625,12.28235294117647,6.075,9.3,15.6,21.3,5.525000000000001,7.800000000000001,5.329286224877275,7.156835482086134,0.046702713953999817,0.07303160040103869,0.43884367654873746,0.5513459099481313
TE,00-0034383,2021,12.28235294117647,10.192857142857145,9.3,5.225,21.3,18.590000000000003,7.800000000000001,9.15,7.156835482086134,7.143093952118453,0.07303160040103869,0.13588394304376306,0.5513459099481313,0.40144808375141733
TE,00-0034383,2022,10.192857142857145,10.033333333333333,5.225,3.2,18.590000000000003,18.14,9.15,10.45,7.143093952118453,7.30876838038361,0.13588394304376306,0.2028247879578856,0.40144808375141733,0.3946839682145517
TE,00-0034383,2023,10.033333333333333,6.952941176470588,3.2,4.1,18.14,11.96,10.45,4.200000000000001,7.30876838038361,4.0594207787347605,0.2028247879578856,0.10814018542744512,0.3946839682145517,0.23084892272102495
TE,00-0034383,2024,6.952941176470588,10.45294117647059,4.1,5.8,11.96,18.5,4.200000000000001,7.8999999999999995,4.0594207787347605,5.639161911031065,0.10814018542744512,0.07497491967087758,0.23084892272102495,0.41383493794954324
TE,00-0034753,2019,13.813333333333334,12.149999999999997,6.2,5.45,25.04,20.67,14.2,12.150000000000002,8.385264853698223,6.879931797515259,0.08156727580671189,0.0455193740061067,0.5838738535897503,0.5376630272208884
TE,00-0034753,2020,12.149999999999997,17.711764705882352,5.45,10.7,20.67,31.340000000000003,12.150000000000002,7.600000000000001,6.879931797515259,9.998305003408152,0.0455193740061067,0.07298728188445099,0.5376630272208884,0.5897917350115982
TE,00-0034753,2021,17.711764705882352,12.7,10.7,6.199999999999999,31.340000000000003,24.86,7.600000000000001,14.75,9.998305003408152,9.034299719877097,0.07298728188445099,0.10144736547168344,0.5897917350115982,0.3873932700804009
TE,00-0034753,2022,12.7,13.540000000000001,6.199999999999999,8.35,24.86,22.57,14.75,8.275,9.034299719877097,6.708071423458625,0.10144736547168344,0.056062087887818614,0.3873932700804009,0.4747522035293972
TE,00-0034753,2023,13.540000000000001,12.58666666666667,8.35,9.3,22.57,18.86,8.275,6.299999999999999,6.708071423458625,5.453683770321366,0.056062087887818614,0.06057020885272933,0.4747522035293972,0.4995571694173604
TE,00-0034753,2024,12.58666666666667,8.09375,9.3,3.6999999999999997,18.86,16.15,6.299999999999999,6.4,5.453683770321366,6.811311058330352,0.06057020885272933,0.11440667584034003,0.4995571694173604,0.3295935679639955
WR,00-0034775,2019,12.938461538461537,10.457142857142857,8.3,5.25,17.72,22.03,8.599999999999998,8.9,9.221942895574161,7.454550936865994,0.23427343885620572,0.33344182505219805,0.21646004278266745,0.22836152328636816
WR,00-0034775,2020,10.457142857142857,12.8825,5.25,9.275,22.03,21.25,8.9,7.389999999999999,7.454550936865994,6.390646811291222,0.33344182505219805,0.21086354222452963,0.22836152328636816,0.1683068999934966
WR,00-0034775,2021,12.8825,14.229411764705883,9.275,8.1,21.25,23.46,7.389999999999999,11.1,6.390646811291222,8.21308138778333,0.21086354222452963,0.2473221919507857,0.1683068999934966,0.22491828715431025
WR,00-0034775,2022,14.229411764705883,13.332727272727276,8.1,10.75,23.46,19.0,11.1,5.149999999999999,8.21308138778333,5.53835551569072,0.2473221919507857,0.2291777628407949,0.22491828715431025,0.13007424499948042
WR,00-0034775,2023,13.332727272727276,8.8625,10.75,3.85,19.0,16.86,5.149999999999999,9.725000000000001,5.53835551569072,6.453113866299631,0.2291777628407949,0.47845108416826715,0.13007424499948042,0.138730328321569
WR,00-0034775,2024,8.8625,5.263636363636365,3.85,1.6,16.86,10.4,9.725000000000001,5.050000000000001,6.453113866299631,4.772477915563932,0.47845108416826715,0.628332074882978,0.138730328321569,0.06720545975552383
QB,00-0034796,2019,27.711999999999996,22.185333333333332,22.810000000000002,17.049999999999997,35.18,28.828,10.29,9.540000000000003,7.095994040905857,6.336472505229057,0.09241058054640895,0.058703039073835485,0.7206608924333385,0.5283526160038352
QB,00-0034796,2020,22.185333333333332,21.709090909090907,17.049999999999997,16.52,28.828,32.26,9.540000000000003,10.34,6.336472505229057,9.648877089636342,0.058703039073835485,0.13721799213528366,0.5283526160038352,0.3620709643216663
QB,00-0034796,2021,21.709090909090907,21.34,16.52,15.11,32.26,39.42,10.34,7.329999999999998,9.648877089636342,10.420445287990336,0.13721799213528366,0.048790971218436105,0.3620709643216663,0.35960940727002394
QB,00-0034796,2022,21.34,20.701249999999998,15.11,12.76,39.42,32.760000000000005,7.329999999999998,15.389999999999999,10.420445287990336,9.143926126123286,0.048790971218436105,0.10576774330835308,0.35960940727002394,0.4148954470071195
QB,00-0034796,2023,20.701249999999998,25.316470588235294,12.76,22.58,32.760000000000005,33.828,15.389999999999999,6.840000000000003,9.143926126123286,6.190469430076034,0.10576774330835308,0.0920107880350935,0.4148954470071195,0.6425842130875817
QB,00-0034796,2024,25.316470588235294,16.52769230769231,22.58,7.22,33.828,26.876,6.840000000000003,18.34,6.190469430076034,9.083921834617243,0.0920107880350935,0.19872346987487716,0.6425842130875817,0.3634097281059689
WR,00-0034827,2019,15.366666666666667,14.099999999999998,12.35,8.8,20.72,21.08,6.1999999999999975,10.650000000000002,6.939809246726626,6.431951492354401,0.17787978866401127,0.17237996532748312,0.22092583596483406,0.1894841586472993
WR,00-0034827,2020,14.099999999999998,13.970588235294118,8.8,9.9,21.08,21.06,10.650000000000002,6.1,6.431951492354401,6.4818751825650684,0.17237996532748312,0.2023811533483813,0.1894841586472993,0.20113056108816224
WR,00-0034827,2021,13.970588235294118,11.711764705882354,9.9,4.4,21.06,21.66,6.1,15.200000000000001,6.4818751825650684,8.453910511779533,0.2023811533483813,0.37732649694158266,0.20113056108816224,0.22491828715431025
WR,00-0034827,2022,11.711764705882354,16.852941176470587,4.4,9.5,21.66,28.62,15.200000000000001,13.100000000000001,8.453910511779533,11.69685415224211,0.37732649694158266,0.21190708724116353,0.22491828715431025,0.2934734668267239
WR,00-0034827,2023,16.852941176470587,14.005882352941176,9.5,10.0,28.62,24.98,13.100000000000001,5.199999999999999,11.69685415224211,7.100217478027988,0.21190708724116353,0.26339438931983566,0.2934734668267239,0.20041245802973243
WR,00-0034827,2024,14.005882352941176,10.128235294117646,10.0,3.1,24.98,22.932,5.199999999999999,9.700000000000001,7.100217478027988,8.190622866496568,0.26339438931983566,0.401847664505746,0.20041245802973243,0.20686899354912902
