year,name,pos_adp,adp,pid,total,games,touches,pos,ppg,rank_T,rank_P,pos_eff,round12,round10,bin12,bin10,hit_pos_T,hit_pos_P,tier_T,tier_P,hit24_T,hit24_P,hit36_T,hit36_P,elig_P,hit_val_T_12,hit_val_P_12,hit_val_T_10,hit_val_P_10,hit_val_T,hit_val_P,board_team,fr,wt17,proj_rank,top10_proj,ppg_team,real_rank,top10_real,hit12,hit24,band1324,ladp,own_pts,pts_tot,gms,top10_real_loo,g_all,g_last,g_last2,g_ex_last2,rb_rank_on_team,is_lead,n_rb_drafted,birth_date,rookie_season,draft_round,age,exp
2020,Benny Snell Jr.,RB,152.9,00-0035217,74.9,15,14.0,RB,4.993333333333334,61.0,75.0,RB,13,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,PIT,PIT,9.943601184865114,8.0,1,26.0,12.0,0,0,0,0,5.029784112935016,24.0,416.0,16,0,15.0,1.0,2.0,13.0,2.0,False,2.0,1998-02-27,2019,4.0,22,1
2020,Breshad Perriman,WR,153.0,00-0032054,99.1,12,60.0,WR,8.258333333333335,78.0,76.0,WR,13,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,NYJ,NYJ,6.4761939238709205,27.0,0,15.1875,32.0,0,0,0,0,5.030437921392435,18.0,243.0,16,0,12.0,1.0,2.0,10.0,,False,,1993-09-10,2015,1.0,27,5
2020,Joshua Kelley,RB,154.5,00-0036370,81.2,13,23.0,RB,6.246153846153846,59.0,63.0,RB,13,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,LAC,LAC,8.43544850728304,18.0,0,24.0,19.0,0,0,0,0,5.0401940963378005,12.0,384.0,16,0,13.0,0.0,0.0,13.0,3.0,False,3.0,1997-11-20,2020,4.0,23,0
2020,LeSean McCoy,RB,156.0,00-0027029,28.2,8,19.0,RB,3.525,94.0,93.0,RB,13,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,TB,TB,10.318135189431008,6.0,1,30.75,3.0,1,0,0,0,5.049856007249537,0.0,492.0,16,1,8.0,0.0,1.0,7.0,4.0,False,4.0,1988-07-12,2009,2.0,32,11
2020,Carlos Hyde,RB,156.5,00-0031045,84.9,10,20.0,RB,8.49,57.0,47.0,RB,14,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,SEA,SEA,9.943601184865114,9.0,1,28.6875,8.0,1,0,0,0,5.0530560099802075,24.0,459.0,16,1,10.0,0.0,1.0,9.0,2.0,False,2.0,1990-09-20,2014,2.0,30,6
2020,Parris Campbell,WR,158.4,00-0035639,14.7,2,9.0,WR,7.35,166.0,,WR,14,16,R9+,R9+,0,,none,none,0,,0,,False,0,,0,,0,,IND,IND,10.09375,7.0,1,28.1875,9.0,1,0,0,0,5.0651234793803255,0.0,451.0,16,1,2.0,0.0,0.0,2.0,,False,3.0,1997-07-16,2019,2.0,23,1
2020,N'Keal Harry,WR,159.0,00-0035624,73.9,13,57.0,TE,5.684615384615385,99.0,113.0,WR,14,16,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,NE,NE,9.191210981882305,14.0,0,20.375,27.0,0,0,0,0,5.0689042022202315,12.0,326.0,16,0,13.0,1.0,2.0,11.0,,False,3.0,1997-12-17,2019,1.0,23,1
2020,DeAndre Washington,RB,161.4,00-0032940,17.1,4,10.0,RB,4.275,110.0,83.0,RB,14,17,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,MIA,MIA,6.43955149271696,28.0,0,25.25,15.0,0,0,0,0,5.083885755835849,0.0,404.0,16,0,4.0,0.0,0.0,4.0,2.0,False,2.0,1993-02-22,2016,5.0,27,4
2020,Mike Williams,WR,161.9,00-0033536,153.7,14,85.0,WR,10.978571428571428,48.0,52.0,WR,14,17,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,1,1.0,1,1.0,1,1.0,LAC,LAC,8.43544850728304,18.0,0,24.0,19.0,0,0,0,0,5.0869788606835895,30.0,384.0,16,0,14.0,1.0,2.0,12.0,,False,3.0,1994-10-04,2017,1.0,26,3
2020,Larry Fitzgerald,WR,162.8,00-0022921,100.9,13,72.0,WR,7.761538461538462,74.0,83.0,WR,14,17,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,ARI,ARI,7.96875,21.0,0,25.625,13.0,0,0,0,0,5.09252245356844,6.0,410.0,16,0,13.0,0.0,1.0,12.0,,False,2.0,1983-08-31,2004,1.0,37,16
2020,Curtis Samuel,WR,163.9,00-0033282,212.1,15,97.0,WR,14.14,24.0,27.0,WR,14,17,R9+,R9+,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,CAR,CAR,6.27380607612908,30.0,0,21.875,24.0,0,0,1,1,5.099256485749784,30.0,350.0,16,0,15.0,1.0,2.0,13.0,,False,1.0,1996-08-11,2017,2.0,24,3
2020,Robbie Chosen,WR,163.9,00-0032688,224.1,16,136.0,WR,14.00625,19.0,30.0,WR,14,17,R9+,R9+,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,1.0,1,1.0,1,1.0,CAR,CAR,6.27380607612908,30.0,0,21.875,24.0,0,0,1,1,5.099256485749784,20.0,350.0,16,0,16.0,1.0,2.0,14.0,,False,1.0,1993-05-09,2016,,27,4
2020,Bryan Edwards,WR,164.2,00-0036365,36.3,9,15.0,WR,4.033333333333333,133.0,134.0,WR,14,17,R9+,R9+,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,LV,LV,7.604613050581162,25.0,0,27.125,10.0,1,0,0,0,5.101085197018328,6.0,434.0,16,0,9.0,1.0,2.0,7.0,,False,1.0,1998-11-13,2020,3.0,22,0
2021,Christian McCaffrey,RB,1.2,00-0033280,127.5,7,41.0,RB,18.214285714285715,38.0,5.0,RB,1,1,R1-2,R1-2,0,1.0,none,1-12,0,1.0,0,1.0,True,0,1.0,0,1.0,0,1.0,CAR,CAR,7.349851184865114,23.0,0,17.88235294117647,29.0,0,0,0,0,0.1823215567939546,12.0,304.0,17,0,7.0,0.0,0.0,7.0,1.0,True,2.0,1996-06-07,2017,1.0,25,4
2021,Dalvin Cook,RB,2.5,00-0033893,206.3,13,49.0,RB,15.86923076923077,16.0,11.0,RB,1,1,R1-2,R1-2,0,1.0,13-24,1-12,1,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,MIN,MIN,8.869339513295333,17.0,0,25.0,14.0,0,0,1,1,0.9162907318741551,38.0,425.0,17,0,13.0,1.0,2.0,11.0,1.0,True,2.0,1995-08-10,2017,2.0,26,4
2021,Alvin Kamara,RB,3.8,00-0033906,234.7,13,67.0,RB,18.053846153846152,8.0,6.0,RB,1,1,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,0,1.0,0,1.0,0,1.0,NO,NO,8.516838048111905,19.0,0,21.41176470588235,19.0,0,1,1,0,1.33500106673234,54.0,364.0,17,0,13.0,1.0,2.0,11.0,1.0,True,3.0,1995-07-25,2017,3.0,26,4
2021,Derrick Henry,RB,4.0,00-0032764,193.3,8,20.0,RB,24.1625,22.0,1.0,RB,1,1,R1-2,R1-2,0,1.0,13-24,1-12,1,1.0,1,1.0,True,0,1.0,0,1.0,0,1.0,TEN,TEN,9.79564366677838,10.0,1,24.647058823529413,15.0,0,0,1,1,1.3862943611198906,62.0,419.0,17,0,8.0,0.0,0.0,8.0,1.0,True,1.0,1994-01-04,2016,2.0,27,5
2021,Ezekiel Elliott,RB,5.3,00-0033045,252.06,17,65.0,RB,14.827058823529413,7.0,17.0,RB,1,1,R1-2,R1-2,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,0.0,1,0.0,1,0.0,DAL,DAL,9.13066048670467,14.0,0,31.176470588235293,1.0,1,1,1,0,1.667706820558076,78.0,530.0,17,1,17.0,1.0,2.0,15.0,1.0,True,2.0,1995-07-22,2016,1.0,26,5
2021,Davante Adams,WR,6.4,00-0031381,344.3,16,169.0,WR,21.51875,2.0,2.0,WR,1,1,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,GB,GB,10.79564366677838,5.0,1,26.470588235294116,10.0,1,1,1,0,1.8562979903656263,66.0,450.0,17,0,16.0,1.0,2.0,14.0,,False,2.0,1992-12-24,2014,2.0,29,7
2021,Aaron Jones Sr.,RB,7.5,00-0033293,229.0,15,65.0,RB,15.266666666666667,11.0,13.0,RB,1,1,R1-2,R1-2,1,0.0,1-12,13-24,1,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,GB,GB,10.79564366677838,5.0,1,26.470588235294116,10.0,1,1,1,0,2.0149030205422647,60.0,450.0,17,0,15.0,0.0,1.0,14.0,1.0,True,2.0,1994-12-02,2017,5.0,27,4
2021,Austin Ekeler,RB,8.5,00-0033699,343.8,16,94.0,RB,21.4875,2.0,3.0,RB,1,1,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,LAC,LAC,9.5,11.0,0,27.88235294117647,5.0,1,1,1,0,2.1400661634962708,124.0,474.0,17,0,16.0,1.0,2.0,14.0,1.0,True,2.0,1995-05-17,2017,,26,4
2021,Nick Chubb,RB,9.9,00-0034791,215.3,14,25.0,RB,15.37857142857143,13.0,12.0,RB,1,1,R1-2,R1-2,0,1.0,13-24,1-12,1,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,CLE,CLE,10.650148815134887,6.0,1,20.529411764705884,20.0,0,0,1,1,2.2925347571405443,54.0,349.0,17,0,14.0,1.0,2.0,12.0,1.0,True,2.0,1995-12-27,2018,2.0,26,3
2021,Tyreek Hill,WR,10.6,00-0033040,296.5,17,159.0,WR,17.441176470588236,6.0,6.0,WR,1,2,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,KC,KC,12.275614810568996,1.0,1,28.235294117647058,4.0,1,1,1,0,2.3608540011180215,54.0,480.0,17,0,17.0,1.0,2.0,15.0,,False,3.0,1994-03-01,2016,5.0,27,5
2021,Saquon Barkley,RB,12.0,00-0034844,148.6,13,57.0,RB,11.430769230769233,30.0,34.0,RB,1,2,R1-2,R1-2,0,0.0,25-36,25-36,0,0.0,1,1.0,True,0,0.0,0,0.0,0,0.0,NYG,NYG,6.869339513295332,27.0,0,15.176470588235293,31.0,0,0,0,0,2.4849066497880004,24.0,258.0,17,0,13.0,1.0,2.0,11.0,1.0,True,2.0,1997-02-09,2018,1.0,24,3
2021,Najee Harris,RB,12.9,00-0036893,300.7,17,94.0,RB,17.688235294117646,3.0,8.0,RB,2,2,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,PIT,PIT,8.204356333221622,21.0,0,20.176470588235293,21.0,0,1,1,0,2.5572273113676265,60.0,343.0,17,0,17.0,1.0,2.0,15.0,1.0,True,1.0,1998-03-09,2021,1.0,23,0
2021,Stefon Diggs,WR,13.5,00-0031588,285.5,17,164.0,WR,16.794117647058822,7.0,10.0,WR,2,2,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,BUF,BUF,11.5,3.0,1,28.41176470588235,3.0,1,1,1,0,2.6026896854443837,60.0,483.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1993-11-29,2015,5.0,28,6
2021,Jonathan Taylor,RB,13.8,00-0036223,373.1,17,51.0,RB,21.947058823529417,1.0,2.0,RB,2,2,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,IND,IND,9.13066048670467,15.0,0,26.529411764705884,9.0,1,1,1,0,2.624668592163159,120.0,451.0,17,0,17.0,1.0,2.0,15.0,1.0,True,3.0,1999-01-19,2020,2.0,22,1
2021,Antonio Gibson,RB,15.6,00-0036328,229.1,16,52.0,RB,14.31875,10.0,19.0,RB,2,2,R1-2,R1-2,1,0.0,1-12,13-24,1,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,WAS,WAS,8.79564366677838,18.0,0,19.705882352941178,24.0,0,1,1,0,2.747270914255491,62.0,335.0,17,0,16.0,1.0,1.0,15.0,1.0,True,2.0,1998-06-23,2020,3.0,23,1
2021,DeAndre Hopkins,WR,17.0,00-0030564,147.2,10,64.0,WR,14.72,46.0,20.0,WR,2,2,R1-2,R1-2,0,0.0,none,13-24,0,1.0,0,1.0,True,0,0.0,0,0.0,0,0.0,ARI,ARI,8.5,20.0,0,26.41176470588235,11.0,0,0,0,0,2.833213344056216,48.0,449.0,17,0,10.0,0.0,0.0,10.0,,False,2.0,1992-06-06,2013,1.0,29,8
2021,Calvin Ridley,WR,18.0,00-0034837,71.1,5,52.0,WR,14.22,102.0,25.0,WR,2,2,R1-2,R1-2,0,0.0,none,25-36,0,0.0,0,1.0,True,0,0.0,0,0.0,0,0.0,ATL,ATL,7.6501488151348855,22.0,0,18.41176470588235,26.0,0,0,0,0,2.8903717578961645,12.0,313.0,17,0,5.0,0.0,0.0,5.0,,False,1.0,1994-12-20,2018,1.0,27,3
2021,Joe Mixon,RB,19.2,00-0033897,287.9,16,48.0,RB,17.99375,4.0,7.0,RB,2,2,R1-2,R1-2,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,CIN,CIN,6.5,28.0,0,27.058823529411764,7.0,1,1,1,0,2.954910279033736,96.0,460.0,17,0,16.0,0.0,1.0,15.0,1.0,True,1.0,1996-07-24,2017,2.0,25,4
2021,DK Metcalf,WR,19.7,00-0035640,244.3,17,129.0,WR,14.370588235294118,14.0,23.0,WR,2,2,R1-2,R1-2,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,0.0,1,0.0,1,0.0,SEA,SEA,10.05484435381045,9.0,1,23.235294117647058,16.0,0,0,1,1,2.9806186357439426,72.0,395.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1997-12-14,2019,2.0,24,2
2021,Clyde Edwards-Helaire,RB,20.4,00-0036360,117.6,10,23.0,RB,11.76,44.0,30.0,RB,2,3,R1-2,R3-4,0,0.0,none,25-36,0,0.0,0,1.0,True,0,0.0,0,0.0,0,0.0,KC,KC,12.275614810568996,1.0,1,28.235294117647058,4.0,1,0,0,0,3.0155349008501706,38.0,480.0,17,0,10.0,0.0,0.0,10.0,1.0,True,3.0,1999-04-11,2020,1.0,22,1
2021,Justin Jefferson,WR,22.4,00-0036322,330.4,17,167.0,WR,19.435294117647057,4.0,4.0,WR,2,3,R1-2,R3-4,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,MIN,MIN,8.869339513295333,17.0,0,25.0,14.0,0,1,1,0,3.109060958860994,60.0,425.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1999-06-16,2020,1.0,22,1
2021,A.J. Brown,WR,24.8,00-0035676,180.9,13,105.0,WR,13.915384615384616,32.0,29.0,WR,3,3,R3-4,R3-4,0,0.0,25-36,25-36,0,0.0,1,1.0,True,0,0.0,0,0.0,0,0.0,TEN,TEN,9.79564366677838,10.0,1,24.647058823529413,15.0,0,0,0,0,3.2108436531709366,30.0,419.0,17,0,13.0,1.0,2.0,11.0,,False,1.0,1997-06-30,2019,2.0,24,2
2021,David Montgomery,RB,25.9,00-0035685,195.0,13,51.0,RB,15.0,21.0,15.0,RB,3,3,R3-4,R3-4,0,0.0,13-24,13-24,1,1.0,1,1.0,True,0,1.0,0,1.0,0,1.0,CHI,CHI,7.0699439238709205,25.0,0,18.294117647058822,27.0,0,0,1,1,3.254242968705492,42.0,311.0,17,0,13.0,1.0,2.0,11.0,1.0,True,2.0,1997-06-07,2019,3.0,24,2
2021,Keenan Allen,WR,25.9,00-0030279,257.8,16,157.0,WR,16.1125,11.0,12.0,WR,3,3,R3-4,R3-4,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,LAC,LAC,9.5,11.0,0,27.88235294117647,5.0,1,1,1,0,3.254242968705492,36.0,474.0,17,0,16.0,1.0,2.0,14.0,,False,2.0,1992-04-27,2013,3.0,29,8
2021,Chris Carson,RB,28.0,00-0033594,48.1,4,6.0,RB,12.025,82.0,27.0,RB,3,3,R3-4,R3-4,0,0.0,none,25-36,0,0.0,0,1.0,True,0,0.0,0,0.0,0,0.0,SEA,SEA,10.05484435381045,9.0,1,23.235294117647058,16.0,0,0,0,0,3.332204510175204,18.0,395.0,17,0,4.0,0.0,0.0,4.0,1.0,True,2.0,1994-09-16,2017,7.0,27,4
2021,James Robinson,RB,29.1,00-0035831,173.9,14,46.0,RB,12.421428571428573,24.0,23.0,RB,3,3,R3-4,R3-4,0,0.0,13-24,13-24,1,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,JAX,JAX,6.204356333221621,29.0,0,14.882352941176471,32.0,0,0,1,1,3.370738174177447,48.0,253.0,17,0,14.0,0.0,0.0,14.0,1.0,True,2.0,1998-08-09,2020,,23,1
2021,CeeDee Lamb,WR,29.6,00-0036358,232.8,16,120.0,WR,14.55,19.0,21.0,WR,3,3,R3-4,R3-4,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,DAL,DAL,9.13066048670467,14.0,0,31.176470588235293,1.0,1,0,1,1,3.3877743613300146,36.0,530.0,17,1,16.0,1.0,2.0,14.0,,False,2.0,1999-04-08,2020,1.0,22,1
2021,Terry McLaurin,WR,30.3,00-0035659,213.5,17,130.0,WR,12.558823529411764,25.0,33.0,WR,3,4,R3-4,R3-4,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,WAS,WAS,8.79564366677838,18.0,0,19.705882352941178,24.0,0,0,0,0,3.4111477125153233,30.0,335.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1995-09-15,2019,3.0,26,2
2021,Allen Robinson II,WR,32.7,00-0031428,87.0,12,66.0,WR,7.25,81.0,84.0,WR,3,4,R3-4,R3-4,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,CHI,CHI,7.0699439238709205,25.0,0,18.294117647058822,27.0,0,0,0,0,3.487375077903208,8.0,311.0,17,0,12.0,1.0,2.0,10.0,,False,2.0,1993-08-24,2014,2.0,28,7
2021,D'Andre Swift,RB,34.0,00-0036275,208.9,13,78.0,RB,16.06923076923077,15.0,10.0,RB,3,4,R3-4,R3-4,0,1.0,13-24,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,DET,DET,4.795643666778378,31.0,0,19.11764705882353,25.0,0,0,1,1,3.5263605246161616,42.0,325.0,17,0,13.0,1.0,2.0,11.0,1.0,True,2.0,1999-01-14,2020,2.0,22,1
2021,Robert Woods,WR,35.1,00-0030431,137.2,9,69.0,WR,15.244444444444444,51.0,17.0,WR,3,4,R3-4,R3-4,0,0.0,none,13-24,0,1.0,0,1.0,True,0,1.0,0,1.0,0,1.0,LAR,LA,10.349851184865114,7.0,1,27.058823529411764,8.0,1,0,0,0,3.55820113047182,32.0,460.0,17,0,9.0,0.0,0.0,9.0,,False,2.0,1992-04-10,2013,2.0,29,8
2021,Josh Jacobs,RB,35.4,00-0035700,226.0,15,64.0,RB,15.066666666666666,12.0,14.0,RB,3,4,R3-4,R3-4,1,0.0,1-12,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,LV,LV,7.349851184865114,24.0,0,22.0,18.0,0,1,1,0,3.5667118201397288,54.0,374.0,17,0,15.0,1.0,2.0,13.0,1.0,True,2.0,1998-02-11,2019,1.0,23,2
2021,Mike Evans,WR,37.8,00-0031408,262.5,16,114.0,WR,16.40625,9.0,11.0,WR,4,4,R3-4,R3-4,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,TB,TB,12.13066048670467,2.0,1,30.058823529411764,2.0,1,1,1,0,3.632309102625542,84.0,511.0,17,0,16.0,1.0,2.0,14.0,,False,3.0,1993-08-21,2014,1.0,28,7
2021,Miles Sanders,RB,38.7,00-0035243,117.2,12,34.0,RB,9.766666666666667,45.0,40.0,RB,4,4,R3-4,R3-4,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,PHI,PHI,7.054844353810449,26.0,0,26.11764705882353,12.0,0,0,0,0,3.655839600035736,2.0,444.0,17,0,12.0,0.0,0.0,12.0,1.0,True,2.0,1997-05-01,2019,2.0,24,2
2021,Amari Cooper,WR,40.0,00-0031544,202.5,15,104.0,WR,13.5,27.0,30.0,WR,4,4,R3-4,R3-4,0,0.0,25-36,25-36,0,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,DAL,DAL,9.13066048670467,14.0,0,31.176470588235293,1.0,1,0,0,0,3.6888794541139363,48.0,530.0,17,1,15.0,1.0,2.0,13.0,,False,2.0,1994-06-17,2015,1.0,27,6
2021,Cooper Kupp,WR,41.3,00-0033908,439.5,17,191.0,WR,25.852941176470587,1.0,1.0,WR,4,5,R3-4,R5-6,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,LAR,LA,10.349851184865114,7.0,1,27.058823529411764,8.0,1,1,1,0,3.720862499966987,98.0,460.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1993-06-15,2017,3.0,28,4
2021,Mike Davis,RB,43.1,00-0032063,138.2,17,58.0,RB,8.129411764705882,35.0,51.0,RB,4,5,R3-4,R5-6,0,0.0,25-36,none,0,0.0,1,0.0,True,0,0.0,0,0.0,0,0.0,ATL,ATL,7.6501488151348855,22.0,0,18.41176470588235,26.0,0,0,0,0,3.763522997109702,24.0,313.0,17,0,17.0,1.0,2.0,15.0,1.0,True,1.0,1993-02-19,2015,4.0,28,6
2021,Darrell Henderson Jr.,RB,43.8,00-0035664,163.4,12,40.0,RB,13.616666666666667,27.0,22.0,RB,4,5,R3-4,R5-6,0,0.0,25-36,13-24,0,1.0,1,1.0,True,0,0.0,0,0.0,0,0.0,LAR,LA,10.349851184865114,7.0,1,27.058823529411764,8.0,1,0,0,0,3.7796338173824005,48.0,460.0,17,0,12.0,0.0,0.0,12.0,1.0,True,2.0,1997-08-19,2019,3.0,24,2
2021,Diontae Johnson,WR,44.9,00-0035216,274.4,16,169.0,WR,17.15,8.0,9.0,WR,4,5,R3-4,R5-6,1,1.0,1-12,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,PIT,PIT,8.204356333221622,21.0,0,20.176470588235293,21.0,0,1,1,0,3.8044377947482086,50.0,343.0,17,0,16.0,1.0,2.0,14.0,,False,1.0,1996-07-05,2019,3.0,25,2
2021,Myles Gaskin,RB,45.7,00-0035311,173.6,17,63.0,RB,10.211764705882352,25.0,39.0,RB,4,5,R3-4,R5-6,0,0.0,25-36,none,0,0.0,1,0.0,True,0,0.0,0,0.0,0,0.0,MIA,MIA,9.374384646892944,13.0,0,20.058823529411764,22.0,0,0,0,0,3.822098297900159,42.0,341.0,17,0,17.0,1.0,2.0,15.0,1.0,True,3.0,1997-02-15,2019,7.0,24,2
2021,Julio Jones,WR,46.0,00-0027944,80.4,10,48.0,WR,8.040000000000001,93.0,76.0,WR,4,5,R3-4,R5-6,0,0.0,none,none,0,0.0,0,0.0,True,0,0.0,0,0.0,0,0.0,TEN,TEN,9.79564366677838,10.0,1,24.647058823529413,15.0,0,0,0,0,3.828641396489095,6.0,419.0,17,0,10.0,1.0,1.0,9.0,,False,1.0,1989-02-08,2011,1.0,32,10
2021,Chris Godwin Jr.,WR,47.2,00-0033921,242.4,14,127.0,WR,17.314285714285713,15.0,7.0,WR,4,5,R3-4,R5-6,0,1.0,13-24,1-12,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,TB,TB,12.13066048670467,2.0,1,30.058823529411764,2.0,1,0,1,1,3.8543938925915096,36.0,511.0,17,1,14.0,0.0,0.0,14.0,,False,3.0,1996-02-27,2017,3.0,25,4
2021,Tyler Lockett,WR,48.4,00-0032211,241.4,16,107.0,WR,15.0875,16.0,19.0,WR,5,5,R5-6,R5-6,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,SEA,SEA,10.05484435381045,9.0,1,23.235294117647058,16.0,0,0,1,1,3.879499813722586,50.0,395.0,17,0,16.0,1.0,2.0,14.0,,False,2.0,1992-09-28,2015,3.0,29,6
2021,Adam Thielen,WR,52.3,00-0030035,199.8,13,95.0,WR,15.36923076923077,28.0,16.0,WR,5,6,R5-6,R5-6,0,0.0,25-36,13-24,0,1.0,1,1.0,True,1,1.0,0,1.0,1,1.0,MIN,MIN,8.869339513295333,17.0,0,25.0,14.0,0,0,0,0,3.9569963710708773,60.0,425.0,17,0,13.0,0.0,0.0,13.0,,False,2.0,1990-08-22,2013,,31,8
2021,Javonte Williams,RB,52.7,00-0036997,204.9,17,53.0,RB,12.052941176470588,17.0,26.0,RB,5,6,R5-6,R5-6,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,DEN,DEN,8.869339513295333,16.0,0,19.705882352941178,23.0,0,0,1,1,3.9646154555473165,42.0,335.0,17,0,17.0,1.0,2.0,15.0,1.0,True,2.0,2000-04-25,2021,2.0,21,0
2021,Kareem Hunt,RB,53.2,00-0033923,110.0,8,27.0,RB,13.75,49.0,21.0,RB,5,6,R5-6,R5-6,0,0.0,none,13-24,0,1.0,0,1.0,True,0,0.0,0,0.0,0,0.0,CLE,CLE,10.650148815134887,6.0,1,20.529411764705884,20.0,0,0,0,0,3.9740583963475986,32.0,349.0,17,0,8.0,0.0,0.0,8.0,2.0,False,2.0,1995-08-06,2017,3.0,26,4
2021,Brandon Aiyuk,WR,53.9,00-0036261,170.3,17,84.0,WR,10.01764705882353,35.0,50.0,WR,5,6,R5-6,R5-6,0,0.0,25-36,none,0,0.0,1,0.0,True,0,0.0,0,0.0,0,0.0,SF,SF,10.349851184865114,8.0,1,25.11764705882353,13.0,0,0,0,0,3.9871304779149512,32.0,427.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1998-03-17,2020,1.0,23,1
2021,Damien Harris,RB,55.5,00-0035657,210.1,15,21.0,RB,14.006666666666666,14.0,20.0,RB,5,6,R5-6,R5-6,0,0.0,13-24,13-24,1,1.0,1,1.0,True,1,1.0,1,1.0,1,1.0,NE,NE,9.5,12.0,0,27.176470588235293,6.0,1,0,1,1,4.0163830207523885,90.0,462.0,17,0,15.0,1.0,2.0,13.0,1.0,True,3.0,1997-02-11,2019,3.0,24,2
2021,Gus Edwards,RB,56.6,00-0034184,0.0,0,,RB,,,,,5,6,R5-6,R5-6,0,,none,none,0,,0,,False,0,,0,,0,,BAL,BAL,10.79564366677838,4.0,1,22.764705882352942,17.0,0,0,0,0,4.036008985209137,0.0,387.0,17,0,0.0,0.0,0.0,0.0,1.0,True,2.0,1995-04-13,2018,,26,3
2021,DJ Moore,WR,57.0,00-0034827,237.5,17,163.0,WR,13.970588235294118,18.0,28.0,WR,5,6,R5-6,R5-6,0,0.0,13-24,25-36,1,0.0,1,1.0,True,1,0.0,1,0.0,1,0.0,CAR,CAR,7.349851184865114,23.0,0,17.88235294117647,29.0,0,0,1,1,4.04305126783455,26.0,304.0,17,0,17.0,1.0,2.0,15.0,,False,2.0,1997-04-14,2018,1.0,24,3
