year,name,pos,adp,stdev,team,pid,games,ppg,rookie_season,exp,tier,in_fit,adp_rank,adp_dec,m_iso_deep,resid_iso
2015,Adrian Peterson,RB,1.8,1.0,MIN,00-0025394,16,16.29375,2007,8,vet,True,1,1,19.40125646412411,-3.1075064641241106
2015,LeVeon Bell,RB,3.1,1.7,PIT,00-0030496,6,18.533333333333335,2013,2,vet,True,2,1,19.40125646412411,-0.8679231307907749
2015,Eddie Lacy,RB,4.0,1.6,GB,00-0030485,15,9.373333333333333,2013,2,vet,True,3,1,19.40125646412411,-10.027923130790777
2015,Jamaal Charles,RB,4.5,1.6,KC,00-0026213,5,20.22,2008,7,vet,True,4,1,19.40125646412411,0.818743535875889
2015,Marshawn Lynch,RB,8.6,2.3,SEA,00-0025399,7,11.814285714285713,2007,8,vet,True,5,1,16.783941579810566,-4.969655865524853
2015,CJ Anderson,RB,10.7,3.0,DEN,00-0029854,15,9.42,2013,2,vet,True,6,2,16.783941579810566,-7.363941579810566
2015,Matt Forte,RB,13.7,3.1,CHI,00-0026184,13,16.515384615384615,2008,7,vet,True,7,2,16.113404977375566,0.401979638009049
2015,Jeremy Hill,RB,14.4,2.8,CIN,00-0031301,16,10.64375,2014,1,soph,True,8,2,15.764732142857142,-5.120982142857141
2015,DeMarco Murray,RB,17.6,3.4,PHI,00-0028009,15,12.293333333333333,2011,4,vet,True,9,2,15.48991409805029,-3.1965807647169573
2015,Justin Forsett,RB,19.3,3.2,BAL,00-0026373,10,12.24,2008,7,vet,True,10,2,15.48991409805029,-3.24991409805029
2015,Lamar Miller,RB,22.3,3.0,MIA,00-0029615,16,14.49375,2012,3,vet,True,11,2,14.434106455309395,0.059643544690604955
2015,LeSean McCoy,RB,24.4,4.2,BUF,00-0027029,12,14.891666666666666,2009,6,vet,True,12,3,14.434106455309395,0.4575602113572703
2015,Frank Gore,RB,27.7,3.4,IND,00-0023500,16,12.0875,2005,10,vet,True,13,3,13.416324058711414,-1.3288240587114135
2015,Mark Ingram II,RB,31.0,3.2,NO,00-0027966,12,16.95,2011,4,vet,True,14,3,13.416324058711414,3.5336759412885854
2015,Latavius Murray,RB,33.2,4.1,LV,00-0030513,16,12.799999999999999,2013,2,vet,True,15,3,13.416324058711414,-0.6163240587114149
2015,Arian Foster,RB,37.5,4.8,HOU,00-0026796,4,19.25,2009,6,vet,True,16,3,13.416324058711414,5.833675941288586
2015,Doug Martin,RB,38.0,4.8,TB,00-0029613,16,14.51875,2012,3,vet,True,17,3,13.416324058711414,1.1024259412885868
2015,Ameer Abdullah,RB,41.5,6.0,DET,00-0032104,16,7.3125,2015,0,rookie,True,18,4,12.035856922066072,-4.723356922066072
2015,Andre Ellington,RB,43.7,5.7,ARI,00-0030287,10,7.470000000000001,2013,2,vet,True,19,4,12.035856922066072,-4.565856922066072
2015,Carlos Hyde,RB,44.7,5.6,SF,00-0031045,7,11.614285714285714,2014,1,soph,True,20,4,12.035856922066072,-0.4215712077803584
2015,Chris Ivory,RB,47.6,6.3,NYJ,00-0027531,15,13.513333333333334,2010,5,vet,True,21,4,12.035856922066072,1.4774764112672614
2015,Alfred Morris,RB,48.2,6.9,WAS,00-0029141,16,6.0375,2012,3,vet,True,22,4,11.360280038588861,-5.322780038588862
2015,Melvin Gordon III,RB,51.8,7.1,LAC,00-0032144,14,7.735714285714286,2015,0,rookie,True,23,4,11.360280038588861,-3.6245657528745756
2015,Jonathan Stewart,RB,53.0,6.1,CAR,00-0026153,13,12.523076923076925,2008,7,vet,True,24,4,11.360280038588861,1.1627968844880634
2015,Joseph Randle,RB,56.6,5.9,DAL,00-0030388,6,12.35,2013,2,vet,True,25,5,11.360280038588861,0.9897199614111383
2015,C.J. Spiller,RB,57.9,6.4,NO,00-0027861,13,6.238461538461538,2010,5,vet,True,26,5,11.360280038588861,-5.121818500127324
2015,Todd Gurley,RB,60.2,6.3,LAR,00-0032241,13,16.03076923076923,2015,0,rookie,True,27,5,11.360280038588861,4.670489192180369
2015,TJ Yeldon,RB,63.1,6.1,JAX,00-0032209,12,12.991666666666667,2015,0,rookie,True,28,5,10.925918745824406,2.065747920842261
2015,LeGarrette Blount,RB,68.5,7.9,NE,00-0027325,12,10.216666666666667,2010,5,vet,True,29,5,10.925918745824406,-0.7092520791577392
2015,Danny Woodhead,RB,69.0,6.8,LAC,00-0026019,16,15.19375,2008,7,vet,True,30,5,10.925918745824406,4.267831254175594
2015,Giovani Bernard,RB,75.5,8.4,CIN,00-0030456,16,11.325,2013,2,vet,True,31,6,10.925918745824406,0.39908125417559326
2015,Shane Vereen,RB,77.9,8.3,NYG,00-0027994,16,9.9,2011,4,vet,True,32,6,10.925918745824406,-1.0259187458244057
2015,Ryan Mathews,RB,78.9,9.0,PHI,00-0027864,12,10.375,2010,5,vet,True,33,6,10.925918745824406,-0.550918745824406
2015,Joique Bell,RB,80.5,8.7,DET,00-0027218,13,8.13076923076923,2010,5,vet,True,34,6,9.51747964997965,-1.38671041921042
2015,Rashad Jennings,RB,81.7,8.6,NYG,00-0027155,16,10.30625,2009,6,vet,True,35,6,9.51747964997965,0.78877035002035
2015,Darren McFadden,RB,84.6,9.1,DAL,00-0026144,16,12.23125,2008,7,vet,True,36,6,9.4762971493062,2.7549528506937992
2015,Alfred Blue,RB,86.4,7.9,HOU,00-0031075,14,7.978571428571428,2014,1,soph,True,37,6,9.4762971493062,-1.4977257207347723
2015,Tevin Coleman,RB,88.9,8.3,ATL,00-0032058,11,3.8454545454545452,2015,0,rookie,True,38,6,9.4762971493062,-5.630842603851654
2015,Isaiah Crowell,RB,95.4,9.5,CLE,00-0030656,16,8.612499999999999,2014,1,soph,True,39,7,9.4762971493062,-0.8637971493062011
2015,Devonta Freeman,RB,96.2,10.0,ATL,00-0031285,15,21.09333333333333,2014,1,soph,True,40,7,9.4762971493062,11.61703618402713
2015,Bishop Sankey,RB,100.2,9.8,TEN,00-0031413,9,6.577777777777778,2014,1,soph,True,41,7,9.4762971493062,-2.8985193715284217
2015,Duke Johnson,RB,101.8,9.1,CLE,00-0032257,16,10.26875,2015,0,rookie,True,42,7,9.4762971493062,0.7924528506938007
2015,Darren Sproles,RB,106.4,10.3,PHI,00-0023564,16,10.09375,2005,10,vet,True,43,7,8.801446416016189,1.292303583983811
2015,Tre Mason,RB,109.0,11.0,LAR,00-0031391,13,3.9615384615384617,2014,1,soph,True,44,8,8.801446416016189,-4.839907954477727
2015,Ronnie Hillman,RB,114.0,9.6,DEN,00-0029683,16,10.0875,2012,3,vet,True,45,8,8.801446416016189,1.2860535839838114
2015,David Johnson,RB,118.0,10.1,ARI,00-0032187,15,14.4,2015,0,rookie,True,46,8,8.801446416016189,5.598553583983811
2015,Knile Davis,RB,121.2,10.6,KC,00-0030280,6,2.783333333333333,2013,2,vet,True,47,8,8.514685960281549,-5.731352626948215
2015,Matt Jones,RB,124.4,12.8,WAS,00-0031939,13,8.8,2015,0,rookie,True,48,8,8.514685960281549,0.28531403971845215
2015,DeAngelo Williams,RB,129.1,12.2,PIT,00-0024242,14,16.664285714285715,2006,9,vet,True,49,9,8.371889717425432,8.292395996860282
2015,Reggie Bush,RB,129.5,11.3,SF,00-0024217,3,2.9333333333333336,2006,9,vet,False,50,9,7.491790151433535,-4.558456818100201
2015,David Cobb,RB,130.4,10.3,TEN,00-0032133,7,3.057142857142857,2015,0,rookie,True,51,9,7.491790151433535,-4.434647294290678
2015,Roy Helu,RB,142.7,13.3,LV,00-0028043,6,4.033333333333333,2011,4,vet,True,52,9,7.491790151433535,-3.458456818100202
2015,Cameron Artis-Payne,RB,145.8,15.5,CAR,00-0031599,5,7.0200000000000005,2015,0,rookie,True,53,9,7.491790151433535,-0.47179015143353453
2015,Christine Michael,RB,148.8,17.4,SEA,00-0030432,6,4.733333333333333,2013,2,vet,True,54,9,7.491790151433535,-2.7584568181002016
2015,Fred Jackson,RB,149.9,19.3,,00-0024204,13,5.707692307692308,2006,9,vet,True,55,9,7.491790151433535,-1.7840978437412272
2015,Charles Sims,RB,150.3,17.2,TB,00-0031390,16,11.25,2014,1,soph,True,56,9,7.491790151433535,3.758209848566465
2015,Jonas Gray,RB,150.9,16.7,NE,00-0029104,6,5.366666666666666,2012,3,vet,True,57,9,7.491790151433535,-2.1251234847668687
2015,Denard Robinson,RB,154.2,17.2,JAX,00-0030547,11,6.1,2013,2,vet,True,58,10,7.491790151433535,-1.3917901514335353
2015,Andre Williams,RB,154.8,16.5,NYG,00-0031055,16,2.2125,2014,1,soph,True,59,10,7.491790151433535,-5.2792901514335355
2015,James Starks,RB,156.5,12.8,GB,00-0027791,16,10.39375,2010,5,vet,True,60,10,7.491790151433535,2.9019598485664657
2015,Khiry Robinson,RB,156.8,14.3,NO,00-0030348,8,8.8125,2013,2,vet,True,61,10,7.491790151433535,1.320709848566465
2016,David Johnson,RB,3.4,1.5,ARI,00-0032187,16,25.4875,2015,1,soph,True,1,1,19.40125646412411,6.086243535875891
2016,Todd Gurley,RB,6.3,1.8,LAR,00-0032241,16,12.3875,2015,1,soph,True,2,1,18.25,-5.862500000000001
2016,Ezekiel Elliott,RB,8.3,2.0,DAL,00-0033045,15,21.69333333333333,2016,0,rookie,True,3,1,16.783941579810566,4.909391753522765
2016,Lamar Miller,RB,9.8,2.2,HOU,00-0029615,14,13.65,2012,4,vet,True,4,1,16.783941579810566,-3.133941579810566
2016,Adrian Peterson,RB,10.7,2.6,MIN,00-0025394,3,3.0,2007,9,vet,False,5,2,16.783941579810566,-13.783941579810566
2016,LeVeon Bell,RB,12.3,2.9,PIT,00-0030496,12,26.45,2013,3,vet,True,6,2,16.783941579810566,9.666058420189433
2016,Devonta Freeman,RB,19.2,3.4,ATL,00-0031285,16,17.75625,2014,2,vet,True,7,2,15.48991409805029,2.266335901949711
2016,Jamaal Charles,RB,19.4,3.7,KC,00-0026213,2,6.699999999999999,2008,8,vet,False,8,2,15.48991409805029,-8.789914098050291
2016,LeSean McCoy,RB,22.0,3.3,BUF,00-0027029,15,19.886666666666667,2009,7,vet,True,9,2,14.434106455309395,5.452560211357271
2016,Eddie Lacy,RB,24.0,3.8,GB,00-0030485,5,8.559999999999999,2013,3,vet,True,10,3,14.434106455309395,-5.874106455309397
2016,Mark Ingram II,RB,25.5,3.8,NO,00-0027966,16,15.1375,2011,5,vet,True,11,3,14.434106455309395,0.7033935446906039
2016,Doug Martin,RB,30.8,3.9,TB,00-0029613,8,10.6875,2012,4,vet,True,12,3,13.416324058711414,-2.728824058711414
2016,CJ Anderson,RB,33.2,3.5,DEN,00-0029854,7,14.642857142857142,2013,3,vet,True,13,3,13.416324058711414,1.2265330841457285
2016,Latavius Murray,RB,35.8,3.9,LV,00-0030513,14,14.87142857142857,2013,3,vet,True,14,3,13.416324058711414,1.4551045127171562
2016,DeMarco Murray,RB,40.3,4.7,TEN,00-0028009,16,18.3625,2011,5,vet,True,15,4,13.006055194805196,5.356444805194805
2016,Thomas Rawls,RB,41.0,5.1,SEA,00-0031897,9,8.38888888888889,2015,1,soph,True,16,4,12.035856922066072,-3.646968033177183
2016,Matt Forte,RB,43.1,5.2,NYJ,00-0026184,14,13.114285714285714,2008,8,vet,True,17,4,12.035856922066072,1.0784287922196416
2016,Carlos Hyde,RB,45.7,5.4,SF,00-0031045,13,14.776923076923076,2014,2,vet,True,18,4,12.035856922066072,2.7410661548570037
2016,Jeremy Langford,RB,47.1,5.0,CHI,00-0031569,10,7.090000000000001,2015,1,soph,True,19,4,12.035856922066072,-4.9458569220660715
2016,Jeremy Hill,RB,49.1,5.0,CIN,00-0031301,15,11.753333333333334,2014,2,vet,True,20,4,11.360280038588861,0.3930532947444725
2016,Melvin Gordon III,RB,53.7,5.2,LAC,00-0032144,13,19.276923076923076,2015,1,soph,True,21,4,11.360280038588861,7.916643038334215
2016,Danny Woodhead,RB,53.7,5.6,LAC,00-0026019,2,13.55,2008,8,vet,False,22,4,11.360280038588861,2.1897199614111393
2016,Arian Foster,RB,57.4,6.1,MIA,00-0026796,4,4.825,2009,7,vet,True,23,5,11.360280038588861,-6.535280038588861
2016,Giovani Bernard,RB,57.7,5.8,CIN,00-0030456,10,12.23,2013,3,vet,True,24,5,11.360280038588861,0.869719961411139
2016,Ryan Mathews,RB,60.4,5.4,PHI,00-0027864,13,11.123076923076923,2010,6,vet,True,25,5,11.360280038588861,-0.23720311551193873
2016,Jonathan Stewart,RB,62.8,6.6,CAR,00-0026153,13,11.261538461538462,2008,8,vet,True,26,5,11.261538461538462,0.0
2016,Duke Johnson,RB,66.9,6.0,CLE,00-0032257,15,9.586666666666668,2015,1,soph,True,27,5,10.925918745824406,-1.3392520791577383
2016,DeAngelo Williams,RB,69.1,7.9,PIT,00-0024242,7,14.285714285714286,2006,10,vet,True,28,5,10.925918745824406,3.3597955398898804
2016,Frank Gore,RB,73.8,7.6,IND,00-0023500,16,13.387500000000001,2005,11,vet,True,29,5,10.925918745824406,2.461581254175595
2016,Rashad Jennings,RB,74.9,7.0,NYG,00-0027155,13,10.646153846153847,2009,7,vet,True,30,6,10.925918745824406,-0.2797648996705586
2016,Matt Jones,RB,78.4,8.0,WAS,00-0031939,7,10.757142857142856,2015,1,soph,True,31,6,10.925918745824406,-0.1687758886815498
2016,Derrick Henry,RB,78.5,7.7,TEN,00-0032764,14,7.55,2016,0,rookie,True,32,6,10.925918745824406,-3.375918745824406
2016,Ameer Abdullah,RB,82.1,7.7,DET,00-0032104,2,13.4,2015,1,soph,False,33,6,9.51747964997965,3.88252035002035
2016,Chris Ivory,RB,84.1,7.8,JAX,00-0027531,11,8.590909090909092,2010,6,vet,True,34,6,9.4762971493062,-0.8853880583971083
2016,Charles Sims,RB,87.2,7.5,TB,00-0031390,7,9.7,2014,2,vet,True,35,6,9.4762971493062,0.22370285069379925
2016,Justin Forsett,RB,90.7,7.3,BAL,00-0026373,9,6.844444444444445,2008,8,vet,True,36,6,9.4762971493062,-2.631852704861755
2016,James White,RB,90.9,6.8,NE,00-0031062,16,10.106250000000001,2014,2,vet,True,37,6,9.4762971493062,0.629952850693801
2016,LeGarrette Blount,RB,91.6,7.2,NE,00-0027325,16,14.55625,2010,6,vet,True,38,7,9.4762971493062,5.0799528506938
2016,TJ Yeldon,RB,93.7,8.3,JAX,00-0032209,15,9.18,2015,1,soph,True,39,7,9.4762971493062,-0.2962971493062003
2016,Christine Michael,RB,99.6,8.4,SEA,00-0030432,14,9.757142857142856,2013,3,vet,True,40,7,9.4762971493062,0.2808457078366562
2016,Theo Riddick,RB,99.8,8.3,DET,00-0030107,10,16.18,2013,3,vet,True,41,7,9.4762971493062,6.7037028506938
2016,Bilal Powell,RB,105.9,7.8,NYJ,00-0028064,16,12.3125,2011,5,vet,True,42,7,8.801446416016189,3.511053583983811
2016,Isaiah Crowell,RB,106.9,8.7,CLE,00-0030656,16,12.81875,2014,2,vet,True,43,7,8.801446416016189,4.017303583983811
2016,Jay Ajayi,RB,111.3,10.6,MIA,00-0031590,15,14.353333333333333,2015,1,soph,True,44,8,8.801446416016189,5.551886917317145
2016,Darren Sproles,RB,116.8,11.3,PHI,00-0023564,15,10.833333333333334,2005,11,vet,True,45,8,8.801446416016189,2.031886917317145
2016,Tevin Coleman,RB,119.5,11.8,ATL,00-0032058,13,14.7,2015,1,soph,True,46,8,8.801446416016189,5.89855358398381
2016,Spencer Ware,RB,125.8,15.7,KC,00-0030414,14,13.842857142857143,2013,3,vet,True,47,8,8.514685960281549,5.328171182575595
2016,DeAndre Washington,RB,126.2,11.4,LV,00-0032940,13,6.553846153846154,2016,0,rookie,True,48,8,8.514685960281549,-1.960839806435395
2016,Dion Lewis,RB,130.2,14.9,NE,00-0028087,7,7.814285714285715,2011,5,vet,True,49,9,7.491790151433535,0.32249556285217995
2016,Alfred Morris,RB,130.2,11.6,DAL,00-0029141,11,3.463636363636364,2012,4,vet,True,50,9,7.491790151433535,-4.028153787797171
2016,Devontae Booker,RB,140.9,13.4,DEN,00-0032972,16,8.91875,2016,0,rookie,True,51,9,7.491790151433535,1.4269598485664643
2016,Jerick McKinnon,RB,148.8,14.0,MIN,00-0031376,15,9.893333333333334,2014,2,vet,True,52,9,7.491790151433535,2.4015431818997994
2016,Shane Vereen,RB,149.9,17.4,NYG,00-0027994,5,7.640000000000001,2011,5,vet,True,53,9,7.491790151433535,0.14820984856646557
2016,James Starks,RB,154.9,15.0,GB,00-0027791,9,6.544444444444445,2010,6,vet,True,54,10,7.491790151433535,-0.9473457069890898
2016,Chris Thompson,RB,155.2,15.0,WAS,00-0030404,16,9.21875,2013,3,vet,True,55,10,7.491790151433535,1.726959848566465
2016,Terrance West,RB,158.5,14.8,BAL,00-0031375,16,10.6875,2014,2,vet,True,56,10,7.491790151433535,3.195709848566465
2016,Chris Johnson,RB,159.4,12.8,ARI,00-0026164,3,5.1000000000000005,2008,8,vet,False,57,10,7.491790151433535,-2.3917901514335345
2017,David Johnson,RB,1.3,0.6,ARI,00-0032187,1,13.0,2015,2,vet,False,1,1,19.40125646412411,-6.40125646412411
2017,LeVeon Bell,RB,2.3,0.8,PIT,00-0030496,15,22.89333333333333,2013,4,vet,True,2,1,19.40125646412411,3.492076869209221
2017,Ezekiel Elliott,RB,6.2,2.8,DAL,00-0033045,10,20.32,2016,1,soph,True,3,1,18.801468895250412,1.518531104749588
2017,Devonta Freeman,RB,7.0,1.9,ATL,00-0031285,14,14.299999999999999,2014,3,vet,True,4,1,16.783941579810566,-2.4839415798105673
2017,LeSean McCoy,RB,7.8,2.0,BUF,00-0027029,16,16.475,2009,8,vet,True,5,1,16.783941579810566,-0.3089415798105648
2017,Melvin Gordon III,RB,10.1,2.6,LAC,00-0032144,16,18.006249999999998,2015,2,vet,True,6,1,16.783941579810566,1.2223084201894316
2017,Jay Ajayi,RB,13.8,2.6,PHI,00-0031590,14,9.65,2015,2,vet,True,7,2,15.798529411764708,-6.148529411764708
2017,DeMarco Murray,RB,15.2,2.4,TEN,00-0028009,15,11.433333333333334,2011,6,vet,True,8,2,15.48991409805029,-4.056580764716957
2017,Jordan Howard,RB,16.8,2.7,CHI,00-0032780,16,12.481250000000001,2016,1,soph,True,9,2,15.48991409805029,-3.0086640980502892
2017,Kareem Hunt,RB,18.7,3.0,KC,00-0033923,15,19.046666666666667,2017,0,rookie,True,10,2,15.48991409805029,3.5567525686163766
2017,Todd Gurley,RB,19.4,2.9,LAR,00-0032241,15,25.553333333333335,2015,2,vet,True,11,2,15.48991409805029,10.063419235283044
2017,Christian McCaffrey,RB,22.9,3.7,CAR,00-0033280,16,14.2875,2017,0,rookie,True,12,2,14.434106455309395,-0.14660645530939576
2017,Leonard Fournette,RB,27.0,4.0,JAX,00-0033856,13,17.707692307692305,2017,0,rookie,True,13,3,14.434106455309395,3.2735858523829098
2017,Dalvin Cook,RB,27.5,3.9,MIN,00-0033893,4,16.35,2017,0,rookie,True,14,3,14.434106455309395,1.915893544690606
2017,Isaiah Crowell,RB,29.8,3.8,CLE,00-0030656,16,8.96875,2014,3,vet,True,15,3,13.416324058711414,-4.447574058711414
2017,Ty Montgomery II,RB,32.6,4.9,GB,00-0032200,8,11.45,2015,2,vet,True,16,3,13.416324058711414,-1.9663240587114146
2017,Carlos Hyde,RB,35.2,4.5,SF,00-0031045,16,14.6125,2014,3,vet,True,17,3,13.416324058711414,1.1961759412885868
2017,Lamar Miller,RB,35.2,4.7,HOU,00-0029615,16,12.09375,2012,5,vet,True,18,3,13.416324058711414,-1.3225740587114139
2017,Marshawn Lynch,RB,36.4,6.0,LV,00-0025399,15,10.946666666666665,2007,10,vet,True,19,3,13.416324058711414,-2.4696573920447484
2017,Joe Mixon,RB,42.5,4.9,CIN,00-0033897,14,10.092857142857143,2017,0,rookie,True,20,4,12.035856922066072,-1.9429997792089289
2017,Bilal Powell,RB,48.6,6.4,NYJ,00-0028064,15,9.68,2011,6,vet,True,21,4,11.360280038588861,-1.6802800385888617
2017,Doug Martin,RB,49.0,6.3,TB,00-0029613,11,6.909090909090909,2012,5,vet,True,22,4,11.360280038588861,-4.451189129497952
2017,CJ Anderson,RB,51.4,6.1,DEN,00-0029854,16,10.94375,2013,4,vet,True,23,4,11.360280038588861,-0.41653003858886173
2017,Ameer Abdullah,RB,53.0,6.3,DET,00-0032104,14,8.885714285714284,2015,2,vet,True,24,4,11.360280038588861,-2.474565752874577
2017,Mark Ingram II,RB,57.6,5.9,NO,00-0027966,16,17.375,2011,6,vet,True,25,5,11.360280038588861,6.014719961411139
2017,Danny Woodhead,RB,61.7,6.1,BAL,00-0026019,8,7.324999999999999,2008,9,vet,True,26,5,11.360280038588861,-4.035280038588862
2017,Mike Gillislee,RB,65.3,7.2,NE,00-0030433,9,7.644444444444444,2013,4,vet,True,27,5,10.925918745824406,-3.281474301379962
2017,Rob Kelley,RB,67.0,7.1,WAS,00-0032371,7,6.171428571428572,2016,1,soph,True,28,5,10.925918745824406,-4.754490174395834
2017,Adrian Peterson,RB,69.9,7.4,ARI,00-0025394,10,7.890000000000001,2007,10,vet,True,29,5,10.925918745824406,-3.0359187458244055
2017,Tevin Coleman,RB,73.2,7.6,ATL,00-0032058,15,11.18,2015,2,vet,True,30,5,10.925918745824406,0.2540812541755937
2017,Darren McFadden,RB,75.3,7.7,DAL,00-0026144,0,,2008,9,vet,False,31,6,10.925918745824406,
2017,Derrick Henry,RB,77.9,8.4,TEN,00-0032764,16,8.4375,2016,1,soph,True,32,6,10.925918745824406,-2.488418745824406
2017,Theo Riddick,RB,83.0,7.7,DET,00-0030107,16,9.625,2013,4,vet,True,33,6,9.51747964997965,0.10752035002034965
2017,Paul Perkins,RB,83.4,8.4,NYG,00-0032417,7,3.085714285714286,2016,1,soph,True,34,6,9.4762971493062,-6.390582863591915
2017,Frank Gore,RB,86.1,8.7,IND,00-0023500,16,10.85,2005,12,vet,True,35,6,9.4762971493062,1.3737028506937996
2017,Terrance West,RB,86.8,7.6,BAL,00-0031375,5,5.62,2014,3,vet,True,36,6,9.4762971493062,-3.8562971493062
2017,LeGarrette Blount,RB,91.9,7.7,PHI,00-0027325,15,7.1066666666666665,2010,7,vet,True,37,7,9.4762971493062,-2.3696304826395336
2017,Duke Johnson,RB,94.2,8.1,CLE,00-0032257,16,13.50625,2015,2,vet,True,38,7,9.4762971493062,4.0299528506938
2017,Thomas Rawls,RB,95.7,9.1,SEA,00-0031897,8,3.9625,2015,2,vet,True,39,7,9.4762971493062,-5.5137971493062
2017,Jacquizz Rodgers,RB,95.9,7.7,TB,00-0028083,11,4.209090909090909,2011,6,vet,True,40,7,9.4762971493062,-5.267206240215291
2017,Jonathan Stewart,RB,101.4,7.0,CAR,00-0026153,15,7.8133333333333335,2008,9,vet,True,41,7,9.4762971493062,-1.6629638159728666
2017,James White,RB,102.7,8.0,NE,00-0031062,14,9.571428571428571,2014,3,vet,True,42,7,9.4762971493062,0.09513142212237113
2017,Eddie Lacy,RB,106.6,10.6,SEA,00-0030485,8,3.5374999999999996,2013,4,vet,True,43,7,8.801446416016189,-5.263946416016189
2017,Rex Burkhead,RB,113.4,9.6,NE,00-0030288,10,12.98,2013,4,vet,True,44,8,8.801446416016189,4.1785535839838115
2017,Jamaal Williams,RB,114.3,10.6,GB,00-0033948,12,11.841666666666667,2017,0,rookie,True,45,8,8.801446416016189,3.040220250650478
2017,Darren Sproles,RB,116.3,10.2,PHI,00-0023564,3,6.800000000000001,2005,12,vet,False,46,8,8.801446416016189,-2.0014464160161882
2017,Jamaal Charles,RB,123.3,12.6,DEN,00-0026213,13,5.1923076923076925,2008,9,vet,True,47,8,8.514685960281549,-3.322378267973856
2017,Samaje Perine,RB,126.8,11.7,WAS,00-0033526,13,8.346153846153847,2017,0,rookie,True,48,9,8.371889717425432,-0.02573587127158561
2017,CJ Prosise,RB,129.4,11.9,SEA,00-0032393,4,4.25,2016,1,soph,True,49,9,7.491790151433535,-3.241790151433535
2017,Matt Forte,RB,132.6,14.6,NYJ,00-0026184,12,10.033333333333333,2008,9,vet,True,50,9,7.491790151433535,2.541543181899798
2017,Jeremy Hill,RB,134.5,15.2,CIN,00-0031301,7,2.457142857142857,2014,3,vet,True,51,9,7.491790151433535,-5.034647294290679
2017,Alvin Kamara,RB,140.0,13.7,NO,00-0033906,16,20.025,2017,0,rookie,True,52,9,7.491790151433535,12.533209848566464
2017,Marlon Mack,RB,141.3,11.4,IND,00-0033951,14,7.378571428571429,2017,0,rookie,True,53,9,7.491790151433535,-0.11321872286210599
2017,Wendell Smallwood,RB,146.1,14.4,PHI,00-0032782,8,5.8375,2016,1,soph,True,54,9,7.491790151433535,-1.6542901514335346
2017,Chris Carson,RB,149.7,17.1,SEA,00-0033594,4,9.925,2017,0,rookie,True,55,9,7.491790151433535,2.4332098485664657
2017,Latavius Murray,RB,154.4,17.1,MIN,00-0030513,16,9.84375,2013,4,vet,True,56,10,7.491790151433535,2.351959848566465
2017,DeAndre Washington,RB,155.2,15.4,LV,00-0032940,15,5.666666666666667,2016,1,soph,True,57,10,7.491790151433535,-1.825123484766868
2017,Dion Lewis,RB,155.9,17.2,NE,00-0028087,16,12.6875,2011,6,vet,True,58,10,7.491790151433535,5.195709848566465
2017,Jonathan Williams,RB,156.1,16.3,NO,00-0032975,0,,2016,1,soph,False,59,10,7.491790151433535,
2017,D'Onta Foreman,RB,157.0,18.9,HOU,00-0033925,8,7.075,2017,0,rookie,True,60,10,7.491790151433535,-0.4167901514335348
2017,Giovani Bernard,RB,159.6,15.6,CIN,00-0030456,16,9.48125,2013,4,vet,True,61,10,7.491790151433535,1.9894598485664643
2017,Charcandrick West,RB,160.7,15.1,KC,00-0030668,11,6.4818181818181815,2014,3,vet,True,62,10,7.491790151433535,-1.0099719696153535
2018,Todd Gurley,RB,1.5,0.7,LAR,00-0032241,14,26.57857142857143,2015,3,vet,True,1,1,19.40125646412411,7.177314964447319
2018,David Johnson,RB,2.8,0.9,ARI,00-0032187,16,15.4125,2015,3,vet,True,2,1,19.40125646412411,-3.9887564641241102
2018,LeVeon Bell,RB,3.0,1.5,PIT,00-0030496,0,,2013,5,vet,False,3,1,19.40125646412411,
2018,Ezekiel Elliott,RB,5.3,2.3,DAL,00-0033045,15,21.94,2016,2,vet,True,4,1,18.801468895250412,3.138531104749589
2018,Alvin Kamara,RB,6.1,1.4,NO,00-0033906,15,23.613333333333333,2017,1,soph,True,5,1,18.801468895250412,4.811864438082921
2018,Saquon Barkley,RB,6.5,1.7,NYG,00-0034844,16,24.1125,2018,0,rookie,True,6,1,18.25,5.862500000000001
2018,Melvin Gordon III,RB,9.1,1.8,LAC,00-0032144,12,22.958333333333332,2015,3,vet,True,7,1,16.783941579810566,6.174391753522766
2018,Leonard Fournette,RB,9.4,2.0,JAX,00-0033856,8,15.05,2017,1,soph,True,8,1,16.783941579810566,-1.7339415798105655
2018,Kareem Hunt,RB,11.4,2.0,KC,00-0033923,11,20.927272727272726,2017,1,soph,True,9,2,16.783941579810566,4.14333114746216
2018,Christian McCaffrey,RB,12.7,2.3,CAR,00-0033280,16,24.09375,2017,1,soph,True,10,2,16.783941579810566,7.309808420189434
2018,Dalvin Cook,RB,15.6,2.3,MIN,00-0033893,11,13.818181818181818,2017,1,soph,True,11,2,15.48991409805029,-1.671732279868472
2018,Devonta Freeman,RB,19.1,2.5,ATL,00-0031285,2,7.05,2014,4,vet,False,12,2,15.48991409805029,-8.439914098050291
2018,Jordan Howard,RB,20.0,2.6,CHI,00-0032780,16,11.25,2016,2,vet,True,13,2,14.434106455309395,-3.1841064553093954
2018,Joe Mixon,RB,23.3,3.2,CIN,00-0033897,14,17.385714285714286,2017,1,soph,True,14,2,14.434106455309395,2.9516078304048907
2018,Royce Freeman,RB,29.0,4.2,DEN,00-0034838,14,7.235714285714286,2018,0,rookie,True,15,3,13.416324058711414,-6.180609772997128
