year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2015,Amari Cooper,00-0031544,40.8,20,2015,0,16,13.29375,rookie,True,13.88192771933088,14.133351985789945,-0.8396019857899457,-0.588177719330881
2015,Julian Edelman,00-0027150,41.9,21,2009,6,9,19.166666666666668,vet,True,13.822009006506315,14.133351985789945,5.033314680876723,5.344657660160353
2015,Golden Tate,00-0027891,43.5,22,2010,5,16,13.0875,vet,True,13.737605085917775,13.68010859492245,-0.5926085949224493,-0.6501050859177742
2015,Keenan Allen,00-0030279,48.7,23,2013,2,8,20.4375,vet,True,13.483283500924825,13.68010859492245,6.75739140507755,6.954216499075175
2015,Brandon Marshall,00-0024334,50.5,24,2006,9,16,21.2,vet,True,13.401539067290019,13.555967770655272,7.644032229344727,7.798460932709981
2015,Allen Robinson II,00-0031428,53.5,25,2014,1,16,19.0,soph,True,13.271564582728665,13.11668762609939,5.88331237390061,5.728435417271335
2015,Nelson Agholor,00-0031549,56.6,26,2015,0,11,5.072727272727272,rookie,True,13.144700446756218,12.496525615649945,-7.423798342922673,-8.071973174028946
2015,Charles Johnson,00-0030113,61.6,27,2013,2,5,3.44,vet,True,12.954039627118922,12.496525615649945,-9.056525615649946,-9.514039627118922
2015,Sammy Watkins,00-0031325,62.5,28,2014,1,13,16.83076923076923,soph,True,12.921371214822853,12.496525615649945,4.334243615119286,3.909398015946378
2015,John Brown,00-0031051,64.3,29,2014,1,15,13.833333333333334,soph,True,12.857422457077616,12.496525615649945,1.3368077176833886,0.9759108762557176
2015,Martavis Bryant,00-0031373,67.2,30,2014,1,11,15.47272727272727,soph,True,12.758066856788938,12.496525615649945,2.9762016570773255,2.714660415938333
2016,Antonio Brown,00-0027793,1.2,1,2010,6,15,20.486666666666668,vet,True,21.82422980786913,20.486666666666668,0.0,-1.3375631412024624
2016,Julio Jones,00-0027944,2.8,2,2011,5,14,18.564285714285713,vet,True,19.91588960294928,18.700576563958915,-0.13629084967320182,-1.3516038886635684
2016,Odell Beckham Jr.,00-0031235,3.4,3,2014,2,16,18.5375,vet,True,19.478598603281988,18.700576563958915,-0.16307656395891357,-0.9410986032819864
2016,A.J. Green,00-0027942,6.4,4,2011,5,9,20.711111111111112,vet,True,18.053989518564833,18.25394794129773,2.4571631698133807,2.6571215925462788
2016,DeAndre Hopkins,00-0030564,6.4,5,2013,3,16,12.3375,vet,True,18.053989518564833,18.25394794129773,-5.916447941297731,-5.716489518564833
2016,Allen Robinson II,00-0031428,9.2,6,2014,2,16,12.45625,vet,True,17.236629795884518,18.00710576923077,-5.550855769230768,-4.780379795884517
2016,Brandon Marshall,00-0024334,13.0,7,2006,10,15,10.386666666666667,vet,True,16.45791810339268,16.281429738562093,-5.894763071895426,-6.071251436726012
2016,Keenan Allen,00-0030279,13.8,8,2013,3,1,12.3,vet,False,16.323414498561114,16.281429738562093,-3.981429738562092,-4.023414498561113
2016,Mike Evans,00-0031408,15.7,9,2014,2,16,19.00625,vet,True,16.032889925577955,16.174372178623514,2.8318778213764872,2.9733600744220468
2016,Dez Bryant,00-0027902,16.4,10,2010,6,12,15.0,vet,True,15.93464467850943,16.174372178623514,-1.1743721786235142,-0.9346446785094304
2016,Jordy Nelson,00-0026176,17.3,11,2008,8,16,19.04375,vet,True,15.814316989411825,16.174372178623514,2.869377821376485,3.229433010588174
2016,Amari Cooper,00-0031544,20.1,12,2015,1,16,14.518749999999999,soph,True,15.476447096277141,15.309814510824573,-0.7910645108245742,-0.9576970962771423
2016,Alshon Jeffery,00-0029137,22.1,13,2012,4,12,12.174999999999999,vet,True,15.26280210852224,15.309814510824573,-3.134814510824574,-3.087802108522242
2016,Brandin Cooks,00-0031236,23.3,14,2014,2,15,16.42,vet,True,15.143711847333147,15.179405480140774,1.2405945198592274,1.2762881526668544
2016,Jarvis Landry,00-0031382,26.9,15,2014,2,16,14.58125,vet,True,14.820122193763218,14.888359769943483,-0.30710976994348194,-0.23887219376321767
2016,Sammy Watkins,00-0031325,28.3,16,2014,2,8,10.375,vet,True,14.705852308965454,14.888359769943483,-4.513359769943483,-4.330852308965454
2016,T.Y. Hilton,00-0029608,29.4,17,2012,4,16,17.1125,vet,True,14.619966941173388,14.888359769943483,2.224140230056518,2.492533058826613
2016,Demaryius Thomas,00-0027874,29.7,18,2010,6,16,14.14375,vet,True,14.5971010996012,14.888359769943483,-0.7446097699434819,-0.4533510996011998
2016,Randall Cobb,00-0028002,31.5,19,2011,5,12,12.358333333333334,vet,True,14.464576639053128,14.888359769943483,-2.5300264366101484,-2.1062433057197936
2016,Julian Edelman,00-0027150,35.1,20,2009,7,16,14.51875,vet,True,14.220850856253342,14.183591681330652,0.33515831866934853,0.29789914374665827
2016,Jeremy Maclin,00-0026995,37.3,21,2009,7,11,9.954545454545455,vet,True,14.083930656716028,14.133351985789945,-4.17880653124449,-4.129385202170573
2016,Donte Moncrief,00-0031339,38.4,22,2014,2,9,11.399999999999999,vet,True,14.018470496822959,14.133351985789945,-2.7333519857899464,-2.61847049682296
2016,Kelvin Benjamin,00-0031359,39.2,23,2014,2,15,13.140000000000002,vet,True,13.972030376287556,14.133351985789945,-0.9933519857899427,-0.8320303762875536
2016,Golden Tate,00-0027891,43.6,24,2010,6,16,13.94375,vet,True,13.73243340500092,13.68010859492245,0.26364140507754996,0.2113165949990794
2016,Eric Decker,00-0027690,44.9,25,2010,6,3,13.466666666666667,vet,False,13.666260377116236,13.68010859492245,-0.2134419282557829,-0.19959371044956953
2016,Doug Baldwin,00-0028434,48.8,26,2011,5,16,15.85,vet,True,13.478663466382397,13.68010859492245,2.16989140507755,2.371336533617603
2016,Josh Gordon,00-0029664,49.8,27,2012,4,0,,vet,False,13.432976990173815,13.555967770655272,,
2016,Michael Floyd,00-0029638,52.3,28,2012,4,14,8.27142857142857,vet,True,13.32265787507659,13.11668762609939,-4.845259054670819,-5.05122930364802
2016,Marvin Jones Jr.,00-0029293,56.2,29,2012,4,15,11.486666666666666,vet,True,13.160674031794294,12.496525615649945,-1.009858948983279,-1.6740073651276273
2016,Larry Fitzgerald,00-0022921,60.2,30,2004,12,16,15.2375,vet,True,13.005818138514998,12.496525615649945,2.7409743843500554,2.2316818614850025
2017,Antonio Brown,00-0027793,3.7,1,2010,7,14,22.164285714285715,vet,True,19.28815286897644,18.700576563958915,3.4637091503267996,2.876132845309275
2017,Julio Jones,00-0027944,5.7,2,2011,6,16,15.743749999999999,vet,True,18.314873584145303,18.25394794129773,-2.510197941297733,-2.5711235841453046
2017,Odell Beckham Jr.,00-0031235,6.4,3,2014,3,4,18.5,vet,True,18.053989518564833,18.25394794129773,0.24605205870226854,0.44601048143516664
2017,Mike Evans,00-0031408,7.9,4,2014,3,15,13.54,vet,True,17.579741637844833,18.00710576923077,-4.46710576923077,-4.039741637844834
2017,A.J. Green,00-0027942,10.0,5,2011,6,16,14.175,vet,True,17.048832228903077,18.00710576923077,-3.8321057692307683,-2.873832228903076
2017,Jordy Nelson,00-0026176,11.4,6,2008,9,14,9.799999999999999,vet,True,16.753721721936067,16.94065359477124,-7.140653594771242,-6.953721721936068
2017,Michael Thomas,00-0032765,13.3,7,2016,1,16,16.15625,soph,True,16.40653337922545,16.281429738562093,-0.12517973856209252,-0.25028337922545063
2017,Brandin Cooks,00-0031236,17.1,8,2014,3,16,13.825,vet,True,15.840506424612665,16.174372178623514,-2.349372178623515,-2.0155064246126653
2017,Dez Bryant,00-0027902,20.5,9,2010,7,16,11.65,vet,True,15.432066033678552,15.309814510824573,-3.6598145108245728,-3.782066033678552
2017,Amari Cooper,00-0031544,21.3,10,2015,2,12,12.541666666666666,vet,True,15.345844364556989,15.309814510824573,-2.768147844157907,-2.8041776978903226
2017,Doug Baldwin,00-0028434,22.4,11,2011,6,16,13.95625,vet,True,15.232434016321577,15.309814510824573,-1.3535645108245724,-1.2761840163215759
2017,Keenan Allen,00-0030279,25.8,12,2013,4,16,17.3875,vet,True,14.914158343434849,15.179405480140774,2.208094519859225,2.4733416565651503
2017,T.Y. Hilton,00-0029608,28.8,13,2012,5,16,10.975,vet,True,14.666407061708789,14.888359769943483,-3.913359769943483,-3.691407061708789
2017,Terrelle Pryor,00-0028825,30.2,14,2011,6,7,7.142857142857143,vet,True,14.55949979138951,14.888359769943483,-7.745502627086339,-7.416642648532366
