position,era,age,hazard,in_support
WR,2008-2016,26.55000000000008,0.2371817571944488,True
WR,2008-2016,26.60000000000008,0.23911681930955636,True
WR,2008-2016,26.65000000000008,0.24099221016569544,True
WR,2008-2016,26.70000000000008,0.2427985045473532,True
WR,2008-2016,26.75000000000008,0.24452616172997016,True
WR,2008-2016,26.800000000000082,0.246165545503995,True
WR,2008-2016,26.850000000000083,0.24770694590471248,True
WR,2008-2016,26.900000000000084,0.2491409609337571,True
WR,2008-2016,26.950000000000085,0.25046450637461454,True
WR,2008-2016,27.000000000000085,0.25168002175781223,True
WR,2008-2016,27.050000000000086,0.2527902761302014,True
WR,2008-2016,27.100000000000087,0.2537981826033789,True
WR,2008-2016,27.150000000000087,0.2547067867603194,True
WR,2008-2016,27.200000000000088,0.25551925555365207,True
WR,2008-2016,27.25000000000009,0.2562388666937863,True
WR,2008-2016,27.30000000000009,0.25686899852250683,True
WR,2008-2016,27.35000000000009,0.2574131203657136,True
WR,2008-2016,27.40000000000009,0.2578747833575908,True
WR,2008-2016,27.45000000000009,0.2582576117275812,True
WR,2008-2016,27.500000000000092,0.25856529454105825,True
WR,2008-2016,27.550000000000093,0.2588015778844412,True
WR,2008-2016,27.600000000000094,0.2589702574856564,True
WR,2008-2016,27.650000000000095,0.2590751717612229,True
WR,2008-2016,27.700000000000095,0.25912019528181435,True
WR,2008-2016,27.750000000000096,0.25910923264884095,True
WR,2008-2016,27.800000000000097,0.25904621277539863,True
WR,2008-2016,27.850000000000097,0.25893508356578016,True
WR,2008-2016,27.900000000000098,0.25877980698862485,True
WR,2008-2016,27.9500000000001,0.25858435453966205,True
WR,2008-2016,28.0000000000001,0.25835270309085595,True
WR,2008-2016,28.0500000000001,0.2580888311235754,True
WR,2008-2016,28.1000000000001,0.25779671534416204,True
WR,2008-2016,28.1500000000001,0.25748032768095835,True
WR,2008-2016,28.200000000000102,0.25714363266246476,True
WR,2008-2016,28.250000000000103,0.25679058517681774,True
WR,2008-2016,28.300000000000104,0.25642512861322225,True
WR,2008-2016,28.350000000000104,0.2560511933863226,True
WR,2008-2016,28.400000000000105,0.2556726958447637,True
WR,2008-2016,28.450000000000106,0.2552935375653799,True
WR,2008-2016,28.500000000000107,0.2549176050345519,True
WR,2008-2016,28.550000000000107,0.25454876971830714,True
WR,2008-2016,28.600000000000108,0.25419088852270183,True
WR,2008-2016,28.65000000000011,0.2538478046459214,True
WR,2008-2016,28.70000000000011,0.25352334882338173,True
WR,2008-2016,28.75000000000011,0.25322134096690296,True
WR,2008-2016,28.80000000000011,0.2529455921987697,True
WR,2008-2016,28.85000000000011,0.2526999072811897,True
WR,2008-2016,28.900000000000112,0.2524880874413176,True
WR,2008-2016,28.950000000000113,0.25231393359161963,True
WR,2008-2016,29.000000000000114,0.25218124994492686,True
