pos,window,rate,fit,n_fit,alpha,beta,prior_mean,prior_n,mu_phat,var_phat,binom_noise,var_p,degenerate
RB,recent,bust,board,56,0.8416084119812824,4.868415692170051,0.1473913939118771,5.7100241041513335,0.1473913939118771,0.02768647014277145,0.008958196002169828,0.01872827414060162,False
RB,recent,bust,population,78,0.7881082034258307,2.577345497901819,0.234175916048088,3.3654537013276498,0.234175916048088,0.05514711982207792,0.014066038985832757,0.04108108083624516,False
RB,season_2017,boom,board,6,1.1809951449955343,2.8656605806267486,0.2918447293447293,4.046655725622283,0.2918447293447293,0.05771475576496943,0.01676260952500629,0.04095214623996314,False
RB,season_2017,boom,population,81,1.0476430116439344,3.1941043780128213,0.2469838289282734,4.241747389656756,0.2469838289282734,0.05042729231225905,0.014946220190547848,0.0354810721217112,False
RB,season_2017,bust,board,6,0.22477933033694492,0.49925893704033225,0.3104522792022792,0.7240382673772772,0.3104522792022792,0.14153156921920276,0.01736282796147566,0.1241687412577271,False
RB,season_2017,bust,population,81,1.386666243626718,5.718572145840953,0.19516111460555907,7.1052383894676705,0.19516111460555907,0.03200217496628131,0.012622948051057778,0.019379226915223535,False
RB,season_2018,boom,board,6,3.20207614464049,1.367088077302491,0.7008012820512821,4.569164221942981,0.7008012820512821,0.05213259163379356,0.014482625360504483,0.03764996627328908,False
RB,season_2018,boom,population,77,1.0843312284203315,2.4634602028739856,0.3056355621290686,3.547791431294317,0.3056355621290686,0.06400315015314133,0.017338198935112927,0.0466649512180284,False
RB,season_2018,bust,board,6,0.8858527887442922,62.89554800084475,0.013888888888888888,63.78140078958904,0.013888888888888888,0.0011574074074074076,0.000945988890867363,0.00021141851654004457,False
RB,season_2018,bust,population,77,1.0247384919143803,4.5650441688583125,0.18332349468713108,5.589782660772693,0.18332349468713108,0.034950943434441474,0.012231530869585599,0.022719412564855875,False
RB,season_2019,boom,board,11,1.1876609885658571,1.480162067937757,0.44517982017982016,2.667823056503614,0.44517982017982016,0.08528674244711333,0.017945776408273613,0.06734096603883971,False
RB,season_2019,boom,population,76,1.368231452402968,3.4777331273994365,0.2823445012589749,4.845964579802405,0.2823445012589749,0.050930474823806984,0.016269627823833465,0.034660846999973516,False
RB,season_2019,bust,board,11,0.2411434406527761,1.2601211731600443,0.16062687312687313,1.5012646138128205,0.16062687312687313,0.06369906364240156,0.009795977974534643,0.05390308566786692,False
RB,season_2019,bust,population,76,0.8188807377656017,3.474226856238616,0.19074312018390965,4.293107594004217,0.19074312018390965,0.041556660063129684,0.012394172895616182,0.029162487167513504,False
RB,season_2020,boom,board,12,2.0829441920631453,2.483291254364816,0.45616224053724047,4.566235446427961,0.4561622405372405,0.06338094530473765,0.018812537584132635,0.04456840772060501,False
RB,season_2020,boom,population,81,1.3240785217350288,3.503300193413078,0.2742851969703822,4.8273787151481065,0.2742851969703822,0.05060445343576177,0.016446243128292192,0.03415821030746957,False
RB,season_2020,bust,board,12,0.4249260232199096,3.4693046334429694,0.10911680911680911,3.894230656662879,0.10911680911680911,0.0272339879177486,0.007371758712707903,0.0198622292050407,False
RB,season_2020,bust,population,81,1.3551874921067752,5.41069415111728,0.20029725076021368,6.765881643224056,0.2002972507602137,0.03386022451521802,0.01323432916206469,0.02062589535315333,False
