year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2018,Marvin Jones Jr.,00-0029293,62.3,28,2012,6,9,12.866666666666667,vet,True,13.003758343795736,12.543744208908237,0.3229224577584304,-0.1370916771290691
2018,Julian Edelman,00-0027150,65.5,29,2009,9,12,17.285,vet,True,12.887786626618116,12.543744208908237,4.741255791091763,4.397213373381884
2018,Michael Crabtree,00-0026986,70.4,30,2009,9,15,8.846666666666666,vet,True,12.720751771343167,11.833267719934385,-2.9866010532677194,-3.8740851046765012
2019,Davante Adams,00-0031381,6.4,1,2014,5,12,17.725,vet,True,18.272661460775396,18.379251629089865,-0.6542516290898632,-0.5476614607753945
2019,DeAndre Hopkins,00-0030564,7.0,2,2013,6,15,17.90266666666667,vet,True,18.06518008418483,18.379251629089865,-0.47658496242319615,-0.16251341751816284
2019,Julio Jones,00-0027944,10.2,3,2011,8,15,18.273333333333333,vet,True,17.193511709296313,17.943725961538462,0.32960737179487154,1.0798216240370202
2019,Michael Thomas,00-0032765,10.4,4,2016,3,16,23.4125,vet,True,17.148552506847718,17.943725961538462,5.4687740384615395,6.263947493152283
2019,JuJu Smith-Schuster,00-0033857,12.9,5,2017,2,12,9.433333333333334,vet,True,16.64978145720596,16.42261932202348,-6.9892859886901455,-7.2164481238726275
2019,Tyreek Hill,00-0033040,13.9,6,2016,3,12,15.691666666666668,vet,True,16.476915665399797,16.42261932202348,-0.7309526553568109,-0.7852489987331293
2019,Odell Beckham Jr.,00-0031235,15.1,7,2014,5,16,12.70625,vet,True,16.28519298917542,16.42261932202348,-3.7163693220234784,-3.5789429891754203
2019,Mike Evans,00-0031408,20.2,8,2014,5,13,17.9,vet,True,15.61146117902394,15.39774859415863,2.5022514058413687,2.2885388209760578
2019,Antonio Brown,00-0027793,21.4,9,2010,9,1,16.1,vet,False,15.47784760073576,15.39774859415863,0.7022514058413716,0.622152399264241
2019,Adam Thielen,00-0030035,22.9,10,2013,6,9,12.711111111111112,vet,True,15.320993540252045,15.39774859415863,-2.6866374830475177,-2.6098824291409333
2019,Keenan Allen,00-0030279,25.0,11,2013,6,16,16.34375,vet,True,15.1178493354101,15.39774859415863,0.9460014058413702,1.2259006645899007
2019,Stefon Diggs,00-0031588,30.8,12,2015,4,15,14.273333333333333,vet,True,14.634782309946587,14.881502854988153,-0.6081695216548191,-0.3614489766132536
2019,Amari Cooper,00-0031544,33.1,13,2015,4,16,15.40625,vet,True,14.468035777885753,14.626785714285713,0.7794642857142868,0.9382142221142473
2019,Julian Edelman,00-0027150,36.1,14,2009,10,16,16.0175,vet,True,14.267159044557287,14.318447404719464,1.6990525952805342,1.7503409554427112
