year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,m_hat,tau2,sig2,th_mu,th_qb
2018,Michael Crabtree,00-0026986,70.4,30,2009,9,15,8.846666666666666,vet,True,12.653291404943706,11.833267719934383,-2.9866010532677194,-3.8066247382770406,12.359367207730125,11.199135763233183,43.25989353664156,12.895321819835303,12.807091408003302
2019,Davante Adams,00-0031381,6.4,1,2014,5,12,17.725,vet,True,18.053989518564833,18.25394794129773,-0.52894794129773,-0.3289895185648319,17.990510187967754,11.45688349226017,42.529555667997734,18.075118051185846,18.119068869278667
2019,DeAndre Hopkins,00-0030564,7.0,2,2013,6,15,17.90266666666667,vet,True,17.85215909590917,18.25394794129773,-0.3512812746310629,0.0505075707574995,17.990510187967754,11.45688349226017,42.529555667997734,18.633606027708964,18.708085278100384
2019,Julio Jones,00-0027944,10.2,3,2011,8,15,18.273333333333333,vet,True,17.00423144374935,18.00710576923077,0.2662275641025644,1.2691018895839823,17.990510187967754,11.45688349226017,42.529555667997734,18.468914755160924,18.468914755160924
2019,Michael Thomas,00-0032765,10.4,4,2016,3,16,23.4125,vet,True,16.960496748223555,18.00710576923077,5.405394230769232,6.452003251776446,17.990510187967754,11.45688349226017,42.529555667997734,18.117359662388786,18.291135228814174
2019,JuJu Smith-Schuster,00-0033857,12.9,5,2017,2,12,9.433333333333334,vet,True,16.475310205644085,16.281429738562093,-6.848096405228759,-7.041976872310752,17.155949821899636,11.45688349226017,42.529555667997734,17.248727890622487,17.06647283510223
2019,Tyreek Hill,00-0033040,13.9,6,2016,3,12,15.691666666666668,vet,True,16.30715257918013,16.281429738562093,-0.5897630718954243,-0.6154859125134617,17.155949821899636,11.45688349226017,42.529555667997734,17.720810014601156,17.75449852696423
2019,Odell Beckham Jr.,00-0031235,15.1,7,2014,5,16,12.70625,vet,True,16.120651653598742,16.174372178623514,-3.4681221786235135,-3.414401653598741,17.155949821899636,11.45688349226017,42.529555667997734,18.094585943103716,18.094585943103716
2019,Mike Evans,00-0031408,20.2,8,2014,5,13,17.9,vet,True,15.46526957433013,15.309814510824571,2.5901854891754255,2.434730425669869,15.652501688105989,11.45688349226017,42.529555667997734,16.045133239706175,16.07491460220236
2019,Adam Thielen,00-0030035,22.9,10,2013,6,9,12.711111111111112,vet,True,15.18271309979501,15.179405480140774,-2.468294369029662,-2.471601988683897,15.652501688105989,11.45688349226017,42.529555667997734,15.931103074182246,15.87849620391254
2019,Keenan Allen,00-0030279,25.0,11,2013,6,16,16.34375,vet,True,14.985101721862966,15.179405480140774,1.1643445198592255,1.358648278137034,15.652501688105989,11.45688349226017,42.529555667997734,16.12653837487659,16.12653837487659
2019,Stefon Diggs,00-0031588,30.8,12,2015,4,15,14.273333333333332,vet,True,14.515191489328156,14.888359769943484,-0.6150264366101492,-0.2418581559948229,14.976206447851904,11.45688349226017,42.529555667997734,15.398990512844524,15.272573519855543
2019,Amari Cooper,00-0031544,33.1,13,2015,4,16,15.40625,vet,True,14.35298645871176,14.888359769943484,0.5178902300565174,1.0532635412882383,14.82764061934008,11.45688349226017,42.529555667997734,14.868376127018717,14.979060452850817
2019,Julian Edelman,00-0027150,36.1,14,2009,10,16,16.0175,vet,True,14.157580795535646,14.183591681330652,1.833908318669346,1.8599192044643529,14.282104092985499,11.45688349226017,42.529555667997734,15.18021567592808,15.260832555703374
2019,Brandin Cooks,00-0031236,39.1,15,2014,5,13,9.038461538461538,vet,True,13.97778329397397,14.133351985789943,-5.094890447328407,-4.939321755512431,14.282104092985499,11.45688349226017,42.529555667997734,14.819152752392139,14.820916088381988
