player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,pulled_meta,E_total,nname,model_value,value,frame,demand,R_exp,VORP_R_exp,R_real,VORP_R_real,R_week,VORP_R_week,vorp_rank_real,R_cont,VORP_R_cont
3238,David Montgomery,RB,HOU,63.6,6.04,1024,43,85,7.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,david montgomery,137.9838809278058,137.9838809278058,10,24,138.03684210526316,-0.0529611774573481,162.21038751917948,-24.226506591373663,187.93038751917948,-49.94650659137366,83,84.85038751917948,53.133493408626336
6193,Marvin Harrison Jr.,WR,ARI,63.9,6.04,533,49,84,6.6,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",161.52315789473687,marvin harrison,,161.52315789473687,10,36,153.68615384615384,7.837004048583026,175.08021096145626,-13.55705306671939,199.61821096145627,-38.0950530667194,65,126.11021096145626,35.41294693328061
6776,Jadarian Price,RB,SEA,64.5,6.05,925,45,84,7.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,jadarian price,137.9838809278058,137.9838809278058,10,24,138.03684210526316,-0.0529611774573481,162.21038751917948,-24.226506591373663,187.93038751917948,-49.94650659137366,83,84.85038751917948,53.133493408626336
3239,DK Metcalf,WR,PIT,65.1,6.05,435,46,83,7.2,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",161.52315789473687,dk metcalf,,161.52315789473687,10,36,153.68615384615384,7.837004048583026,175.08021096145626,-13.55705306671939,199.61821096145627,-38.0950530667194,65,126.11021096145626,35.41294693328061
6504,Tyler Warren,TE,IND,65.8,6.06,854,39,86,10.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",149.89411764705883,tyler warren,153.8613067267111,153.8613067267111,10,10,133.08603802025277,20.77526870645832,149.75893136872511,4.102375357985977,203.6329313687251,-49.77162464201402,47,133.31893136872512,20.542375357985975
5443,Jaylen Warren,RB,PIT,67.2,6.07,185,50,96,6.5,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,jaylen warren,137.9838809278058,137.9838809278058,10,24,138.03684210526316,-0.0529611774573481,162.21038751917948,-24.226506591373663,187.93038751917948,-49.94650659137366,83,84.85038751917948,53.133493408626336
2377,Dak Prescott,QB,DAL,67.3,6.07,340,46,91,8.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",280.17823529411766,dak prescott,270.8570823106519,270.8570823106519,10,10,244.7331960335892,26.123886277062695,280.93876423621697,-10.081681925565078,334.65276423621697,-63.79568192556508,56,223.01076423621697,47.84631807443492
5360,Christian Watson,WR,GB,68.7,6.09,1325,47,89,8.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,christian watson,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
5588,Wan'Dale Robinson,WR,TEN,70.9,6.11,329,52,90,7.0,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,wandale robinson,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
5854,Jayden Daniels,QB,WAS,71.3,6.11,279,48,100,8.6,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",247.21365853658529,jayden daniels,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
5095,Rico Dowdle,RB,PIT,71.3,6.11,230,50,96,8.4,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,rico dowdle,137.9838809278058,137.9838809278058,10,24,138.03684210526316,-0.0529611774573481,162.21038751917948,-24.226506591373663,187.93038751917948,-49.94650659137366,83,84.85038751917948,53.133493408626336
5210,Rhamondre Stevenson,RB,NE,72.2,6.12,219,55,86,6.4,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,rhamondre stevenson,137.9838809278058,137.9838809278058,10,24,138.03684210526316,-0.0529611774573481,162.21038751917948,-24.226506591373663,187.93038751917948,-49.94650659137366,83,84.85038751917948,53.133493408626336
4880,Michael Pittman Jr.,WR,PIT,72.2,6.12,407,54,89,6.9,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,michael pittman,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
5025,Jalen Hurts,QB,PHI,74.6,7.03,319,50,112,9.3,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",247.21365853658529,jalen hurts,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
4873,Chuba Hubbard,RB,CAR,74.7,7.03,259,57,97,6.6,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.03684210526316,chuba hubbard,,138.03684210526316,10,24,138.03684210526316,0.0,162.21038751917948,-24.173545413916315,187.93038751917948,-49.893545413916314,82,84.85038751917948,53.186454586083684
5705,Parker Washington,WR,JAX,75.4,7.03,784,54,96,8.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,parker washington,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
3496,Jakobi Meyers,WR,JAX,76.1,7.04,246,58,90,7.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,jakobi meyers,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
6768,Carnell Tate,WR,TEN,76.4,7.04,739,56,95,7.5,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",153.68615384615384,carnell tate,,153.68615384615384,10,36,153.68615384615384,0.0,175.08021096145626,-21.394057115302417,199.61821096145627,-45.93205711530243,76,126.11021096145626,27.575942884697582
5181,Kyle Pitts Sr.,TE,ATL,78.5,7.06,203,60,107,7.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",131.70869565217393,kyle pitts,136.97452418973285,136.97452418973285,10,10,133.08603802025277,3.888486169480075,149.75893136872511,-12.784407178992268,203.6329313687251,-66.65840717899226,60,133.31893136872512,3.6555928210077298
5648,Brock Purdy,QB,SF,80.1,7.08,109,54,104,11.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",247.21365853658529,brock purdy,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
6502,Harold Fannin Jr.,TE,CLE,81.5,7.1,102,56,130,9.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",131.70869565217393,harold fannin,136.97452418973285,136.97452418973285,10,10,133.08603802025277,3.888486169480075,149.75893136872511,-12.784407178992268,203.6329313687251,-66.65840717899226,60,133.31893136872512,3.6555928210077298
6175,Brian Thomas Jr.,WR,JAX,83.0,7.11,923,59,108,8.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",147.24512820512822,brian thomas,,147.24512820512822,10,36,153.68615384615384,-6.441025641025618,175.08021096145626,-27.835082756328035,199.61821096145627,-52.373082756328046,97,126.11021096145626,21.134917243671964
6530,RJ Harvey,RB,DEN,83.1,7.11,462,59,117,9.2,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",126.68222222222234,rj harvey,,126.68222222222234,10,24,138.03684210526316,-11.354619883040826,162.21038751917948,-35.52816529695714,187.93038751917948,-61.24816529695714,110,84.85038751917948,41.83183470304286
1664,Matthew Stafford,QB,LAR,83.6,7.12,329,56,119,11.0,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",247.21365853658529,matthew stafford,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
6771,Jordyn Tyson,WR,NO,85.6,8.02,550,66,118,7.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",147.24512820512822,jordyn tyson,,147.24512820512822,10,36,153.68615384615384,-6.441025641025618,175.08021096145626,-27.835082756328035,199.61821096145627,-52.373082756328046,97,126.11021096145626,21.134917243671964
5564,Sam LaPorta,TE,DET,87.6,8.04,388,57,142,11.6,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",131.70869565217393,sam laporta,136.97452418973285,136.97452418973285,10,10,133.08603802025277,3.888486169480075,149.75893136872511,-12.784407178992268,203.6329313687251,-66.65840717899226,60,133.31893136872512,3.6555928210077298
5721,Michael Wilson,WR,ARI,87.8,8.04,627,62,112,9.7,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",147.24512820512822,michael wilson,,147.24512820512822,10,36,153.68615384615384,-6.441025641025618,175.08021096145626,-27.835082756328035,199.61821096145627,-52.373082756328046,97,126.11021096145626,21.134917243671964
2465,Chris Godwin Jr.,WR,TB,88.1,8.04,592,66,108,8.3,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",147.24512820512822,chris godwin,,147.24512820512822,10,36,153.68615384615384,-6.441025641025618,175.08021096145626,-27.835082756328035,199.61821096145627,-52.373082756328046,97,126.11021096145626,21.134917243671964
2316,Stefon Diggs,WR,WAS,88.1,8.04,85,39,179,18.8,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",147.24512820512822,stefon diggs,,147.24512820512822,10,36,153.68615384615384,-6.441025641025618,175.08021096145626,-27.835082756328035,199.61821096145627,-52.373082756328046,97,126.11021096145626,21.134917243671964
2507,Aaron Jones Sr.,RB,MIN,89.4,8.05,252,62,120,10.4,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",122.18666666666668,aaron jones,,122.18666666666668,10,24,138.03684210526316,-15.85017543859648,162.21038751917948,-40.023720852512795,187.93038751917948,-65.7437208525128,126,84.85038751917948,37.336279147487204
5196,Kenny Gainwell,RB,TB,89.6,8.06,384,64,120,9.8,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",122.18666666666668,kenny gainwell,,122.18666666666668,10,24,138.03684210526316,-15.85017543859648,162.21038751917948,-40.023720852512795,187.93038751917948,-65.7437208525128,126,84.85038751917948,37.336279147487204
5186,Trevor Lawrence,QB,JAX,90.4,8.06,619,57,125,12.5,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",247.21365853658529,trevor lawrence,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
4888,J.K. Dobbins,RB,DEN,91.4,8.07,552,65,118,10.1,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",122.18666666666668,jk dobbins,,122.18666666666668,10,24,138.03684210526316,-15.85017543859648,162.21038751917948,-40.023720852512795,187.93038751917948,-65.7437208525128,126,84.85038751917948,37.336279147487204
5680,Josh Downs,WR,IND,92.4,8.08,480,69,118,8.9,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,josh downs,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
5707,Jayden Reed,WR,GB,92.5,8.08,239,71,113,8.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,jayden reed,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
5674,Quentin Johnston,WR,LAC,95.2,8.11,520,72,118,8.8,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,quentin johnston,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
2462,Patrick Mahomes,QB,KC,96.2,8.12,507,62,127,13.1,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,patrick mahomes,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
3246,Deebo Samuel Sr.,WR,SF,97.7,9.02,260,68,163,12.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,deebo samuel,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
5626,Rachaad White,RB,WAS,98.0,9.02,445,71,130,10.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",121.64545454545454,rachaad white,,121.64545454545454,10,24,138.03684210526316,-16.39138755980862,162.21038751917948,-40.564932973724936,187.93038751917948,-66.28493297372493,129,84.85038751917948,36.79506702627506
1989,Travis Kelce,TE,KC,99.6,9.04,86,52,150,18.2,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",131.70869565217393,travis kelce,136.97452418973285,136.97452418973285,10,10,133.08603802025277,3.888486169480075,149.75893136872511,-12.784407178992268,203.6329313687251,-66.65840717899226,60,133.31893136872512,3.6555928210077298
6534,Kyle Monangai,RB,CHI,100.1,9.04,541,69,127,11.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",120.66136363636366,kyle monangai,,120.66136363636366,10,24,138.03684210526316,-17.3754784688995,162.21038751917948,-41.54902388281582,187.93038751917948,-67.26902388281582,130,84.85038751917948,35.81097611718418
5636,Khalil Shakir,WR,BUF,101.1,9.05,163,83,118,6.6,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,khalil shakir,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
5673,Jordan Addison,WR,MIN,102.8,9.07,321,81,121,8.1,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,jordan addison,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
6568,Jaxson Dart,QB,NYG,104.3,9.08,365,72,130,12.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,jaxson dart,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
6172,Xavier Worthy,WR,KC,104.4,9.08,336,82,123,8.3,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",146.35851851851854,xavier worthy,,146.35851851851854,10,36,153.68615384615384,-7.327635327635306,175.08021096145626,-28.721692442937723,199.61821096145627,-53.259692442937734,102,126.11021096145626,20.248307557062276
2896,Dallas Goedert,TE,PHI,105.3,9.09,122,54,150,19.6,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",129.80509541609285,dallas goedert,136.97452418973285,136.97452418973285,10,10,133.08603802025277,3.888486169480075,149.75893136872511,-12.784407178992268,203.6329313687251,-66.65840717899226,60,133.31893136872512,3.6555928210077298
2351,Jared Goff,QB,DET,105.4,9.09,328,70,144,13.6,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,jared goff,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
6173,Caleb Williams,QB,CHI,106.4,9.1,799,66,132,15.2,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,caleb williams,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
6772,Makai Lemon,WR,PHI,106.4,9.1,493,84,136,8.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",143.33333333333334,makai lemon,,143.33333333333334,10,36,153.68615384615384,-10.3528205128205,175.08021096145626,-31.746877628122917,199.61821096145627,-56.28487762812293,109,126.11021096145626,17.223122371877082
4887,Justin Herbert,QB,LAC,108.5,9.12,762,70,139,14.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,justin herbert,244.7331960335892,244.7331960335892,10,10,244.7331960335892,0.0,280.93876423621697,-36.205568202627774,334.65276423621697,-89.91956820262777,111,223.01076423621697,21.722431797372224
5718,Tucker Kraft,TE,GB,110.6,10.03,900,54,172,21.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",129.55128205128202,tucker kraft,133.08603802025277,133.08603802025277,10,10,133.08603802025277,0.0,149.75893136872511,-16.672893348472343,203.6329313687251,-70.54689334847234,68,133.31893136872512,-0.232893348472345
5586,Romeo Doubs,WR,NE,111.1,10.03,220,84,147,10.4,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.388085106383,romeo doubs,,138.388085106383,10,36,153.68615384615384,-15.298068739770857,175.08021096145626,-36.69212585507327,199.61821096145627,-61.23012585507328,122,126.11021096145626,12.277874144926727
6179,Jonathon Brooks,RB,CAR,112.2,10.04,1360,69,150,16.2,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",115.42888888888888,jonathon brooks,,115.42888888888888,10,24,138.03684210526316,-22.60795321637427,162.21038751917948,-46.781498630290585,187.93038751917948,-72.50149863029058,131,84.85038751917948,30.5785013697094
6595,Jacory Croskey-Merritt,RB,WAS,113.3,10.05,551,74,150,15.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",115.42888888888888,jacory croskey merritt,,115.42888888888888,10,24,138.03684210526316,-22.60795321637427,162.21038751917948,-46.781498630290585,187.93038751917948,-72.50149863029058,131,84.85038751917948,30.5785013697094
5582,John Metchie III,WR,CAR,116.3,10.08,40,108,129,4.7,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.388085106383,john metchie,,138.388085106383,10,36,153.68615384615384,-15.298068739770857,175.08021096145626,-36.69212585507327,199.61821096145627,-61.23012585507328,122,126.11021096145626,12.277874144926727
6199,Ricky Pearsall,WR,SF,118.3,10.1,98,87,147,11.9,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.388085106383,ricky pearsall,,138.388085106383,10,36,153.68615384615384,-15.298068739770857,175.08021096145626,-36.69212585507327,199.61821096145627,-61.23012585507328,122,126.11021096145626,12.277874144926727
5896,Rashid Shaheed,WR,SEA,119.0,10.11,308,95,147,9.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",138.388085106383,rashid shaheed,,138.388085106383,10,36,153.68615384615384,-15.298068739770857,175.08021096145626,-36.69212585507327,199.61821096145627,-61.23012585507328,122,126.11021096145626,12.277874144926727
6253,Bo Nix,QB,DEN,119.7,10.12,327,87,144,12.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",242.0530769230769,bo nix,244.4533332757486,244.4533332757486,10,10,244.7331960335892,-0.2798627578405899,280.93876423621697,-36.48543096046836,334.65276423621697,-90.19943096046836,121,223.01076423621697,21.442569039531634
6523,Matthew Golden,WR,GB,119.9,10.12,481,90,147,11.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",127.97638888888888,matthew golden,,127.97638888888888,10,36,153.68615384615384,-25.70976495726497,175.08021096145626,-47.10382207256738,199.61821096145627,-71.6418220725674,135,126.11021096145626,1.8661779274326165
2499,George Kittle,TE,SF,121.0,11.01,496,76,172,19.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",129.55128205128202,george kittle,133.08603802025277,133.08603802025277,10,10,133.08603802025277,0.0,149.75893136872511,-16.672893348472343,203.6329313687251,-70.54689334847234,68,133.31893136872512,-0.232893348472345
5965,Blake Corum,RB,LAR,121.7,11.02,904,81,151,15.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",115.42888888888888,blake corum,,115.42888888888888,10,24,138.03684210526316,-22.60795321637427,162.21038751917948,-46.781498630290585,187.93038751917948,-72.50149863029058,131,84.85038751917948,30.5785013697094
5330,Jordan Mason,RB,MIN,122.3,11.02,577,82,150,15.4,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",115.42888888888888,jordan mason,,115.42888888888888,10,24,138.03684210526316,-22.60795321637427,162.21038751917948,-46.781498630290585,187.93038751917948,-72.50149863029058,131,84.85038751917948,30.5785013697094
6302,Jalen Coker,WR,CAR,126.1,11.06,234,101,146,9.4,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",127.97638888888888,jalen coker,,127.97638888888888,10,36,153.68615384615384,-25.70976495726497,175.08021096145626,-47.10382207256738,199.61821096145627,-71.6418220725674,135,126.11021096145626,1.8661779274326165
5692,Tyjae Spears,RB,TEN,126.9,11.07,107,92,150,13.3,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",93.575,tyjae spears,,93.575,10,24,138.03684210526316,-44.46184210526316,162.21038751917948,-68.63538751917947,187.93038751917948,-94.35538751917947,161,84.85038751917948,8.724612480820525
