year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols
2016,Rashad Jennings,00-0027155,74.9,30,2009,7,13,10.646153846153847,vet,True,11.074965457763533,10.82966031491174,-0.18350646875789245,-0.4288116116096852
2017,David Johnson,00-0032187,1.3,1,2015,2,1,13.0,vet,False,21.56301989287216,19.40125646412411,-6.40125646412411,-8.563019892872159
2017,LeVeon Bell,00-0030496,2.3,2,2013,4,15,22.89333333333333,vet,True,20.08689358014537,19.40125646412411,3.492076869209221,2.8064397531879592
2017,Ezekiel Elliott,00-0033045,6.2,3,2016,1,10,20.32,soph,True,17.521300139656987,18.801468895250412,1.518531104749588,2.7986998603430138
2017,Devonta Freeman,00-0031285,7.0,4,2014,3,14,14.299999999999999,vet,True,17.20731263858613,16.783941579810566,-2.4839415798105673,-2.9073126385861325
2017,LeSean McCoy,00-0027029,7.8,5,2009,8,16,16.475,vet,True,16.927340052186945,16.783941579810566,-0.3089415798105648,-0.45234005218694406
2017,Melvin Gordon III,00-0032144,10.1,6,2015,2,16,18.006249999999998,vet,True,16.258771595758148,16.783941579810566,1.2223084201894316,1.7474784042418499
2017,Jay Ajayi,00-0031590,13.8,7,2015,2,14,9.65,vet,True,15.451213739460158,15.798529411764708,-6.148529411764708,-5.801213739460158
2017,DeMarco Murray,00-0028009,15.2,8,2011,6,15,11.433333333333334,vet,True,15.201218646945865,15.48991409805029,-4.056580764716957,-3.767885313612531
2017,Jordan Howard,00-0032780,16.8,9,2016,1,16,12.481250000000001,soph,True,14.942280503078516,15.48991409805029,-3.0086640980502892,-2.461030503078515
2017,Kareem Hunt,00-0033923,18.7,10,2017,0,15,19.046666666666667,rookie,True,14.665073520556117,15.48991409805029,3.5567525686163766,4.38159314611055
2017,Todd Gurley,00-0032241,19.4,11,2015,2,15,25.553333333333335,vet,True,14.569994289835003,15.48991409805029,10.063419235283044,10.983339043498331
2017,Christian McCaffrey,00-0033280,22.9,12,2017,0,16,14.2875,rookie,True,14.140867672445713,14.434106455309395,-0.14660645530939576,0.14663232755428623
2017,Leonard Fournette,00-0033856,27.0,13,2017,0,13,17.707692307692305,rookie,True,13.714752294613739,14.434106455309395,3.2735858523829098,3.9929400130785666
2017,Dalvin Cook,00-0033893,27.5,14,2017,0,4,16.35,rookie,True,13.667278996060588,14.434106455309395,1.915893544690606,2.682721003939413
2017,Isaiah Crowell,00-0030656,29.8,15,2014,3,16,8.96875,vet,True,13.45946713007599,13.416324058711414,-4.447574058711414,-4.490717130075989
2017,Ty Montgomery II,00-0032200,32.6,16,2015,2,8,11.45,vet,True,13.227124501406688,13.416324058711414,-1.9663240587114146,-1.7771245014066892
2017,Carlos Hyde,00-0031045,35.2,17,2014,3,16,14.6125,vet,True,13.028597126986845,13.416324058711414,1.1961759412885868,1.5839028730131552
2017,Lamar Miller,00-0029615,35.2,18,2012,5,16,12.09375,vet,True,13.028597126986845,13.416324058711414,-1.3225740587114139,-0.9348471269868455
2017,Marshawn Lynch,00-0025399,36.4,19,2007,10,15,10.946666666666665,vet,True,12.941866474598559,13.416324058711414,-2.4696573920447484,-1.9951998079318933
2017,Joe Mixon,00-0033897,42.5,20,2017,0,14,10.092857142857143,rookie,True,12.541014426583873,12.035856922066072,-1.9429997792089289,-2.4481572837267294
