position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,31.800000000000153,0.8566918016852121,0.7938298443409594,0.9114711778566483
WR,relative,POOLED,31.850000000000154,0.8530767595282562,0.7896885206167333,0.9084139109822496
WR,relative,POOLED,31.900000000000155,0.8494348031108173,0.7855115386305679,0.9052948817363974
WR,relative,POOLED,31.950000000000156,0.8457660665164127,0.7815691641377354,0.9018833862545264
WR,relative,POOLED,32.000000000000156,0.8420706838285599,0.777750471241293,0.8989418117691381
WR,relative,POOLED,32.05000000000015,0.8383487891307764,0.7739173881259582,0.8954587369772883
WR,relative,POOLED,32.10000000000016,0.8346005165065791,0.7700700093620885,0.8917389903294408
WR,relative,POOLED,32.15000000000016,0.8308260000394856,0.7662202625939487,0.8879789304675174
WR,relative,POOLED,32.20000000000016,0.8270253738130142,0.7623551127388404,0.8841781681979665
WR,relative,POOLED,32.250000000000156,0.8231987719106815,0.7587489519658328,0.8803244892022841
WR,relative,POOLED,32.30000000000016,0.8193463284160045,0.7553694898980914,0.8764212421645566
WR,relative,POOLED,32.350000000000165,0.8154681774125012,0.7509290531539442,0.872478339785198
WR,relative,POOLED,32.40000000000016,0.8115644529836894,0.7466670074049953,0.8684959888959062
WR,relative,POOLED,32.45000000000016,0.807635289213086,0.742702317129451,0.8650861579205961
WR,relative,POOLED,32.50000000000016,0.803680820184208,0.7389282417374559,0.8625382856499194
WR,relative,POOLED,32.55000000000017,0.7997011799805731,0.7347030027972806,0.8584140234750356
WR,relative,POOLED,32.600000000000165,0.7956965026856996,0.7306573886418376,0.8539953743823404
WR,relative,POOLED,32.65000000000016,0.7916669223831041,0.7265960205636509,0.8495414083966673
WR,relative,POOLED,32.700000000000166,0.7876125731563034,0.7225354280551817,0.8458225470445581
WR,relative,POOLED,32.75000000000017,0.7835335890888158,0.7181118545010137,0.8415813916804593
WR,relative,POOLED,32.80000000000017,0.7794301042641589,0.7136281112099057,0.8376373575716957
