player_id,name,position,team,adp,adp_formatted,times_drafted,high,low,stdev,bye,pulled_meta,E_total,nname,model_value,value,frame,demand,R,VORP,vorp_rank
6789,Antonio Williams,WR,WAS,156.9,14.01,71,125,180,11.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",116.97704918032788,antonio williams,,116.97704918032788,10,36,153.68615384615384,-36.70910466582596,148
5982,Keaton Mitchell,RB,LAC,157.1,14.01,36,96,204,23.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",89.3067289719626,keaton mitchell,,89.3067289719626,10,24,138.03684210526316,-48.73011313330056,159
2977,Dalton Schultz,TE,HOU,157.6,14.02,8,132,193,26.7,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",110.67724137931036,dalton schultz,,110.67724137931036,10,10,129.55128205128202,-18.874040671971656,124
2354,Hunter Henry,TE,NE,158.1,14.02,55,110,200,20.1,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",110.67724137931036,hunter henry,,110.67724137931036,10,10,129.55128205128202,-18.874040671971656,124
3264,Daniel Jones,QB,IND,158.5,14.03,59,110,180,18.5,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",191.22899999999998,daniel jones,,191.22899999999998,10,10,242.0530769230769,-50.824076923076916,169
6506,Oronde Gadsden,TE,LAC,158.6,14.03,7,114,210,29.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",110.67724137931036,oronde gadsden,,110.67724137931036,10,10,129.55128205128202,-18.874040671971656,124
5676,C.J. Stroud,QB,HOU,159.3,14.03,86,124,180,13.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",191.22899999999998,cj stroud,,191.22899999999998,10,10,242.0530769230769,-50.824076923076916,169
5334,Jalen Nailor,WR,LV,159.5,14.04,92,125,180,13.0,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",98.55806451612904,jalen nailor,,98.55806451612904,10,36,153.68615384615384,-55.12808933002481,189
6773,Kenyon Sadiq,TE,NYJ,159.6,14.04,38,115,209,20.0,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",110.67724137931036,kenyon sadiq,,110.67724137931036,10,10,129.55128205128202,-18.874040671971656,124
2449,Cooper Kupp,WR,SEA,159.7,14.04,81,121,180,14.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",98.55806451612904,cooper kupp,,98.55806451612904,10,36,153.68615384615384,-55.12808933002481,189
5545,Malik Willis,QB,MIA,159.9,14.04,95,123,188,14.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",191.22899999999998,malik willis,,191.22899999999998,10,10,242.0530769230769,-50.824076923076916,169
6557,Jaydon Blue,RB,DAL,160.2,14.04,28,88,207,27.6,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",89.3067289719626,jaydon blue,,89.3067289719626,10,24,138.03684210526316,-48.73011313330056,159
5151,Juwan Johnson,TE,NO,160.3,14.04,50,113,189,19.0,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",110.67724137931036,juwan johnson,,110.67724137931036,10,10,129.55128205128202,-18.874040671971656,124
5717,Chris Rodriguez Jr.,RB,JAX,160.6,14.05,105,111,206,19.6,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",89.3067289719626,chris rodriguez,,89.3067289719626,10,24,138.03684210526316,-48.73011313330056,159
6184,Adonai Mitchell,WR,NYJ,160.7,14.05,24,139,180,12.6,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",98.55806451612904,adonai mitchell,,98.55806451612904,10,36,153.68615384615384,-55.12808933002481,189
6798,Kaelon Black,RB,SF,161.0,14.05,14,125,177,16.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",88.22115264797512,kaelon black,,88.22115264797512,10,24,138.03684210526316,-49.815689457288045,168
6197,Ray Davis,RB,BUF,161.4,14.05,22,146,177,10.5,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,ray davis,,86.05,10,24,138.03684210526316,-51.986842105263165,173
4886,AJ Dillon,RB,CAR,161.4,14.05,5,126,175,21.0,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,aj dillon,,86.05,10,24,138.03684210526316,-51.986842105263165,173
5655,Tyler Allgeier,RB,ARI,161.4,14.05,123,106,207,21.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,tyler allgeier,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6803,Mike Washington Jr.,RB,LV,162.2,14.06,11,132,209,21.2,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,mike washington,,86.05,10,24,138.03684210526316,-51.986842105263165,173
2365,Jacoby Brissett,QB,ARI,162.6,14.07,5,127,208,32.1,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",191.22899999999998,jacoby brissett,,191.22899999999998,10,10,242.0530769230769,-50.824076923076916,169
6580,Isaac TeSlaa,WR,DET,163.0,14.07,10,94,180,26.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",98.55806451612904,isaac teslaa,,98.55806451612904,10,36,153.68615384615384,-55.12808933002481,189
2470,James Conner,RB,ARI,163.1,14.07,11,86,210,34.0,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,james conner,,86.05,10,24,138.03684210526316,-51.986842105263165,173
3266,Justice Hill,RB,BAL,163.6,14.08,24,150,179,8.9,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,justice hill,,86.05,10,24,138.03684210526316,-51.986842105263165,173
5985,Brenton Strange,TE,JAX,163.8,14.08,70,121,183,16.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.17805172413787,brenton strange,,86.17805172413787,10,10,129.55128205128202,-43.37323032714414,157
6563,Travis Hunter,WR,JAX,163.8,14.08,79,131,199,13.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",98.55806451612904,travis hunter,,98.55806451612904,10,36,153.68615384615384,-55.12808933002481,189
6511,Dylan Sampson,RB,CLE,164.1,14.08,33,126,180,14.9,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,dylan sampson,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6080,Emari Demercado,RB,KC,164.4,14.08,9,157,180,8.9,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,emari demercado,,86.05,10,24,138.03684210526316,-51.986842105263165,173
5453,Chig Okonkwo,TE,WAS,164.8,14.09,46,116,207,20.2,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",73.28374137931027,chig okonkwo,,73.28374137931027,10,10,129.55128205128202,-56.267540671971744,194
6779,Germie Bernard,WR,PIT,164.9,14.09,18,147,180,10.0,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,germie bernard,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5605,Brian Robinson Jr.,RB,ATL,164.9,14.09,35,120,204,19.3,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,brian robinson,,86.05,10,24,138.03684210526316,-51.986842105263165,173
2441,Samaje Perine,RB,CIN,165.1,14.09,8,116,181,22.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,samaje perine,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6815,Nicholas Singleton,RB,TEN,165.3,14.09,6,143,174,12.2,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,nicholas singleton,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6828,Cyrus Allen,WR,KC,166.3,14.1,10,148,180,13.7,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,cyrus allen,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
6517,Jordan James,RB,SF,166.3,14.1,6,145,201,19.8,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,jordan james,,86.05,10,24,138.03684210526316,-51.986842105263165,173
3453,Ty Johnson,RB,BUF,167.0,14.11,8,122,179,19.8,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,ty johnson,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6775,Omar Cooper Jr.,WR,NYJ,168.2,14.12,67,140,180,11.7,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,omar cooper,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
6830,Demond Claiborne,RB,MIN,168.4,14.12,5,140,197,28.5,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,demond claiborne,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6767,Fernando Mendoza,QB,LV,168.6,15.01,11,146,179,11.6,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",176.5,fernando mendoza,,176.5,10,10,242.0530769230769,-65.5530769230769,195
1004,Aaron Rodgers,QB,PIT,169.0,15.01,7,157,179,9.5,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",176.5,aaron rodgers,,176.5,10,10,242.0530769230769,-65.5530769230769,195
6205,Tory Horton,WR,SEA,169.3,15.01,7,156,196,15.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,tory horton,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5694,Kayshon Boutte,WR,NE,169.6,15.02,45,124,204,17.5,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,kayshon boutte,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
6457,Cam Ward,QB,TEN,171.3,15.03,30,134,196,14.2,9,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",176.5,cam ward,,176.5,10,10,242.0530769230769,-65.5530769230769,195
6263,Kimani Vidal,RB,LAC,172.2,15.04,8,165,180,5.9,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,kimani vidal,,86.05,10,24,138.03684210526316,-51.986842105263165,173
6791,Zachariah Branch,WR,ATL,172.5,15.04,10,152,185,8.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,zachariah branch,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5277,Greg Dulcich,TE,MIA,174.0,15.06,12,135,208,22.2,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",59.1,greg dulcich,,59.1,10,10,129.55128205128202,-70.45128205128202,200
6811,Emmett Johnson,RB,KC,174.2,15.06,5,162,180,7.1,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",86.05,emmett johnson,,86.05,10,24,138.03684210526316,-51.986842105263165,173
5725,Dontayvion Wicks,WR,PHI,174.3,15.06,9,142,194,15.0,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,dontayvion wicks,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
6304,Ryan Flournoy,WR,DAL,176.7,15.09,7,158,209,17.4,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,ryan flournoy,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5678,Bryce Young,QB,CAR,177.1,15.09,13,158,196,12.3,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",176.5,bryce young,,176.5,10,10,242.0530769230769,-65.5530769230769,195
2870,Christian Kirk,WR,SF,178.4,15.1,17,146,204,18.2,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,christian kirk,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5119,Darnell Mooney,WR,NYG,178.5,15.1,8,154,203,16.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,darnell mooney,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
5433,Tyquan Thornton,WR,KC,178.9,15.11,7,170,184,6.5,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",82.27000000000001,tyquan thornton,,82.27000000000001,10,36,153.68615384615384,-71.41615384615383,201
1980,Geno Smith,QB,NYJ,186.4,16.06,5,166,209,20.9,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",176.5,geno smith,,176.5,10,10,242.0530769230769,-65.5530769230769,195
5672,Jahmyr Gibbs,RB,DET,1.6,1.02,993,1,4,0.7,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",240.98285714285717,jahmyr gibbs,247.19710350558134,247.19710350558134,12,29,137.9838809278058,109.21322257777553,3
5670,Bijan Robinson,RB,ATL,2.0,1.02,709,1,4,0.8,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",240.98285714285717,bijan robinson,247.19710350558134,247.19710350558134,12,29,137.9838809278058,109.21322257777553,3
5714,Puka Nacua,WR,LAR,2.9,1.03,248,1,6,0.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",297.47999999999996,puka nacua,273.2079184389867,273.2079184389867,12,43,146.35851851851854,126.84939992046819,1
5177,Ja'Marr Chase,WR,CIN,3.9,1.04,1156,1,7,1.0,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",297.47999999999996,jamarr chase,268.33334481233743,268.33334481233743,12,43,146.35851851851854,121.9748262938189,2
2434,Christian McCaffrey,RB,SF,5.3,1.05,588,2,10,1.3,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",240.98285714285717,christian mccaffrey,239.55503403351398,239.55503403351398,12,29,137.9838809278058,101.57115310570816,6
5671,Jaxon Smith-Njigba,WR,SEA,5.9,1.06,659,2,11,1.2,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",256.34235294117644,jaxon smith njigba,244.58973403469935,244.58973403469935,12,43,146.35851851851854,98.23121551618081,7
5182,Amon-Ra St. Brown,WR,DET,7.0,1.07,685,3,11,1.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",256.34235294117644,amon ra st brown,255.24738878459965,255.24738878459965,12,43,146.35851851851854,108.88887026608111,5
4864,Jonathan Taylor,RB,IND,7.5,1.08,904,3,15,1.6,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",240.98285714285717,jonathan taylor,213.84912629798438,213.84912629798438,12,29,137.9838809278058,75.86524537017857,12
5683,De'Von Achane,RB,MIA,9.4,1.09,339,4,14,1.8,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",225.8461538461538,devon achane,213.84912629798438,213.84912629798438,12,29,137.9838809278058,75.86524537017857,12
5574,Drake London,WR,ATL,10.6,1.11,209,6,16,1.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",256.34235294117644,drake london,230.05415857879711,230.05415857879711,12,43,146.35851851851854,83.69564006027858,10
4869,CeeDee Lamb,WR,DAL,11.3,1.11,723,6,18,2.0,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",256.34235294117644,ceedee lamb,237.46687191836523,237.46687191836523,12,43,146.35851851851854,91.10835339984669,9
5696,Rashee Rice,WR,KC,11.4,1.11,176,6,19,1.8,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",256.34235294117644,rashee rice,238.59234942658483,238.59234942658483,12,43,146.35851851851854,92.2338309080663,8
5706,Chase Brown,RB,CIN,12.2,1.12,719,6,19,2.3,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",219.16564102564104,chase brown,213.84912629798438,213.84912629798438,12,29,137.9838809278058,75.86524537017857,12
4876,Justin Jefferson,WR,MIN,13.3,2.01,803,6,21,2.7,6,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",245.9857142857143,justin jefferson,217.25952076151196,217.25952076151196,12,43,146.35851851851854,70.90100224299343,16
6500,Ashton Jeanty,RB,LV,14.1,2.02,612,6,22,3.0,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",219.16564102564104,ashton jeanty,201.07609944301942,201.07609944301942,12,29,137.9838809278058,63.0922185152136,17
5652,James Cook III,RB,BUF,15.1,2.03,1422,7,23,3.0,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",219.16564102564104,james cook,197.36154231396415,197.36154231396415,12,29,137.9838809278058,59.37766138615834,21
2350,Derrick Henry,RB,BAL,16.1,2.04,368,7,24,3.1,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",219.16564102564104,derrick henry,197.36154231396415,197.36154231396415,12,29,137.9838809278058,59.37766138615834,21
3247,A.J. Brown,WR,NE,17.5,2.06,652,10,24,2.7,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",229.87499999999994,aj brown,221.25823487910787,221.25823487910787,12,43,146.35851851851854,74.89971636058934,15
2860,Saquon Barkley,RB,PHI,18.7,2.07,1237,9,28,3.4,10,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",219.16564102564104,saquon barkley,197.36154231396415,197.36154231396415,12,29,137.9838809278058,59.37766138615834,21
6538,Omarion Hampton,RB,LAC,19.8,2.08,1373,10,30,3.7,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",193.76111111111112,omarion hampton,183.90918722411624,183.90918722411624,12,29,137.9838809278058,45.925306296310424,31
5544,Chris Olave,WR,NO,20.1,2.08,226,13,26,2.4,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",216.39000000000001,chris olave,206.40945016457317,206.40945016457317,12,43,146.35851851851854,60.050931646054636,20
5576,George Pickens,WR,DAL,21.6,2.1,444,15,28,2.4,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",215.3375,george pickens,204.24923108057988,204.24923108057988,12,43,146.35851851851854,57.89071256206134,24
5207,Nico Collins,WR,HOU,23.2,2.11,622,16,30,2.6,8,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",215.3375,nico collins,208.97956830049282,208.97956830049282,12,43,146.35851851851854,62.62104978197428,18
3255,Josh Jacobs,RB,GB,24.6,3.01,364,17,32,2.6,11,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",178.53333333333333,josh jacobs,183.90918722411624,183.90918722411624,12,29,137.9838809278058,45.925306296310424,31
6769,Jeremiyah Love,RB,ARI,25.6,3.02,293,17,36,3.2,14,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",178.53333333333333,jeremiyah love,183.90918722411624,183.90918722411624,12,29,137.9838809278058,45.925306296310424,31
5625,Kenneth Walker,RB,KC,26.5,3.03,1582,16,38,3.7,5,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",178.53333333333333,kenneth walker,183.90918722411624,183.90918722411624,12,29,137.9838809278058,45.925306296310424,31
5675,Zay Flowers,WR,BAL,26.6,3.03,276,19,33,2.8,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",211.6822222222223,zay flowers,195.668642305478,195.668642305478,12,43,146.35851851851854,49.31012378695945,30
2885,Josh Allen,QB,BUF,26.7,3.03,663,9,40,6.4,7,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",317.9609090909091,josh allen,,317.9609090909091,12,12,242.0530769230769,75.90783216783223,11
5503,Breece Hall,RB,NYJ,28.3,3.04,192,21,35,2.8,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",178.10444444444445,breece hall,170.9413229570146,170.9413229570146,12,29,137.9838809278058,32.95744202920878,46
5548,Garrett Wilson,WR,NYJ,28.5,3.04,237,19,39,3.3,13,"{""type"": ""PPR"", ""teams"": 12, ""rounds"": 15, ""total_drafts"": 5187, ""start_date"": ""2026-08-01"", ""end_date"": ""2026-08-08""}",211.6822222222223,garrett wilson,196.6446422638869,196.6446422638869,12,43,146.35851851851854,50.28612374536837,29
