year,pid,name,pos,adp,ffc_stdev,sim_mean,sim_sd,n
2022,00-0037238,Drake London,103,102.2,9.4,103.35833333333333,7.188200272114176,240
2022,00-0036894,Pat Freiermuth,100,100.0,10.6,102.4625,7.280300266234024,240
2022,00-0031280,Derek Carr,106,103.1,8.6,111.10416666666667,7.484543580478991,240
2022,00-0035664,Darrell Henderson Jr.,114,111.9,8.8,116.55833333333334,6.604544946247349,240
2022,00-0037746,Brian Robinson Jr.,116,112.7,7.9,118.71666666666667,5.763372056500061,240
2022,00-0036290,Cole Kmet,107,103.6,11.4,105.05833333333334,7.309987245446557,240
2022,00-0036328,Antonio Gibson,118,114.7,14.3,109.3375,10.155622244841343,240
2022,00-0036919,Kenny Gainwell,108,105.8,8.2,110.025,5.962171545649199,240
2022,00-0035229,T.J. Hockenson,122,120.2,17.2,115.9125,10.999270135542828,240
2022,00-0036913,Kadarius Toney,105,102.7,8.1,105.375,6.670440006062343,240
2022,00-0030431,Robert Woods,104,102.5,8.4,105.20416666666667,6.931522752674969,240
2022,00-0029604,Kirk Cousins,110,108.6,10.1,116.64166666666667,7.76031728779516,240
2022,00-0032602,J.D. McKissic,111,110.2,7.9,114.8125,6.061250302546952,240
2022,00-0032211,Tyler Lockett,115,112.5,7.7,117.68333333333334,6.615543170181957,240
2022,00-0036212,Tua Tagovailoa,124,121.2,10.6,128.11666666666667,7.084880871232325,240
2022,00-0037239,Chris Olave,112,110.4,7.3,116.29583333333333,6.070711577039706,240
2022,00-0036924,Michael Carter,117,113.3,7.9,118.925,6.089517022984808,240
2022,00-0031547,DeVante Parker,137,134.9,10.1,137.24894514767934,4.963558829655699,237
2022,00-0033009,Tyler Boyd,126,123.0,10.8,125.07083333333334,7.060940895655381,240
2022,00-0037247,George Pickens,128,123.6,12.7,123.75,7.653861114376129,240
2022,00-0036326,Chase Claypool,134,133.7,10.6,135.63025210084032,5.430598643238213,238
2022,00-0037197,Isiah Pacheco,119,118.0,9.0,122.11666666666666,6.335373671196985,240
2022,00-0038090,Skyy Moore,120,118.1,9.4,122.19166666666666,7.039988390696653,240
2022,00-0034272,Marquez Valdes-Scantling,130,129.0,10.9,131.1596638655462,6.582784340654524,238
2022,00-0027944,Julio Jones,123,120.9,11.5,121.775,7.980061450461274,240
2022,00-0034764,Michael Gallup,121,118.2,9.7,122.34583333333333,6.757080846198613,240
2022,00-0036945,Justin Fields,138,138.0,15.7,136.4142857142857,7.342267078429599,210
2022,00-0037256,Rachaad White,127,123.3,9.6,127.5375,6.388294243949659,240
2022,00-0033948,Jamaal Williams,125,121.7,10.1,124.63333333333334,7.497763497313431,240
2022,00-0038040,Zamir White,132,130.5,7.5,135.39583333333334,4.263004143039322,240
2022,00-0034972,Alexander Mattison,129,128.9,11.3,130.47916666666666,6.5045512979120055,240
2022,00-0034970,Irv Smith Jr.,141,146.0,18.1,134.41101694915255,7.806470681001019,236
2022,00-0026143,Matt Ryan,133,132.9,12.0,136.36486486486487,6.347923715831647,222
2022,00-0033090,Hunter Henry,135,134.1,16.7,129.45,8.418797457334097,240
2022,00-0033757,Robert Tonyan,142,147.9,17.9,136.27391304347827,5.243312845843976,230
2022,00-0037816,Romeo Doubs,136,134.1,11.4,135.1772151898734,6.008664986819958,237
2022,00-0037742,Treylon Burks,131,129.3,10.4,132.4,6.05953724568132,240
2022,00-0036554,Nico Collins,145,153.8,14.2,141.2462686567164,4.299740448827219,134
2022,00-0036936,Rondale Moore,139,142.5,8.1,141.34259259259258,2.6577207827062264,216
2022,00-0033466,Isaiah McKenzie,144,152.6,16.4,139.99415204678363,5.128349208105392,171
2022,00-0036971,Trevor Lawrence,140,142.9,13.4,139.7948717948718,4.289097880512719,156
2022,00-0031503,Jameis Winston,143,150.1,17.4,138.73043478260868,6.191847695113416,115
2023,00-0036322,Justin Jefferson,0,1.4,0.6,1.2916666666666667,0.5395772920670082,240
2023,00-0033280,Christian McCaffrey,1,2.4,1.0,2.425,0.9388188074053881,240
2023,00-0036900,Ja'Marr Chase,2,2.4,0.8,2.720833333333333,0.849060108791072,240
2023,00-0033040,Tyreek Hill,3,4.4,1.2,4.6875,1.22655843998342,240
2023,00-0033699,Austin Ekeler,4,5.0,1.5,5.270833333333333,1.2364678965243239,240
2023,00-0031588,Stefon Diggs,7,8.5,1.7,9.025,1.5495309048562413,240
2023,00-0030506,Travis Kelce,5,5.9,1.9,6.033333333333333,1.591995318286115,240
2023,00-0034844,Saquon Barkley,9,9.0,2.1,9.370833333333334,1.8702648251087468,240
2023,00-0033908,Cooper Kupp,6,7.0,2.0,6.9375,1.7691717325479914,240
2023,00-0038542,Bijan Robinson,8,8.8,2.7,8.633333333333333,2.0977506715660437,240
2023,00-0036358,CeeDee Lamb,10,11.0,2.1,11.745833333333334,1.671188079043457,240
2023,00-0036963,Amon-Ra St. Brown,13,13.2,2.6,13.745833333333334,2.2384018444627594,240
2023,00-0035676,A.J. Brown,11,12.5,2.4,13.020833333333334,2.0092837181374126,240
2023,00-0034791,Nick Chubb,12,12.5,2.9,13.058333333333334,2.3829795116322625,240
2023,00-0035261,Tony Pollard,14,15.2,2.7,15.483333333333333,2.0839427281673863,240
2023,00-0037740,Garrett Wilson,15,15.6,2.8,16.225,2.1295392080198297,240
2023,00-0031381,Davante Adams,16,15.6,2.6,16.358333333333334,2.1503948584899018,240
2023,00-0033873,Patrick Mahomes,18,19.6,5.2,17.35,3.6867965253383406,240
2023,00-0032764,Derrick Henry,17,17.9,2.8,18.5125,2.107927356572274,240
2023,00-0036613,Jaylen Waddle,19,19.9,2.3,20.816666666666666,1.9597768352729668,240
2023,00-0037239,Chris Olave,20,20.4,2.4,21.275,2.02479401297492,240
2023,00-0035700,Josh Jacobs,21,21.9,3.3,22.3,2.599002061461509,240
2023,00-0036875,Rhamondre Stevenson,23,23.4,3.3,24.120833333333334,2.4336344648503956,240
2023,00-0036912,DeVonta Smith,22,23.3,2.9,24.279166666666665,2.3468093120237516,240
2023,00-0036223,Jonathan Taylor,24,25.9,4.3,25.504166666666666,3.629260349355371,240
2023,00-0034857,Josh Allen,25,26.6,4.3,26.766666666666666,3.6066728796508456,240
2023,00-0036389,Jalen Hurts,27,26.9,4.1,27.8625,3.50400995632983,240
2023,00-0034837,Calvin Ridley,29,29.2,4.4,30.283333333333335,3.1785982366994223,240
2023,00-0035640,DK Metcalf,32,30.8,4.0,32.07083333333333,3.473627981355967,240
2023,00-0036410,Tee Higgins,26,26.6,3.2,27.825,2.8466011444025328,240
2023,00-0030279,Keenan Allen,30,29.2,3.6,30.9875,3.3467416865240724,240
2023,00-0035719,Deebo Samuel Sr.,39,37.2,4.4,39.30833333333333,3.140492281676422,240
2023,00-0034753,Mark Andrews,28,28.9,4.2,30.3625,3.490250917116869,240
2023,00-0036893,Najee Harris,31,30.4,4.7,30.983333333333334,3.804827001017372,240
2023,00-0031544,Amari Cooper,35,35.4,4.0,36.9625,2.87876549843489,240
2023,00-0039139,Jahmyr Gibbs,37,36.7,5.5,37.3375,3.8320725899606902,240
2023,00-0033897,Joe Mixon,33,31.4,4.4,32.62083333333333,3.753099602305495,240
2023,00-0033293,Aaron Jones Sr.,40,38.9,4.3,40.395833333333336,2.936849871675214,240
2023,00-0034796,Lamar Jackson,38,36.9,4.7,39.104166666666664,3.9422588905842444,240
2023,00-0037238,Drake London,43,44.1,4.8,45.475,3.365994105460025,240
2023,00-0036973,Travis Etienne Jr.,34,34.7,5.4,34.916666666666664,3.9917977270203595,240
2023,00-0038120,Breece Hall,36,36.6,4.5,38.079166666666666,3.2300212010997225,240
2023,00-0036442,Joe Burrow,42,43.2,6.1,44.333333333333336,4.771486673638365,240
2023,00-0030564,DeAndre Hopkins,41,41.4,4.9,42.458333333333336,3.0638828247401686,240
2023,00-0034827,DJ Moore,45,44.7,4.5,46.67916666666667,3.7462929142982215,240
2023,00-0036407,Jerry Jeudy,46,44.8,4.7,46.25833333333333,3.5781667855660046,240
2023,00-0033921,Chris Godwin Jr.,50,49.3,4.8,51.9375,3.9643086002258032,240
2023,00-0035229,T.J. Hockenson,44,44.2,5.4,45.71666666666667,4.230163321838552,240
2023,00-0038134,Kenneth Walker III,47,47.9,5.8,48.4625,4.283696102812994,240
2023,00-0038124,Christian Watson,48,48.6,5.2,50.59583333333333,4.1092791381053075,240
2023,00-0031610,Darren Waller,63,60.3,8.5,61.88333333333333,6.58600434843049,240
2023,00-0036945,Justin Fields,49,48.8,6.3,51.9,4.963296245785754,240
2023,00-0035659,Terry McLaurin,51,49.7,5.2,51.7625,3.986096390599009,240
2023,00-0032211,Tyler Lockett,57,55.7,5.2,59.1125,4.076651807324118,240
2023,00-0035216,Diontae Johnson,54,53.4,5.2,56.5,4.13070956450295,240
2023,00-0036158,J.K. Dobbins,55,55.1,7.0,55.69166666666667,5.24112452932943,240
2023,00-0034972,Alexander Mattison,58,56.9,7.4,57.520833333333336,5.586106432633423,240
2023,00-0035243,Miles Sanders,53,52.9,5.8,53.84583333333333,4.915731655887226,240
2023,00-0037258,Dameon Pierce,59,57.0,8.3,55.61666666666667,6.433676218090165,240
2023,00-0033288,George Kittle,56,55.7,6.5,58.266666666666666,5.501210720044447,240
2023,00-0036355,Justin Herbert,52,50.3,5.9,54.525,5.674522817384816,240
2023,00-0034775,Christian Kirk,62,60.3,5.8,62.9875,4.294085891102711,240
2023,00-0036414,Cam Akers,64,63.1,7.3,64.25833333333334,5.144759422155224,240
2023,00-0036261,Brandon Aiyuk,60,57.0,5.7,59.28333333333333,4.6558252230588355,240
2023,00-0036971,Trevor Lawrence,61,58.4,5.8,63.87083333333333,5.498191347094134,240
2023,00-0036997,Javonte Williams,74,72.8,7.2,74.325,4.682670803904603,240
2023,00-0033906,Alvin Kamara,70,69.2,7.5,70.10416666666667,5.125372048270629,240
2023,00-0037256,Rachaad White,69,68.1,6.3,70.17916666666666,4.031931041312189,240
2023,00-0033536,Mike Williams,65,63.3,6.4,65.59583333333333,4.271044786750936,240
2023,00-0031408,Mike Evans,68,67.6,6.0,70.6125,3.551746874108653,240
2023,00-0036252,Michael Pittman Jr.,66,63.8,6.0,66.95416666666667,3.569100207348854,240
2023,00-0033553,James Conner,67,66.2,6.0,68.65,4.018055484245705,240
2023,00-0037247,George Pickens,72,70.0,7.6,71.06666666666666,4.840957292053582,240
2023,00-0037741,Jahan Dotson,75,73.1,6.8,74.92083333333333,4.28849576837492,240
2023,00-0038543,Jaxon Smith-Njigba,84,83.0,6.8,84.3375,4.3390136838864635,240
2023,00-0037248,James Cook III,80,77.6,7.2,79.13333333333334,4.360210607429836,240
2023,00-0034351,Dallas Goedert,71,69.7,6.8,73.71666666666667,5.469096646714319,240
2023,00-0035662,Hollywood Brown,73,72.5,5.7,75.56666666666666,3.6971850274117624,240
2023,00-0037197,Isiah Pacheco,82,79.2,6.9,80.6875,4.511056848590293,240
2023,00-0036275,D'Andre Swift,77,75.9,6.8,77.975,4.0374035734693114,240
2023,00-0036212,Tua Tagovailoa,85,84.9,10.5,92.14583333333333,8.347548893202557,240
2023,00-0036970,Kyle Pitts Sr.,76,74.6,7.7,79.29583333333333,5.7025267222636575,240
2023,00-0035685,David Montgomery,79,76.8,6.0,79.75,4.214440209108515,240
2023,00-0038994,Jordan Addison,81,78.4,6.4,81.05833333333334,4.244210101577435,240
2023,00-0036196,Gabe Davis,91,89.5,6.7,91.975,5.084988984325463,240
2023,00-0037834,Brock Purdy,153,152.5,33.6,118.4609375,17.019628475524424,128
2023,00-0032765,Michael Thomas,92,91.0,7.7,92.0625,5.86317580701219,240
2023,00-0031236,Brandin Cooks,86,85.1,6.7,87.22916666666667,4.569498582370032,240
2023,00-0033857,JuJu Smith-Schuster,94,93.3,7.5,94.97083333333333,6.002369069716844,240
2023,00-0034348,Courtland Sutton,87,87.0,6.5,88.79583333333333,4.172532133759121,240
2023,00-0033881,Evan Engram,88,87.9,8.8,91.74166666666666,6.552645935705429,240
2023,00-0033077,Dak Prescott,83,82.2,9.1,89.13333333333334,8.411422133932064,240
2023,00-0036906,Khalil Herbert,96,94.4,7.6,97.60416666666667,6.407825966134955,240
2023,00-0036265,AJ Dillon,93,91.7,7.3,93.69166666666666,6.128055836911641,240
2023,00-0034750,Rashaad Penny,100,97.3,6.5,102.3625,6.633710820262059,240
2023,00-0033537,Deshaun Watson,78,76.2,8.0,83.57083333333334,7.647242463416584,240
2023,00-0037742,Treylon Burks,89,88.7,7.2,89.70416666666667,5.182040047279054,240
2023,00-0036913,Kadarius Toney,103,100.0,9.9,100.79583333333333,8.061737676544148,240
2023,00-0037746,Brian Robinson Jr.,95,94.2,8.0,95.83333333333333,6.526846180198528,240
2023,00-0036328,Antonio Gibson,90,88.9,5.3,92.42916666666666,4.5504130270642325,240
2023,00-0036980,Elijah Moore,99,97.2,7.0,102.22083333333333,6.378997912322236,240
2023,00-0029604,Kirk Cousins,102,99.4,12.7,104.45416666666667,8.637636781963392,240
2023,00-0033948,Jamaal Williams,109,104.2,8.8,108.21666666666667,7.438656617519135,240
2023,00-0038544,Quentin Johnston,97,96.1,7.5,99.45833333333333,6.167665492632505,240
2023,00-0038090,Skyy Moore,111,109.1,9.1,113.27083333333333,7.247967781354556,240
2023,00-0039064,Zay Flowers,104,100.0,9.4,100.95416666666667,8.91064330765217,240
2023,00-0036894,Pat Freiermuth,98,96.1,9.3,100.20416666666667,6.819549744438842,240
2023,00-0029263,Russell Wilson,132,129.9,20.7,123.50837988826815,13.970019550340528,179
2023,00-0039165,Zach Charbonnet,110,107.2,7.3,114.16666666666667,6.077371890335896,240
2023,00-0034521,Allen Lazard,118,115.3,10.3,119.93723849372385,8.124053552479452,239
2023,00-0039164,Anthony Richardson Sr.,128,125.5,12.9,132.1235294117647,9.083571842087915,170
2023,00-0031376,Jerick McKinnon,115,111.3,8.3,117.075,6.538796352585525,240
2023,00-0033885,David Njoku,107,103.8,10.5,107.10833333333333,7.542677274960002,240
2023,00-0033526,Samaje Perine,101,99.3,7.1,105.07916666666667,6.496054751626,240
2023,00-0034960,Jakobi Meyers,112,109.4,7.3,117.20833333333333,5.697971206639043,240
2023,00-0023459,Aaron Rodgers,106,103.6,14.2,106.5,11.301497660592817,240
2023,00-0036554,Nico Collins,116,113.1,8.2,120.3125,7.050790780303657,240
2023,00-0035657,Damien Harris,114,110.6,8.5,117.02083333333333,6.651798710190546,240
2023,00-0036550,Rashod Bateman,105,102.0,8.1,107.31666666666666,6.262037222926019,240
2023,00-0035710,Daniel Jones,108,103.9,12.3,110.28333333333333,9.331804018958854,240
2023,00-0036567,Elijah Mitchell,117,115.1,8.7,121.725,6.862623892838705,240
2023,00-0037816,Romeo Doubs,130,127.7,10.5,133.5897435897436,8.170597111007844,195
2023,00-0030565,Geno Smith,113,109.9,13.4,114.9163179916318,10.487352599064833,239
2023,00-0031235,Odell Beckham Jr.,122,120.1,13.0,120.09205020920503,10.77539503758242,239
2023,00-0034383,Dalton Schultz,119,117.4,12.3,120.125,9.546681168810036,240
2023,00-0031687,Raheem Mostert,125,122.8,11.9,125.76923076923077,9.222462422783302,234
2023,00-0036936,Rondale Moore,126,123.2,11.4,127.62608695652175,9.000204626072835,230
2023,00-0035689,Dawson Knox,154,152.7,23.8,131.3230769230769,10.65615910604106,130
2023,00-0037263,Tyler Allgeier,127,125.0,9.9,131.98214285714286,7.552485580052399,224
2023,00-0030035,Adam Thielen,129,126.3,10.9,132.33014354066987,8.384457947622545,209
2023,00-0037228,Jaylen Warren,121,119.8,11.0,125.24166666666666,8.002610278476462,240
2023,00-0036309,Darnell Mooney,131,127.8,11.2,132.6898395721925,7.6474785693552745,187
2023,00-0036919,Kenny Gainwell,135,131.1,10.4,135.7434210526316,6.429955465766406,152
2023,00-0037240,Jameson Williams,123,120.3,10.3,126.73640167364017,8.283423079984143,239
2023,00-0039040,De'Von Achane,120,117.8,8.5,124.68333333333334,6.802022014574074,240
2023,00-0033009,Tyler Boyd,133,130.4,10.8,134.49685534591194,7.995943761110473,159
2023,00-0034777,DJ Chark,144,143.2,13.4,136.30357142857142,6.547503737670197,56
2023,00-0033891,Zay Jones,136,131.1,11.7,133.22289156626505,8.283884688210284,166
2023,00-0036290,Cole Kmet,147,146.0,16.7,137.20967741935485,5.921264138744933,124
2023,00-0030578,Cordarrelle Patterson,139,132.4,13.3,133.1193181818182,8.959749460203136,176
2023,00-0037809,Chig Okonkwo,143,140.4,17.3,133.0677966101695,9.730220741877867,177
2023,00-0034115,Jeff Wilson Jr.,140,133.2,10.2,137.34653465346534,5.32998244568283,101
2023,00-0037252,Greg Dulcich,137,131.4,14.3,131.2941176470588,9.134321478741885,221
2023,00-0035250,Devin Singletary,134,130.7,11.7,133.9090909090909,8.289251372210177,176
2023,00-0038933,Dalton Kincaid,148,146.9,21.2,131.42253521126761,11.320804888096704,142
2023,00-0033925,D'Onta Foreman,141,137.1,16.2,131.87662337662337,10.508837191246693,154
2023,00-0039065,Sam LaPorta,155,152.9,20.3,134.50467289719626,9.520953884128021,107
2023,00-0033110,Tyler Higbee,138,131.6,15.2,130.45794392523365,8.658118254860621,214
2023,00-0033106,Jared Goff,124,122.6,11.6,131.79807692307693,9.15975213015296,208
2023,00-0036264,Jordan Love,159,155.5,23.1,127.625,10.757592967370206,32
2023,00-0039062,Jonathan Mingo,151,152.1,20.6,131.2469135802469,9.330770150686291,81
2023,00-0033895,Gerald Everett,158,154.9,17.4,137.328125,6.112840213533352,64
2023,00-0038976,Marvin Mims Jr.,157,154.2,22.4,131.5529411764706,10.178766276576217,85
2023,00-0039032,Tyjae Spears,149,150.9,15.2,136.86206896551724,5.53381899860843,29
2023,00-0026498,Matthew Stafford,150,151.0,18.1,132.625,10.742589343656938,32
2023,00-0034764,Michael Gallup,145,144.6,12.3,137.175,6.698210629789544,40
2023,00-0038555,Tank Bigsby,142,137.7,12.9,135.61320754716982,7.776118207406671,106
2023,00-0038102,Kenny Pickett,152,152.3,25.1,126.65714285714286,14.657328101695255,70
2023,00-0038040,Zamir White,156,153.7,14.1,138.375,6.186101934405635,8
2023,00-0031280,Derek Carr,146,145.3,17.2,131.97368421052633,9.047881167837668,38
2024,00-0033280,Christian McCaffrey,0,1.4,0.7,1.3708333333333333,0.6468327512497036,240
2024,00-0033040,Tyreek Hill,2,2.6,0.9,2.8291666666666666,0.9418130679445819,240
2024,00-0038120,Breece Hall,1,2.2,0.9,2.3583333333333334,0.8896977375244957,240
2024,00-0036358,CeeDee Lamb,3,3.7,1.3,3.8875,1.0308271448261634,240
2024,00-0036963,Amon-Ra St. Brown,5,6.2,1.2,6.525,1.1640536587726926,240
2024,00-0038542,Bijan Robinson,4,4.9,1.3,5.170833333333333,1.086231505821797,240
2024,00-0036900,Ja'Marr Chase,6,7.2,1.8,7.0375,1.3392411827623487,240
2024,00-0036223,Jonathan Taylor,9,9.8,2.0,10.058333333333334,1.7030410080308895,240
2024,00-0036322,Justin Jefferson,7,8.0,1.6,8.245833333333334,1.4471091270745557,240
2024,00-0034844,Saquon Barkley,11,11.3,2.3,11.766666666666667,1.7819801563275972,240
2024,00-0039139,Jahmyr Gibbs,8,9.4,2.2,9.341666666666667,1.8769504035254319,240
2024,00-0035676,A.J. Brown,10,10.9,1.8,11.4625,1.5026649966144183,240
2024,00-0039040,De'Von Achane,21,21.4,4.5,21.241666666666667,3.995804982934696,240
2024,00-0037740,Garrett Wilson,12,12.1,1.9,12.929166666666667,1.6740648214747544,240
2024,00-0032764,Derrick Henry,16,15.9,2.8,16.579166666666666,2.2983492651228916,240
2024,00-0036973,Travis Etienne Jr.,17,17.6,2.5,18.470833333333335,2.242417099714824,240
2024,00-0039849,Marvin Harrison Jr.,13,14.5,2.3,14.975,2.0371548787463363,240
2024,00-0039075,Puka Nacua,14,15.2,2.2,16.245833333333334,2.0582478567676015,240
2024,00-0033908,Cooper Kupp,18,18.9,2.7,20.395833333333332,2.5901291815519394,240
2024,00-0037840,Kyren Williams,15,15.9,2.9,16.233333333333334,2.5043337611366336,240
2024,00-0030506,Travis Kelce,25,24.4,4.6,25.120833333333334,3.6312773282782334,240
2024,00-0031381,Davante Adams,20,20.0,2.8,21.5625,2.7557945797338337,240
2024,00-0037197,Isiah Pacheco,19,19.8,2.9,21.3625,2.690026908764014,240
2024,00-0037238,Drake London,22,21.5,3.1,23.275,2.9300420549054658,240
2024,00-0035719,Deebo Samuel Sr.,23,23.0,3.2,25.025,2.4408054778603594,240
2024,00-0035700,Josh Jacobs,24,23.6,3.6,25.216666666666665,2.9392263614606415,240
2024,00-0036613,Jaylen Waddle,29,29.1,3.7,31.008333333333333,2.9472228849566626,240
2024,00-0031408,Mike Evans,35,33.5,4.5,35.67916666666667,3.5689829741838146,240
2024,00-0034857,Josh Allen,26,25.1,5.2,25.033333333333335,4.209837718044885,240
2024,00-0037256,Rachaad White,28,29.0,3.3,31.366666666666667,2.6113153623981904,240
2024,00-0037239,Chris Olave,27,26.2,3.3,28.504166666666666,2.7941928972426715,240
2024,00-0033873,Patrick Mahomes,32,30.8,6.2,31.0375,4.225179801081183,240
2024,00-0033906,Alvin Kamara,34,32.3,3.8,35.45,3.0651230121314725,240
2024,00-0037248,James Cook III,31,30.3,4.1,32.625,3.3612671947959916,240
2024,00-0039065,Sam LaPorta,30,29.4,4.0,31.508333333333333,3.3373650652574045,240
2024,00-0036554,Nico Collins,33,32.1,4.0,35.075,3.085022530993315,240
2024,00-0034827,DJ Moore,44,43.7,4.6,46.25833333333333,3.3611012175625032,240
2024,00-0031588,Stefon Diggs,43,41.8,4.8,43.95,3.7813681082214776,240
2024,00-0036912,DeVonta Smith,39,38.3,4.1,41.12083333333333,3.1935446350603485,240
2024,00-0036389,Jalen Hurts,38,37.3,5.4,38.92916666666667,4.551792066662437,240
2024,00-0038134,Kenneth Walker III,37,35.6,4.1,38.520833333333336,3.1168967464057147,240
2024,00-0039337,Malik Nabers,40,38.3,4.6,40.5,3.5227889293859467,240
2024,00-0033897,Joe Mixon,36,35.0,4.3,37.40833333333333,3.4447117515989496,240
2024,00-0035640,DK Metcalf,41,40.7,5.7,41.65416666666667,3.8606998700689426,240
2024,00-0034796,Lamar Jackson,45,44.2,4.9,47.291666666666664,4.002919088282465,240
2024,00-0033293,Aaron Jones Sr.,47,46.0,5.7,47.4625,3.7925618128914538,240
2024,00-0034753,Mark Andrews,42,41.2,4.9,43.71666666666667,3.8954610070518805,240
2024,00-0036252,Michael Pittman Jr.,46,45.2,5.4,47.045833333333334,3.4992502683753908,240
2024,00-0033553,James Conner,48,47.6,5.0,49.479166666666664,3.6659098052379124,240
2024,00-0036261,Brandon Aiyuk,49,48.1,5.3,49.8,3.7575029543411995,240
2024,00-0036442,Joe Burrow,61,59.7,7.5,63.37916666666667,7.478419673228167,240
2024,00-0036275,D'Andre Swift,57,56.5,6.5,57.8125,4.642248454283449,240
2024,00-0031544,Amari Cooper,50,49.2,3.7,52.67916666666667,2.807860926872679,240
2024,00-0037744,Trey McBride,52,50.4,5.5,53.020833333333336,4.5688117868494125,240
2024,00-0035685,David Montgomery,54,54.6,5.7,55.9625,3.8781991787803896,240
2024,00-0036410,Tee Higgins,53,51.8,4.5,54.204166666666666,3.0866129039722363,240
2024,00-0038933,Dalton Kincaid,60,59.1,6.0,62.7,5.043078026688026,240
2024,00-0039163,C.J. Stroud,51,49.9,6.6,52.0875,5.257854256324831,240
2024,00-0039064,Zay Flowers,58,56.8,4.2,60.983333333333334,3.665931205560895,240
2024,00-0031687,Raheem Mostert,65,64.1,6.2,67.38333333333334,4.6133938774334355,240
2024,00-0030279,Keenan Allen,64,63.5,5.7,66.95833333333333,4.79870246293251,240
2024,00-0034775,Christian Kirk,56,55.6,4.3,59.291666666666664,4.006053647899212,240
2024,00-0039067,Rashee Rice,66,64.2,9.6,61.87916666666667,7.233550328066781,240
2024,00-0038977,Tank Dell,59,57.5,4.4,61.670833333333334,4.2628078403093745,240
2024,00-0038040,Zamir White,71,67.8,6.1,71.79166666666667,4.440957779264581,240
2024,00-0037247,George Pickens,62,59.8,5.8,62.99583333333333,4.550504976039424,240
2024,00-0039164,Anthony Richardson Sr.,55,55.2,4.3,60.075,4.543904832818037,240
2024,00-0033288,George Kittle,69,66.7,8.1,70.97083333333333,6.903639157160037,240
2024,00-0036251,Zack Moss,77,74.4,8.0,75.42083333333333,4.872644086172931,240
2024,00-0034791,Nick Chubb,67,65.0,7.1,67.20833333333333,5.449495517449312,240
2024,00-0036875,Rhamondre Stevenson,63,62.0,5.8,64.79583333333333,5.1272493108019,240
2024,00-0039146,Jayden Reed,68,65.1,5.9,69.45416666666667,4.386884138055762,240
2024,00-0036893,Najee Harris,70,67.1,5.7,71.55833333333334,4.590869295962159,240
2024,00-0036264,Jordan Love,76,73.2,8.3,80.94166666666666,8.229750941424658,240
2024,00-0036970,Kyle Pitts Sr.,75,72.8,7.8,77.96666666666667,5.475595660584772,240
2024,00-0033921,Chris Godwin Jr.,72,68.4,6.3,71.92916666666666,4.666176627986818,240
2024,00-0035659,Terry McLaurin,74,70.2,7.4,72.6375,5.678802432831214,240
2024,00-0036997,Javonte Williams,80,77.5,6.3,80.93333333333334,3.899862315632772,240
2024,00-0035228,Kyler Murray,79,76.1,8.2,84.7875,7.552372926443959,240
2024,00-0038543,Jaxon Smith-Njigba,93,90.5,10.8,89.18333333333334,6.639533347181886,240
2024,00-0039894,Xavier Worthy,84,81.9,7.1,84.5125,4.98279991361077,240
2024,00-0035261,Tony Pollard,83,81.7,7.4,84.00833333333334,4.813676181687738,240
2024,00-0033077,Dak Prescott,73,69.8,7.2,78.20833333333333,7.372226329947563,240
2024,00-0034837,Calvin Ridley,78,74.7,5.8,78.45,3.78910572242742,240
2024,00-0035216,Diontae Johnson,96,92.1,7.7,95.16666666666667,5.309395372259249,240
2024,00-0037228,Jaylen Warren,82,79.6,5.7,83.27083333333333,4.2512099352453285,240
2024,00-0038041,Jake Ferguson,92,89.2,9.1,95.45833333333333,6.37843625769239,240
2024,00-0039901,Keon Coleman,90,88.1,6.7,90.71666666666667,5.230556077117584,240
2024,00-0033881,Evan Engram,81,79.5,9.1,83.91666666666667,6.632723912488944,240
2024,00-0037267,Jerome Ford,102,98.5,8.9,101.1125,7.152833215765087,240
2024,00-0035662,Hollywood Brown,85,82.2,4.8,87.425,3.7150885380012526,240
2024,00-0037746,Brian Robinson Jr.,100,97.9,7.9,102.0625,6.188821918297672,240
2024,00-0039344,Jonathon Brooks,87,85.4,5.8,89.825,4.075978204843572,240
2024,00-0038124,Christian Watson,86,84.2,7.7,86.0875,4.918227773817155,240
2024,00-0033699,Austin Ekeler,89,88.0,6.7,91.84583333333333,4.7863543106594975,240
2024,00-0035250,Devin Singletary,88,87.9,6.1,90.91666666666667,5.152215810166804,240
2024,00-0036212,Tua Tagovailoa,91,88.6,8.9,97.61666666666666,5.618533785320881,240
2024,00-0034348,Courtland Sutton,115,110.8,8.2,116.56666666666666,6.296353907175744,240
2024,00-0033106,Jared Goff,97,94.3,13.1,98.3875,8.94730330332406,240
2024,00-0038597,Chase Brown,95,91.9,7.4,95.64583333333333,5.6520059139005765,240
2024,00-0039032,Tyjae Spears,94,91.4,5.6,96.1125,5.359058533753931,240
2024,00-0032211,Tyler Lockett,110,106.6,7.3,112.70833333333333,5.669998610219268,240
2024,00-0033045,Ezekiel Elliott,98,96.2,8.3,98.90416666666667,6.568211717080268,240
2024,00-0039915,Ladd McConkey,101,98.4,6.0,105.20833333333333,5.1389005113769075,240
2024,00-0039919,Rome Odunze,99,97.7,7.0,102.40833333333333,5.5425260970932335,240
2024,00-0036355,Justin Herbert,117,114.6,12.7,120.68487394957984,9.543452821499992,238
2024,00-0039910,Jayden Daniels,103,99.2,12.1,104.20416666666667,7.865234087580657,240
