position,outcome,era,age,fit,lo,hi
WR,relative,POOLED,35.2000000000002,0.5710401284074731,0.41721641912009055,0.6869960125582567
WR,relative,POOLED,35.2500000000002,0.5671232961593067,0.41070716566680615,0.6848959725350438
WR,relative,POOLED,35.3000000000002,0.5632000118739948,0.4041758583837794,0.682827513952682
WR,relative,POOLED,35.35000000000021,0.5592703451526475,0.3976227351758754,0.6807556985104984
WR,relative,POOLED,35.400000000000205,0.5553343655963748,0.3910480339479589,0.6778916832264384
WR,relative,POOLED,35.4500000000002,0.5513921428062857,0.38445199260489327,0.6745576191114645
WR,relative,POOLED,35.500000000000206,0.547443746383489,0.3782885830909433,0.6729949337894607
WR,relative,POOLED,35.55000000000021,0.5434892459290952,0.372762130280688,0.6714396450643325
WR,relative,POOLED,35.60000000000021,0.539528711044214,0.3672246758928567,0.6698802477695144
WR,relative,POOLED,35.650000000000205,0.5355622113299545,0.3616763468196229,0.6675236068369765
WR,relative,POOLED,35.70000000000021,0.5315898163874258,0.3561172699531602,0.6648844878183376
WR,relative,POOLED,35.75000000000021,0.5276115958177378,0.35054757218564364,0.6626464921416935
