year,pos,tier,scope,feature,coef,alpha
2017,RB,A,P1,oldenv_tm_pass_yds_pg,0.10849351263938817,31.622776601683793
2017,RB,A,P1,expr,-0.5471059328965295,31.622776601683793
2017,RB,A,P1,log_draft_pick,-0.7412002215657076,31.622776601683793
2017,RB,A,P1,mu_hat,1.7668920709771823,31.622776601683793
2017,RB,A,P1,age_s0,-0.44064544080684537,31.622776601683793
2017,RB,A,P1,age_s1,-0.134094786927606,31.622776601683793
2017,RB,A,P1,age_s2,-0.013884733661632058,31.622776601683793
2017,RB,A,P1,age_s3,0.1343054119105729,31.622776601683793
2018,WR,A,P0,h_targets_pg,0.426549882081599,177.82794100389228
2018,WR,A,P0,h_carries_pg,0.04031672995331529,177.82794100389228
2018,WR,A,P0,h_touches_pg,0.4326855636406838,177.82794100389228
2018,WR,A,P0,h_air_yards_pg,0.127406632031645,177.82794100389228
2018,WR,A,P0,h_target_share_full,0.3898755216087041,177.82794100389228
2018,WR,A,P0,h_air_yards_share_full,0.2257934909337834,177.82794100389228
2018,WR,A,P0,h_carry_share_full,0.05667721279952323,177.82794100389228
2018,WR,A,P0,h_wopr_full,0.3360217760641781,177.82794100389228
2018,WR,A,P0,h_u_rec,0.322277389707903,177.82794100389228
2018,WR,A,P0,h_u_rush,0.04610456039538951,177.82794100389228
2018,WR,A,P0,h_u_tot,0.3274192451488696,177.82794100389228
2018,WR,A,P0,G_last,0.09029825521031065,177.82794100389228
2018,WR,A,P0,G_wtd,-0.1162834074400541,177.82794100389228
2018,WR,A,P0,avail_wtd,-0.05522315232264467,177.82794100389228
2018,WR,A,P0,h_adot,-0.10762934308154688,177.82794100389228
2018,WR,A,P0,h_ypr,0.13296630476039847,177.82794100389228
2018,WR,A,P0,h_catch_rate,0.09128652390933255,177.82794100389228
2018,WR,A,P0,h_racr_w,0.349513382423659,177.82794100389228
2018,WR,A,P0,oldenv_tm_pass_att_pg,-0.01216520221144516,177.82794100389228
2018,WR,A,P0,oldenv_tm_tgt_pg,-0.046698784047770475,177.82794100389228
2018,WR,A,P0,oldenv_tm_ay_pg,-0.1050042111129024,177.82794100389228
2018,WR,A,P0,oldenv_tm_car_pg,0.03390290242819272,177.82794100389228
2018,WR,A,P0,oldenv_tm_plays_pg,0.01922757288670248,177.82794100389228
2018,WR,A,P0,oldenv_tm_pass_rate,-0.0006440936292758605,177.82794100389228
2018,WR,A,P0,oldenv_tm_td_pg,0.22221238817207473,177.82794100389228
2018,WR,A,P0,oldenv_tm_pass_yds_pg,0.27076127137323885,177.82794100389228
2018,WR,A,P0,expr,-0.14467156518374044,177.82794100389228
2018,WR,A,P0,log_draft_pick,0.06723565297898924,177.82794100389228
2018,WR,A,P0,age_s0,-0.24268327760560002,177.82794100389228
2018,WR,A,P0,age_s1,-0.11599157194805275,177.82794100389228
2018,WR,A,P0,age_s2,-0.10147282106132423,177.82794100389228
2018,WR,A,P0,age_s3,-0.09401771458019553,177.82794100389228
2018,WR,A,P1,h_targets_pg,0.2984611996854694,177.82794100389228
2018,WR,A,P1,h_carries_pg,0.04100777479353834,177.82794100389228
2018,WR,A,P1,h_touches_pg,0.3051564626667816,177.82794100389228
2018,WR,A,P1,h_air_yards_pg,0.04070416650276479,177.82794100389228
2018,WR,A,P1,h_target_share_full,0.33827644295223386,177.82794100389228
2018,WR,A,P1,h_air_yards_share_full,0.19226435068895417,177.82794100389228
2018,WR,A,P1,h_carry_share_full,0.04309851095165538,177.82794100389228
2018,WR,A,P1,h_wopr_full,0.2900037162999904,177.82794100389228
2018,WR,A,P1,h_u_rec,0.2541595307135688,177.82794100389228
2018,WR,A,P1,h_u_rush,0.03303701138848382,177.82794100389228
2018,WR,A,P1,h_u_tot,0.25771726081392415,177.82794100389228
2018,WR,A,P1,G_last,0.13180183434181267,177.82794100389228
2018,WR,A,P1,G_wtd,-0.08701145015557872,177.82794100389228
2018,WR,A,P1,avail_wtd,-0.020653909712387158,177.82794100389228
2018,WR,A,P1,h_adot,-0.1086086794170007,177.82794100389228
2018,WR,A,P1,h_ypr,0.09809209939000482,177.82794100389228
2018,WR,A,P1,h_catch_rate,0.11512514878182682,177.82794100389228
2018,WR,A,P1,h_racr_w,0.2603071373014477,177.82794100389228
2018,WR,A,P1,oldenv_tm_pass_att_pg,-0.01719748031835174,177.82794100389228
2018,WR,A,P1,oldenv_tm_tgt_pg,-0.050493012135526684,177.82794100389228
2018,WR,A,P1,oldenv_tm_ay_pg,-0.08632944921572998,177.82794100389228
2018,WR,A,P1,oldenv_tm_car_pg,0.03689498285667749,177.82794100389228
2018,WR,A,P1,oldenv_tm_plays_pg,0.016226954761942754,177.82794100389228
2018,WR,A,P1,oldenv_tm_pass_rate,-0.003823974461866715,177.82794100389228
2018,WR,A,P1,oldenv_tm_td_pg,0.1480435612123115,177.82794100389228
2018,WR,A,P1,oldenv_tm_pass_yds_pg,0.22183806289257268,177.82794100389228
2018,WR,A,P1,expr,-0.1528629892388786,177.82794100389228
2018,WR,A,P1,log_draft_pick,0.052848144327113954,177.82794100389228
2018,WR,A,P1,mu_hat,0.653922151792223,177.82794100389228
2018,WR,A,P1,age_s0,-0.25405815633338735,177.82794100389228
2018,WR,A,P1,age_s1,-0.1233345723220089,177.82794100389228
2018,WR,A,P1,age_s2,-0.1087292050682766,177.82794100389228
2018,WR,A,P1,age_s3,-0.09927531349837229,177.82794100389228
2018,RB,A,P0,h_targets_pg,0.3784738756079667,100.0
2018,RB,A,P0,h_carries_pg,0.48324126515472743,100.0
2018,RB,A,P0,h_touches_pg,0.5391244705479923,100.0
2018,RB,A,P0,h_air_yards_pg,-0.11520715789875961,100.0
2018,RB,A,P0,h_target_share_full,0.24286099661893792,100.0
2018,RB,A,P0,h_air_yards_share_full,0.24658329161656362,100.0
2018,RB,A,P0,h_carry_share_full,0.11309983448237504,100.0
2018,RB,A,P0,h_wopr_full,0.26133685900713594,100.0
2018,RB,A,P0,h_u_rec,0.30668517192416617,100.0
2018,RB,A,P0,h_u_rush,0.13849574436782458,100.0
2018,RB,A,P0,h_u_tot,0.20668569989597843,100.0
2018,RB,A,P0,G_last,0.24124921825580134,100.0
2018,RB,A,P0,G_wtd,-0.2141678347871376,100.0
2018,RB,A,P0,avail_wtd,-0.24797656800301926,100.0
2018,RB,A,P0,h_adot,-0.09720703793845023,100.0
2018,RB,A,P0,h_ypr,0.18841627029076533,100.0
2018,RB,A,P0,h_catch_rate,0.21868894858799637,100.0
2018,RB,A,P0,h_racr_w,-0.1255061232164343,100.0
2018,RB,A,P0,oldenv_tm_pass_att_pg,0.05067848574505018,100.0
2018,RB,A,P0,oldenv_tm_tgt_pg,0.06641234534784546,100.0
2018,RB,A,P0,oldenv_tm_ay_pg,-0.1337489348835455,100.0
2018,RB,A,P0,oldenv_tm_car_pg,-0.04266483588320502,100.0
2018,RB,A,P0,oldenv_tm_plays_pg,0.018753275007305732,100.0
2018,RB,A,P0,oldenv_tm_pass_rate,0.00010148659132547521,100.0
2018,RB,A,P0,oldenv_tm_td_pg,0.3465025193644646,100.0
2018,RB,A,P0,oldenv_tm_pass_yds_pg,0.0054926848761645865,100.0
2018,RB,A,P0,expr,-0.22607922861719207,100.0
2018,RB,A,P0,log_draft_pick,-0.566270858236662,100.0
2018,RB,A,P0,age_s0,-0.2229635964273842,100.0
2018,RB,A,P0,age_s1,-0.1969551270585588,100.0
2018,RB,A,P0,age_s2,-0.1540282952499457,100.0
2018,RB,A,P0,age_s3,-0.10611805956533893,100.0
2018,RB,A,P1,h_targets_pg,-0.1789458907665958,17.78279410038923
2018,RB,A,P1,h_carries_pg,0.31604846855701224,17.78279410038923
2018,RB,A,P1,h_touches_pg,0.2255436898920922,17.78279410038923
2018,RB,A,P1,h_air_yards_pg,-0.6659059662436974,17.78279410038923
2018,RB,A,P1,h_target_share_full,0.012418202696109559,17.78279410038923
2018,RB,A,P1,h_air_yards_share_full,0.7523741442417623,17.78279410038923
2018,RB,A,P1,h_carry_share_full,-0.10699224004274946,17.78279410038923
2018,RB,A,P1,h_wopr_full,0.11306200235604638,17.78279410038923
2018,RB,A,P1,h_u_rec,0.16443768860382352,17.78279410038923
2018,RB,A,P1,h_u_rush,-0.2553853438412539,17.78279410038923
2018,RB,A,P1,h_u_tot,-0.1747275803443055,17.78279410038923
2018,RB,A,P1,G_last,0.6885645021159746,17.78279410038923
2018,RB,A,P1,G_wtd,-0.196392041591011,17.78279410038923
2018,RB,A,P1,avail_wtd,-0.24253392681622812,17.78279410038923
2018,RB,A,P1,h_adot,-0.0062316199930936055,17.78279410038923
2018,RB,A,P1,h_ypr,-0.003486133869867363,17.78279410038923
2018,RB,A,P1,h_catch_rate,0.3001559257421221,17.78279410038923
2018,RB,A,P1,h_racr_w,-0.1151638203156235,17.78279410038923
2018,RB,A,P1,oldenv_tm_pass_att_pg,0.0925288290772902,17.78279410038923
2018,RB,A,P1,oldenv_tm_tgt_pg,0.2824791671140658,17.78279410038923
2018,RB,A,P1,oldenv_tm_ay_pg,-0.012766086849537964,17.78279410038923
2018,RB,A,P1,oldenv_tm_car_pg,-0.1333095254357203,17.78279410038923
2018,RB,A,P1,oldenv_tm_plays_pg,-0.01844891925757823,17.78279410038923
2018,RB,A,P1,oldenv_tm_pass_rate,-0.14308913169042892,17.78279410038923
2018,RB,A,P1,oldenv_tm_td_pg,0.16521637048192925,17.78279410038923
2018,RB,A,P1,oldenv_tm_pass_yds_pg,-0.1426007623375557,17.78279410038923
2018,RB,A,P1,expr,-0.5484968934942069,17.78279410038923
2018,RB,A,P1,log_draft_pick,-0.7416033080600232,17.78279410038923
2018,RB,A,P1,mu_hat,2.2358209119023202,17.78279410038923
2018,RB,A,P1,age_s0,-0.1229176498107634,17.78279410038923
2018,RB,A,P1,age_s1,-0.22215024213415,17.78279410038923
2018,RB,A,P1,age_s2,-0.08121158200412625,17.78279410038923
2018,RB,A,P1,age_s3,0.055277112822268534,17.78279410038923
2019,WR,A,P0,h_targets_pg,0.4369511896924246,177.82794100389228
2019,WR,A,P0,h_carries_pg,0.026466541916542668,177.82794100389228
2019,WR,A,P0,h_touches_pg,0.44043994105884166,177.82794100389228
2019,WR,A,P0,h_air_yards_pg,0.1642745970211345,177.82794100389228
2019,WR,A,P0,h_target_share_full,0.4013913655294574,177.82794100389228
2019,WR,A,P0,h_air_yards_share_full,0.27085936259445287,177.82794100389228
2019,WR,A,P0,h_carry_share_full,0.06178148005549846,177.82794100389228
2019,WR,A,P0,h_wopr_full,0.36230880627948375,177.82794100389228
2019,WR,A,P0,h_u_rec,0.30914882743425054,177.82794100389228
2019,WR,A,P0,h_u_rush,0.05370611739343615,177.82794100389228
2019,WR,A,P0,h_u_tot,0.31528403604986005,177.82794100389228
2019,WR,A,P0,G_last,0.08632011712746235,177.82794100389228
2019,WR,A,P0,G_wtd,-0.20516684452520378,177.82794100389228
2019,WR,A,P0,avail_wtd,-0.12077742926890295,177.82794100389228
2019,WR,A,P0,h_adot,-0.13826382285357894,177.82794100389228
2019,WR,A,P0,h_ypr,0.1055853225312117,177.82794100389228
2019,WR,A,P0,h_catch_rate,0.09516603091716701,177.82794100389228
2019,WR,A,P0,h_racr_w,0.35160556803921234,177.82794100389228
2019,WR,A,P0,oldenv_tm_pass_att_pg,-0.033761830355487445,177.82794100389228
2019,WR,A,P0,oldenv_tm_tgt_pg,-0.042328683307813995,177.82794100389228
2019,WR,A,P0,oldenv_tm_ay_pg,-0.08092054071810383,177.82794100389228
2019,WR,A,P0,oldenv_tm_car_pg,0.009050048048230829,177.82794100389228
2019,WR,A,P0,oldenv_tm_plays_pg,-0.030587295355529568,177.82794100389228
2019,WR,A,P0,oldenv_tm_pass_rate,-0.008847857647756755,177.82794100389228
2019,WR,A,P0,oldenv_tm_td_pg,0.1907723620790081,177.82794100389228
2019,WR,A,P0,oldenv_tm_pass_yds_pg,0.35711173613366476,177.82794100389228
2019,WR,A,P0,expr,-0.1550542686901021,177.82794100389228
2019,WR,A,P0,log_draft_pick,0.0640168911559536,177.82794100389228
2019,WR,A,P0,age_s0,-0.3070460992636343,177.82794100389228
2019,WR,A,P0,age_s1,-0.132888461606514,177.82794100389228
2019,WR,A,P0,age_s2,-0.10624507039301308,177.82794100389228
2019,WR,A,P0,age_s3,-0.08905367286551465,177.82794100389228
2019,WR,A,P1,h_targets_pg,0.3009624355229798,177.82794100389228
2019,WR,A,P1,h_carries_pg,0.02391018939285507,177.82794100389228
2019,WR,A,P1,h_touches_pg,0.3044285827378816,177.82794100389228
2019,WR,A,P1,h_air_yards_pg,0.07266848708414558,177.82794100389228
2019,WR,A,P1,h_target_share_full,0.3438568469422422,177.82794100389228
2019,WR,A,P1,h_air_yards_share_full,0.23213217976284045,177.82794100389228
2019,WR,A,P1,h_carry_share_full,0.046816860123556694,177.82794100389228
2019,WR,A,P1,h_wopr_full,0.3104174734151012,177.82794100389228
2019,WR,A,P1,h_u_rec,0.23488520109280933,177.82794100389228
2019,WR,A,P1,h_u_rush,0.03909213676054248,177.82794100389228
2019,WR,A,P1,h_u_tot,0.23929162472808133,177.82794100389228
2019,WR,A,P1,G_last,0.13517794036361871,177.82794100389228
2019,WR,A,P1,G_wtd,-0.17853288763193567,177.82794100389228
2019,WR,A,P1,avail_wtd,-0.08627526664203111,177.82794100389228
2019,WR,A,P1,h_adot,-0.143202592600683,177.82794100389228
2019,WR,A,P1,h_ypr,0.06710512808080497,177.82794100389228
2019,WR,A,P1,h_catch_rate,0.11949791226243135,177.82794100389228
2019,WR,A,P1,h_racr_w,0.24980805290165983,177.82794100389228
2019,WR,A,P1,oldenv_tm_pass_att_pg,-0.042923207426498806,177.82794100389228
2019,WR,A,P1,oldenv_tm_tgt_pg,-0.04667585196231087,177.82794100389228
2019,WR,A,P1,oldenv_tm_ay_pg,-0.059801644941891205,177.82794100389228
2019,WR,A,P1,oldenv_tm_car_pg,0.014035044876296065,177.82794100389228
2019,WR,A,P1,oldenv_tm_plays_pg,-0.036343995395484115,177.82794100389228
2019,WR,A,P1,oldenv_tm_pass_rate,-0.014400424890575112,177.82794100389228
2019,WR,A,P1,oldenv_tm_td_pg,0.1127901218045637,177.82794100389228
2019,WR,A,P1,oldenv_tm_pass_yds_pg,0.3074853207132756,177.82794100389228
2019,WR,A,P1,expr,-0.16880846572837035,177.82794100389228
2019,WR,A,P1,log_draft_pick,0.04504888557746238,177.82794100389228
2019,WR,A,P1,mu_hat,0.704395397449739,177.82794100389228
2019,WR,A,P1,age_s0,-0.3137317046915578,177.82794100389228
2019,WR,A,P1,age_s1,-0.14149947468979948,177.82794100389228
2019,WR,A,P1,age_s2,-0.11445050739048715,177.82794100389228
2019,WR,A,P1,age_s3,-0.09354472561731643,177.82794100389228
2019,RB,A,P0,h_targets_pg,0.33239589481396353,100.0
2019,RB,A,P0,h_carries_pg,0.44951350885194413,100.0
2019,RB,A,P0,h_touches_pg,0.4983196321839417,100.0
2019,RB,A,P0,h_air_yards_pg,0.05394415171296347,100.0
2019,RB,A,P0,h_target_share_full,0.2564742480278573,100.0
2019,RB,A,P0,h_air_yards_share_full,0.42093761726680784,100.0
2019,RB,A,P0,h_carry_share_full,0.09367870446339206,100.0
2019,RB,A,P0,h_wopr_full,0.2990424180314296,100.0
2019,RB,A,P0,h_u_rec,0.31683518039731745,100.0
2019,RB,A,P0,h_u_rush,0.12840056570831224,100.0
2019,RB,A,P0,h_u_tot,0.19963063086693464,100.0
2019,RB,A,P0,G_last,0.20986126226735927,100.0
2019,RB,A,P0,G_wtd,-0.20428684154065788,100.0
2019,RB,A,P0,avail_wtd,-0.22110845925021125,100.0
2019,RB,A,P0,h_adot,-0.32757309213502955,100.0
2019,RB,A,P0,h_ypr,0.11193641827073018,100.0
2019,RB,A,P0,h_catch_rate,0.23787188680036325,100.0
2019,RB,A,P0,h_racr_w,-0.23702993933079242,100.0
2019,RB,A,P0,oldenv_tm_pass_att_pg,0.023819143278507947,100.0
2019,RB,A,P0,oldenv_tm_tgt_pg,0.08206313487282173,100.0
2019,RB,A,P0,oldenv_tm_ay_pg,-0.029258394891141116,100.0
2019,RB,A,P0,oldenv_tm_car_pg,-0.002032136289903318,100.0
2019,RB,A,P0,oldenv_tm_plays_pg,0.025449695086766325,100.0
2019,RB,A,P0,oldenv_tm_pass_rate,-0.04948616808243896,100.0
2019,RB,A,P0,oldenv_tm_td_pg,0.31992790154873574,100.0
2019,RB,A,P0,oldenv_tm_pass_yds_pg,0.08492924685903928,100.0
2019,RB,A,P0,expr,-0.31740640192153613,100.0
2019,RB,A,P0,log_draft_pick,-0.6355824955184801,100.0
2019,RB,A,P0,age_s0,-0.4753222815525343,100.0
2019,RB,A,P0,age_s1,-0.1500351800130788,100.0
2019,RB,A,P0,age_s2,-0.07560117770710363,100.0
2019,RB,A,P0,age_s3,-0.0037661013923267184,100.0
2019,RB,A,P1,h_targets_pg,-0.2778248331908,17.78279410038923
2019,RB,A,P1,h_carries_pg,0.25840710520323185,17.78279410038923
2019,RB,A,P1,h_touches_pg,0.14869813012798475,17.78279410038923
2019,RB,A,P1,h_air_yards_pg,-0.21090821959783415,17.78279410038923
2019,RB,A,P1,h_target_share_full,0.03330689188398644,17.78279410038923
2019,RB,A,P1,h_air_yards_share_full,0.907575556775595,17.78279410038923
2019,RB,A,P1,h_carry_share_full,-0.08335400947797972,17.78279410038923
2019,RB,A,P1,h_wopr_full,0.15762011493971767,17.78279410038923
2019,RB,A,P1,h_u_rec,0.24613417677161353,17.78279410038923
2019,RB,A,P1,h_u_rush,-0.2306998403724744,17.78279410038923
2019,RB,A,P1,h_u_tot,-0.13400908315792165,17.78279410038923
2019,RB,A,P1,G_last,0.6139728023176217,17.78279410038923
2019,RB,A,P1,G_wtd,-0.2063548323680302,17.78279410038923
2019,RB,A,P1,avail_wtd,-0.19604773857378666,17.78279410038923
2019,RB,A,P1,h_adot,-0.503038968325787,17.78279410038923
2019,RB,A,P1,h_ypr,-0.09720895271983727,17.78279410038923
2019,RB,A,P1,h_catch_rate,0.31615544019747494,17.78279410038923
2019,RB,A,P1,h_racr_w,-0.24638095105646846,17.78279410038923
2019,RB,A,P1,oldenv_tm_pass_att_pg,0.04031826926908041,17.78279410038923
2019,RB,A,P1,oldenv_tm_tgt_pg,0.34203286709476455,17.78279410038923
2019,RB,A,P1,oldenv_tm_ay_pg,0.1354070075063804,17.78279410038923
2019,RB,A,P1,oldenv_tm_car_pg,-0.09435154950584844,17.78279410038923
2019,RB,A,P1,oldenv_tm_plays_pg,-0.043508228010793404,17.78279410038923
2019,RB,A,P1,oldenv_tm_pass_rate,-0.26902600332569765,17.78279410038923
2019,RB,A,P1,oldenv_tm_td_pg,0.1276566348446326,17.78279410038923
2019,RB,A,P1,oldenv_tm_pass_yds_pg,0.0082062633014481,17.78279410038923
2019,RB,A,P1,expr,-0.5638684333761679,17.78279410038923
2019,RB,A,P1,log_draft_pick,-0.8232777408760857,17.78279410038923
2019,RB,A,P1,mu_hat,2.1134930070950664,17.78279410038923
2019,RB,A,P1,age_s0,-0.6205069545460754,17.78279410038923
2019,RB,A,P1,age_s1,-0.08224577374177383,17.78279410038923
2019,RB,A,P1,age_s2,0.04457231173371919,17.78279410038923
2019,RB,A,P1,age_s3,0.13791926918438543,17.78279410038923
2020,WR,A,P0,h_targets_pg,0.45807820836074625,100.0
2020,WR,A,P0,h_carries_pg,0.01620149578016108,100.0
2020,WR,A,P0,h_touches_pg,0.45865196192542335,100.0
2020,WR,A,P0,h_air_yards_pg,0.061944670038967364,100.0
2020,WR,A,P0,h_target_share_full,0.4780967708239911,100.0
2020,WR,A,P0,h_air_yards_share_full,0.2727556624487754,100.0
2020,WR,A,P0,h_carry_share_full,0.010148478502632225,100.0
2020,WR,A,P0,h_wopr_full,0.410162175990612,100.0
2020,WR,A,P0,h_u_rec,0.3286768494615779,100.0
2020,WR,A,P0,h_u_rush,0.050239716996466836,100.0
2020,WR,A,P0,h_u_tot,0.33382511522769864,100.0
2020,WR,A,P0,G_last,0.1570951004878841,100.0
2020,WR,A,P0,G_wtd,-0.27703968757225966,100.0
2020,WR,A,P0,avail_wtd,-0.14505269632418707,100.0
2020,WR,A,P0,h_adot,-0.13768621383685306,100.0
2020,WR,A,P0,h_ypr,0.1200473081055817,100.0
2020,WR,A,P0,h_catch_rate,0.06032537359815148,100.0
2020,WR,A,P0,h_racr_w,0.3790896039144426,100.0
2020,WR,A,P0,oldenv_tm_pass_att_pg,-0.04176529227510158,100.0
2020,WR,A,P0,oldenv_tm_tgt_pg,0.04304406973958962,100.0
2020,WR,A,P0,oldenv_tm_ay_pg,-0.12628652355139677,100.0
2020,WR,A,P0,oldenv_tm_car_pg,0.06055104804264057,100.0
2020,WR,A,P0,oldenv_tm_plays_pg,0.012563877209132868,100.0
2020,WR,A,P0,oldenv_tm_pass_rate,0.008141545831253507,100.0
2020,WR,A,P0,oldenv_tm_td_pg,0.2142046554444431,100.0
2020,WR,A,P0,oldenv_tm_pass_yds_pg,0.3310737320422422,100.0
2020,WR,A,P0,expr,-0.270096473225378,100.0
2020,WR,A,P0,log_draft_pick,0.015588397630045043,100.0
2020,WR,A,P0,age_s0,-0.36707791037876747,100.0
2020,WR,A,P0,age_s1,-0.061211167908683355,100.0
2020,WR,A,P0,age_s2,-0.015106281869775402,100.0
2020,WR,A,P0,age_s3,0.002589802767784311,100.0
2020,WR,A,P1,h_targets_pg,0.27749496354744446,100.0
2020,WR,A,P1,h_carries_pg,0.02165649508115883,100.0
2020,WR,A,P1,h_touches_pg,0.28002360150840205,100.0
2020,WR,A,P1,h_air_yards_pg,-0.0513509372244548,100.0
2020,WR,A,P1,h_target_share_full,0.42584341876738707,100.0
2020,WR,A,P1,h_air_yards_share_full,0.24077171948182208,100.0
2020,WR,A,P1,h_carry_share_full,-0.007531543549762612,100.0
2020,WR,A,P1,h_wopr_full,0.36441080310719004,100.0
2020,WR,A,P1,h_u_rec,0.24036237971423782,100.0
2020,WR,A,P1,h_u_rush,0.031639317391586784,100.0
2020,WR,A,P1,h_u_tot,0.243377210269542,100.0
2020,WR,A,P1,G_last,0.20350708305095955,100.0
2020,WR,A,P1,G_wtd,-0.2509843613128341,100.0
2020,WR,A,P1,avail_wtd,-0.10343912567718976,100.0
2020,WR,A,P1,h_adot,-0.13976464276663456,100.0
2020,WR,A,P1,h_ypr,0.07029567067375822,100.0
2020,WR,A,P1,h_catch_rate,0.08063448420272924,100.0
2020,WR,A,P1,h_racr_w,0.25663126632912825,100.0
2020,WR,A,P1,oldenv_tm_pass_att_pg,-0.04651087151341652,100.0
2020,WR,A,P1,oldenv_tm_tgt_pg,0.04787666229126,100.0
2020,WR,A,P1,oldenv_tm_ay_pg,-0.0897083558905311,100.0
2020,WR,A,P1,oldenv_tm_car_pg,0.07017352584840739,100.0
2020,WR,A,P1,oldenv_tm_plays_pg,0.016753950905345448,100.0
2020,WR,A,P1,oldenv_tm_pass_rate,0.0014329773627552173,100.0
2020,WR,A,P1,oldenv_tm_td_pg,0.1104683437149175,100.0
2020,WR,A,P1,oldenv_tm_pass_yds_pg,0.2688474362016585,100.0
2020,WR,A,P1,expr,-0.28040325757300455,100.0
2020,WR,A,P1,log_draft_pick,-0.0094979739869494,100.0
2020,WR,A,P1,mu_hat,0.7960242869134759,100.0
2020,WR,A,P1,age_s0,-0.36646364657830877,100.0
2020,WR,A,P1,age_s1,-0.06571223665215545,100.0
2020,WR,A,P1,age_s2,-0.020897358702115405,100.0
2020,WR,A,P1,age_s3,0.0002740213981318568,100.0
2020,RB,A,P0,h_targets_pg,0.28968415468484776,100.0
2020,RB,A,P0,h_carries_pg,0.46158564108784766,100.0
2020,RB,A,P0,h_touches_pg,0.49580819844421326,100.0
2020,RB,A,P0,h_air_yards_pg,0.003038632330618618,100.0
2020,RB,A,P0,h_target_share_full,0.2879786787361452,100.0
2020,RB,A,P0,h_air_yards_share_full,0.3901257400202267,100.0
2020,RB,A,P0,h_carry_share_full,0.10195149054721338,100.0
2020,RB,A,P0,h_wopr_full,0.32271565047575185,100.0
2020,RB,A,P0,h_u_rec,0.2992478287130732,100.0
2020,RB,A,P0,h_u_rush,0.10227562401929541,100.0
2020,RB,A,P0,h_u_tot,0.17407599860575762,100.0
2020,RB,A,P0,G_last,0.15369212031602233,100.0
2020,RB,A,P0,G_wtd,-0.21194500561429608,100.0
2020,RB,A,P0,avail_wtd,-0.18453516504079856,100.0
2020,RB,A,P0,h_adot,-0.33377422099088694,100.0
2020,RB,A,P0,h_ypr,0.12189841058509521,100.0
2020,RB,A,P0,h_catch_rate,0.18805053090118917,100.0
2020,RB,A,P0,h_racr_w,-0.13071511111727122,100.0
2020,RB,A,P0,oldenv_tm_pass_att_pg,0.01949050739917215,100.0
2020,RB,A,P0,oldenv_tm_tgt_pg,0.07296455134528451,100.0
2020,RB,A,P0,oldenv_tm_ay_pg,-0.10058459450661206,100.0
2020,RB,A,P0,oldenv_tm_car_pg,0.024249346849484352,100.0
2020,RB,A,P0,oldenv_tm_plays_pg,0.04626537655146804,100.0
2020,RB,A,P0,oldenv_tm_pass_rate,-0.03897938078843339,100.0
2020,RB,A,P0,oldenv_tm_td_pg,0.2680744941393916,100.0
2020,RB,A,P0,oldenv_tm_pass_yds_pg,0.10234659339438952,100.0
2020,RB,A,P0,expr,-0.25168478169918623,100.0
2020,RB,A,P0,log_draft_pick,-0.7374792522869692,100.0
2020,RB,A,P0,age_s0,-0.4339405950759846,100.0
2020,RB,A,P0,age_s1,-0.14641163465771867,100.0
2020,RB,A,P0,age_s2,-0.0840879270308892,100.0
2020,RB,A,P0,age_s3,-0.013217400315358648,100.0
2020,RB,A,P1,h_targets_pg,-0.38581669042422356,17.78279410038923
2020,RB,A,P1,h_carries_pg,0.2916412730269942,17.78279410038923
2020,RB,A,P1,h_touches_pg,0.14396659545942408,17.78279410038923
2020,RB,A,P1,h_air_yards_pg,-0.241762828404503,17.78279410038923
2020,RB,A,P1,h_target_share_full,0.1373092227663687,17.78279410038923
2020,RB,A,P1,h_air_yards_share_full,0.8119497751898583,17.78279410038923
2020,RB,A,P1,h_carry_share_full,0.009590680695893434,17.78279410038923
2020,RB,A,P1,h_wopr_full,0.2402459787709896,17.78279410038923
2020,RB,A,P1,h_u_rec,0.16140868864772348,17.78279410038923
2020,RB,A,P1,h_u_rush,-0.30217386337487323,17.78279410038923
2020,RB,A,P1,h_u_tot,-0.21661286970503835,17.78279410038923
2020,RB,A,P1,G_last,0.5441666000642031,17.78279410038923
2020,RB,A,P1,G_wtd,-0.2819707892710799,17.78279410038923
2020,RB,A,P1,avail_wtd,-0.1073516788040572,17.78279410038923
2020,RB,A,P1,h_adot,-0.504691446114432,17.78279410038923
2020,RB,A,P1,h_ypr,-0.054216430919371866,17.78279410038923
2020,RB,A,P1,h_catch_rate,0.24946477256909186,17.78279410038923
2020,RB,A,P1,h_racr_w,-0.11793342747892906,17.78279410038923
2020,RB,A,P1,oldenv_tm_pass_att_pg,0.007241847927897785,17.78279410038923
2020,RB,A,P1,oldenv_tm_tgt_pg,0.3155737032487848,17.78279410038923
2020,RB,A,P1,oldenv_tm_ay_pg,0.08170034500841813,17.78279410038923
2020,RB,A,P1,oldenv_tm_car_pg,0.0058426517652925775,17.78279410038923
2020,RB,A,P1,oldenv_tm_plays_pg,0.014134209473002653,17.78279410038923
2020,RB,A,P1,oldenv_tm_pass_rate,-0.18938923597633076,17.78279410038923
2020,RB,A,P1,oldenv_tm_td_pg,0.014500365963982024,17.78279410038923
2020,RB,A,P1,oldenv_tm_pass_yds_pg,0.034925720966456957,17.78279410038923
2020,RB,A,P1,expr,-0.4001928350282066,17.78279410038923
2020,RB,A,P1,log_draft_pick,-0.9256510860037056,17.78279410038923
