year,name,gsis_id,adp,adp_rank,rookie_season,exp,games,ppg,tier,in_fit,m_ols,m_iso,resid_iso,resid_ols,mu_hat,n_eff,sig2,th_iso,m_cir,th_cir,th_ols,m_half,th_half
2017,Antonio Brown,00-0027793,3.7,1,2010,7,14,22.164285714285715,vet,True,19.76627946193438,19.417210368090107,3.4637091503267996,2.876132845309275,22.14684523809524,2.3333333333333335,43.459600014646625,20.44585968850234,19.400495151685625,20.47087850155877,20.6983468388609,19.408852759887864,20.45720611250585
2017,Julio Jones,00-0027944,5.7,2,2011,6,16,15.74375,vet,True,18.76129386690152,18.972626630006502,-2.510197941297733,-2.5711235841453046,20.0316156462585,2.3333333333333335,43.459600014646625,19.371701372149428,18.999172534763122,19.401564757700957,19.258665332371955,18.98589958238481,19.386295109463184
2017,Odell Beckham Jr.,00-0031235,6.4,3,2014,3,4,18.5,vet,True,18.491911037154484,18.140249333408168,0.2460520587022685,0.4460104814351666,20.210476190476193,2.3333333333333335,43.459600014646625,18.92040402480034,18.782918216982544,19.339305508379866,19.16478407035298,18.461583775195358,19.131219371903878
2017,Mike Evans,00-0031408,7.9,4,2014,3,15,13.54,vet,True,18.00221368509263,18.140249333408168,-4.46710576923077,-4.039741637844834,17.24452380952381,2.3333333333333335,43.459600014646625,17.802699626103248,18.32507445032251,17.9039324333855,17.70555394902597,18.23266189186534,17.854312469901082
2017,A.J. Green,00-0027942,10.0,5,2011,6,16,14.175,vet,True,17.454008954375027,18.140249333408168,-3.832105769230768,-2.873832228903076,19.166468253968254,2.3333333333333335,43.459600014646625,18.526974828025814,17.55634910274146,18.18388917467677,18.124491351227494,17.848299218074814,18.353014603195547
2017,Jordy Nelson,00-0026176,11.4,6,2008,9,14,9.8,vet,True,17.149284695812238,18.140249333408168,-7.140653594771242,-6.953721721936068,19.33375,1.4705882352941178,43.459600014646625,18.469606374300668,17.04873705408778,17.7045313393842,17.77957797619421,17.594493193747972,18.083427150853524
2017,Michael Thomas,00-0032765,13.3,7,2016,1,16,16.15625,soph,True,16.790786073037133,16.675883239518665,-0.1251797385620925,-0.2502833792254506,17.046666666666667,1.0,40.05902290190149,16.743422919777146,16.72157123802025,16.785881222059388,16.839280063829356,16.698727238769457,16.76468434640806
2017,Brandin Cooks,00-0031236,17.1,8,2014,3,16,13.825,vet,True,16.206319779906412,16.675883239518665,-2.349372178623515,-2.0155064246126653,15.901428571428571,2.3333333333333335,43.459600014646625,16.384033850878836,16.453233396011115,16.23816879097928,16.086945154017187,16.56455831776489,16.310651742664454
2017,Dez Bryant,00-0027902,20.5,9,2010,7,16,11.65,vet,True,15.784573714089763,16.05730458567846,-3.6598145108245728,-3.782066033678552,14.221428571428572,2.3333333333333335,43.459600014646625,15.365463843471165,16.054634874994992,15.340147121255892,15.172552568752927,16.055969730336727,15.353539979428046
2017,Amari Cooper,00-0031544,21.3,10,2015,2,12,12.541666666666666,vet,True,15.695543220173626,16.05730458567846,-2.768147844157907,-2.8041776978903226,14.110416666666666,1.8,43.459600014646625,15.437980615280434,16.040350099386547,15.40334380742975,15.169715480082168,16.048827342532505,15.421357808593612
2017,Doug Baldwin,00-0028434,22.4,11,2011,6,16,13.95625,vet,True,15.57843832738427,15.908982045639089,-1.3535645108245724,-1.276184016321576,15.352678571428571,2.3333333333333335,43.459600014646625,15.699341849077365,15.99179077395313,15.742698328067116,15.490046187307154,15.95038640979611,15.721529310579783
2017,Keenan Allen,00-0030279,25.8,12,2013,4,16,17.3875,vet,True,15.24979425626747,15.908982045639089,2.208094519859225,2.4733416565651503,14.67704081632653,2.3333333333333335,43.459600014646625,15.444731122467893,15.70955557303397,15.307135426546818,15.025543029211555,15.80926880933653,15.375748621882579
2017,T.Y. Hilton,00-0029608,28.8,13,2012,5,16,10.975,vet,True,14.99397203425355,15.456364332823105,-3.913359769943483,-3.691407061708789,16.01547619047619,2.3333333333333335,43.459600014646625,15.667062854713024,15.357498663465114,15.613943824258179,15.393923469725097,15.40693149814411,15.639937933881987
2017,Terrelle Pryor,00-0028825,30.2,14,2011,6,7,7.142857142857143,vet,True,14.883582068752741,15.027853669593409,-7.745502627086339,-7.416642648532366,9.743333333333334,1.8,43.459600014646625,13.346796386150551,15.178683466103596,13.384656700795253,13.178427757840682,15.103268567848502,13.368240946809617
2017,DeAndre Hopkins,00-0030564,31.7,15,2013,4,15,20.653333333333332,vet,True,14.770847350586418,15.027853669593409,5.76497356338985,6.203011590280894,15.025,2.3333333333333335,43.459600014646625,15.026778278404574,14.990179705539322,15.003750831672448,14.870356213416443,15.009016687566366,15.015136557985699
