year,pid,name,pos,adp,ffc_stdev,sim_mean,sim_sd,n
2015,00-0025394,Adrian Peterson,0,1.8,1.0,1.74,0.9732089592641241,200
2015,00-0027793,Antonio Brown,1,2.5,1.4,2.47,1.1426408625213424,200
2015,00-0030496,LeVeon Bell,2,3.1,1.7,2.885,1.2923334044048786,200
2015,00-0026213,Jamaal Charles,4,4.5,1.6,4.565,1.3912053267963478,200
2015,00-0027944,Julio Jones,5,6.2,1.9,6.26,1.5145525235968769,200
2015,00-0030485,Eddie Lacy,3,4.0,1.6,4.165,1.416973560216195,200
2015,00-0031235,Odell Beckham Jr.,11,11.4,2.8,11.755,2.3966003979255035,200
2015,00-0027656,Rob Gronkowski,9,10.3,3.3,9.855,2.572364729486769,200
2015,00-0025389,Calvin Johnson,12,13.1,2.4,13.87,2.2266318616323133,200
2015,00-0025399,Marshawn Lynch,7,8.6,2.3,8.52,2.093205087345347,200
2015,00-0029854,CJ Anderson,10,10.7,3.0,10.895,2.472761156823171,200
2015,00-0027874,Demaryius Thomas,8,9.1,1.9,9.855,1.7462019085797722,200
2015,00-0027902,Dez Bryant,6,7.6,1.7,8.055,1.5761970006711163,200
2015,00-0026184,Matt Forte,13,13.7,3.1,14.295,2.331340977585399,200
2015,00-0027942,A.J. Green,16,16.7,2.5,17.895,2.0701212549148544,200
2015,00-0031301,Jeremy Hill,14,14.4,2.8,15.07,2.2827956060266263,200
2015,00-0028002,Randall Cobb,15,15.9,2.4,16.955,1.972926046746215,200
2015,00-0028009,DeMarco Murray,18,17.6,3.4,17.915,2.6538632123281607,200
2015,00-0029668,Andrew Luck,17,16.9,5.3,14.74,3.828273552394055,200
2015,00-0026373,Justin Forsett,19,19.3,3.2,20.235,2.184866864612213,200
2015,00-0031236,Brandin Cooks,20,20.6,2.9,21.26,1.9854748935113278,200
2015,00-0029137,Alshon Jeffery,25,26.1,3.1,26.39,2.327009856956317,200
2015,00-0029608,T.Y. Hilton,22,22.8,2.7,23.665,2.089162030563869,200
2015,00-0029615,Lamar Miller,21,22.3,3.0,22.745,2.147798920058632,200
2015,00-0023500,Frank Gore,27,27.7,3.4,28.26,2.809245325079747,200
2015,00-0031299,Jordan Matthews,23,24.4,2.8,25.01,2.198651939657297,200
2015,00-0027029,LeSean McCoy,24,24.4,4.2,24.05,2.685808600625886,200
2015,00-0023459,Aaron Rodgers,26,27.1,5.4,26.015,3.322645764202356,200
2015,00-0027696,Jimmy Graham,33,33.5,5.1,32.94,4.386640293587638,200
2015,00-0030513,Latavius Murray,32,33.2,4.1,33.515,3.1270862382909335,200
2015,00-0027966,Mark Ingram II,30,31.0,3.2,32.04,2.463482031311161,200
2015,00-0026796,Arian Foster,36,37.5,4.8,38.285,3.897399596922344,200
2015,00-0031408,Mike Evans,29,30.0,3.4,30.475,2.6370714303263036,200
2015,00-0030564,DeAndre Hopkins,28,28.7,3.3,29.83,2.532422916723376,200
2015,00-0027685,Emmanuel Sanders,31,31.9,3.7,32.565,2.946043253971563,200
2015,00-0030287,Andre Ellington,44,43.7,5.7,44.455,4.599319919139455,200
2015,00-0029613,Doug Martin,38,38.0,4.8,38.99,4.0586033689599015,200
2015,00-0029141,Alfred Morris,48,48.2,6.9,48.085,5.211870390255702,200
2015,00-0031382,Jarvis Landry,35,36.6,4.4,37.56,3.4751667470206367,200
2015,00-0031381,Davante Adams,34,34.6,4.3,34.8,3.433503272696575,200
2015,00-0022044,Andre Johnson,37,37.7,4.2,39.22,3.5770907018759304,200
2015,00-0026995,Jeremy Maclin,39,38.8,4.8,39.88,3.875655237193827,200
2015,00-0027891,Golden Tate,43,43.5,4.3,46.175,3.5051111280671976,200
2015,00-0032104,Ameer Abdullah,41,41.5,6.0,41.28,4.866210024238575,200
2015,00-0010346,Peyton Manning,55,54.9,9.9,53.6,7.004664633882612,200
2015,00-0027150,Julian Edelman,42,41.9,4.5,43.895,3.982874772985768,200
2015,00-0031544,Amari Cooper,40,40.8,4.4,42.84,3.56763790217071,200
2015,00-0026153,Jonathan Stewart,53,53.0,6.1,54.54,4.597180696009109,200
2015,00-0031045,Carlos Hyde,45,44.7,5.6,45.695,4.598664324327141,200
2015,00-0031428,Allen Robinson II,54,53.5,6.0,55.26,4.476897705479391,200
2015,00-0025418,Greg Olsen,46,45.1,6.3,45.76,5.623211049975167,200
2015,00-0030279,Keenan Allen,49,48.7,5.4,50.34,4.082614198460019,200
2015,00-0008454,Charles Johnson,62,61.6,6.8,63.4,4.891793969619533,200
2015,00-0024334,Brandon Marshall,50,50.5,5.6,52.02,3.58663067487997,200
2015,00-0032144,Melvin Gordon III,52,51.8,7.1,51.75,5.3713833221964205,200
2015,00-0027531,Chris Ivory,47,47.6,6.3,47.74,4.909471924032596,200
2015,00-0030506,Travis Kelce,51,50.6,5.5,54.21,4.16927020836402,200
2015,00-0031549,Nelson Agholor,57,56.6,5.7,58.645,4.2211450255390615,200
2015,00-0027861,C.J. Spiller,59,57.9,6.4,59.415,4.291252643020585,200
2015,00-0030388,Joseph Randle,56,56.6,5.9,58.27,4.183852664181411,200
2015,00-0020531,Drew Brees,58,56.8,8.7,57.515,6.825887392381106,200
2015,00-0032241,Todd Gurley,60,60.2,6.3,62.01,4.708582989482528,200
2015,00-0031373,Martavis Bryant,68,67.2,7.2,68.14,5.12461789236169,200
2015,00-0023496,Vincent Jackson,72,70.1,7.4,71.865,4.979028885557512,200
2015,00-0031051,John Brown,66,64.3,7.0,66.365,4.850713567152029,200
2015,00-0029263,Russell Wilson,70,68.7,8.0,73.41,6.911639007416708,200
2015,00-0026201,Martellus Bennett,61,60.3,6.2,64.41,5.224786307572683,200
2015,00-0026019,Danny Woodhead,71,69.0,6.8,71.04,4.61790267606715,200
2015,00-0031325,Sammy Watkins,63,62.5,6.4,65.365,4.229802732489885,200
2015,00-0019596,Tom Brady,67,67.0,9.2,69.51,7.145290468511199,200
2015,00-0027325,LeGarrette Blount,69,68.5,7.9,69.095,5.265415272317061,200
2015,00-0032209,TJ Yeldon,64,63.1,6.1,65.495,4.967226762343623,200
2015,00-0020337,Steve Smith,73,72.1,8.3,72.235,5.426509932751552,200
2015,00-0022924,Ben Roethlisberger,65,63.8,7.2,67.67,6.68539997788626,200
2015,00-0028040,Jordan Cameron,76,76.9,8.1,80.8,4.972284996905574,200
2015,00-0026189,DeSean Jackson,74,74.0,8.5,74.55,5.886489086785452,200
2015,00-0026143,Matt Ryan,78,78.2,7.9,83.365,6.423244143470896,200
2015,00-0032058,Tevin Coleman,90,88.9,8.3,92.02,6.755574656883278,200
2015,00-0027155,Rashad Jennings,82,81.7,8.6,82.76,6.320772168336721,200
2015,00-0030456,Giovani Bernard,75,75.5,8.4,75.345,5.444648379822108,200
2015,00-0027994,Shane Vereen,77,77.9,8.3,79.12,5.583140450179645,200
2015,00-0027864,Ryan Mathews,79,78.9,9.0,79.29,6.626875386404566,200
2015,00-0021678,Tony Romo,81,80.8,7.4,87.81,6.2977941420211865,200
2015,00-0024313,Owen Daniels,92,89.7,13.1,88.575,9.202052152595934,200
2015,00-0024389,Delanie Walker,102,98.0,11.5,100.675,8.43177616200947,200
2015,00-0027854,Sam Bradford,83,82.1,8.1,88.92,6.470155683819697,200
2015,00-0026182,Eddie Royal,86,84.6,8.8,86.21,6.909748411887215,200
2015,00-0029708,Kendall Wright,89,88.0,8.2,91.915,6.426059930560544,200
2015,00-0026144,Darren McFadden,87,84.6,9.1,86.235,6.553205130883451,200
2015,00-0026901,Mike Wallace,93,89.9,9.5,91.525,7.575375009375002,200
2015,00-0031285,Devonta Freeman,100,96.2,10.0,98.76,7.661323606073883,200
2015,00-0022921,Larry Fitzgerald,85,84.1,8.0,86.76,7.096775401936266,200
2015,00-0027218,Joique Bell,80,80.5,8.7,81.625,6.693908954073631,200
2015,00-0031075,Alfred Blue,88,86.4,7.9,89.13,6.83790058586044,200
2015,00-0022127,Jason Witten,84,83.7,11.9,84.195,8.122614067926804,200
2015,00-0029701,Ryan Tannehill,91,89.1,8.6,96.565,7.134442962271795,200
2015,00-0031413,Bishop Sankey,103,100.2,9.8,102.93,7.122411369655151,200
2015,00-0030656,Isaiah Crowell,97,95.4,9.5,98.09,6.974605768653932,200
2015,00-0030460,Markus Wheaton,95,94.1,9.5,96.57,6.708960482352601,200
2015,00-0027265,Victor Cruz,94,91.3,10.0,91.785,7.748481777048083,200
2015,00-0030549,Tyler Eifert,98,95.5,12.3,95.085,8.741846164961911,200
2015,00-0031391,Tre Mason,110,109.0,11.0,110.605,6.407358756239249,200
2015,00-0027690,Eric Decker,106,105.3,10.0,107.56,7.1140317145891965,200
2015,00-0032055,Devin Funchess,99,96.1,10.1,98.105,8.074027781913781,200
2015,00-0023564,Darren Sproles,108,106.4,10.3,108.03,7.121282420785101,200
2015,00-0022084,Anquan Boldin,101,97.3,10.2,99.97,6.602047801696031,200
2015,00-0026498,Matthew Stafford,96,94.6,9.2,101.175,6.780431124283749,200
2015,00-0022803,Eli Manning,107,105.9,9.4,113.17,7.349228243761006,200
2015,00-0032257,Duke Johnson,105,101.8,9.1,104.75,6.756906014920761,200
2015,00-0026364,Steve Johnson,104,101.3,9.1,105.845,5.381988853583822,200
2015,00-0029640,Brian Quick,109,106.8,9.7,109.52,6.175783473174694,200
2015,00-0031547,DeVante Parker,112,109.5,9.2,113.825,5.800223093959274,200
2015,00-0027981,Kyle Rudolph,113,110.5,13.9,110.42,9.439764071662132,200
2015,00-0029683,Ronnie Hillman,116,114.0,9.6,116.975,5.301405426628626,200
2015,00-0023462,Roddy White,111,109.0,9.8,111.6,5.8858487986357595,200
2015,00-0027681,Brandon LaFell,136,139.6,13.4,130.83870967741936,7.7981189518072735,93
2015,00-0022942,Philip Rivers,115,113.3,11.7,118.72448979591837,8.273257024270364,196
2015,00-0030280,Knile Davis,121,121.2,10.6,122.76,7.192430415122687,200
2015,00-0028434,Doug Baldwin,147,148.4,20.8,126.51515151515152,10.871572775806914,99
2015,00-0030542,Terrance Williams,114,112.4,9.1,115.295,5.758801435181565,200
2015,00-0032187,David Johnson,117,118.0,10.1,119.56,5.962731828136443,200
2015,00-0029689,Dwayne Allen,140,145.1,20.2,130.38793103448276,8.68258782474055,116
2015,00-0024466,Marques Colston,118,118.3,9.9,120.585,5.826880613882715,200
2015,00-0024242,DeAngelo Williams,128,129.1,12.2,129.04395604395606,6.710117845523998,182
2015,00-0026345,Pierre Garcon,120,119.3,9.0,122.48,6.6392770690791325,200
2015,00-0032133,David Cobb,131,130.4,10.3,130.64864864864865,5.780408931306453,148
2015,00-0028067,Julius Thomas,132,130.5,16.9,125.65053763440861,9.358991902930386,186
2015,00-0032200,Ty Montgomery II,130,129.5,11.7,128.29608938547486,8.136927636568478,179
2015,00-0024204,Fred Jackson,149,149.9,19.3,127.42647058823529,6.785225777368672,68
2015,00-0027939,Cam Newton,119,119.1,11.2,124.87234042553192,7.870250004595001,188
2015,00-0031055,Andre Williams,159,154.8,16.5,131.29032258064515,7.811075676614998,31
2015,00-0021429,Carson Palmer,127,128.4,10.5,132.75409836065575,5.829975937194059,122
2015,00-0030547,Denard Robinson,157,154.2,17.2,133.6829268292683,6.389205836370604,41
2015,00-0030432,Christine Michael,148,148.8,17.4,131.36,7.792303895511263,75
2015,00-0030801,Brandon Coleman,123,123.6,9.1,127.3265306122449,6.258984123689446,196
2015,00-0031390,Charles Sims,150,150.3,17.2,131.05084745762713,7.26689168673061,59
2015,00-0024217,Reggie Bush,129,129.5,11.3,129.54395604395606,7.115133801597253,182
2015,00-0021547,Antonio Gates,138,140.4,16.8,130.70078740157481,7.831879257777885,127
2015,00-0031237,Teddy Bridgewater,122,122.5,9.3,130.87951807228916,6.4166404697359525,166
2015,00-0031939,Matt Jones,124,124.4,12.8,124.57,8.749162199661171,200
2015,00-0032218,Dorial Green-Beckham,144,147.0,13.8,131.64102564102564,7.339464986550376,39
2015,00-0029104,Jonas Gray,152,150.9,16.7,131.24137931034483,8.13765418336178,58
2015,00-0029638,Michael Floyd,125,126.2,10.3,129.0054054054054,6.360114588536786,185
2015,00-0027996,Torrey Smith,133,130.6,10.9,130.7914110429448,6.555041399545379,163
2015,00-0028043,Roy Helu,139,142.7,13.3,132.30555555555554,6.570610812365493,72
2015,00-0032211,Tyler Lockett,137,140.2,13.8,131.02739726027397,6.0781315722380365,73
2015,00-0029293,Marvin Jones Jr.,134,133.9,9.8,133.07920792079207,6.181720097702309,101
2015,00-0026158,Joe Flacco,143,146.0,10.1,136.0,4.147288270665544,6
2015,00-0030061,Zach Ertz,126,126.2,15.1,124.82978723404256,9.378138531042808,188
2015,00-0029262,Rueben Randle,146,147.7,16.1,132.05714285714285,7.288835445611947,70
2015,00-0026986,Michael Crabtree,135,135.6,10.0,133.5326086956522,5.026197494308364,92
2015,00-0031384,Richard Rodgers,153,151.6,16.6,133.77083333333334,5.137428710830472,48
2015,00-0031599,Cameron Artis-Payne,142,145.8,15.5,131.0983606557377,7.107988271498453,61
2015,00-0024221,Vernon Davis,151,150.3,20.2,130.8735632183908,9.219298008009714,87
2015,00-0025465,James Jones,154,153.9,19.3,131.05,7.143043953601078,40
2015,00-0030821,Allen Hurns,155,153.9,15.3,132.25,4.632550735371332,20
2015,00-0032208,Phillip Dorsett,156,153.9,13.4,135.14285714285714,6.011892975000232,7
2015,00-0032054,Breshad Perriman,141,145.4,10.9,133.42857142857142,5.8272757663545365,21
2015,00-0027974,Colin Kaepernick,145,147.5,12.2,134.27272727272728,6.325992555969523,11
2015,00-0028118,Tyrod Taylor,158,154.5,13.0,138.0,2.8284271247461903,4
2016,00-0027793,Antonio Brown,0,1.2,0.5,1.19,0.44144577454008604,200
2016,00-0032187,David Johnson,3,3.4,1.5,3.285,1.1314485756749995,200
2016,00-0027944,Julio Jones,1,2.8,0.9,2.73,0.8894128829637614,200
2016,00-0031235,Odell Beckham Jr.,2,3.4,1.2,3.165,1.050376816807393,200
2016,00-0032241,Todd Gurley,4,6.3,1.8,5.825,1.5218261312874566,200
2016,00-0030564,DeAndre Hopkins,6,6.4,1.5,6.645,1.4454833484176717,200
2016,00-0027942,A.J. Green,5,6.4,1.5,6.55,1.2430712492263936,200
2016,00-0033045,Ezekiel Elliott,7,8.3,2.0,8.345,1.924707117313485,200
2016,00-0029615,Lamar Miller,9,9.8,2.2,10.16,2.053162776531533,200
2016,00-0030496,LeVeon Bell,11,12.3,2.9,12.265,2.440194201020375,200
2016,00-0025394,Adrian Peterson,10,10.7,2.6,10.79,2.048629889001562,200
2016,00-0031428,Allen Robinson II,8,9.2,1.9,9.78,1.7683993273309404,200
2016,00-0024334,Brandon Marshall,12,13.0,2.5,13.51,2.0124986344762683,200
2016,00-0027656,Rob Gronkowski,14,14.2,3.6,13.44,2.87886074619456,200
2016,00-0027902,Dez Bryant,16,16.4,2.9,17.005,2.59782959274946,200
2016,00-0030279,Keenan Allen,13,13.8,2.3,14.755,2.0992879864971496,200
2016,00-0031408,Mike Evans,15,15.7,2.4,16.78,2.0426605962709004,200
2016,00-0026176,Jordy Nelson,17,17.3,2.9,18.28,2.508598279245437,200
2016,00-0026213,Jamaal Charles,19,19.4,3.7,19.72,2.9367879763596236,200
2016,00-0031285,Devonta Freeman,18,19.2,3.4,19.405,2.5044633523805224,200
2016,00-0031544,Amari Cooper,20,20.1,2.9,21.32,2.42632132576858,200
2016,00-0029137,Alshon Jeffery,22,22.1,3.5,22.335,2.8483928290428473,200
2016,00-0027029,LeSean McCoy,21,22.0,3.3,22.92,2.6511777983743308,200
2016,00-0027966,Mark Ingram II,25,25.5,3.8,26.335,2.4867033331977266,200
2016,00-0030485,Eddie Lacy,24,24.0,3.8,24.31,2.5937497351213765,200
2016,00-0029613,Doug Martin,30,30.8,3.9,31.45,2.9395073596757566,200
2016,00-0031382,Jarvis Landry,26,26.9,3.8,27.02,2.594853817011334,200
2016,00-0031325,Sammy Watkins,27,28.3,3.4,29.395,2.6767142161566064,200
2016,00-0031236,Brandin Cooks,23,23.3,3.5,23.905,2.6873937982989538,200
2016,00-0030472,Jordan Reed,34,35.1,5.4,34.89,3.8564570925310018,200
2016,00-0029608,T.Y. Hilton,28,29.4,3.3,30.355,2.4513302716081555,200
2016,00-0028002,Randall Cobb,31,31.5,3.3,33.135,2.85438479585603,200
2016,00-0027939,Cam Newton,33,34.5,7.9,30.995,5.587582697554467,200
2016,00-0027874,Demaryius Thomas,29,29.7,3.9,30.32,3.1283434375587,200
2016,00-0023459,Aaron Rodgers,39,38.7,7.4,36.515,5.427435886448364,200
2016,00-0029854,CJ Anderson,32,33.2,3.5,34.925,2.8723906664490326,200
2016,00-0027150,Julian Edelman,35,35.1,3.9,36.72,3.1894297784334094,200
2016,00-0030513,Latavius Murray,36,35.8,3.9,37.935,3.096565612572229,200
2016,00-0031339,Donte Moncrief,38,38.4,4.3,40.205,3.620568682947431,200
2016,00-0026995,Jeremy Maclin,37,37.3,3.7,39.66,3.221223588488569,200
2016,00-0031359,Kelvin Benjamin,40,39.2,5.2,40.41,3.975035159921616,200
2016,00-0031897,Thomas Rawls,42,41.0,5.1,42.4,4.031284693668637,200
2016,00-0026184,Matt Forte,43,43.1,5.2,44.42,3.8205474626776805,200
2016,00-0025418,Greg Olsen,48,48.4,6.7,49.49,4.940846061050169,200
2016,00-0028009,DeMarco Murray,41,40.3,4.7,42.215,4.02364556317905,200
2016,00-0029638,Michael Floyd,52,52.3,6.4,52.685,4.881075649637838,200
2016,00-0031569,Jeremy Langford,47,47.1,5.0,49.245,3.6732053013586987,200
2016,00-0027891,Golden Tate,44,43.6,5.3,44.575,4.0255933736593725,200
2016,00-0026019,Danny Woodhead,55,53.7,5.6,55.625,4.182324015527046,200
2016,00-0027690,Eric Decker,45,44.9,5.3,46.98,3.7683687472267593,200
2016,00-0028434,Doug Baldwin,49,48.8,6.6,49.05,4.844050383780398,200
2016,00-0031301,Jeremy Hill,50,49.1,5.0,50.985,3.535146574971491,200
2016,00-0022921,Larry Fitzgerald,60,60.2,7.2,60.3,5.130458852792897,200
2016,00-0031045,Carlos Hyde,46,45.7,5.4,47.72,3.871244330098086,200
2016,00-0029293,Marvin Jones Jr.,56,56.2,5.7,58.08,4.446623697993545,200
2016,00-0030821,Allen Hurns,67,65.5,7.5,66.405,5.327559426907989,200
2016,00-0032144,Melvin Gordon III,54,53.7,5.2,55.885,3.939463397379963,200
2016,00-0029668,Andrew Luck,59,58.3,7.7,59.9,5.899493207090123,200
2016,00-0029664,Josh Gordon,51,49.8,6.1,51.08,4.327497681213073,200
2016,00-0029263,Russell Wilson,53,53.2,6.4,55.21,4.377408884570137,200
2016,00-0026796,Arian Foster,57,57.4,6.1,58.59,4.419224789337318,200
2016,00-0030456,Giovani Bernard,58,57.7,5.8,60.515,3.9302684450621506,200
2016,00-0031299,Jordan Matthews,65,64.2,7.1,65.32,5.346073560339663,200
2016,00-0020531,Drew Brees,62,61.1,6.8,64.245,5.030057893509805,200
2016,00-0027685,Emmanuel Sanders,71,70.6,8.6,70.465,5.150867127077151,200
2016,00-0024389,Delanie Walker,64,64.0,6.3,67.765,5.943602193550295,200
2016,00-0027864,Ryan Mathews,61,60.4,5.4,62.85,4.587233759886147,200
2016,00-0031051,John Brown,77,78.3,8.7,78.125,6.069064401830635,200
2016,00-0032257,Duke Johnson,68,66.9,6.0,69.515,4.3374928496892675,200
2016,00-0026153,Jonathan Stewart,63,62.8,6.6,63.995,4.798971309368363,200
2016,00-0026189,DeSean Jackson,82,81.9,8.7,82.35,6.393896272832294,200
2016,00-0030506,Travis Kelce,66,64.3,7.1,66.48,6.230868205391992,200
2016,00-0029697,Coby Fleener,73,72.7,7.0,77.155,4.770193784713425,200
2016,00-0024242,DeAngelo Williams,70,69.1,7.9,69.795,5.330576915424472,200
2016,00-0023500,Frank Gore,75,73.8,7.6,75.11,5.092895830438562,200
2016,00-0019596,Tom Brady,69,68.5,7.4,72.455,5.93752862992304,200
2016,00-0032211,Tyler Lockett,74,73.4,8.3,73.09,5.956449989919505,200
2016,00-0027155,Rashad Jennings,76,74.9,7.0,76.205,4.558164026939181,200
2016,00-0032764,Derrick Henry,79,78.5,7.7,80.575,5.290018571083854,200
2016,00-0031939,Matt Jones,78,78.4,8.0,79.34,5.160187757092005,200
2016,00-0026986,Michael Crabtree,80,78.6,8.0,79.435,5.702487775889647,200
2016,00-0022924,Ben Roethlisberger,72,72.0,8.2,76.26,6.519580095613181,200
2016,00-0032385,Sterling Shepard,86,84.7,8.0,86.63,6.01615079197312,200
2016,00-0030061,Zach Ertz,89,88.2,11.5,89.535,8.199692052067793,200
2016,00-0028497,Kamar Aiken,107,105.8,8.7,109.575,6.772273877165385,200
2016,00-0026281,Gary Barnidge,81,79.6,8.4,83.49,5.977335753792641,200
2016,00-0032104,Ameer Abdullah,83,82.1,7.7,84.925,5.3668791638902205,200
2016,00-0027531,Chris Ivory,85,84.1,7.8,86.265,5.557807220975521,200
2016,00-0031390,Charles Sims,88,87.2,7.5,89.69,5.312722948322088,200
2016,00-0031062,James White,91,90.9,6.8,95.095,5.055071089370847,200
2016,00-0031407,Blake Bortles,87,86.1,9.7,89.125,6.316555180375904,200
2016,00-0021429,Carson Palmer,84,83.8,9.2,87.335,6.4731975431127395,200
2016,00-0030549,Tyler Eifert,110,108.4,16.8,104.145,12.080299798269925,200
2016,00-0026373,Justin Forsett,90,90.7,7.3,93.69,5.46196533553932,200
2016,00-0022942,Philip Rivers,97,96.8,9.4,101.875,7.246511897000296,200
2016,00-0027325,LeGarrette Blount,92,91.6,7.2,95.805,5.7078782723407215,200
2016,00-0030663,Willie Snead IV,94,92.1,9.1,94.925,7.07031269520947,200
2016,00-0031590,Jay Ajayi,113,111.3,10.6,113.465,7.0417830513807775,200
2016,00-0028067,Julius Thomas,99,98.0,14.6,94.77,10.957070180238574,200
2016,00-0031547,DeVante Parker,93,91.7,8.5,94.18,6.397832547553325,200
2016,00-0032209,TJ Yeldon,96,93.7,8.3,96.225,6.174544517614235,200
2016,00-0031545,Kevin White,98,97.7,8.6,100.285,5.873351367099285,200
2016,00-0032055,Devin Funchess,100,98.5,9.5,100.355,7.403582929974179,200
2016,00-0022803,Eli Manning,95,93.3,9.5,97.49,8.041969058113708,200
2016,00-0030432,Christine Michael,102,99.6,8.4,103.7,5.900344934981241,200
2016,00-0030656,Isaiah Crowell,109,106.9,8.7,110.77,6.6072215707074715,200
2016,00-0031588,Stefon Diggs,101,99.2,8.7,102.58,6.459273260613487,200
2016,00-0030107,Theo Riddick,103,99.8,8.3,104.045,5.916757141828358,200
2016,00-0021547,Antonio Gates,104,101.7,14.8,98.9,10.598188903779787,200
2016,00-0030460,Markus Wheaton,123,122.3,12.5,122.52,7.571408795975747,200
2016,00-0027696,Jimmy Graham,141,144.3,17.8,131.17094017094018,8.318333095504707,117
2016,00-0031280,Derek Carr,105,103.5,10.5,109.0,7.91601645923722,200
2016,00-0029269,Travis Benjamin,106,104.2,7.8,109.47,5.196548912789629,200
2016,00-0029604,Kirk Cousins,111,109.6,9.1,118.135,6.779867848284434,200
2016,00-0023564,Darren Sproles,117,116.8,11.3,118.135,6.5744117187194915,200
2016,00-0022127,Jason Witten,149,151.2,21.3,132.04705882352943,9.459067056524757,85
2016,00-0030525,Tavon Austin,112,109.8,10.4,111.0,8.116612408198671,200
2016,00-0032966,Corey Coleman,114,112.2,9.8,115.005,7.26213937773908,200
2016,00-0027061,Jared Cook,136,137.0,18.9,127.75974025974025,10.055437962208936,154
2016,00-0028064,Bilal Powell,108,105.9,7.8,111.645,5.209092842444453,200
2016,00-0032778,Tajae Sharpe,116,115.1,9.1,119.74,5.624104618854373,200
2016,00-0028118,Tyrod Taylor,115,114.3,9.9,122.235,7.775736970032852,200
2016,00-0023496,Vincent Jackson,122,119.9,10.6,123.765,6.57769758560229,200
2016,00-0030414,Spencer Ware,126,125.8,15.7,119.15656565656566,11.237660229547503,198
2016,00-0033077,Dak Prescott,142,144.8,17.9,132.98076923076923,7.196105658728456,52
2016,00-0029580,Rishard Matthews,138,138.3,17.0,128.5032258064516,8.998105279308056,155
2016,00-0026498,Matthew Stafford,119,118.6,9.5,127.55263157894737,7.12064354301789,190
2016,00-0028087,Dion Lewis,129,130.2,14.9,126.67894736842105,8.565161312205017,190
2016,00-0032765,Michael Thomas,120,118.7,11.0,121.19,7.141351025706677,200
2016,00-0020337,Steve Smith,125,124.6,12.9,123.88442211055276,8.32070003263211,199
2016,00-0032058,Tevin Coleman,121,119.5,11.8,120.775,8.124309015844032,200
2016,00-0033009,Tyler Boyd,137,137.6,12.4,133.6,6.317588670173501,110
2016,00-0033127,Will Fuller,131,130.4,8.4,133.70731707317074,4.332748188871928,164
2016,00-0031376,Jerick McKinnon,144,148.8,14.0,134.5,5.209561870610707,44
2016,00-0028825,Terrelle Pryor,157,157.7,18.8,134.32692307692307,4.617618237798059,52
2016,00-0027996,Torrey Smith,128,127.3,13.4,126.3265306122449,7.8951793278918565,196
2016,00-0029141,Alfred Morris,130,130.2,11.6,130.52513966480447,6.083980102275035,179
2016,00-0027125,Zach Miller,155,157.4,19.9,134.73076923076923,5.506201083966505,52
2016,00-0032940,DeAndre Washington,127,126.2,11.4,127.01515151515152,7.757411568357452,198
2016,00-0026201,Martellus Bennett,118,117.3,15.4,116.595,11.515380800254691,200
2016,00-0031503,Jameis Winston,124,123.4,10.0,130.21383647798743,6.986754901171264,159
2016,00-0032268,Marcus Mariota,135,136.3,12.1,132.3859649122807,7.579941542285213,57
2016,00-0029689,Dwayne Allen,132,131.2,17.0,128.54444444444445,9.332661587957215,180
2016,00-0029632,Mohamed Sanu,134,134.1,8.0,135.05454545454546,4.0701111578634395,110
2016,00-0023682,Ryan Fitzpatrick,147,151.1,15.5,133.5,4.96655480858378,16
2016,00-0032166,Sammie Coates,154,156.1,13.5,136.0,3.966526608171604,16
2016,00-0026143,Matt Ryan,143,146.5,12.3,135.7,4.571651780264983,10
2016,00-0030085,Kenny Stills,148,151.2,12.4,135.25,4.002716468903935,24
2016,00-0025396,Ted Ginn Jr,151,153.5,20.0,129.56756756756758,7.86718706771269,74
2016,00-0027994,Shane Vereen,146,149.9,17.4,132.73846153846154,6.149890555624046,65
2016,00-0028237,Chris Hogan,140,142.6,11.1,135.28813559322035,3.6296235553720004,59
2016,00-0027973,Andy Dalton,133,132.7,11.2,133.11904761904762,5.866804228293867,84
2016,00-0032972,Devontae Booker,139,140.9,13.4,133.09708737864077,5.8886973210846,103
2016,00-0030404,Chris Thompson,153,155.2,15.0,136.08695652173913,4.209437918408206,23
2016,00-0026901,Mike Wallace,150,153.2,13.4,134.52631578947367,3.564772410572839,19
2016,00-0032208,Phillip Dorsett,145,148.9,11.7,136.7826086956522,3.2746480968346456,23
2016,00-0029701,Ryan Tannehill,156,157.4,12.9,134.6,2.8809720581775866,5
2016,00-0027791,James Starks,152,154.9,15.0,133.04761904761904,8.083787419744477,21
2016,00-0031375,Terrance West,158,158.5,14.8,135.5,4.881939505292269,10
2016,00-0029665,Robert Griffin III,159,159.3,15.4,133.42857142857142,8.28366148626606,7
2017,00-0032187,David Johnson,0,1.3,0.6,1.315,0.589501961671096,200
2017,00-0027793,Antonio Brown,2,3.7,1.0,3.74,1.071513277340784,200
2017,00-0030496,LeVeon Bell,1,2.3,0.8,2.35,0.8609332321096415,200
2017,00-0031235,Odell Beckham Jr.,5,6.4,1.6,6.535,1.5199758659813747,200
2017,00-0027944,Julio Jones,3,5.7,3.2,4.185,1.8047327507161657,200
2017,00-0031285,Devonta Freeman,6,7.0,1.9,7.3,1.8968368273915244,200
2017,00-0032144,Melvin Gordon III,10,10.1,2.6,10.405,2.1268739889387245,200
2017,00-0031408,Mike Evans,8,7.9,2.2,8.14,2.203332332362544,200
