team,season,lead,lead_name,n_pres,n_abs,inj_frac,bk_ante,bk_post,same_backup,bk_ante_name,bk_post_name,car_den,car_ante,car_post,car_rest,car_leak,tgt_den,tgt_ante,tgt_post,tgt_rest,tgt_leak,gl10_den,gl10_ante,gl10_post,gl10_rest,gl10_leak,ppg_bk_in,ppg_bk_out,g_bk_out,ppg_lead_in
NYG,2020,00-0033950,Wayne Gallman,13,3,0.0,00-0029141,00-0034844,0,Alfred Morris,Saquon Barkley,11.307692307692308,-0.37414965986394555,0.5600907029478458,1.054421768707483,-0.31972789115646266,2.0,-0.15384615384615385,1.5,1.6410256410256407,0.4871794871794868,0.9230769230769231,-0.16666666666666666,0.36111111111111105,0.7499999999999999,-0.41666666666666663,4.522222222222222,,0,10.323076923076922
NYG,2021,00-0034844,Saquon Barkley,13,4,1.0,00-0032972,00-0032972,1,Devontae Booker,Devontae Booker,12.461538461538462,0.7314814814814814,0.7314814814814814,0.0,-0.26851851851851855,4.384615384615385,0.4035087719298245,0.4035087719298245,0.0,-0.5964912280701755,0.46153846153846156,1.4999999999999998,1.4999999999999998,0.0,0.4999999999999999,7.158333333333331,14.55,4,11.430769230769233
NYG,2023,00-0034844,Saquon Barkley,14,3,0.6666666666666666,00-0033308,00-0033308,1,Matt Breida,Matt Breida,17.642857142857142,0.4048582995951417,0.4048582995951417,0.35357624831309037,-0.24156545209176783,4.285714285714286,0.5166666666666667,0.5166666666666667,0.2833333333333334,-0.19999999999999993,1.1428571428571428,0.2916666666666667,0.2916666666666667,-0.0625,-0.7708333333333334,1.9777777777777774,9.0,3,15.942857142857141
NYJ,2016,00-0026184,Matt Forte,14,2,1.0,00-0028064,00-0028064,1,Bilal Powell,Bilal Powell,15.571428571428571,0.756880733944954,0.756880733944954,0.555045871559633,0.3119266055045872,3.0714285714285716,-0.6046511627906975,-0.6046511627906975,0.25581395348837205,-1.3488372093023253,,,,,,11.778571428571427,16.05,2,13.114285714285716
NYJ,2018,00-0030656,Isaiah Crowell,13,3,0.3333333333333333,00-0028064,00-0033295,0,Bilal Powell,Elijah McGuire,11.0,-0.5594405594405595,1.2214452214452216,1.426573426573427,-0.1328671328671324,2.1538461538461537,-0.6428571428571429,0.9880952380952379,1.5,-0.14285714285714318,0.5384615384615384,-0.4285714285714286,1.9047619047619047,1.7619047619047619,0.3333333333333334,8.614285714285714,,0,10.823076923076922
NYJ,2020,00-0023500,Frank Gore,14,2,0.0,00-0036269,00-0035537,0,La'Mical Perine,Ty Johnson,13.285714285714286,-0.3440860215053763,1.129032258064516,1.682795698924731,0.3387096774193548,1.3571428571428572,-0.7894736842105262,0.631578947368421,1.210526315789474,-0.5789473684210532,0.7142857142857143,-0.19999999999999998,2.8,4.8,3.5999999999999996,5.833333333333333,,0,7.1428571428571415
NYJ,2021,00-0036924,Michael Carter,14,3,0.3333333333333333,00-0032058,00-0032058,1,Tevin Coleman,Tevin Coleman,10.5,0.46938775510204084,0.46938775510204084,0.5170068027210885,-0.013605442176871037,3.9285714285714284,0.43030303030303035,0.43030303030303035,0.4909090909090909,-0.07878787878787852,1.2142857142857142,0.47058823529411764,0.47058823529411764,0.411764705882353,-0.11764705882352937,3.533333333333333,9.85,2,11.02857142857143
PHI,2016,00-0027864,Ryan Mathews,13,3,0.6666666666666666,00-0023564,00-0023564,1,Darren Sproles,Darren Sproles,11.923076923076923,0.047311827956989225,0.047311827956989225,0.44086021505376344,-0.511827956989247,1.0769230769230769,1.785714285714286,1.785714285714286,2.0476190476190474,2.8333333333333335,,,,,,10.716666666666667,11.299999999999999,3,11.123076923076923
PHI,2018,00-0034457,Josh Adams,11,5,0.0,00-0032782,00-0031590,0,Wendell Smallwood,Jay Ajayi,10.818181818181818,0.17310924369747893,0.8319327731092437,0.7512605042016808,-0.07563025210084051,1.1818181818181819,0.2615384615384615,1.0153846153846153,1.2615384615384617,0.5230769230769238,1.2727272727272727,0.02857142857142858,1.2571428571428573,1.3571428571428572,0.38571428571428595,11.842857142857143,9.15,4,7.454545454545453
PHI,2020,00-0035243,Miles Sanders,12,4,1.0,00-0034414,00-0034414,1,Boston Scott,Boston Scott,13.666666666666666,0.7621951219512195,0.7621951219512195,0.25000000000000006,0.0121951219512196,4.333333333333333,0.40384615384615385,0.40384615384615385,0.44230769230769235,-0.15384615384615372,1.6666666666666667,0.6499999999999999,0.6499999999999999,0.3,-0.050000000000000086,4.82,11.35,4,14.200000000000001
PHI,2021,00-0035243,Miles Sanders,12,5,0.6,00-0034414,00-0032780,0,Boston Scott,Jordan Howard,11.416666666666666,0.5313868613138686,0.6627737226277373,1.121167883211679,0.6525547445255477,2.8333333333333335,0.22941176470588232,-0.04705882352941175,-0.5882352941176471,-1.3588235294117645,0.9166666666666666,1.0181818181818183,2.1272727272727274,2.8545454545454554,2.872727272727274,7.9,14.775,4,9.766666666666667
PIT,2015,00-0024242,DeAngelo Williams,14,2,0.0,00-0030496,00-0030496,1,Le'Veon Bell,Le'Veon Bell,14.142857142857142,1.1666666666666667,1.1666666666666667,-0.12626262626262627,0.04040404040404051,3.357142857142857,0.8085106382978724,0.8085106382978724,-0.0851063829787234,-0.27659574468085113,,,,,,19.05,17.5,2,16.664285714285715
PIT,2016,00-0030496,Le'Veon Bell,12,4,0.0,00-0024242,00-0024242,1,DeAngelo Williams,DeAngelo Williams,21.75,0.9923371647509578,0.9923371647509578,0.05747126436781609,0.049808429118773895,7.833333333333333,0.776595744680851,0.776595744680851,0.09574468085106383,-0.12765957446808512,,,,,,2.966666666666667,22.775,4,26.45
PIT,2018,00-0033553,James Conner,13,3,0.6666666666666666,00-0028011,00-0034331,0,Stevan Ridley,Jaylen Samuels,16.53846153846154,0.14263565891472865,0.786046511627907,0.786046511627907,-0.0713178294573643,5.461538461538462,-0.056338028169014086,0.49295774647887325,0.49295774647887325,-0.5633802816901408,1.7692307692307692,0.37681159420289856,0.5217391304347827,0.5217391304347827,-0.10144927536231886,1.64,2.1333333333333333,3,21.53846153846154
PIT,2019,00-0033553,James Conner,10,6,1.0,00-0035217,00-0035217,1,Benny Snell,Benny Snell,11.6,0.7097701149425288,0.7097701149425288,0.8160919540229885,0.5258620689655173,3.8,0.035087719298245605,0.035087719298245605,0.6315789473684211,-0.3333333333333333,0.7,1.619047619047619,1.619047619047619,1.0,1.6190476190476188,2.2333333333333334,10.55,4,14.55
PIT,2020,00-0033553,James Conner,13,3,0.0,00-0035217,00-0035217,1,Benny Snell,Benny Snell,13.0,0.668639053254438,0.668639053254438,0.08481262327416171,-0.24654832347140035,3.3076923076923075,1.0387596899224807,1.0387596899224807,0.45736434108527146,0.4961240310077521,1.0769230769230769,2.452380952380953,2.452380952380953,-0.07142857142857144,1.3809523809523814,3.3249999999999997,11.666666666666666,3,12.661538461538461
SEA,2015,00-0031897,Thomas Rawls,11,5,0.0,00-0025399,00-0030432,0,Marshawn Lynch,Christine Michael,13.272727272727273,-0.058904109589041055,0.5876712328767123,0.6726027397260272,-0.3863013698630135,1.0,0.7090909090909092,0.6,1.8181818181818183,1.5272727272727282,,,,,,12.219999999999999,10.8,2,11.527272727272727
SEA,2016,00-0030432,Christine Michael,9,7,0.0,00-0032393,00-0031897,0,C.J. Prosise,Thomas Rawls,13.0,-0.17826617826617824,0.8266178266178267,1.0891330891330893,-0.0891330891330891,2.888888888888889,-0.467032967032967,0.3131868131868132,0.5934065934065933,-0.8736263736263736,,,,,,8.98,16.1,1,12.944444444444443
SEA,2018,00-0033594,Chris Carson,14,2,0.5,00-0032063,00-0032063,1,Mike Davis,Mike Davis,17.642857142857142,0.582995951417004,0.582995951417004,0.32793522267206476,-0.08906882591093106,1.7142857142857142,1.625,1.625,-0.625,0.0,2.0,0.2857142857142857,0.2857142857142857,-0.07142857142857142,-0.7857142857142856,7.391666666666666,23.2,2,14.385714285714284
SEA,2020,00-0033594,Chris Carson,12,4,1.0,00-0031045,00-0036425,0,Carlos Hyde,DeeJay Dallas,11.75,-0.17730496453900707,0.5531914893617021,0.8439716312056739,-0.33333333333333315,3.8333333333333335,-0.1739130434782609,0.6086956521739131,1.0434782608695652,-0.13043478260869565,0.75,-0.4444444444444445,2.2222222222222223,2.111111111111111,0.6666666666666666,7.48888888888889,17.5,1,15.650000000000004
SEA,2021,00-0034750,Rashaad Penny,10,7,0.5714285714285714,00-0032426,00-0032426,1,Alex Collins,Alex Collins,11.9,0.4069627851140456,0.4069627851140456,0.13205282112845135,-0.46098439375750316,0.8,1.1785714285714284,1.1785714285714284,1.7678571428571426,1.9464285714285712,0.8,0.33928571428571425,0.33928571428571425,-0.46428571428571436,-1.125,4.025,8.366666666666667,6,12.17
SEA,2022,00-0038134,Kenneth Walker III,15,2,1.0,00-0034750,00-0034750,1,Rashaad Penny,Rashaad Penny,15.2,0.19736842105263158,0.19736842105263158,0.10087719298245613,-0.7017543859649121,2.3333333333333335,0.5857142857142857,0.5857142857142857,-0.04285714285714289,-0.457142857142857,1.0666666666666667,-0.0625,-0.0625,0.9375,-0.12499999999999997,10.875,8.7,1,13.5
SEA,2023,00-0038134,Kenneth Walker III,15,2,1.0,00-0039165,00-0039165,1,Zach Charbonnet,Zach Charbonnet,14.6,0.7876712328767124,0.7876712328767124,0.07990867579908677,-0.13242009132420093,2.466666666666667,0.2972972972972973,0.2972972972972973,0.527027027027027,-0.17567567567567577,1.2666666666666666,2.0,2.0,0.0,1.0,5.671428571428572,13.35,2,13.293333333333331
SEA,2024,00-0038134,Kenneth Walker III,11,6,0.8333333333333334,00-0039165,00-0039165,1,Zach Charbonnet,Zach Charbonnet,13.909090909090908,0.8028322440087146,0.8028322440087146,0.33986928104575165,0.1427015250544662,4.818181818181818,0.2484276729559749,0.2484276729559749,0.08490566037735849,-0.6666666666666664,1.3636363636363635,0.7555555555555556,0.7555555555555556,0.0,-0.2444444444444444,6.5181818181818185,19.199999999999996,6,16.472727272727273
SF,2016,00-0031045,Carlos Hyde,13,3,0.3333333333333333,00-0028202,00-0028409,0,Shaun Draughn,DuJuan Harris,16.692307692307693,0.1996927803379416,0.4393241167434716,0.5729646697388634,-0.2273425499231951,2.5384615384615383,0.9191919191919191,1.0505050505050506,1.090909090909091,1.0101010101010102,,,,,,5.4750000000000005,21.6,2,14.776923076923076
SF,2018,00-0033308,Matt Breida,14,2,1.0,00-0029141,00-0034115,0,Alfred Morris,Jeff Wilson,10.928571428571429,0.21568627450980388,0.9281045751633986,0.7058823529411765,-0.07843137254901965,2.2142857142857144,0.0967741935483871,0.03225806451612902,-0.1935483870967742,-1.0967741935483872,0.8571428571428571,0.16666666666666674,0.5000000000000001,0.5000000000000001,-0.3333333333333332,5.322222222222222,10.1,2,11.607142857142856
SF,2020,00-0034115,Jeff Wilson,11,5,0.4,00-0031687,00-0031376,0,Raheem Mostert,Jerick McKinnon,11.454545454545455,-0.012698412698412702,0.42380952380952386,0.7984126984126984,-0.21428571428571447,2.5454545454545454,0.12142857142857143,0.5642857142857142,1.092857142857143,0.2142857142857141,1.2727272727272727,-0.04285714285714283,0.7999999999999999,1.1285714285714283,0.08571428571428592,10.833333333333334,17.35,2,12.936363636363637
SF,2021,00-0036567,Elijah Mitchell,11,6,0.8333333333333334,00-0035806,00-0034115,0,JaMycal Hasty,Jeff Wilson,18.818181818181817,-0.049919484702093404,0.5354267310789049,0.8888888888888887,-0.16103059581320456,1.8181818181818181,-0.4083333333333333,0.5916666666666668,0.9583333333333335,-0.4500000000000001,1.0,-0.2727272727272727,1.0,1.1666666666666667,-0.10606060606060597,6.233333333333334,4.166666666666667,3,15.0
SF,2022,00-0033280,Christian McCaffrey,11,6,0.0,00-0037525,00-0034115,0,Jordan Mason,Jeff Wilson,14.454545454545455,-0.2641509433962264,0.8647798742138364,0.8689727463312368,-0.3951781970649897,5.909090909090909,0.0,0.23589743589743592,0.22820512820512825,-0.7717948717948718,1.8181818181818181,-0.1,0.8250000000000001,0.7416666666666667,-0.3583333333333335,4.442857142857143,,0,21.66909090909091
SF,2024,00-0037525,Jordan Mason,11,6,0.16666666666666666,00-0039363,00-0039363,1,Isaac Guerendo,Isaac Guerendo,13.818181818181818,0.25,0.25,0.2774122807017544,-0.47258771929824556,1.2727272727272727,0.880952380952381,0.880952380952381,1.297619047619048,1.1785714285714286,1.7272727272727273,0.2719298245614035,0.2719298245614035,0.22807017543859648,-0.5000000000000001,7.25,13.174999999999999,4,10.409090909090908
TB,2016,00-0029613,Doug Martin,8,8,0.75,00-0032741,00-0028083,0,Peyton Barber,Jacquizz Rodgers,18.0,0.05555555555555555,0.7430555555555556,0.8819444444444444,-0.0625,2.0,0.25,0.75,1.3125,0.5625,,,,,,2.4,6.6,4,10.6875
TB,2017,00-0029613,Doug Martin,11,5,0.2,00-0032741,00-0032741,1,Peyton Barber,Peyton Barber,12.545454545454545,0.3304347826086957,0.3304347826086957,0.581159420289855,-0.08840579710144901,1.6363636363636365,0.18888888888888888,0.18888888888888888,-0.7333333333333332,-1.5444444444444443,,,,,,7.814285714285714,7.750000000000001,4,6.909090909090909
TB,2020,00-0034816,Ronald Jones,14,2,0.0,00-0033856,00-0033856,1,Leonard Fournette,Leonard Fournette,13.714285714285714,0.45312500000000006,0.45312500000000006,0.5260416666666667,-0.02083333333333326,3.0,0.4047619047619048,0.4047619047619048,0.5,-0.09523809523809519,1.5,0.5714285714285714,0.5714285714285714,-0.09523809523809523,-0.5238095238095237,9.489999999999998,18.55,2,13.30714285714286
TB,2021,00-0033856,Leonard Fournette,14,3,0.0,00-0034816,00-0034816,1,Ronald Jones,Ronald Jones,12.857142857142858,0.38333333333333336,0.38333333333333336,0.8537037037037036,0.2370370370370373,6.0,0.11507936507936506,0.11507936507936506,0.19841269841269837,-0.6865079365079364,1.7857142857142858,0.09333333333333331,0.09333333333333331,1.1199999999999999,0.21333333333333332,4.569230769230769,9.9,2,18.257142857142856
TB,2022,00-0033856,Leonard Fournette,15,2,0.5,00-0037256,00-0037256,1,Rachaad White,Rachaad White,12.6,0.12698412698412695,0.12698412698412695,0.7328042328042328,-0.14021164021164015,5.466666666666667,0.22560975609756098,0.22560975609756098,0.34146341463414637,-0.43292682926829273,1.2666666666666666,-0.31578947368421056,-0.31578947368421056,0.39473684210526316,-0.9210526315789473,8.549999999999999,10.7,2,14.979999999999999
TEN,2015,00-0030789,Antonio Andrews,14,2,0.5,00-0032133,00-0031413,0,David Cobb,Bishop Sankey,10.214285714285714,-0.3636363636363637,1.0139860139860142,1.8041958041958046,0.4405594405594406,2.0714285714285716,-0.0689655172413793,0.689655172413793,0.8620689655172413,-0.20689655172413804,,,,,,3.057142857142857,,0,8.002857142857142
TEN,2021,00-0032764,Derrick Henry,8,9,0.0,00-0033955,00-0033925,0,Jeremy McNichols,D'Onta Foreman,27.375,0.10603754439370877,0.5398274987316084,0.867579908675799,-0.026382546930492107,2.5,-0.8111111111111111,0.48888888888888893,1.722222222222222,-0.08888888888888893,2.25,0.14814814814814814,0.54320987654321,0.6913580246913581,-0.16049382716049385,8.183333333333332,3.75,6,24.1625
WAS,2016,00-0032371,Rob Kelley,13,3,0.0,00-0030404,00-0031939,0,Chris Thompson,Matt Jones,12.846153846153847,-0.11976047904191615,0.748502994011976,0.7005988023952096,-0.4191616766467067,1.3846153846153846,-0.4814814814814814,0.7407407407407407,0.6851851851851851,-0.7962962962962954,,,,,,8.830769230769231,10.9,3,10.169230769230769
WAS,2017,00-0033526,Samaje Perine,13,3,0.0,00-0030404,00-0032371,0,Chris Thompson,Rob Kelley,13.461538461538462,0.060952380952380966,0.4076190476190476,0.18476190476190482,-0.7542857142857142,1.8461538461538463,1.9722222222222219,0.5972222222222221,-0.48611111111111116,0.48611111111111033,,,,,,15.0,16.8,3,8.346153846153847
WAS,2020,00-0036328,Antonio Gibson,14,2,1.0,00-0032741,00-0032602,0,Peyton Barber,J.D. McKissic,12.142857142857142,0.21176470588235294,0.6294117647058824,0.6294117647058824,-0.15882352941176459,3.142857142857143,0.5681818181818182,0.045454545454545574,0.045454545454545574,-0.38636363636363613,1.2142857142857142,0.6470588235294118,0.23529411764705882,0.23529411764705882,-0.11764705882352937,4.159999999999999,6.15,2,14.442857142857145
WAS,2022,00-0037746,Brian Robinson,12,5,0.2,00-0036328,00-0036328,1,Antonio Gibson,Antonio Gibson,17.083333333333332,0.1521951219512195,0.1521951219512195,0.5531707317073171,-0.2946341463414635,1.0,-0.2999999999999998,-0.2999999999999998,3.1166666666666667,1.8166666666666647,1.1666666666666667,0.557142857142857,0.557142857142857,0.6857142857142857,0.24285714285714255,10.31818181818182,13.100000000000001,4,9.391666666666666
WAS,2023,00-0037746,Brian Robinson,15,2,1.0,00-0036328,00-0038611,0,Antonio Gibson,Chris Rodriguez Jr.,11.866666666666667,0.25561797752808985,0.6685393258426966,0.699438202247191,-0.04494382022471924,2.8666666666666667,0.011627906976744144,0.1511627906976744,0.32558139534883723,-0.6627906976744187,0.9333333333333333,0.5357142857142857,1.5357142857142858,1.4642857142857142,1.0,7.764285714285713,9.35,2,13.206666666666667
WAS,2024,00-0037746,Brian Robinson,14,3,0.6666666666666666,00-0033699,00-0033699,1,Austin Ekeler,Austin Ekeler,13.357142857142858,0.5882352941176471,0.5882352941176471,0.35294117647058826,-0.05882352941176463,1.7857142857142858,0.8533333333333333,0.8533333333333333,-0.2933333333333333,-0.4399999999999999,1.7142857142857142,1.4305555555555556,1.4305555555555556,0.5138888888888888,0.9444444444444442,9.566666666666666,15.4,3,11.414285714285713
